# new DOI queue (mechanistic) generated at 2026-05-15T06:36:55.529674+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1177/10915818261419429,,,"5-Methoxy-N,N-Dimethyltryptamine: Functional Safety Pharmacology and Video-EEG Assessment of a Short-Acting Serotonergic Psychedelic in Beagle Canines.",2026,Lotfi A; Sparapani S; Pouliot M; Zhong Y; Montgomery S; Authier S
10.1097/md.0000000000048570,,,A comprehensive review of the clinical progress of esketamine: From anesthesia to antidepressant therapy.,2026,Hu HL; Huang QZ; Xie PX
10.1007/s10974-025-09720-z,,,A single S-ketamine injection enhances mTOR signaling in rat skeletal muscle.,2026,Andersen Skriver S; Arjmand S; Breenfeldt Andersen A; Wegener G; Hansen M
10.1021/jacs.5c06325,,,Deciphering Ibogaine's Matrix Pharmacology: Multiple Transporter Modulation at Serotonin Synapses.,2026,Hwu C; Havel V; Westergaard X; Mendieta AM; Serrano IC; Hwu J; Walther D; Lankri D; Selinger TL; He K
10.1177/0271678x261431447,,,Detecting neuroplastic effects induced by ketamine in healthy human subjects: A multimodal approach.,2026,Agnorelli C; Peill J; Sawicka G; Kurtin D; Shatalina E; Ahmad K; Wall MB; Rua C; Godfrey K; Ertl N
10.1021/acsptsci.5c00301,,,Development of Bioisosteres of Iboga Alkaloids: A Step-Economical Synthesis to Enhance the Antinociceptive and Anxiolytic Activity with Neuroprotective Effects.,2026,Gupta A; Bhattacharya T; Pratihar S; Parvage S; Sharma SN; Sarkar A; De A; Karmakar S; Dey S; Sinha S
10.3390/biom16040484,,,Distinct Molecular Responses to Ketamine and Imipramine in Cortical and Striatal Regions Following Acute Swim Stress.,2026,Begni V; De Cillis F; Pfeiffer N; Talbot SR; Gass P; Cattaneo A; Riva MA; Mallien AS
10.12809/eaap25103,,,Drug repurposing in the management of major depressive disorder: a perspective.,2026,Kulshreshtha V; Dixit A; Singh CV; Mishra AK; Kumar V; Kaktan K
10.25259/sni_1280_2025,,,Effect of erythropoietin on serum brain-derived neurotrophic factor after experimental traumatic brain injury in Wistar rats: A randomized controlled laboratory study.,2026,Hasan H; Suryaningtyas W; Parenrengi MA; Wungu CDK
10.64898/2026.01.02.697407,,,Fast-acting antidepressants trigger presynaptic BDNF release and structural plasticity at mouse mossy fiber-CA3 synapses.,2026,Atasoy-Rodriguez IL; Johnson KW; Patel K; Arain H; Zaidi S; Herold KF; Milner TA; Hemmings HC; Platholi J
10.1152/jn.00516.2025,,,From monoamine deficits to multiscale plasticity: twenty-five years of ketamine and the neurophysiology of depression.,2026,Bulek D; BaDour S
10.1186/s12868-026-01005-6,,,Ibogaine induces juvenile-like plasticity and modulates functional and structural regulators of plasticity in the adult mouse visual cortex.,2026,Acuña A; Billeri F; Totaro V; Carrera I; Mesa JM; Pizzorusso T; Rossi FM
10.1038/s41398-026-03979-7,,,Impact of subanesthetic ketamine delivered via AmyloLipid nanovesicle (ALN)-based intranasal system on biobehavioral responses in an animal model of PTSD.,2026,Levi G; Sintov AC; Zohar J; Todder D; Cohen H
10.1093/ijnp/pyag020,,,"Increase of the AMPA-evoked response of pyramidal neurons in the rat medial prefrontal cortex following acute administration of ketamine and S-ketamine, but not R-ketamine.",2026,El Mansari M; Okamoto N; Blier P
10.64898/2026.03.19.712961,,,Integrated 5-HT (2A) -TrkB and G protein signaling in serotonergic psychedelic responses.,2026,Taddei-Tardón M; Medina-Rodríguez L; Maltman JL; Hudson S; Potukanuma S; Jiménez JH; Martín-Guerrero SM; González-Maeso J; López-Giménez JF
10.3389/fmicb.2026.1765079,,,"Inulin ameliorates chronic ketamine-induced anxiety-like behaviors and impairments in spatial learning and memory: involvement of gut microbiota, microbial metabolite short-chain fatty acids, and the BDNF-TrkB-ERK1/2-CREB pathway.",2026,Xu Z; Zhang J; Hu C; Luo Y
10.1038/s41386-026-02390-6,,,It's not all DAT: harnessing the potential of organic cation transporter 3 inhibition to selectively attenuate amphetamine reinforcement and dopamine release.,2026,Honan LE; Mason B; Owens WA; Shin S; Ju YH; Shi Y; Horton RE; Fenno LE; Collins GT; Daws LC
10.3390/ijms27062815,,,Kappa-Opioid Receptor Antagonism Prolongs the Antidepressant Effects of Ketamine in Adult Mice with Depression-like Behavior Induced by Adolescent Chronic Unpredictable Stress.,2026,Zivanovic A; Mitic M; Lukic I; Glavonic E; Adzic M; Ivkovic S
10.1159/000551413,,,Ketamine as a Rapid-Acting Antidepressant: A Scoping Review of Mechanisms and Efficacy in Treatment-Resistant Depression.,2026,Ding X; Wu Y; Yang J; Zhu G; Sun H
10.1016/j.ajp.2026.104994,,,Ketamine infusion combined with accelerated sequential theta burst stimulation in multi-therapy-resistant bipolar depression: A case report.,2026,Vijayakumar HG; Shamanna V; Pathak H; Nayok SB; Subramanya S; Narasimhappa K; Bose A; Sreeraj VS; Mehta UM; Venkatasubramanian G
10.1002/jnr.70102,,,Modulation of Magnetic Resonance Spectroscopy Levels of Glutamate and GABA by Ketamine in Treatment-Resistant Depression.,2026,Njau S; Zavaliangos-Petropulu A; Joshi S; Brooks J; O'Neill J; Roger WP; Norris V; Espinoza RT; Narr KL
10.1016/j.pnpbp.2026.111742,,,NMDA receptor subtype differential affinity as a key enabler for precision neuropsychiatry.,2026,Freyssin A; Benabou R; Müller HZ; Davis S; Perin-Dureau F; Danker T; Rubinstenn G
10.64898/2026.01.15.699507,,,Negative allosteric modulation of α5-GABA(A) receptors engages dynamic cortical glutamatergic and GABAergic mechanisms underlying adaptive behavior in mice.,2026,Daher F; Fukushima CT; Ingebretsen EA; Bidlack JM; Atack JR; Popa MO; Fogaça MV
10.1016/j.csbj.2025.12.023,,,"Network pharmacology of cellular targets in major depressive disorder and differential mechanisms of fluoxetine, ketamine and esketamine.",2026,Tapia-Gonzalez S; Yagüe JG; Barreto GE
10.1016/j.psychres.2026.117120,,,"Neurotransmitter dysregulation in depression, anxiety, and suicidality: From synaptic dysfunction to cellular pathogenesis.",2026,K S V ABG; Verma AK; A SS; Sinha SS; Boyina R; Kosanam S
10.1038/s41380-025-03408-z,,,Overactive Neuronal eEF2K/eEF2 signaling is associated with cognitive impairment and apathy-like behavior.,2026,Jester HM; Nicol N; Yang Q; Zhang Y; Suhocki A; Zhou X; Underwood E; Pourhadi H; Cheng D; Lee J
10.1016/j.pnpbp.2026.111710,,,Psilocybin restores behavioral and neuroplastic deficits induced by chronic stress in rats.,2026,Bysiek A; Szpręgiel I; Wojtas A; Maćkowiak M; Wawrzczak-Bargieła A; Leśkiewicz M; Trojan E; Kamińska K; Kumorek W; Bilecki W
10.1038/s41380-025-03257-w,,,Psychedelic neuroplasticity of cortical neurons lacking 5-HT2A receptors.,2026,Ekins TG; Rybicki-Kler C; Deng T; Brooks IAW; Jedrasiak-Cape I; Donoho E; Ahmed OJ
10.1007/978-981-95-6872-7_25,,,Psychedelics: Future Therapeutics in Major Depression?,2026,Olivier B; Olivier JDA
10.3389/fneur.2026.1801549,,,S-ketamine mitigates paclitaxel-induced pain-related anxiety-like behavior through downregulation of mGluR5 and activation of the BDNF/TrkB signaling pathway.,2026,Cao J; Wang Z; Lv G; Luo X; Wang M; Hui J; Li M; Yang Y; Yang Y; Hu Y
10.1016/j.pnpbp.2026.111717,,,Serotonergic psychedelics for Autism spectrum disorder: Neurobiological mechanisms and translational prospects.,2026,Low ZXB
10.1016/j.neuropharm.2026.110964,,,Single transient exposure to low-frequency low-intensity electrical stimulation produces ketamine-like effects in human iPSC-derived dopaminergic neurons via Ca2(+)-dependent BDNF and mTOR signaling.,2026,Marcotto GS; Borghetti M; Bitraj J; Cavalleri L; Serpelloni M; Zoli M; Memo M; Sardini E; Collo G
10.64898/2026.04.21.720014,,,Structural plasticity and enhanced fear extinction following psilocybin in chronically stressed mice.,2026,Knox CA; Woodburn SC; Gilbert AD; Schlotzhauer JM; Kwan AC
10.1021/acschemneuro.5c00767,,,Synthesis of Clausenamide Isomers and Evaluation of Their Potential as Cortical Neuroplastogens.,2026,Ou Y; Khatib YA; Mosswood A; Roy TK; Gutierrez DA; Olson DE; Shaw JT
10.1007/s44446-026-00079-x,,,Targeting beta-2 adrenergic receptor attenuates schizophrenia-like behavioral effects induced by ketamine in mice: cAMP/PKA/BDNF-PEA-3 and RIM-1α signaling pathways involvement.,2026,Heikal MM; Mohamed AF; Rasheed NOA; El-Tanbouly DM; Nassar NN
10.1177/25424823261433953,,,The Cheung Glutamatergic Regimen as a candidate for primary and secondary prevention of Alzheimer's disease onset.,2026,Cheung N
10.2174/011570159x442471260422110855,,,The Harmonious Dance: A Narrative Review on Psychedelics and Music in Therapeutic Settings.,2026,Wang H; Li X; Yu F; Wang X
10.1016/j.expneurol.2026.115822,,,"Therapeutic properties of ayahuasca component N,N-Dimethyltryptamine in a pre-clinical model of Parkinson's disease.",2026,Calleja-Conde J; Echeverry-Alzate V; Sanz-SanCristobal M; Alonso-Gil S; Giné E; Bühler K; López-Moreno JA; Perez-Castillo A; Morales-Garcia JA
10.1021/acs.joc.6c00321,,,Trifluoromethylthio and Trifluoromethyl Functionalization of Endomorphin-1 Enhances its Hydrophobicity and Plasma Stability while Preserving its Affinity for the μ-Opioid Receptor.,2026,Gregorc J; De Neve J; Guitot K; Holleran BJ; Lensen N; Gendron L; Brigaud T; Iskra J; Ballet S; Chaume G
10.1038/s41380-026-03575-7,,,TrkB promotes the neuronal secretion of soluble Siglec-2 (CD22) to mitigate microglial activation and alleviate depression-like behaviors in male mice.,2026,Shi X; Cai SZ; Chai JL; Xu CY; Zhou BY; Liu HQ; Marshall J; Cao C
10.1126/sciadv.aec1444,,,TrkB/mGluR5 cross-talk underlies a synaptic metaplasticity mechanism of ketamine.,2026,Arefin A; Kim J; Chakraborty MP; Martinelli S; Bai B; Lee FS; Levitz J
10.1021/acschemneuro.5c00707,,,Zalsupindole: A Non-Hallucinogenic Psychoplastogen Advancing Psychedelic-Inspired Therapeutics.,2026,Salfiti M; Kyriazis M; Mikellides G
10.1016/j.neuro.2025.103372,,,Zebra_K(+) : High-throughput analysis of acoustic startle response plasticity in zebrafish embryos and larvae in neurotoxicity testing.,2026,Tagkalidou N; Aljabasini O; Pujol S; Prats E; Porta JM; Barata C; Raldúa D
10.1055/a-2742-4611,,,[Ketamine and esketamine in treatment-resistant depression - Pharmacological effects and augmented psychotherapy].,2026,Schüle C; Sobieraj A; Rogg H
10.1016/j.neuint.2025.106016,,,"Acute ketamine enhances social behavior and dendritic plasticity in the amygdala by increasing BDNF, GAP43, and TRKB presence following excitotoxic neonatal ibotenic acid lesion.",2025,Martínez-Torres NI; Cárdenas-Bedoya J; Torres-Mendoza BM
10.1515/tnsci-2025-0370,,,Alleviating the NF-κB/NLRP3 pathway-mediated pyroptosis and ameliorating the cognitive function of aged mice post partial hepatectomy by increasing the Bmal1 level via subanesthetic doses of ketamine.,2025,Zeng W; Lei X; Liu H; Zheng S; Wang Q; Niu X
10.1097/eja.0000000000002138,,,Anaesthetic implications of psilocybin and lysergic acid diethylamide: what is old is now new: A narrative review on psychedelics and anaesthesia.,2025,Dave M; Shore R; Cupido T; Haley C; Clinkard D
10.3389/fpsyt.2025.1662051,,,Association between S-ketamine induced changes in glutamate levels in the pregenual anterior cingulate cortex and plasma brain-derived neurotrophic factor in healthy subjects.,2025,Marx L; Sen ZD; Danyeli LV; Li M; Brigadski T; Leßmann V; Walter M
10.1016/j.pnpbp.2025.111533,,,"Changing your mind: neuroplastic mechanisms underlying the therapeutic effect of psychedelics in depression, PTSD, and addiction.",2025,Palhas M; Corne R; Mongeau R
10.1186/s13195-025-01804-9,,,Combinatorial targeting of NMDARs and 5-HT(4)Rs exerts beneficial effects in a mouse model of Alzheimer's disease.,2025,Chen BK; Hunsberger HC; Whye A; Matthews LC; Yook A; Willner MJ; Logan RW; Johns S; Weisblum E; Denny CA
10.7759/cureus.c209,,,Correction: Study Protocol for 'PsilOCD: A Pharmacological Challenge Study Evaluating the Effects of the 5-HT2A Agonist Psilocybin on the Neurocognitive and Clinical Correlates of Compulsivity'.,2025,O'Connor S; Godfrey K; Reed S; Peill J; Rohani-Shukla C; Healy M; Robbins T; Frota Lisboa Pereira de Souza A; Tyacke R; Papasyrou M
10.1016/j.bbr.2024.115231,,,Cortical high-frequency oscillations (≈ 110 Hz) in cats are state-dependent and enhanced by a subanesthetic dose of ketamine.,2025,Castro-Zaballa S; González J; Cavelli M; Mateos D; Pascovich C; Tort A; Hunt MJ; Torterolo P
10.1007/s00213-024-06724-4,,,"Depression-like effects induced by chronic unpredictable mild stress in mice are rapidly reversed by a partial negative allosteric modulator of mGlu(5) receptor, M-5MPEP.",2025,Pałucha-Poniewiera A; Bobula B; Rafało-Ulińska A; Kaczorowska K
10.1016/j.phrs.2025.107894,,,Effect of ketamine and esketamine on RNA expression and its relevance for depression: A systematic review.,2025,Pisanu C; Carvalho Silva R; Meattini M; Gennarelli M; Baune BT; Squassina A; Minelli A
10.1523/eneuro.0452-24.2025,,,Effects of Chronic Social Isolation Stress and Alcohol on the Reinforcing Properties of Ketamine in Male and Female Rats.,2025,Jennings SD; Hagarty DP; Logue J; Crawford M; Saland SK; Kabbaj M
10.1016/j.biopha.2025.118639,,,Effects of JNJ-46356479 and clozapine on VGLUT1 and GAD65/67 brain levels and expression of genes related to glutamate and GABA in mice postnatally exposed to ketamine.,2025,Martínez-Pinteño A; Olivares-Berjaga D; Rodríguez N; Mena JI; Prohens L; Mas S; Morén C; Parellada E; Gassó P
10.3390/biomedicines13040787,,,Effects of Subanesthetic Intravenous Ketamine Infusion on Stress Hormones and Synaptic Density in Rats with Mild Closed-Head Injury.,2025,Boese M; Berman R; Spencer H; Rujan O; Metz E; Radford K; Choi K
10.1371/journal.pone.0316262,,,Effects of ketamine and propofol on muscarinic plateau potentials in rat neocortical pyramidal cells.,2025,Fleiner AS; Kolnier D; Hagger-Vaughan N; Ræder J; Storm JF
10.1177/02698811251338232,,,"Effects of serotonergic psychedelics on synaptogenesis and immediate early genes expression - comparison with ketamine, fluoxetine and lithium.",2025,Vella Y; Syrová K; Petrušková A; Koutrouli I; Kútna V; Pala J; Šíchová K; Nikolič M; Mazoch V; Jurok R
10.1016/j.pbb.2025.173955,,,Esketamine-mediated alleviation of electroconvulsive shock-induced memory impairment is associated with the regulation of mGluR5 in depressive-like rats.,2025,Shen Y; Ran W; Liu D; Lv F; Ren L; Min S
10.1080/14737175.2024.2445016,,,Evaluating the value and risks of psychedelics for psychiatric medicine: a clinical perspective.,2025,Marazziti D; Weiss F; Gurrieri R; Russomanno G; Gambini M; Magnesa A; Coccoglioniti A; Perugi G
10.1016/j.pnpbp.2025.111448,,,Examining the potential of psilocybin and 5-MeO-DMT as therapeutics for traumatic brain injury.,2025,Plummer Z; Allen J; Brand J; Mayo LM; Shultz SR; Christie BR
10.1016/j.biopsych.2024.06.021,,,Fluoxetine and Ketamine Enhance Extinction Memory and Brain Plasticity by Triggering the p75 Neurotrophin Receptor Proteolytic Pathway.,2025,Diniz CRAF; Crestani AP; Casarotto PC; Biojone C; Cannarozzo C; Winkel F; Prozorov MA; Kot EF; Goncharuk SA; Benette Marques D
10.1126/scisignal.adx7729,,,Fusobacterium nucleatum enhances amphetamine-induced behavioral responses through a butyrate-driven epigenetic mechanism.,2025,Mabry SJ; Cao X; Zhu Y; Rowe C; Patel S; González-Arancibia C; Romanazzi T; Saleeby DP; Elam A; Lee HT
10.1016/j.bpsc.2025.01.008,,,Gamma Oscillations and Excitation/Inhibition Imbalance: Parallel Effects of NMDA Receptor Antagonism and Psychosis.,2025,Roach BJ; Ford JM; Nicholas S; Ferri JM; Gunduz-Bruce H; Krystal JH; Jaeger J; Mathalon DH
10.1021/acsptsci.5c00440,,,"Hypoxia, Psychedelics, and Terminal Lucidity: A Perspective on Neuroplasticity and Neuropsychiatric Disorders.",2025,Zhang J; Du X; Li X; Lv X; Wang X
10.1038/s41380-025-03055-4,,,"Kappa opioid receptor antagonism restores phosphorylation, trafficking and behavior induced by a disease-associated dopamine transporter variant.",2025,Mayer FP; Stewart A; Varman DR; Moritz AE; Foster JD; Owens AW; Areal LB; Gowrishankar R; Velez M; Wickham K
10.3389/fnagi.2025.1505908,,,Ketamine does not rescue plaque load or gap detection in the 5XFAD mouse model of Alzheimer's disease.,2025,Wright AL; Weible AP; Estes OB; Wehr M
10.1007/s11011-025-01725-4,,,Ketamine enhances neurological function through neuronal and plasticity-related protein changes in rats with permanent middle cerebral artery occlusion.,2025,Martínez-Torres NI; Cárdenas-Bedoya J; Torres-Mendoza BM
10.1097/aln.0000000000005595,,,Ketamine-induced Sustained Modulation of γ-Aminobutyric Acid Type A Receptor Function in Mouse Hippocampal Neurons after Anesthesia.,2025,Wang DS; Li WW; Liu D; Khodaei S; Zhang Y; Yu M; Fang HYH; Crnic A; Kaneshwaran K; Brenna CTA
10.1016/j.isci.2025.112485,,,MeCP2 prevents against sustained ketamine-induced synaptic depression at inhibitory synapses.,2025,Piazza MK; Weit AR; Kavalali ET; Neul JL; Monteggia LM
10.1007/s12035-024-04566-x,,,Molecular and Behavioral Neuroprotective Effects of Clavulanic Acid and Crocin in Haloperidol-Induced Tardive Dyskinesia in Rats.,2025,Shoae-Hagh P; Razavi BM; Sadeghnia HR; Mehri S; Karimi G; Hosseinzadeh H
10.1016/j.celrep.2025.116490,,,Molecular basis of vesicular monoamine transport and neurological drug interactions.,2025,Ye J; Chen H; Ammerman A; Wang Y; Wang K; Xu J; Liu B; Li W
10.3389/fncir.2025.1619534,,,NMDA receptor antagonist induced c-Fos expression in the medial entorhinal cortex during postnatal development.,2025,Liang F; Wang H; Naumann RK
10.1016/j.neuron.2024.10.014,,,NMDA receptors regulate the firing rate set point of hippocampal circuits without altering single-cell dynamics.,2025,Ruggiero A; Heim LR; Susman L; Hreaky D; Shapira I; Katsenelson M; Rosenblum K; Slutsky I
10.1016/j.compbiomed.2025.110190,,,Neural mass modelling of brain stimulation to Alleviate Schizophrenia biomarkers in brain rhythms.,2025,Sasi S; Sen Bhattacharya B; Sreeraj VS; Venkatasubramanian G
10.1016/j.neubiorev.2025.106132,,,Neuroplasticity and psychedelics: A comprehensive examination of classic and non-classic compounds in pre and clinical models.,2025,Agnorelli C; Spriggs M; Godfrey K; Sawicka G; Bohl B; Douglass H; Fagiolini A; Parastoo H; Carhart-Harris R; Nutt D
10.1007/s12035-025-05114-x,,,Neuroprotective Role of Ketamine in Reducing Neuroinflammation and Enhancing Neuroplasticity Against a Cortisol-Induced In Vitro Stress Model.,2025,Santos L; Dos Santos Petry F; Saibro-Girardi C; Hansen J; Martins D; Fröhlich N; Possa L; Mendes LFB; Farias HR; Silva AM
10.1093/nc/niae038,,,On the varieties of conscious experiences: Altered Beliefs Under Psychedelics (ALBUS).,2025,Safron A; Juliani A; Reggente N; Klimaj V; Johnson M
10.1101/2025.01.16.633439,,,Persistent large-scale changes in alternative splicing in prefrontal cortical neuron types following psychedelic exposure.,2025,Hsiao Y; Fonseca MA; Tiemroth AS; Vasquez EJ; Gomez AM
10.1016/j.neures.2022.12.015,,,Prefrontal contributions to mental resilience: Lessons from rodent studies of stress and antidepressant actions.,2025,Shinohara R; Furuyashiki T
10.1101/2025.09.02.673642,,,Preserved synaptic architecture but impaired ketamine-induced synaptic plasticity of layer 5 pyramidal neurons in the aged frontal cortex.,2025,Ugidos IF; Iglesias JC; Milanes S; Farahani F; Mostany R
10.1101/2025.02.03.636248,,,Psilocybin as a Treatment for Repetitive Mild Head Injury: Evidence from Neuroradiology and Molecular Biology.,2025,Brengel EK; Axe B; Maheswari A; Abeer MI; Ortiz RJ; Woodward TJ; Walhof R; Utama R; Sawada C; Balaji S
10.1021/acschemneuro.5c00418,,,Psychedelics and the Gut Microbiome: Unraveling the Interplay and Therapeutic Implications.,2025,Wang X; Jun F; Lin C; Wang X
10.1007/978-3-031-96364-3_4,,,Regulation of Dopamine Transporter Surface Expression.,2025,Besada C; Mortensen OV
10.2147/ndt.s534938,,,Research Progress on the Mechanism of Ketamine in Neuropathic Pain Comorbid Depression.,2025,Li Q; Liu S; Qin B; Liu X
10.1007/s00221-025-07085-w,,,Role of CaMKII/CREB pathway in rapid-antidepressant-like effect: comparison of ketamine with rapastinel.,2025,Özler C; Özkan E; Shomalizadeh N; Kesibi J; Sapancı S; Salman FA; Uçar EA; Gürsoy-Özdemir Y
10.1016/j.bbrc.2025.151965,,,"S-ketamine ameliorates post-stroke depression in mice via attenuation of neuroinflammation, synaptic restoration, and BDNF pathway activation.",2025,Tian J; Xie Y; Ye S; Hu Y; Feng J; Li Y; Lou Z; Ruan L; Wang Z
10.1007/s10571-025-01582-w,,,Sex-Specific Neuropsychiatric Effects of Subanesthetic Ketamine Exposure in Pregnant Mice and Their Offspring.,2025,Lin WS; Wang PY; Yeh SR; Lai Z; Lee AC; Fan SZ
10.1002/dneu.23014,,,Silent Synapses in Multiple Sclerosis: From Synaptic Dysfunction to Reactivation-Based Therapies-A Narrative Review of Cognitive and Neuroplasticity Outcomes.,2025,Alatawi Z
10.1021/acsmedchemlett.5c00595,,,Stabilizing Psilocybin Pharmacology and Tuning Safety with Atypical Antipsychotic Cotherapy.,2025,Renner AC; Kargbo RB
10.1016/j.neuropharm.2025.110597,,,"Subchronic amphetamine decreases hyperactivity, anti-social behaviour and anhedonia in dopamine transporter knockout rats: role of prefrontal glutamate.",2025,Sadighi M; Foka K; Mottarlini F; Burg E; Taddini S; Leo D; Sanna F; Caffino L; Fumagalli F; Homberg JR
10.3390/ijms26157638,,,Substance Abuse and Cognitive Decline: The Critical Role of Tau Protein as a Potential Biomarker.,2025,Rebolledo-Pérez L; Hernández-Bello J; Martínez-Ramos A; Castañeda-Arellano R; Fernández-Quezada D; Sandoval-García F; Aguilar-García IG
10.1007/s00406-024-01898-6,,,Synaptic basis of rapid antidepressant action.,2025,Kavalali ET; Monteggia LM
10.3389/fpsyt.2025.1610335,,,The collective lie in ketamine therapy: a call to realign clinical practice with neurobiology.,2025,Miller C; Lopes B; McCurdy A
10.1016/j.pnpbp.2025.111347,,,The effect of low-dose psilocybin on brain neurotransmission and rat behavior.,2025,Bysiek A; Wojtas A; Szpręgiel I; Wawrzczak-Bargieła A; Maćkowiak M; Gołembiowska K
10.1016/j.ejphar.2025.177724,,,The impact of the novel σ(1) receptor ligand (S)-L1 on brain endothelial cells and cerebrovascular reactivity challenged by ischemia.,2025,Kecskés S; Mészáros M; Dvorácskó S; Szabó Í; Porkoláb G; Barna L; Harazin A; Szecskó A; Menyhárt Á; Bari F
10.1176/appi.ajp.20231054,,,Toward Translatable Biomarkers of Psychedelic-Induced Neuroplasticity.,2025,Olson DE
10.1016/j.molpha.2025.100064,,,Trace amine-associated receptor 1 agonists differentially regulate dopamine transporter function.,2025,Huey JK; Shi X; Schutzer WE; Janowsky A; Abbas AI
10.1021/acschemneuro.5c00667,,,"Zalsupindole is a Nondissociative, Nonhallucinogenic Neuroplastogen with Therapeutic Effects Comparable to Ketamine and Psychedelics.",2025,Agrawal R; Gillie D; Mungenast A; Chytil M; Engel S; Wu MC; Rasmussen K; Salinas E; Olson DE
10.1016/j.scitotenv.2024.178028,,,"Zebra_K, a kinematic analysis automated platform for assessing sensitivity, habituation and prepulse inhibition of the acoustic startle response in adult zebrafish.",2025,Stevanović M; Tagkalidou N; Multisanti CR; Pujol S; Aljabasini O; Prats E; Faggio C; Porta JM; Barata C; Raldúa D
10.1016/j.bbr.2024.115051,,,"5-HT(1A) and 5-HT(2A) receptor effects on recognition memory, motor/exploratory behaviors, emotionality and regional dopamine transporter binding in the rat.",2024,Nikolaus S; Chao OY; Henke J; Beu M; Fazari B; Almeida FR; Abdel-Hafiz L; Antke C; Hautzel H; Mamlins E
10.1016/j.pneurobio.2024.102632,,,"A molecularly defined orbitofrontal cortical neuron population controls compulsive-like behavior, but not inflexible choice or habit.",2024,Yount ST; Wang S; Allen AT; Shapiro LP; Butkovich LM; Gourley SL
10.1016/j.neuro.2024.02.003,,,Abdominal surgery under ketamine anesthesia during second trimester impairs hippocampal learning and memory of offspring by regulating dendrite spine remodeling in rats.,2024,Wang M; Feng N; Qin J; Wang S; Chen J; Qian S; Liu Y; Luo F
10.1038/s12276-024-01294-z,,,Activity in the dorsal hippocampus-mPFC circuit modulates stress-coping strategies during inescapable stress.,2024,Yoon SH; Song WS; Chung G; Kim SJ; Kim MH
10.1016/j.pnpbp.2023.110913,,,Acute ketamine induces neuronal hyperexcitability and deficits in prepulse inhibition by upregulating IL-6.,2024,Luo Y; Yu Y; He H; Fan N
10.1007/s00411-024-01085-0,,,Administration of low dose intranasal ketamine exerts a neuroprotective effect on whole brain irradiation injury model in wistar rats.,2024,Yaprak G; Çini N; Atasoy ÖB; Uyanikgil Y; Erdogan MA; Erbaş O
10.1124/molpharm.124.000881,,,Allosteric Inhibition and Pharmacochaperoning of the Serotonin Transporter by the Antidepressant Drugs Trazodone and Nefazodone.,2024,El-Kasaby A; Boytsov D; Kasture A; Krumpl G; Hummel T; Freissmuth M; Sandtner W
10.1523/eneuro.0491-23.2023,,,Amphetamine Induces Sex-Dependent Loss of the Striatal Dopamine Transporter in Sensitized Mice.,2024,Bagalkot T; Sorkin A
10.1111/jnc.16166,,,Amphetamine exposure during embryogenesis changes expression and function of the dopamine transporter in Caenorhabditis elegans offspring.,2024,Ambigapathy G; McCowan TJ; Carvelli L
10.1016/j.jpsychires.2023.12.019,,,Behavioral stress and antidepressant treatments altered hippocampal expression of Nogo signal-related proteins in rats.,2024,Nibuya M; Kezuka D; Kanno Y; Wakamatsu S; Suzuki E
10.1016/j.plefa.2024.102632,,,Beneficial effects of dietary omega 3 polyunsaturated fatty acids on offspring brain development in gestational diabetes mellitus.,2024,Kemse N; Chhetri S; Joshi S
10.1016/j.pnpbp.2023.110871,,,Changes in neurotrophic signaling pathways in brain areas of the chronic mild stress rat model of depression as a signature of ketamine fast antidepressant response/non-response.,2024,Derosa S; Misztak P; Mingardi J; Mazzini G; Müller HK; Musazzi L
10.1016/bs.apha.2023.09.004,,,Cholesterol modulation of interactions between psychostimulants and dopamine transporters.,2024,Chen R
10.1016/j.nsa.2024.104049,,,Cortisol-dependent impairment of dendrite plasticity in human dopaminergic neurons derived from hiPSCs is restored by ketamine: Relevance for major depressive disorders.,2024,Cavalleri L; Dassieni I; Marcotto GS; Zoli M; Merlo Pich E; Collo G
10.1111/jnc.16179,,,Cryo-EM structure of the dopamine transporter with a novel atypical non-competitive inhibitor bound to the orthosteric site.,2024,Pedersen CN; Yang F; Ita S; Xu Y; Akunuri R; Trampari S; Neumann CMT; Desdorf LM; Schiøtt B; Salvino JM
10.1016/j.isci.2024.109787,,,ER stress in mouse serotonin neurons triggers a depressive phenotype alleviated by ketamine targeting eIF2α signaling.,2024,Miquel-Rio L; Sarriés-Serrano U; Sancho-Alonso M; Florensa-Zanuy E; Paz V; Ruiz-Bronchal E; Manashirov S; Campa L; Pilar-Cuéllar F; Bortolozzi A
10.1021/acschemneuro.4c00484,,,Effects of a Serotonergic Psychedelic on the Lipid Bilayer.,2024,Saha Roy D; Singh A; Vaidya VA; Huster D; Mote KR; Maiti S
10.1016/j.ejphar.2024.177014,,,Esketamine improves cognitive function in sepsis-associated encephalopathy by inhibiting microglia-mediated neuroinflammation.,2024,Li H; Hu W; Wu Z; Tian B; Ren Y; Zou X
10.1016/j.taap.2023.116800,,,Esketamine induces apoptosis of nasopharyngeal carcinoma cells through the PERK/CHOP pathway.,2024,Cao Y; Li H; Gao Y; Long J; Zheng L; Zhang Q; Li N; Chi X
10.1186/s40779-024-00548-1,,,Hippocampal PACAP signaling activation triggers a rapid antidepressant response.,2024,Zhang HL; Sun Y; Wu ZJ; Yin Y; Liu RY; Zhang JC; Zhang ZJ; Yau SY; Wu HX; Yuan TF
