line_no,doi,compound,entity,title,year,authors,existing_sources
331,10.1038/s41598-021-91700-7,PRO-LAD,NET (SLC6A2),Label-free high-throughput screening assay for the identification of norepinephrine transporter (NET/SLC6A2) inhibitors.,2021,Sijben HJ; van Oostveen WM; Hartog PBR; Stucchi L; Rossignoli A; Maresca G; Scarabottolo L; IJzerman AP; Heitman LH,candidate_paper_corpus | mechanistic:paper_library
335,10.1021/acs.accounts.0c00791,Salvinorin A,kappa opioid receptor (OPRK1),Natural Product Synthesis through the Lens of Informatics.,2021,Woo S; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
342,10.3389/fphar.2021.794254,PRO-LAD,TAAR1,"Receptor Interaction Profiles of 4-Alkoxy-3,5-Dimethoxy-Phenethylamines (Mescaline Derivatives) and Related Amphetamines.",2021,Kolaczynska KE; Luethi D; Trachsel D; Hoener MC; Liechti ME,benchmark_manifest | candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
355,10.1111/jcmm.17047,PRO-LAD,Sigma-2 receptor (TMEM97),The Sigma-2 Receptor/TMEM97 Agonist PB28 Suppresses Cell Proliferation and Invasion by Regulating the PI3K-AKT-mTOR Signalling Pathway in Renal Cancer.,2021,Zhan B; Zhang Z; Piao C; Dong X; Du Y; Kong C; Jiang Y,candidate_paper_corpus | mechanistic:paper_library
364,10.1124/mol.119.118661,PRO-LAD,mu opioid receptor (OPRM1),A New Paroxetine-Based GRK2 Inhibitor Reduces Internalization of the μ-Opioid Receptor.,2020,Bouley RA; Weinberg ZY; Waldschmidt HV; Yen YC; Larsen SD; Puthenveedu MA; Tesmer JJG,candidate_paper_corpus | mechanistic:paper_library
367,10.1016/j.ejmech.2020.112765,PRO-LAD,5-HT6,A dual-acting 5-HT(6) receptor inverse agonist/MAO-B inhibitor displays glioprotective and pro-cognitive properties.,2020,Canale V; Grychowska K; Kurczab R; Ryng M; Keeri AR; Satała G; Olejarz-Maciej A; Koczurkiewicz P; Drop M; Blicharz K,candidate_paper_corpus | mechanistic:paper_library
375,10.3233/jad-191278,PRO-LAD,5-HT6,Change in Expression of 5-HT6 Receptor at Different Stages of Alzheimer's Disease: A Postmortem Study with the PET Radiopharmaceutical [18F]2FNQ1P.,2020,Courault P; Emery S; Bouvard S; Liger F; Chauveau F; Meyronet D; Fourier A; Billard T; Zimmer L; Lancelot S,candidate_paper_corpus | mechanistic:paper_library
376,10.1039/d0np00028k,Salvinorin A,kappa opioid receptor (OPRK1),Chemical syntheses of the salvinorin chemotype of KOR agonist.,2020,Hill SJ; Brion AUCM; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library
378,10.1007/s43440-020-00181-4,25I-NBOMe,5-HT2A,Contribution of serotonin receptor subtypes to hallucinogenic activity of 25I-NBOMe and to its effect on neurotransmission.,2020,Herian M; Wojtas A; Sobocińska MK; Skawski M; González-Marín A; Gołembiowska K,candidate_paper_corpus | mechanistic:paper_library
379,10.1007/s00204-020-02863-7,Bromo-DragonFLY,5-HT2A,Correction to: In vitro structure-activity relationship determination of 30 psychedelic new psychoactive substances by means of β-arrestin 2 recruitment to the serotonin 2A receptor.,2020,Pottie E; Cannaert A; Stove CP,candidate_paper_corpus | mechanistic:paper_library
381,10.1021/acschemneuro.0c00608,Salvinorin A,kappa opioid receptor (OPRK1),DARK Classics in Chemical Neuroscience: Salvinorin A.,2020,Hernández-Alvarado RB; Madariaga-Mazón A; Ortega A; Martinez-Mayorga K,candidate_paper_corpus | mechanistic:paper_library
389,10.1371/journal.pone.0243313,Lisuride,5-HT2B,Free energy calculations of the functional selectivity of 5-HT2B G protein-coupled receptor.,2020,Peters BL; Deng J; Ferguson AL,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
390,10.1016/j.bcp.2020.113870,PRO-LAD,5-HT1B,Functional characterization of 5-HT(1A) and 5-HT(1B) serotonin receptor signaling through G-protein-activated inwardly rectifying K(+) channels in a fluorescence-based membrane potential assay.,2020,Gadgaard C; Jensen AA,candidate_paper_corpus | mechanistic:paper_library
393,10.1177/0269881120944160,PRO-LAD,SERT (SLC6A4),Genetic deletion of Rgs12 in mice affects serotonin transporter expression and function in vivo and ex vivo.,2020,White AN; Gross JD; Kaski SW; Trexler KR; Wix KA; Wetsel WC; Kinsey SG; Siderovski DP; Setola V,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
399,10.1016/j.bcp.2020.114251,Bromo-DragonFLY,5-HT2A,Identification of psychedelic new psychoactive substances (NPS) showing biased agonism at the 5-HT(2A)R through simultaneous use of β-arrestin 2 and miniGα(q) bioassays.,2020,Pottie E; Dedecker P; Stove CP,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
404,10.31480/2330-4871/117,Salvinorin A,kappa opioid receptor (OPRK1),Kappa Opioid Receptor on Pulmonary Macrophages and Immune Function.,2020,Zeng S; Zhong Y; Xiao J; Ji J; Xi J; Wei X; Liu R,candidate_paper_corpus | mechanistic:paper_library
407,10.1213/ane.0000000000005017,PRO-LAD,kappa opioid receptor (OPRK1),Molecular Interaction Between Butorphanol and κ-Opioid Receptor.,2020,Ji J; Lin W; Vrudhula A; Xi J; Yeliseev A; Grothusen JR; Bu W; Liu R,candidate_paper_corpus | mechanistic:paper_library
408,10.1002/chem.201905688,25I-NBOMe,5-HT2A,Nanosensor for Sensitive Detection of the New Psychedelic Drug 25I-NBOMe.,2020,Garrido E; Alfonso M; Díaz de Greñu B; Lozano-Torres B; Parra M; Gaviña P; Marcos MD; Martínez-Máñez R; Sancenón F,candidate_paper_corpus | mechanistic:paper_library
415,10.1002/dta.2789,1P-LSD,5-HT2A,Return of the lysergamides. Part VI: Analytical and behavioural characterization of 1-cyclopropanoyl-d-lysergic acid diethylamide (1CP-LSD).,2020,Brandt SD; Kavanagh PV; Westphal F; Stratford A; Odland AU; Klein AK; Dowling G; Dempster NM; Wallach J; Passie T,candidate_paper_corpus | mechanistic:paper_library
417,10.3390/molecules25051204,Salvinorin A,kappa opioid receptor (OPRK1),Salvinorin A Does Not Affect Seizure Threshold in Mice.,2020,Socała K; Doboszewska U; Wlaź P,candidate_paper_corpus | mechanistic:paper_library
420,10.1007/s43440-019-00039-4,PRO-LAD,5-HT1A,Spiroxatrine derivatives towards 5-HT(1A) receptor selectivity.,2020,Sorbi C; Tait A; Battisti UM; Brasili L,candidate_paper_corpus | mechanistic:paper_library
431,10.1371/journal.pone.0209804,PRO-LAD,5-HT2C,"5-HT2 receptor binding, functional activity and selectivity in N-benzyltryptamines.",2019,Toro-Sazo M; Brea J; Loza MI; Cimadevila M; Cassels BK,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
453,10.1021/acschemneuro.8b00293,Salvinorin A,kappa opioid receptor (OPRK1),Discrepancies in Kappa Opioid Agonist Binding Revealed through PET Imaging.,2019,Placzek MS; Schroeder FA; Che T; Wey HY; Neelamegam R; Wang C; Roth BL; Hooker JM,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
456,10.1158/1078-0432.ccr-18-2572,PRO-LAD,D5 receptor (DRD5),Dopamine Receptor D5 is a Modulator of Tumor Response to Dopamine Receptor D2 Antagonism.,2019,Prabhu VV; Madhukar NS; Gilvary C; Kline CLB; Oster S; El-Deiry WS; Elemento O; Doherty F; VanEngelenburg A; Durrant J,candidate_paper_corpus | mechanistic:paper_library
458,10.1016/j.bbr.2018.01.009,PRO-LAD,5-HT5A,Effects of 5-HT(5A) receptor blockade on amnesia or forgetting.,2019,Aparicio-Nava L; Márquez-García LA; Meneses A,candidate_paper_corpus | mechanistic:paper_library
462,10.1186/s13550-019-0527-4,25B-NBOMe,5-HT2A,Human biodistribution and radiation dosimetry of the 5-HT(2A) receptor agonist Cimbi-36 labeled with carbon-11 in two positions.,2019,Johansen A; Holm S; Dall B; Keller S; Kristensen JL; Knudsen GM; Hansen HD,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
464,10.18433/jpps30329,PRO-LAD,5-HT2B,"In vivo PET Imaging of [11C]CIMBI-5, a 5-HT2AR Agonist Radiotracer in Nonhuman Primates.",2019,Prabhakaran J; DeLorenzo C; Zanderigo F; Knudsen GM; Gilling N; Pratap M; Jorgensen MJ; Daunais J; Kaplan JR; Parsey RV,candidate_paper_corpus | mechanistic:paper_library
469,10.3390/ijms20030488,PRO-LAD,Sigma-2 receptor (TMEM97),Morphing of Ibogaine: A Successful Attempt into the Search for Sigma-2 Receptor Ligands.,2019,Floresta G; Dichiara M; Gentile D; Prezzavento O; Marrazzo A; Rescifina A; Amata E,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
474,10.1016/j.ejphar.2019.172427,PRO-LAD,NMDA receptor,Pharmacological characterizations of the 'legal high' fluorolintane and isomers.,2019,Wallach J; Colestock T; Agramunt J; Claydon MDB; Dybek M; Filemban N; Chatha M; Halberstadt AL; Brandt SD; Lodge D,candidate_paper_corpus | mechanistic:paper_library
478,10.3389/fphar.2019.01423,PRO-LAD,TAAR1,"Receptor Interaction Profiles of 4-Alkoxy-Substituted 2,5-Dimethoxyphenethylamines and Related Amphetamines.",2019,Kolaczynska KE; Luethi D; Trachsel D; Hoener MC; Liechti ME,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
483,10.1177/0269881119849821,Salvinorin A,5-HT1A,Salvindolin elicits opioid system-mediated antinociceptive and antidepressant-like activities.,2019,Keasling AW; Pandey P; Doerksen RJ; Pedrino GR; Costa EA; da Cunha LC; Zjawiony JK; Fajemiroye JO,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
485,10.1186/s12885-019-5700-7,PRO-LAD,Sigma-2 receptor (TMEM97),Sigma-2 receptor/TMEM97 agonist PB221 as an alternative drug for brain tumor.,2019,Liu CC; Yu CF; Wang SC; Li HY; Lin CM; Wang HH; Abate C; Chiang CS,candidate_paper_corpus | mechanistic:paper_library
492,10.1080/14728222.2019.1606904,PRO-LAD,D2 receptor (DRD2),The potential of dopamine receptor D2 (DRD2) as a therapeutic target for tackling pancreatic cancer.,2019,Bakadlag R; Jandaghi P; Hoheisel JD; Riazalhosseini Y,candidate_paper_corpus | mechanistic:paper_library
499,10.1016/j.bmcl.2018.03.029,Salvinorin A,kappa opioid receptor (OPRK1),A review of salvinorin analogs and their kappa-opioid receptor activity.,2018,Roach JJ; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library
503,10.1007/s12035-017-0536-0,PRO-LAD,5-HT7,Allosteric Inhibition of Serotonin 5-HT(7) Receptors by Zinc Ions.,2018,Satała G; Duszyńska B; Lenda T; Nowak G; Bojarski AJ,candidate_paper_corpus | mechanistic:paper_library
508,10.1371/journal.pone.0203137,PRO-LAD,5-HT2A,Biophysical validation of serotonin 5-HT2A and 5-HT2C receptor interaction.,2018,Felsing DE; Anastasio NC; Miszkiel JM; Gilbertson SR; Allen JA; Cunningham KA,candidate_paper_corpus | mechanistic:paper_library
513,10.1016/j.neuropharm.2018.02.033,25I-NBOMe,5-HT2A,"Comparative neuropharmacology of N-(2-methoxybenzyl)-2,5-dimethoxyphenethylamine (NBOMe) hallucinogens and their 2C counterparts in male rats.",2018,Elmore JS; Decker AM; Sulima A; Rice KC; Partilla JS; Blough BE; Baumann MH,candidate_paper_corpus | mechanistic:paper_library
515,10.3390/molecules23102529,PRO-LAD,5-HT6,"Computer-Aided Studies for Novel Arylhydantoin 1,3,5-Triazine Derivatives as 5-HT₆ Serotonin Receptor Ligands with Antidepressive-Like, Anxiolytic and Antiobesity Action In Vivo.",2018,Kurczab R; Ali W; Łażewska D; Kotańska M; Jastrzębska-Więsek M; Satała G; Więcek M; Lubelska A; Latacz G; Partyka A,candidate_paper_corpus | mechanistic:paper_library
520,10.1038/npp.2017.180,PRO-LAD,D2 receptor (DRD2),Dopamine Synthesis Capacity is Associated with D2/3 Receptor Binding but Not Dopamine Release.,2018,Berry AS; Shah VD; Furman DJ; White RL 3rd; Baker SL; O'Neil JP; Janabi M; D'Esposito M; Jagust WJ,candidate_paper_corpus | mechanistic:paper_library
522,10.1007/7854_2016_466,Lisuride,5-HT2C,Effect of Hallucinogens on Unconditioned Behavior.,2018,Halberstadt AL; Geyer MA,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
525,10.3389/fphar.2018.00038,PRO-LAD,H1 receptor (HRH1),Functional G-Protein-Coupled Receptor (GPCR) Synthesis: The Pharmacological Analysis of Human Histamine H1 Receptor (HRH1) Synthesized by a Wheat Germ Cell-Free Protein Synthesis System Combined with Asolectin Glycerosomes.,2018,Suzuki Y; Ogasawara T; Tanaka Y; Takeda H; Sawasaki T; Mogi M; Liu S; Maeyama K,candidate_paper_corpus | mechanistic:paper_library
537,10.1016/j.neuropharm.2017.07.012,PRO-LAD,TAAR1,Monoamine receptor interaction profiles of 4-thio-substituted phenethylamines (2C-T drugs).,2018,Luethi D; Trachsel D; Hoener MC; Liechti ME,candidate_paper_corpus | mechanistic:paper_library
540,10.1186/s13041-018-0379-2,PRO-LAD,NMDA receptor,NMDA receptor antagonists attenuate intrathecal morphine-induced pruritus through ERK phosphorylation.,2018,Shen L; Wang W; Li S; Qin J; Huang Y,mechanistic:paper_library
541,10.1007/s00228-017-2392-2,PRO-LAD,NET (SLC6A2),No major role of norepinephrine transporter gene variations in the cardiostimulant effects of MDMA.,2018,Vizeli P; Meyer Zu Schwabedissen HE; Liechti ME,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
542,10.1016/j.bmcl.2018.01.055,Salvinorin A,kappa opioid receptor (OPRK1),O6C-20-nor-salvinorin A is a stable and potent KOR agonist.,2018,Hirasawa S; Cho M; Brust TF; Roach JJ; Bohn LM; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
552,10.2174/0929867324666170320114713,PRO-LAD,5-HT2A,"Serotonin Receptor Binding Characteristics of Geissoschizine Methyl Ether, an Indole Alkaloid in Uncaria Hook.",2018,Ikarashi Y; Sekiguchi K; Mizoguchi K,candidate_paper_corpus | mechanistic:paper_library
561,10.1016/j.neuropharm.2018.06.018,PRO-LAD,VMAT2 (SLC18A2),"The psychostimulant (±)-cis-4,4'-dimethylaminorex (4,4'-DMAR) interacts with human plasmalemmal and vesicular monoamine transporters.",2018,Maier J; Mayer FP; Luethi D; Holy M; Jäntsch K; Reither H; Hirtler L; Hoener MC; Liechti ME; Pifl C,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
576,10.17305/bjbms.2017.2071,PRO-LAD,5-HT1B,Atypical sympathomimetic drug lerimazoline mediates contractile effects in rat aorta predominantly by 5-HT2A receptors.,2017,Rizvić E; Janković G; Kostić-Rajačić S; Savić MM,candidate_paper_corpus | mechanistic:paper_library
585,10.2174/1871529x17666170703115111,PRO-LAD,5-HT2B,Cardiovascular Concern of 5-HT2B Receptor and Recent Vistas in the Development of Its Antagonists.,2017,Padhariya K; Bhandare R; Canney D; Velingkar V,candidate_paper_corpus | mechanistic:paper_library
596,10.1016/j.neuropharm.2016.08.004,PRO-LAD,NMDA receptor,Ephenidine: A new psychoactive agent with ketamine-like NMDA receptor antagonist properties.,2017,Kang H; Park P; Bortolotto ZA; Brandt SD; Colestock T; Wallach J; Collingridge GL; Lodge D,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
598,10.1021/acsomega.7b00629,PRO-LAD,5-HT2A,Existence of Brain 5-HT1A-5-HT2A Isoreceptor Complexes with Antagonistic Allosteric Receptor-Receptor Interactions Regulating 5-HT1A Receptor Recognition.,2017,Borroto-Escuela DO; Li X; Tarakanov AO; Savelli D; Narváez M; Shumilov K; Andrade-Talavera Y; Jimenez-Beristain A; Pomierny B; Díaz-Cabiale Z,candidate_paper_corpus | mechanistic:paper_library
604,10.1186/s11689-017-9215-8,PRO-LAD,DAT (SLC6A3),Is dopamine transporter-mediated dopaminergic signaling in the retina a noninvasive biomarker for attention-deficit/ hyperactivity disorder? A study in a novel dopamine transporter variant Val559 transgenic mouse model.,2017,Dai H; Jackson CR; Davis GL; Blakely RD; McMahon DG,mechanistic:paper_library
605,10.1038/s41598-017-00822-4,PRO-LAD,5-HT7,Low-basicity 5-HT(7) Receptor Agonists Synthesized Using the van Leusen Multicomponent Protocol.,2017,Hogendorf AS; Hogendorf A; Kurczab R; Satała G; Lenda T; Walczak M; Latacz G; Handzlik J; Kieć-Kononowicz K; Wierońska JM,candidate_paper_corpus | mechanistic:paper_library
606,10.1016/j.tiv.2017.05.010,25I-NBOMe,SERT (SLC6A4),"Measuring inhibition of monoamine reuptake transporters by new psychoactive substances (NPS) in real-time using a high-throughput, fluorescence-based assay.",2017,Zwartsen A; Verboven AHA; van Kleef RGDM; Wijnolts FMJ; Westerink RHS; Hondebrink L,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
610,10.1152/ajpheart.00702.2016,PRO-LAD,delta opioid receptor (OPRD1),Modulation of mesenteric collecting lymphatic contractions by σ(1)-receptor activation and nitric oxide production.,2017,Trujillo AN; Katnik C; Cuevas J; Cha BJ; Taylor-Clark TE; Breslin JW,candidate_paper_corpus | mechanistic:paper_library
624,10.3389/fphar.2017.00987,Lisuride,TAAR1,The Case for TAAR1 as a Modulator of Central Nervous System Function.,2017,Rutigliano G; Accorroni A; Zucchi R,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
626,10.1007/s11419-017-0366-9,25B-NBOMe,5-HT2A,The psychoactive drug 25B-NBOMe recapitulates rhabdomyolysis in zebrafish larvae.,2017,Kawahara G; Maeda H; Kikura-Hanajiri R; Yoshida KI; Hayashi YK,mechanistic:paper_library
627,10.1177/0269881116677104,PRO-LAD,5-HT2C,The serotonin 5-HT(2C) receptor and the non-addictive nature of classic hallucinogens.,2017,Canal CE; Murnane KS,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
628,10.1016/j.neuro.2017.09.006,PRO-LAD,TAAR1,Trace amine-associated receptor 1 regulation of methamphetamine-induced neurotoxicity.,2017,Miner NB; Elmore JS; Baumann MH; Phillips TJ; Janowsky A,candidate_paper_corpus | mechanistic:paper_library
635,10.1021/acschemneuro.6b00265,25B-NBOMe,5-HT2A,5-HT(2A)/5-HT(2C) Receptor Pharmacology and Intrinsic Clearance of N-Benzylphenethylamines Modified at the Primary Site of Metabolism.,2016,Leth-Petersen S; Petersen IN; Jensen AA; Bundgaard C; Bæk M; Kehler J; Kristensen JL,mechanistic:paper_library
638,10.3233/jad-151146,PRO-LAD,5-HT2A,AVN-101: A Multi-Target Drug Candidate for the Treatment of CNS Disorders.,2016,Ivachtchenko AV; Lavrovsky Y; Okun I,candidate_paper_corpus | mechanistic:paper_library
641,10.1016/j.ijcard.2016.04.079,PRO-LAD,Alpha2A adrenergic receptor (ADRA2A),Alpha2A adrenergic receptor genetic variation contributes to hyperglycemia after myocardial infarction.,2016,Adefurin A; Vanderbilt C; Okafor C; Kawai V; Li C; Shah A; Wei WQ; Kurnik D; Stein CM,candidate_paper_corpus | mechanistic:paper_library
665,10.3390/molecules21081070,PRO-LAD,5-HT6,"Extended N-Arylsulfonylindoles as 5-HT₆ Receptor Antagonists: Design, Synthesis &amp; Biological Evaluation.",2016,Vera G; Lagos CF; Almendras S; Hebel D; Flores F; Valle-Corvalán G; Pessoa-Mahana CD; Mella-Raipán J; Montecinos R; Recabarren-Gajardo G,candidate_paper_corpus | mechanistic:paper_library
676,10.1189/jlb.4a0814-395rr,PRO-LAD,TAAR1,Methamphetamine induces trace amine-associated receptor 1 (TAAR1) expression in human T lymphocytes: role in immunomodulation.,2016,Sriram U; Cenna JM; Haldar B; Fernandes NC; Razmpour R; Fan S; Ramirez SH; Potula R,candidate_paper_corpus | mechanistic:paper_library
678,10.1016/j.phrs.2016.04.028,PRO-LAD,5-HT2B,Molecular mechanisms of serotonergic action of the HIV-1 antiretroviral efavirenz.,2016,Dalwadi DA; Kim S; Amdani SM; Chen Z; Huang RQ; Schetz JA,candidate_paper_corpus | mechanistic:paper_library
679,10.1093/ijnp/pyw016,Salvinorin A,5-HT2A,"Naltrexone but Not Ketanserin Antagonizes the Subjective, Cardiovascular, and Neuroendocrine Effects of Salvinorin-A in Humans.",2016,Maqueda AE; Valle M; Addy PH; Antonijoan RM; Puntes M; Coimbra J; Ballester MR; Garrido M; González M; Claramunt J,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
683,10.1021/acschemneuro.6b00090,PRO-LAD,5-HT6,"Novel 1H-Pyrrolo[3,2-c]quinoline Based 5-HT6 Receptor Antagonists with Potential Application for the Treatment of Cognitive Disorders Associated with Alzheimer's Disease.",2016,Grychowska K; Satała G; Kos T; Partyka A; Colacino E; Chaumont-Dubel S; Bantreil X; Wesołowska A; Pawłowski M; Martinez J,candidate_paper_corpus | mechanistic:paper_library
690,10.1021/acschemneuro.6b00162,PRO-LAD,5-HT2A,Reformulating a Pharmacophore for 5-HT2A Serotonin Receptor Antagonists.,2016,Younkin J; Gaitonde SA; Ellaithy A; Vekariya R; Baki L; Moreno JL; Shah S; Drossopoulos P; Hideshima KS; Eltit JM,candidate_paper_corpus | mechanistic:paper_library
691,10.1038/npp.2015.226,Salvinorin A,NET (SLC6A2),Relative Timing Between Kappa Opioid Receptor Activation and Cocaine Determines the Impact on Reward and Dopamine Release.,2016,Chartoff EH; Ebner SR; Sparrow A; Potter D; Baker PM; Ragozzino ME; Roitman MF,candidate_paper_corpus | mechanistic:paper_library
692,10.1002/dta.1884,1P-LSD,5-HT2A,Return of the lysergamides. Part I: Analytical and behavioural characterization of 1-propionyl-d-lysergic acid diethylamide (1P-LSD).,2016,Brandt SD; Kavanagh PV; Westphal F; Stratford A; Elliott SP; Hoang K; Wallach J; Halberstadt AL,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
702,10.1021/acschemneuro.6b00240,PRO-LAD,mu opioid receptor (OPRM1),Tetrapeptide Endomorphin Analogs Require Both Full Length and Truncated Splice Variants of the Mu Opioid Receptor Gene Oprm1 for Analgesia.,2016,Marrone GF; Lu Z; Rossi G; Narayan A; Hunkele A; Marx S; Xu J; Pintar J; Majumdar S; Pan YX,mechanistic:paper_library
703,10.1007/s00213-015-4112-x,PRO-LAD,5-HT2C,"The 5-HT₂C receptor agonist, lorcaserin, and the 5-HT₆ receptor antagonist, SB-742457, promote satiety; a microstructural analysis of feeding behaviour.",2016,Higgs S; Cooper AJ; Barnes NM,candidate_paper_corpus | mechanistic:paper_library
705,10.1097/ccm.0000000000001959,Salvinorin A,kappa opioid receptor (OPRK1),The Role of κ Opioid Receptor in Brain Ischemia.,2016,Chen C; Xi C; Liang X; Ma J; Su D; Abel T; Liu R,candidate_paper_corpus | mechanistic:paper_library
719,10.1016/j.exer.2015.01.026,PRO-LAD,AMPA receptor,AMPA receptor desensitization is the determinant of AMPA receptor mediated excitotoxicity in purified retinal ganglion cells.,2015,Park YH; Mueller BH 2nd; McGrady NR; Ma HY; Yorio T,candidate_paper_corpus | mechanistic:paper_library
737,10.1007/s13181-014-0445-9,25I-NBOMe,5-HT2A,Evolution of the NBOMes: 25C- and 25B- Sold as 25I-NBOMe.,2015,Laskowski LK; Elbakoush F; Calvo J; Exantus-Bernard G; Fong J; Poklis JL; Poklis A; Nelson LS,mechanistic:paper_library
740,10.3390/ijms160818474,PRO-LAD,5-HT1A,Functional Selectivity and Antidepressant Activity of Serotonin 1A Receptor Ligands.,2015,Chilmonczyk Z; Bojarski AJ; Pilc A; Sylte I,mechanistic:paper_library
744,10.1007/s00429-013-0675-7,PRO-LAD,5-HT1A,Hippocampal 5-HT1A receptor binding is related to object-location memory in humans.,2015,Glikmann-Johnston Y; Saling MM; Chen J; O'Keefe G; Gong S; Tochon-Danguy H; Mulligan R; Reutens DC,candidate_paper_corpus | mechanistic:paper_library
755,10.1111/bph.12692,Salvinorin A,DAT (SLC6A3),"Pharmacology and anti-addiction effects of the novel κ opioid receptor agonist Mesyl Sal B, a potent and long-acting analogue of salvinorin A.",2015,Simonson B; Morani AS; Ewald AW; Walker L; Kumar N; Simpson D; Miller JH; Prisinzano TE; Kivell BM,candidate_paper_corpus | mechanistic:paper_library
759,10.1016/j.neuropharm.2015.08.034,PRO-LAD,5-HT2B,"Receptor interaction profiles of novel N-2-methoxybenzyl (NBOMe) derivatives of 2,5-dimethoxy-substituted phenethylamines (2C drugs).",2015,Rickli A; Luethi D; Reinisch J; Buchy D; Hoener MC; Liechti ME,candidate_paper_corpus | mechanistic:paper_library
760,10.3389/fphar.2015.00190,Salvinorin A,kappa opioid receptor (OPRK1),"Salvinorin A, a kappa-opioid receptor agonist hallucinogen: pharmacology and potential template for novel pharmacotherapeutic agents in neuropsychiatric disorders.",2015,Butelman ER; Kreek MJ,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
772,10.1177/1756285614562419,PRO-LAD,5-HT1F,The pharmacological profile and clinical prospects of the oral 5-HT1F receptor agonist lasmiditan in the acute treatment of migraine.,2015,Reuter U; Israel H; Neeb L,candidate_paper_corpus | mechanistic:paper_library
774,10.1016/j.euroneuro.2015.08.011,PRO-LAD,TAAR1,Trace amine-associated receptor 1 activation silences GSK3β signaling of TAAR1 and D2R heteromers.,2015,Harmeier A; Obermueller S; Meyer CA; Revel FG; Buchy D; Chaboz S; Dernick G; Wettstein JG; Iglesias A; Rolink A,candidate_paper_corpus | mechanistic:paper_library
784,10.1124/jpet.113.212373,PRO-LAD,5-HT2A,A novel aminotetralin-type serotonin (5-HT) 2C receptor-specific agonist and 5-HT2A competitive antagonist/5-HT2B inverse agonist with preclinical efficacy for psychoses.,2014,Canal CE; Morgan D; Felsing D; Kondabolu K; Rowland NE; Robertson KL; Sakhuja R; Booth RG,candidate_paper_corpus | mechanistic:paper_library
789,10.1021/ci400460q,PRO-LAD,5-HT1A,Application of quantitative structure-activity relationship models of 5-HT1A receptor binding to virtual screening identifies novel and potent 5-HT1A ligands.,2014,Luo M; Wang XS; Roth BL; Golbraikh A; Tropsha A,candidate_paper_corpus | mechanistic:paper_library
790,10.1124/jpet.114.213793,PRO-LAD,5-HT2A,Brexpiprazole I: in vitro and in vivo characterization of a novel serotonin-dopamine activity modulator.,2014,Maeda K; Sugino H; Akazawa H; Amada N; Shimada J; Futamura T; Yamashita H; Ito N; McQuade RD; Mørk A,candidate_paper_corpus | mechanistic:paper_library
798,10.1016/j.neuropharm.2013.08.025,25I-NBOMe,5-HT2A,"Effects of the hallucinogen 2,5-dimethoxy-4-iodophenethylamine (2C-I) and superpotent N-benzyl derivatives on the head twitch response.",2014,Halberstadt AL; Geyer MA,candidate_paper_corpus | mechanistic:paper_library
802,10.1016/j.neuropharm.2014.08.009,PRO-LAD,mGluR2 (GRM2),Evaluation of 5-HT2A and mGlu2/3 receptors in postmortem prefrontal cortex of subjects with major depressive disorder: effect of antidepressant treatment.,2014,Muguruza C; Miranda-Azpiazu P; Díez-Alarcia R; Morentin B; González-Maeso J; Callado LF; Meana JJ,candidate_paper_corpus | mechanistic:paper_library
810,10.1093/jat/bku005,25I-NBOMe,5-HT2A,High-performance liquid chromatography with tandem mass spectrometry for the determination of nine hallucinogenic 25-NBOMe designer drugs in urine specimens.,2014,Poklis JL; Clay DJ; Poklis A,mechanistic:paper_library
816,10.1007/s00213-014-3446-0,PRO-LAD,5-HT2C,Mefloquine and psychotomimetics share neurotransmitter receptor and transporter interactions in vitro.,2014,Janowsky A; Eshleman AJ; Johnson RA; Wolfrum KM; Hinrichs DJ; Yang J; Zabriskie TM; Smilkstein MJ; Riscoe MK,candidate_paper_corpus | mechanistic:paper_library
