doi,mapping_status,current_pmid,verified_pmid,current_pmcid,verified_pmcid,verified_doi,idconv_status,idconv_error
10.31234/osf.io/edhqz,no_pmcid,,,,,10.31234/osf.io/edhqz,error,Identifier not found in PMC
10.31234/osf.io/emcxw,no_pmcid,,,,,10.31234/osf.io/emcxw,error,Identifier not found in PMC
10.31234/osf.io/eqpjh,no_pmcid,,,,,10.31234/osf.io/eqpjh,error,Identifier not found in PMC
10.31234/osf.io/eys2j,no_pmcid,,,,,10.31234/osf.io/eys2j,error,Identifier not found in PMC
10.31234/osf.io/f27jm_v1,no_pmcid,,,,,10.31234/osf.io/f27jm_v1,error,Identifier not found in PMC
10.31234/osf.io/f5dmt,no_pmcid,,,,,10.31234/osf.io/f5dmt,error,Identifier not found in PMC
10.31234/osf.io/f6sjk,no_pmcid,,,,,10.31234/osf.io/f6sjk,error,Identifier not found in PMC
10.31234/osf.io/fpb83,no_pmcid,,,,,10.31234/osf.io/fpb83,error,Identifier not found in PMC
10.31234/osf.io/g49mp_v1,no_pmcid,,,,,10.31234/osf.io/g49mp_v1,error,Identifier not found in PMC
10.31234/osf.io/gw9jp,no_pmcid,,,,,10.31234/osf.io/gw9jp,error,Identifier not found in PMC
10.31234/osf.io/h2wfy,no_pmcid,,,,,10.31234/osf.io/h2wfy,error,Identifier not found in PMC
10.31234/osf.io/haeqs,no_pmcid,,,,,10.31234/osf.io/haeqs,error,Identifier not found in PMC
10.31234/osf.io/hm6jn,no_pmcid,,,,,10.31234/osf.io/hm6jn,error,Identifier not found in PMC
10.31234/osf.io/hyp87,no_pmcid,,,,,10.31234/osf.io/hyp87,error,Identifier not found in PMC
10.31234/osf.io/j4rme,no_pmcid,,,,,10.31234/osf.io/j4rme,error,Identifier not found in PMC
10.31234/osf.io/j5768,no_pmcid,,,,,10.31234/osf.io/j5768,error,Identifier not found in PMC
10.31234/osf.io/j8zb5,no_pmcid,,,,,10.31234/osf.io/j8zb5,error,Identifier not found in PMC
10.31234/osf.io/jpck8,no_pmcid,,,,,10.31234/osf.io/jpck8,error,Identifier not found in PMC
10.31234/osf.io/jqasf,no_pmcid,,,,,10.31234/osf.io/jqasf,error,Identifier not found in PMC
10.31234/osf.io/k4xfg,no_pmcid,,,,,10.31234/osf.io/k4xfg,error,Identifier not found in PMC
10.31234/osf.io/kazf2,no_pmcid,,,,,10.31234/osf.io/kazf2,error,Identifier not found in PMC
10.31234/osf.io/kh3cx,no_pmcid,,,,,10.31234/osf.io/kh3cx,error,Identifier not found in PMC
10.31234/osf.io/kxmgq,no_pmcid,,,,,10.31234/osf.io/kxmgq,error,Identifier not found in PMC
10.31234/osf.io/my7ba,no_pmcid,,,,,10.31234/osf.io/my7ba,error,Identifier not found in PMC
10.31234/osf.io/nhbjk,no_pmcid,,,,,10.31234/osf.io/nhbjk,error,Identifier not found in PMC
10.31234/osf.io/nu6j5,no_pmcid,,,,,10.31234/osf.io/nu6j5,error,Identifier not found in PMC
10.31234/osf.io/pefct_v1,no_pmcid,,,,,10.31234/osf.io/pefct_v1,error,Identifier not found in PMC
10.31234/osf.io/pw2tf,no_pmcid,,,,,10.31234/osf.io/pw2tf,error,Identifier not found in PMC
10.31234/osf.io/q2hzm,no_pmcid,,,,,10.31234/osf.io/q2hzm,error,Identifier not found in PMC
10.31234/osf.io/q3ymd,no_pmcid,,,,,10.31234/osf.io/q3ymd,error,Identifier not found in PMC
10.31234/osf.io/qyce5,no_pmcid,,,,,10.31234/osf.io/qyce5,error,Identifier not found in PMC
10.31234/osf.io/rdzmy,no_pmcid,,,,,10.31234/osf.io/rdzmy,error,Identifier not found in PMC
10.31234/osf.io/rjngs,no_pmcid,,,,,10.31234/osf.io/rjngs,error,Identifier not found in PMC
10.31234/osf.io/s4qhf,no_pmcid,,,,,10.31234/osf.io/s4qhf,error,Identifier not found in PMC
10.31234/osf.io/s6eh3,no_pmcid,,,,,10.31234/osf.io/s6eh3,error,Identifier not found in PMC
10.31234/osf.io/sb5ur,no_pmcid,,,,,10.31234/osf.io/sb5ur,error,Identifier not found in PMC
10.31234/osf.io/t6k9b,no_pmcid,,,,,10.31234/osf.io/t6k9b,error,Identifier not found in PMC
10.31234/osf.io/tj2sw,no_pmcid,,,,,10.31234/osf.io/tj2sw,error,Identifier not found in PMC
10.31234/osf.io/tmeb3,no_pmcid,,,,,10.31234/osf.io/tmeb3,error,Identifier not found in PMC
10.31234/osf.io/txzha,no_pmcid,,,,,10.31234/osf.io/txzha,error,Identifier not found in PMC
10.31234/osf.io/u6v9y,no_pmcid,,,,,10.31234/osf.io/u6v9y,error,Identifier not found in PMC
10.31234/osf.io/u9yeg,no_pmcid,,,,,10.31234/osf.io/u9yeg,error,Identifier not found in PMC
10.31234/osf.io/u9yeg_v1,no_pmcid,,,,,10.31234/osf.io/u9yeg_v1,error,Identifier not found in PMC
10.31234/osf.io/ugr69_v2,no_pmcid,,,,,10.31234/osf.io/ugr69_v2,error,Identifier not found in PMC
10.31234/osf.io/uh9kf,no_pmcid,,,,,10.31234/osf.io/uh9kf,error,Identifier not found in PMC
10.31234/osf.io/uxmz6,no_pmcid,,,,,10.31234/osf.io/uxmz6,error,Identifier not found in PMC
10.31234/osf.io/vg4dp,no_pmcid,,,,,10.31234/osf.io/vg4dp,error,Identifier not found in PMC
10.31234/osf.io/vhs4a_v1,no_pmcid,,,,,10.31234/osf.io/vhs4a_v1,error,Identifier not found in PMC
10.31234/osf.io/w8j6t,no_pmcid,,,,,10.31234/osf.io/w8j6t,error,Identifier not found in PMC
10.31234/osf.io/whqdp_v2,no_pmcid,,,,,10.31234/osf.io/whqdp_v2,error,Identifier not found in PMC
10.31234/osf.io/wupvy,no_pmcid,,,,,10.31234/osf.io/wupvy,error,Identifier not found in PMC
10.31234/osf.io/x58m9,no_pmcid,,,,,10.31234/osf.io/x58m9,error,Identifier not found in PMC
10.31234/osf.io/x7aew,no_pmcid,,,,,10.31234/osf.io/x7aew,error,Identifier not found in PMC
10.31234/osf.io/xqzu2,no_pmcid,,,,,10.31234/osf.io/xqzu2,error,Identifier not found in PMC
10.31234/osf.io/xrbzs,no_pmcid,,,,,10.31234/osf.io/xrbzs,error,Identifier not found in PMC
10.31234/osf.io/xwu4j,no_pmcid,,,,,10.31234/osf.io/xwu4j,error,Identifier not found in PMC
10.31234/osf.io/y8sb7,no_pmcid,,,,,10.31234/osf.io/y8sb7,error,Identifier not found in PMC
10.31234/osf.io/ydu3h,no_pmcid,,,,,10.31234/osf.io/ydu3h,error,Identifier not found in PMC
10.31234/osf.io/yjx5d,no_pmcid,,,,,10.31234/osf.io/yjx5d,error,Identifier not found in PMC
10.31234/osf.io/ypr7w,no_pmcid,,,,,10.31234/osf.io/ypr7w,error,Identifier not found in PMC
10.31234/osf.io/yu7jf,no_pmcid,,,,,10.31234/osf.io/yu7jf,error,Identifier not found in PMC
10.31234/osf.io/yz4cd_v2,no_pmcid,,,,,10.31234/osf.io/yz4cd_v2,error,Identifier not found in PMC
10.31234/osf.io/yzmcj,no_pmcid,,,,,10.31234/osf.io/yzmcj,error,Identifier not found in PMC
10.31234/osf.io/zth7f,no_pmcid,,,,,10.31234/osf.io/zth7f,error,Identifier not found in PMC
10.31234/osf.io/ztyxh,no_pmcid,,,,,10.31234/osf.io/ztyxh,error,Identifier not found in PMC
10.31275/20222441,no_pmcid,,,,,10.31275/20222441,error,Identifier not found in PMC
10.31275/20222633,no_pmcid,,,,,10.31275/20222633,error,Identifier not found in PMC
10.3138/jmvfh-2022-0084,no_pmcid,,,,,10.3138/jmvfh-2022-0084,error,Identifier not found in PMC
10.3138/jmvfh-2023-0014,no_pmcid,,,,,10.3138/jmvfh-2023-0014,error,Identifier not found in PMC
10.31435/ijitss.1(49).2026.4711,no_pmcid,,,,,10.31435/ijitss.1(49).2026.4711,error,Identifier not found in PMC
10.31435/ijitss.3(47).2025.3650,no_pmcid,,,,,10.31435/ijitss.3(47).2025.3650,error,Identifier not found in PMC
10.31480/2330-4871/004,stored_pmcid_not_verified_for_doi,25346937,,PMC4208627,,10.31480/2330-4871/004,error,Identifier not found in PMC
10.31480/2330-4871/098,no_pmcid,,,,,10.31480/2330-4871/098,error,Identifier not found in PMC
10.31480/2330-4871/117,pmcid_verified,33204767,33204767,PMC7668421,PMC7668421,10.31480/2330-4871/117,,
10.31486/toj.21.0038,pmcid_verified,34984054,34984054,PMC8675611,PMC8675611,10.31486/toj.21.0038,,
10.31486/toj.23.0076,pmcid_verified,38143548,38143548,PMC10741816,PMC10741816,10.31486/toj.23.0076,,
10.31557/apjcn.2303.20251211,no_pmcid,,,,,10.31557/apjcn.2303.20251211,error,Identifier not found in PMC
10.31579/2692-9422/027,no_pmcid,,,,,10.31579/2692-9422/027,error,Identifier not found in PMC
10.31665/jfb.2018.3154,pmcid_verified,30582133,30582133,PMC6301038,PMC6301038,10.31665/jfb.2018.3154,,
10.3174/ajnr.a8118,pmcid_verified,38360790,38360790,PMC11286026,PMC11286026,10.3174/ajnr.a8118,,
10.31887/dcns.2001.3.4/fxvollenweider,pmcid_verified,22033605,22033605,PMC3181663,PMC3181663,10.31887/dcns.2001.3.4/fxvollenweider,,
10.31887/dcns.2008.10.2/rmpost,pmcid_verified,18689289,18689289,PMC3181870,PMC3181870,10.31887/dcns.2008.10.2/rmpost,,
10.31887/dcns.2009.11.3/egmayfrank,pmcid_verified,19877498,19877498,PMC3181923,PMC3181923,10.31887/dcns.2009.11.3/egmayfrank,,
10.31887/dcns.2014.16.1/rduman,pmcid_verified,24733968,24733968,PMC3984887,PMC3984887,10.31887/dcns.2014.16.1/rduman,,
10.31887/dcns.2015.17.2/dionescu,pmcid_verified,26246787,26246787,PMC4518696,PMC4518696,10.31887/dcns.2015.17.2/dionescu,,
10.31887/dcns.2019.21.2/dnutt,pmcid_verified,31636488,31636488,PMC6787540,PMC6787540,10.31887/dcns.2019.21.2/dnutt,,
10.31887/dcns.2020.22.3/pmorrison,pmcid_verified,33162768,33162768,PMC7605021,PMC7605021,10.31887/dcns.2020.22.3/pmorrison,,
10.31986/issn.2689-0690_rdw.stratford_research_day.149_2024,no_pmcid,,,,,10.31986/issn.2689-0690_rdw.stratford_research_day.149_2024,error,Identifier not found in PMC
10.31989/ffhd.v4i6.9,no_pmcid,,,,,10.31989/ffhd.v4i6.9,error,Identifier not found in PMC
10.3233/ch-170361,no_pmcid,29660915,,,,10.3233/ch-170361,error,Identifier not found in PMC
10.3233/jad-231461,pmcid_verified,38995780,38995780,PMC11307019,PMC11307019,10.3233/jad-231461,,
10.3233/nre-230270,pmcid_verified,39331116,39331116,PMC11612990,PMC11612990,10.3233/nre-230270,,
10.32383/farmpol/161474,no_pmcid,,,,,10.32383/farmpol/161474,error,Identifier not found in PMC
10.32383/farmpol/215392,no_pmcid,,,,,10.32383/farmpol/215392,error,Identifier not found in PMC
10.32388/4oxqo7,no_pmcid,,,,,10.32388/4oxqo7,error,Identifier not found in PMC
10.32388/51c4je,no_pmcid,12238099,,,,10.32388/51c4je,error,Identifier not found in PMC
10.32388/604r33,no_pmcid,,,,,10.32388/604r33,error,Identifier not found in PMC
10.32388/6gur54,no_pmcid,,,,,10.32388/6gur54,error,Identifier not found in PMC
10.32388/6lzi40,no_pmcid,,,,,10.32388/6lzi40,error,Identifier not found in PMC
10.32388/8e7xno,no_pmcid,,,,,10.32388/8e7xno,error,Identifier not found in PMC
10.32388/afll3v,no_pmcid,,,,,10.32388/afll3v,error,Identifier not found in PMC
10.32388/hb5x76,no_pmcid,,,,,10.32388/hb5x76,error,Identifier not found in PMC
10.32388/ifkwo7,no_pmcid,,,,,10.32388/ifkwo7,error,Identifier not found in PMC
10.32388/ik42fe,no_pmcid,,,,,10.32388/ik42fe,error,Identifier not found in PMC
10.32388/pctl2o,no_pmcid,,,,,10.32388/pctl2o,error,Identifier not found in PMC
10.32388/rpuu65,no_pmcid,,,,,10.32388/rpuu65,error,Identifier not found in PMC
10.32388/t3em5e,no_pmcid,,,,,10.32388/t3em5e,error,Identifier not found in PMC
10.32388/t3em5e.2,no_pmcid,,,,,10.32388/t3em5e.2,error,Identifier not found in PMC
10.32388/tygie3,no_pmcid,,,,,10.32388/tygie3,error,Identifier not found in PMC
10.32388/udjszt,no_pmcid,,,,,10.32388/udjszt,error,Identifier not found in PMC
10.32388/uxch8b,no_pmcid,,,,,10.32388/uxch8b,error,Identifier not found in PMC
10.32388/wzdtgt,no_pmcid,,,,,10.32388/wzdtgt,error,Identifier not found in PMC
10.32388/xcfsag,no_pmcid,,,,,10.32388/xcfsag,error,Identifier not found in PMC
10.32388/xcfsag.2,no_pmcid,,,,,10.32388/xcfsag.2,error,Identifier not found in PMC
10.3238/arztebl.2014.0139,pmcid_verified,24661585,24661585,PMC3965957,PMC3965957,10.3238/arztebl.2014.0139,,
10.3238/arztebl.2017.0785,pmcid_verified,29229039,29229039,PMC5730701,PMC5730701,10.3238/arztebl.2017.0785,,
10.3238/arztebl.m2021.0287,pmcid_verified,34636719,34636719,PMC8762590,PMC8762590,10.3238/arztebl.m2021.0287,,
10.3238/arztebl.m2024.0224,pmcid_verified,39628414,39628414,PMC12104993,PMC12104993,10.3238/arztebl.m2024.0224,,
10.32415/jscientia.2019.03.01,no_pmcid,,,,,10.32415/jscientia.2019.03.01,error,Identifier not found in PMC
10.32469/10355/97934,no_pmcid,,,,,10.32469/10355/97934,error,Identifier not found in PMC
10.32481/djph.2024.06.08,pmcid_verified,38966344,38966344,PMC11221875,PMC11221875,10.32481/djph.2024.06.08,,
10.32539/bsm.v4i4.167,no_pmcid,,,,,10.32539/bsm.v4i4.167,error,Identifier not found in PMC
10.32592/ari.2023.78.5.1603,no_pmcid,,,,,10.32592/ari.2023.78.5.1603,error,Identifier not found in PMC
10.32592/yafteh.2024.26.3.45,no_pmcid,,,,,10.32592/yafteh.2024.26.3.45,error,Identifier not found in PMC
10.32598/bcn.2021.3180.1,pmcid_verified,38077170,38077170,PMC10700807,PMC10700807,10.32598/bcn.2021.3180.1,,
10.32598/bcn.9.10.485,pmcid_verified,33613876,33613876,PMC7878040,PMC7878040,10.32598/bcn.9.10.485,,
10.32920/26052859,no_pmcid,,,,,10.32920/26052859,error,Identifier not found in PMC
10.32942/x2v66q,no_pmcid,,,,,10.32942/x2v66q,error,Identifier not found in PMC
10.32996/jmhs.2021.2.2.18,no_pmcid,,,,,10.32996/jmhs.2021.2.2.18,error,Identifier not found in PMC
10.32999/2663-970x/2022-7-8,no_pmcid,,,,,10.32999/2663-970x/2022-7-8,error,Identifier not found in PMC
10.33015/dominican.edu/2024.nurs.rp.19,no_pmcid,,,,,10.33015/dominican.edu/2024.nurs.rp.19,error,Identifier not found in PMC
10.3310/eme04020,no_pmcid,,,,,10.3310/eme04020,error,Identifier not found in PMC
10.3310/hta13050,no_pmcid,19128541,,,,10.3310/hta13050,error,Identifier not found in PMC
10.3310/hta13060,no_pmcid,,,,,10.3310/hta13060,error,Identifier not found in PMC
10.3310/htjy8442,no_pmcid,37991230,,,,10.3310/htjy8442,error,Identifier not found in PMC
10.3310/mkrt2948,pmcid_verified,39367772,39367772,PMC11474957,PMC11474957,10.3310/mkrt2948,,
10.33140/ijp.09.04.03,no_pmcid,,,,,10.33140/ijp.09.04.03,error,Identifier not found in PMC
10.33178/smj.2025.1.4,no_pmcid,,,,,10.33178/smj.2025.1.4,error,Identifier not found in PMC
10.3325/cmj.2021.62.528,pmcid_verified,34730895,34730895,PMC8596485,PMC8596485,10.3325/cmj.2021.62.528,,
10.33263/lianbs124.105,no_pmcid,,,,,10.33263/lianbs124.105,error,Identifier not found in PMC
10.3329/bccj.v11i1.66041,no_pmcid,,,,,10.3329/bccj.v11i1.66041,error,Identifier not found in PMC
10.33309/2639-8915.020102,no_pmcid,,,,,10.33309/2639-8915.020102,error,Identifier not found in PMC
10.33425/2693-1516.1021,no_pmcid,,,,,10.33425/2693-1516.1021,error,Identifier not found in PMC
10.33425/2693-1516.1022,no_pmcid,,,,,10.33425/2693-1516.1022,error,Identifier not found in PMC
10.33448/rsd-v10i10.19297,no_pmcid,,,,,10.33448/rsd-v10i10.19297,error,Identifier not found in PMC
10.33448/rsd-v10i11.19259,no_pmcid,,,,,10.33448/rsd-v10i11.19259,error,Identifier not found in PMC
10.33448/rsd-v12i14.44436,no_pmcid,,,,,10.33448/rsd-v12i14.44436,error,Identifier not found in PMC
10.33448/rsd-v12i9.43308,no_pmcid,,,,,10.33448/rsd-v12i9.43308,error,Identifier not found in PMC
10.3344/kjp.2018.31.3.155,pmcid_verified,30013730,30013730,PMC6037807,PMC6037807,10.3344/kjp.2018.31.3.155,,
10.33549/physiolres.934052,no_pmcid,30607964,,,,10.33549/physiolres.934052,error,Identifier not found in PMC
10.33549/physiolres.935577,pmcid_verified,41329543,41329543,PMC12746861,PMC12746861,10.33549/physiolres.935577,,
10.33588/rn.7611.2023077,pmcid_verified,37231549,37231549,PMC10478129,PMC10478129,10.33588/rn.7611.2023077,,
10.33594/000000722,no_pmcid,39215550,,,,10.33594/000000722,error,Identifier not found in PMC
10.33612/diss.912040905,no_pmcid,,,,,10.33612/diss.912040905,error,Identifier not found in PMC
10.3371/csrp.4.3.6,pmcid_verified,20880830,20880830,PMC4988235,PMC4988235,10.3371/csrp.4.3.6,,
10.33735/phimisci.2020.i.47,no_pmcid,,,,,10.33735/phimisci.2020.i.47,error,Identifier not found in PMC
10.33735/phimisci.2022.9285,no_pmcid,,,,,10.33735/phimisci.2022.9285,error,Identifier not found in PMC
10.33774/coe-2025-ssp3r,no_pmcid,,,,,10.33774/coe-2025-ssp3r,error,Identifier not found in PMC
10.3389/conf.fnins.2019.96.00055,no_pmcid,,,,,10.3389/conf.fnins.2019.96.00055,error,Identifier not found in PMC
10.3389/fcell.2023.1072629,pmcid_verified,36727110,36727110,PMC9884983,PMC9884983,10.3389/fcell.2023.1072629,,
10.3389/fcell.2026.1777975,pmcid_verified,41960182,41960182,PMC13056632,PMC13056632,10.3389/fcell.2026.1777975,,
10.3389/fchem.2020.00695,pmcid_verified,33195006,33195006,PMC7477897,PMC7477897,10.3389/fchem.2020.00695,,
10.3389/fchem.2020.558501,pmcid_verified,33134270,33134270,PMC7575737,PMC7575737,10.3389/fchem.2020.558501,,
10.3389/fchem.2021.753990,pmcid_verified,34957043,34957043,PMC8702627,PMC8702627,10.3389/fchem.2021.753990,,
10.3389/fcimb.2021.685019,pmcid_verified,34249778,34249778,PMC8262326,PMC8262326,10.3389/fcimb.2021.685019,,
10.3389/fcomp.2025.1652190,no_pmcid,,,,,10.3389/fcomp.2025.1652190,error,Identifier not found in PMC
10.3389/fcosc.2025.1569528,no_pmcid,,,,,10.3389/fcosc.2025.1569528,error,Identifier not found in PMC
10.3389/fcvm.2017.00048,pmcid_verified,28775986,28775986,PMC5517399,PMC5517399,10.3389/fcvm.2017.00048,,
10.3389/fendo.2014.00071,pmcid_verified,24860548,24860548,PMC4026686,PMC4026686,10.3389/fendo.2014.00071,,
10.3389/fendo.2019.00037,pmcid_verified,30804889,30804889,PMC6370651,PMC6370651,10.3389/fendo.2019.00037,,
10.3389/fendo.2022.843770,pmcid_verified,35909575,35909575,PMC9329873,PMC9329873,10.3389/fendo.2022.843770,,
10.3389/fendo.2022.886148,pmcid_verified,36034441,36034441,PMC9399822,PMC9399822,10.3389/fendo.2022.886148,,
10.3389/fendo.2023.1202734,pmcid_verified,37635978,37635978,PMC10454896,PMC10454896,10.3389/fendo.2023.1202734,,
10.3389/fepid.2022.876706,pmcid_verified,38455323,38455323,PMC10910982,PMC10910982,10.3389/fepid.2022.876706,,
10.3389/ffunb.2023.1295223,pmcid_verified,38094868,38094868,PMC10716206,PMC10716206,10.3389/ffunb.2023.1295223,,
10.3389/fgene.2012.00235,pmcid_verified,23162568,23162568,PMC3495276,PMC3495276,10.3389/fgene.2012.00235,,
10.3389/fgene.2016.00070,pmcid_verified,27242888,27242888,PMC4868840,PMC4868840,10.3389/fgene.2016.00070,,
10.3389/fgene.2020.00826,pmcid_verified,32849818,32849818,PMC7419621,PMC7419621,10.3389/fgene.2020.00826,,
10.3389/fimmu.2014.00136,pmcid_verified,24744759,24744759,PMC3978367,PMC3978367,10.3389/fimmu.2014.00136,,
10.3389/fimmu.2015.00358,pmcid_verified,26236313,26236313,PMC4500993,PMC4500993,10.3389/fimmu.2015.00358,,
10.3389/fimmu.2017.00705,pmcid_verified,28663751,28663751,PMC5471297,PMC5471297,10.3389/fimmu.2017.00705,,
10.3389/fimmu.2020.01455,pmcid_verified,32733481,32733481,PMC7360813,PMC7360813,10.3389/fimmu.2020.01455,,
10.3389/fimmu.2021.794780,pmcid_verified,35095870,35095870,PMC8796858,PMC8796858,10.3389/fimmu.2021.794780,,
10.3389/fimmu.2023.1102312,pmcid_verified,36776829,36776829,PMC9911670,PMC9911670,10.3389/fimmu.2023.1102312,,
10.3389/fimmu.2025.1535782,pmcid_verified,39981248,39981248,PMC11839422,PMC11839422,10.3389/fimmu.2025.1535782,,
10.3389/fmed.2021.693594,pmcid_verified,34568362,34568362,PMC8455819,PMC8455819,10.3389/fmed.2021.693594,,
10.3389/fmed.2024.1394219,pmcid_verified,38919936,38919936,PMC11196606,PMC11196606,10.3389/fmed.2024.1394219,,
10.3389/fmed.2025.1684134,pmcid_verified,41312464,41312464,PMC12647016,PMC12647016,10.3389/fmed.2025.1684134,,
10.3389/fmed.2026.1722131,pmcid_verified,41797793,41797793,PMC12960550,PMC12960550,10.3389/fmed.2026.1722131,,
10.3389/fmicb.2026.1765079,pmcid_verified,42022121,42022121,PMC13095750,PMC13095750,10.3389/fmicb.2026.1765079,,
10.3389/fmolb.2023.1233743,pmcid_verified,37900918,37900918,PMC10603247,PMC10603247,10.3389/fmolb.2023.1233743,,
10.3389/fmolb.2026.1768402,pmcid_verified,41788629,41788629,PMC12957174,PMC12957174,10.3389/fmolb.2026.1768402,,
10.3389/fnagi.2019.00108,pmcid_verified,31143112,31143112,PMC6521221,PMC6521221,10.3389/fnagi.2019.00108,,
10.3389/fnagi.2023.1298661,pmcid_verified,38099265,38099265,PMC10720081,PMC10720081,10.3389/fnagi.2023.1298661,,
10.3389/fnagi.2025.1505908,pmcid_verified,39963471,39963471,PMC11830726,PMC11830726,10.3389/fnagi.2025.1505908,,
10.3389/fnana.2013.00023,pmcid_verified,23882190,23882190,PMC3713393,PMC3713393,10.3389/fnana.2013.00023,,
10.3389/fnana.2014.00013,pmcid_verified,24723855,24723855,PMC3972462,PMC3972462,10.3389/fnana.2014.00013,,
10.3389/fnana.2015.00010,pmcid_verified,25762899,25762899,PMC4327623,PMC4327623,10.3389/fnana.2015.00010,,
10.3389/fnana.2019.00048,pmcid_verified,31133823,31133823,PMC6524618,PMC6524618,10.3389/fnana.2019.00048,,
10.3389/fnana.2022.795231,pmcid_verified,35370568,35370568,PMC8972190,PMC8972190,10.3389/fnana.2022.795231,,
10.3389/fnana.2025.1457557,pmcid_verified,40060188,40060188,PMC11886963,PMC11886963,10.3389/fnana.2025.1457557,,
10.3389/fnbeh.2011.00001,pmcid_verified,21267359,21267359,PMC3024828,PMC3024828,10.3389/fnbeh.2011.00001,,
10.3389/fnbeh.2014.00130,pmcid_verified,24795582,24795582,PMC3997017,PMC3997017,10.3389/fnbeh.2014.00130,,
10.3389/fnbeh.2014.00180,pmcid_verified,24904332,24904332,PMC4032947,PMC4032947,10.3389/fnbeh.2014.00180,,
10.3389/fnbeh.2014.00199,pmcid_verified,24936175,24936175,PMC4047678,PMC4047678,10.3389/fnbeh.2014.00199,,
10.3389/fnbeh.2014.00207,pmcid_verified,24971055,24971055,PMC4053683,PMC4053683,10.3389/fnbeh.2014.00207,,
10.3389/fnbeh.2014.00208,pmcid_verified,25018708,25018708,PMC4073308,PMC4073308,10.3389/fnbeh.2014.00208,,
10.3389/fnbeh.2014.00391,pmcid_verified,25426041,25426041,PMC4224134,PMC4224134,10.3389/fnbeh.2014.00391,,
10.3389/fnbeh.2015.00065,pmcid_verified,25814945,25814945,PMC4357247,PMC4357247,10.3389/fnbeh.2015.00065,,
10.3389/fnbeh.2015.00207,pmcid_verified,26300752,26300752,PMC4525030,PMC4525030,10.3389/fnbeh.2015.00207,,
10.3389/fnbeh.2016.00226,pmcid_verified,27932959,27932959,PMC5121127,PMC5121127,10.3389/fnbeh.2016.00226,,
10.3389/fnbeh.2017.00106,pmcid_verified,28634445,28634445,PMC5459895,PMC5459895,10.3389/fnbeh.2017.00106,,
10.3389/fnbeh.2017.00139,pmcid_verified,28804451,28804451,PMC5532431,PMC5532431,10.3389/fnbeh.2017.00139,,
10.3389/fnbeh.2018.00070,pmcid_verified,29713269,29713269,PMC5911464,PMC5911464,10.3389/fnbeh.2018.00070,,
10.3389/fnbeh.2018.00190,pmcid_verified,30210319,30210319,PMC6119691,PMC6119691,10.3389/fnbeh.2018.00190,,
10.3389/fnbeh.2018.00229,pmcid_verified,30356718,30356718,PMC6189398,PMC6189398,10.3389/fnbeh.2018.00229,,
10.3389/fnbeh.2018.00281,pmcid_verified,30515086,30515086,PMC6255793,PMC6255793,10.3389/fnbeh.2018.00281,,
10.3389/fnbeh.2020.00075,pmcid_verified,32508606,32508606,PMC7253643,PMC7253643,10.3389/fnbeh.2020.00075,,
10.3389/fnbeh.2020.581360,pmcid_verified,33192367,33192367,PMC7606988,PMC7606988,10.3389/fnbeh.2020.581360,,
10.3389/fnbeh.2020.593860,pmcid_verified,33362485,33362485,PMC7759199,PMC7759199,10.3389/fnbeh.2020.593860,,
10.3389/fnbeh.2021.602708,pmcid_verified,33679340,33679340,PMC7930217,PMC7930217,10.3389/fnbeh.2021.602708,,
10.3389/fnbeh.2021.626906,pmcid_verified,33643008,33643008,PMC7906965,PMC7906965,10.3389/fnbeh.2021.626906,,
10.3389/fnbeh.2021.641776,pmcid_verified,34122024,34122024,PMC8192968,PMC8192968,10.3389/fnbeh.2021.641776,,
10.3389/fnbeh.2021.674256,pmcid_verified,34177478,34177478,PMC8227430,PMC8227430,10.3389/fnbeh.2021.674256,,
10.3389/fnbeh.2021.693362,pmcid_verified,34248517,34248517,PMC8261217,PMC8261217,10.3389/fnbeh.2021.693362,,
10.3389/fnbeh.2021.749180,pmcid_verified,34658809,34658809,PMC8514675,PMC8514675,10.3389/fnbeh.2021.749180,,
10.3389/fnbeh.2021.758252,pmcid_verified,34744656,34744656,PMC8568040,PMC8568040,10.3389/fnbeh.2021.758252,,
10.3389/fnbeh.2021.759466,pmcid_verified,34924969,34924969,PMC8681015,PMC8681015,10.3389/fnbeh.2021.759466,,
10.3389/fnbeh.2021.780500,pmcid_verified,34975428,34975428,PMC8716434,PMC8716434,10.3389/fnbeh.2021.780500,,
10.3389/fnbeh.2021.797473,pmcid_verified,35153693,35153693,PMC8828938,PMC8828938,10.3389/fnbeh.2021.797473,,
10.3389/fnbeh.2022.1057319,pmcid_verified,36505728,36505728,PMC9731130,PMC9731130,10.3389/fnbeh.2022.1057319,,
10.3389/fnbeh.2022.1078983,pmcid_verified,36620862,36620862,PMC9816668,PMC9816668,10.3389/fnbeh.2022.1078983,,
10.3389/fnbeh.2022.789524,pmcid_verified,35309681,35309681,PMC8926310,PMC8926310,10.3389/fnbeh.2022.789524,,
10.3389/fnbeh.2022.836996,pmcid_verified,35221948,35221948,PMC8866771,PMC8866771,10.3389/fnbeh.2022.836996,,
10.3389/fnbeh.2022.848232,pmcid_verified,35493953,35493953,PMC9047507,PMC9047507,10.3389/fnbeh.2022.848232,,
10.3389/fnbeh.2022.901425,pmcid_verified,36408451,36408451,PMC9672345,PMC9672345,10.3389/fnbeh.2022.901425,,
10.3389/fnbeh.2022.938044,pmcid_verified,35801096,35801096,PMC9253591,PMC9253591,10.3389/fnbeh.2022.938044,,
