doi,search_record_class,search_record_class_label,recommended_action,remove_as_container,classification_confidence,record_level_form,doi_pattern_family,doi_individual_locator_evidence,requested_title,study_year,study_journal,publication_type,authors,abstract_present,abstract_char_count,abstract_excerpt,metadata_provider,metadata_provider_chain,title_container_signal,title_matches_manifest,artifact_identity_status,artifact_document_doi,artifact_document_title,artifact_title_similarity,target_title_exact_in_artifact,target_doi_literal_in_artifact,current_kg_finding_count,artifact_scope_assessment,decision_reason,caveats,separate_evidence_screening_note
10.1192/j.eurpsy.2023.1759,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,The antidepressant properties of ketamine (literature review).,2023,,,Chamsi FZ; Abrebak H; essafi AZ; radi SZ; el ammouri A,True,2993,"Introduction Major depression is a common condition. Despite significant advances in psychopharmacology since the 1950s, the onset of action and drug resistance remain therapeutic challenges for traditional antidepressant agents, such as serotonin reuptake blockers. The recent discovery of the rapid antidepressant effect of ketamine, receptor antagonist, has revolutionized research in this field. Objectives demonstration of the antidepressant properties of ketamine Methods For this purpose, majo",pmc,pmc,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.1759,The antidepressant properties of ketamine (literature review),1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.1771,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Electroconvulsive therapy vs Esketamine among patients with Major Depressive Episode,2023,European Psychiatry,article,M.D.R.D.R.F.D. Basto; Odete Nombora; L. Santa Marinha; J. L. Simães; A. Horta,True,2995,"Introduction Major depressive disorder is one of the most common and disabling mental disorders. More than 30% of individuals do not achieve remission after several trials of antidepressants and treatment-resistant depression (TRD) is associated with premature mortality. Electroconvulsive therapy (ECT) is considered the gold-standard for TRD treatment,unfortunately it´s underused due to health care barriers and association with adverse cognitive impairment. So, scientists have sought to identify",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2023.1770,Measurement-based care vs. standard care for major depressive disorder in Pakistan: protocol for a randomized control trial,0.375,True,True,0,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.1779,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Good Practice for Treatment-Resistant Depression during SARS CoV – 2 outbreak: are ketamine infusions an effective alternative for TRD patients? A case series.,2023,European Psychiatry,,N. Ragone; B. Barbini; G. Perrozzi; C. Colombo,True,2915,"Introduction The Mood Disorder ward, in San Raffaele Turro Hospital, is one of the reference centers for the cure of Treatment-Resistant Depression (TRD), mainly due to the use of Electroconvulsive Therapy (ECT). During the pandemic period, in particular, in 2020, such a procedure was discontinued because it is considered aerosolizing. For this reason, we enhanced already available treatments for TRD; among those one of the most effective is the use of endovenous (EV) ketamine. It’s been more th",semantic_scholar,pmc|semantic_scholar,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.1779,Good Practice for Treatment-Resistant Depression during SARS CoV -2 outbreak: are ketamine infusions an effective alternative for TRD patients? A case series,1.0,True,True,8,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.1792,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Intranasal esketamine + Intensive CBT: a 12 months follow-up of two complicated cases of Treatment Resistant Depression at high suicidal risk,2023,European Psychiatry,journal-article,V. Martiadis; F. Raffone; R. Cerlino; S. Testa; M. Russo,True,2933,"Introduction Treatment Resistant Depression (TRD) is a complex, heterogeneous and multifactorial clinical condition that affects patients’ quality of life, their psychosocial functioning as well as suicidal risk. Intranasal esketamine is a new add-on treatment specifically approved for TRD. Objectives The aim of the study was to evaluate the efficacy and safety of intranasal esketamine treatment combined with intensive Cognitive Behavioral psychotherapy (CBT), together with treatment satisfactio",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.1792,Intranasal esketamine þ Intensive CBT: a 12 months follow-up of two complicated cases of Treatment Resistant Depression at high suicidal risk,1.0,True,True,9,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.19,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Pre-treatment functional connectivity of the cingulate cortex predicts anti-suicidal effects of serial ketamine infusions.,2023,European Psychiatry,journal-article,Xiaoyu Chen; Bin Zhang; Shiqi Yuan; Xin Luo; Mingqia Wang; Yiru Hu; Yanling Zhou; Yuping Ning,True,1705,"BACKGROUND: Although ketamine can rapidly decrease suicidal ideation (SI), its neurobiological mechanism of action remains unclear. Several areas of the cingulate cortex have been implicated in SI; therefore, we aimed to explore the neural correlates of the anti-suicidal effect of ketamine with cingulate cortex functional connectivity (FC) in depression. METHODS: Forty patients with unipolar or bipolar depression with SI underwent six infusions of ketamine over 2 weeks. Clinical symptoms and res",pubmed,pubmed|pmc|unpaywall,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.19,Pre-treatment functional connectivity of the cingulate cortex predicts anti-suicidal effects of serial ketamine infusions,1.0,True,True,5,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.1948,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,The Effects of Serotonergic Psychedelics on Neural Activity: A Meta-Analysis of Task-Based Functional Neuroimaging Studies,2023,European Psychiatry,article,J. H. Shepherd; C.T.M. Baten; A. C. Klassen; G. Zamora; Sarah Saravia; Elizabeth Pritchard; Ziad A. Ali; S. K. Kahlon; Kyla Whitelock; F. A. Reyes,True,1776,"Introduction Curiosity toward the effects of psychedelic drugs on neural activation has increased due to their potential therapeutic benefits, particularly serotonergic psychedelics that act as 5-HT2A receptor agonists such as LSD, psilocybin, and MDMA. However, the pattern of their effects on neural activity in various brain regions in both clinical and healthy populations is still not well understood, and primary studies addressing this issue have sometimes generated inconsistent results. Obje",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2023.1947,Diagnostic Challenges of Functional Cognitive Disorders,0.3034,True,True,0,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.2,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,A randomized controlled trial of a 14-day mindfulness ecological momentary intervention (MEMI) for generalized anxiety disorder,2023,European Psychiatry,"Randomized Controlled Trial | Journal Article | Research Support, N.I.H., Extramural | Research Support, Non-U.S. Gov't",Nur Hani Zainal; Michelle G. Newman,True,1989,"BACKGROUND: Little is known about whether brief mindfulness ecological momentary interventions (MEMIs) yield clinically beneficial effects. This gap exists despite the rapid growth of smartphone mindfulness applications. Specifically, no prior brief MEMI has targeted generalized anxiety disorder (GAD). Moreover, although theories propose that MEMIs can boost executive functioning (EF), they have largely gone untested. Thus, this randomized controlled trial (RCT) aimed to address these gaps by as",pubmed,pubmed|pmc|unpaywall,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.2,A randomized controlled trial of a 14-day mindfulness ecological momentary intervention (MEMI) for generalized anxiety disorder,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.2028,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Intranasal Esketamine administration in catatonia: a case report.,2023,European Psychiatry,journal-article,J. Romay; C. Sevilla; P. Hernandez; I. Lastra; G. Isidro; L. Cayon; G. Cortez; O. Anabitarte; P. Ijalba; M. Gomez Revuelta,True,1870,"Introduction Catatonia is a complex psychomotor syndrome that often goes unrecognized and, consequently, untreated. Prompt and correct identification of catatonia allows for highly effective treatment and prevention of possible complications. Benzodiazepines and electroconvulsive therapy (ECT) are the most widely studied treatment methods. However, no uniform treatment method has yet been brought forward and no previous attempts to treat catatonia on a patient suffering concomitant major depress",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.2028,Intranasal Esketamine administration in catatonia: a case report,1.0,True,True,2,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.2145,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Subcutaneous ketamine in the treatment of depression and suicide risk: case report.,2023,European Psychiatry,article,Marco Aurélio Cigognini; Denise van de Meene,True,1315,"Introduction Several studies have shown that ketamine, an NMDA receptor antagonist, represents a promising alternative in treating depression and suicide. The intranasal or intravenous use of ketamine, currently used, has limitations in terms of cost and complexity. The subcutaneous (SC) route may be an affordable alternative for the treatment of depression and suicidality. Objectives To evaluate the response of SC ketamine (0,5 mg/kg) applications on depressive, anxiety, and suicide symptoms. M",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2023.2144,Metformin as a tool to control antipsychotic-induced metabolic syndrome -case report,0.2874,True,True,5,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.269,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,A Pilot Study Comparing a Community of Practice Group Therapy Program with and without Concurrent Ketamine-assisted Therapy,2023,European Psychiatry,article,Vivian W. L. Tsang; R. Moyer; Pamela Kryskow; Zach Walsh; Shannon Dames,True,2636,"Introduction Healthcare practitioners (HCPs) are facing a mental health crisis. Group therapies have long been used to treat symptoms associated with PTSD, anxiety and/or depression, however no studies have investigated the role of implementing group therapy with and without ketamine-assisted therapies (KaT). Objectives The current study investigated the effects of the Roots to Thrive (RTT) group therapy intervention both with and without adjunctive KaT. Methods In the present study we conduct a",openalex,pmc|openalex,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.269,A Pilot Study Comparing a Community of Practice Group Therapy Program with and without Concurrent Ketamine-assisted Therapy,1.0,True,True,6,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.271,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,"ESKALE study, a French real-world study describing TRD patients with Esketamine nasal spray: final analysis.",2023,European Psychiatry,,L. Samalin; L. Mekaoui; M. Rotharmel; P. de Maricourt; M. Codet; E. Gaudre Wattinne,True,2978,"Introduction Treatment resistant depression (TRD) affects a substantial proportion of patients with depression and carries a large unmet need. Esketamine nasal spray (NS), in combination with a selective serotonin reuptake inhibitor (SSRI) or serotonin norepinephrine reuptake inhibitor (SNRI), has been shown to reduce depressive symptoms and risk of relapse, in patients with TRD (Popova, V., et al. 2019. Am J Psychiatry; Daly, E.J., et al. 2019. JAMA Psychiatry). Esketamine NS has been authorise",semantic_scholar,pmc|semantic_scholar,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.271,"ESKALE study, a French real-world study describing TRD patients with Esketamine nasal spray: final analysis",1.0,True,True,8,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.272,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,"Esketamine nasal spray shows higher remission and response rates over 32 weeks of treatment compared with quetiapine extended-release in patients with treatment resistant depression: Results from ESCAPE-TRD, a randomised, phase IIIb clinical trial",2023,PubMed Central,article,A. Reif; A. Elif Anıl Yağcıoğlu; Alain Luts; T. Messer; René Ernst Nielsen; Jozefien Buyze; Ito T; Y. Kambarov; S. Mulhern Haughey; B. Rive,True,4545,"INTRODUCTION: Treatment resistant depression (TRD) is estimated to affect 10–30% of patients with major depressive disorder (Al‑Harbi et al. Patient Prefer Adherence 2012; 6 369–88). Esketamine nasal spray (NS), in combination with a selective serotonin reuptake inhibitor (SSRI) or serotonin norepinephrine reuptake inhibitor (SNRI), increases remission and response rates in patients with TRD compared with placebo plus SSRI/SNRI (Popova et al. Am J Psychiatry 2019; 176 428–38). ESCAPE-TRD (NCT043",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2023.271,"ESKALE study, a French real-world study describing TRD patients with Esketamine nasal spray: final analysis",0.1923,True,True,10,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.273,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Improvement in Depression Symptoms Measured by Montgomery-Åsberg Depression Rating Scale and Quick Inventory of Depressive Symptomatology-Self Rated Items after Randomised Double-blind COMP360 Psilocybin Therapy for Treatment-resistant Depression,2023,European Psychiatry,journal-article,G. M. Goodwin; L. Marwood; S. Mistry; A. Nowakowska; H. Simmons; J. Tsai; S. Williams; M. B. Young; E. Malievskaia,True,2979,"Introduction COMP360 is a synthetic, proprietary, purified form of psilocybin in development for treatment-resistant depression (TRD) with FDA Breakthrough Therapy designation. In a recent phase IIb study, COMP360 psilocybin 25mg was superior to 1mg on change from baseline (CFB) to Week 3 on the Montgomery-Åsberg Depression Rating Scale (MADRS) total score (primary efficacy endpoint), when administered alongside psychological support. Quick Inventory of Depressive Symptomatology-Self Rated (QIDS",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.273,Improvement in Depression Symptoms Measured by Montgomery-Åsberg Depression Rating Scale and Quick Inventory of Depressive Symptomatology-Self Rated Items after Randomised Double-blind COMP360 Psilocybin Therapy for Treatment-resistant Depression,1.0,True,True,7,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.385,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Gender differences in response and remission rates among patients receiving esketamine.,2023,European Psychiatry,journal-article,A. T. Guterman; K. Feffer; A. Z. Gershi,True,1918,"Introduction Depressive disorders are among the leading causes of disability. The lifetime risk for developing clinically significant depression is estimated around 15%. Multiple studies have found female-male ratio of 2:1 across nations and cultures. The reason for this marked difference is still not clear, although several theories addressing social, biological, and environmental contributors have been suggested. Respond to anti-depressant treatment is considerably similar in both genders. How",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.385,Depressive Disorders 01 EPP0042 Gender differences in response and remission rates among patients receiving esketamine,0.839,True,True,3,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.572,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Adjunctive short- and long-term combination treatment of esketamine and VNS in difficult to treat depression (DTD),2023,European Psychiatry,article,Erhan Kavakbasi; Bernhard T. Baune,True,1827,"Introduction NMDA-Receptor antagonists have rapid antidepressant and antisuicidal properties. However, the antidepressant effect is short lasting raising the question of best maintenance strategy, which is unanswered so far. Invasive vagus nerve stimulation (VNS) as a treatment option for refractory and chronic major depression was shown to reduce the need of maintenance treatment sessions in electroconvulsive therapy (ECT) patients. Objectives There are no published data on the combination of V",openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2023.571,DTMS Combined with a Pain-directed Psychotherapeutic Intervention in Fibromyalgia -A Randomized Double-blind Sham-controlled Study,0.2694,True,True,6,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.613,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Knocking on the Doors of Perception: the role of psilocybin in substance use disorder treatment.,2023,European Psychiatry,journal-article,R. Sousa; L. Costa; J. Brás; R. Vaz; J. Martins; J. Abreu; E. Almeida; N. Castro; R. Andrade; N. Cunha,True,2994,"Introduction Substance use disorders(SUDs) are a major health concern and current treatment interventions have proven only limited success. Despite increasing effectiveness, still about 50–60% relapse within 6–12 months after treatment [Cornelius et al ., Addict Behav. 2003;28 381-386]. SUDs are defined as chronic disorders of brain reward system, motivation, and memory processes that have gone awry. Medication reducing craving and substance use is mainly available for alcohol dependence and to ",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.613,Knocking on the Doors of Perception: the role of psilocybin in substance use disorder treatment,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.74,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Psychedelics for depression: from neurobiology to treatment.,2023,European Psychiatry,journal-article,K. P. Kuypers,True,1298,"Abstract Decades ago, the classical psychedelics psilocybin and LSD entered the therapeutic setting and already then showed their therapeutic potential in the treatment of psychiatric disorders. For thousands of years another psychedelic, ayahuasca, is being used by tribes in western Amazonia for healing and divination, and in recent years its use has expanded worldwide. Research into the therapeutic potential of these substances has re-emerged and (preliminary) findings are promising, showing t",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.74,Psychedelics for depression: from neurobiology to treatment,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.898,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Systematic Review on the Mechanisms of Action of Psilocybin in the Treatment of Depression.,2023,European Psychiatry,Review,M. C. Q. Lin; H. Lee; V. Tsang; B. Chai; A. Howard; C. Uy; J. Elefante,True,2787,"Introduction Despite emerging evidence suggesting the efficacy of psilocybin in the treatment of mood disorders such as depression, the exact mechanisms by which psilocybin is able to elicit these antidepressant effects remains unknown. Objectives As the use of psilocybin as a treatment modality for depression has garnered increasing interest, this study aims to summarize the existing evidence of the mechanism of action with which psilocybin alleviates depressive symptoms, focusing specifically ",pmc,pmc,False,True,verified_exact_doi,10.1192/j.eurpsy.2023.898,Systematic Review on the Mechanisms of Action of Psilocybin in the Treatment of Depression,1.0,True,True,0,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2023.903,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,"A 28-Day, Randomized, Controlled, Single-Blind, Phase 2 Study in Treatment-Resistant Major Depressive Disorder (TRD) Patients Receiving Intranasal Esketamine Comparing Addition of Almond Therapy TM with Treatment-as-Usual (TAU)",2023,European Psychiatry,article,Pierre Chue; Peter H. Silverstone; Tom Hillier; Sakina J. Rizvi; Shannon Phillips; L.-A. Langkaas; K. Davidson; Milton Z. Brown; James Chue,True,2576,Introduction Treatment Resistant Depression (TRD) occurs in up to 30% of patients with Major Depressive Disorder (MDD). New treatments are clearly needed and there is a burgeoning interest in novel agents including ketamine. While ketamine in various formulations has been demonstrated to have a robust antidepressant effect there is a lack of evidence-based psychotherapies specifically designed for combination use. Objectives We hypothesize that the combination of “Almond TherapyTM” with intranas,openalex,pmc|openalex,False,True,target_text_with_conflicting_doi,10.1192/j.eurpsy.2023.902,Comparison of Machine Learning Algorithms For Beck Depression Inventory Measured Depression Status Classification,0.217,False,True,0,acquired file does not reliably isolate the target item from the larger container,"The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2024.1103,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Esketamine for resistant depression in older people with cognitive impairment: a case report.,2024,European Psychiatry,journal-article,F. Mazzoni; V. Arienti; S. C. Civardi; G. Carnevale Miacca; P. Leali; F. Santilli; A. Guffanti; N. Brondino; M. Olivola,True,2912,"Introduction Depression represents a significant challenge in terms of disability among the elderly population and its responsiveness to conventional treatment approaches tends to diminish in this population group. Esketamine has shown both effectiveness and safety in addressing treatment-resistant depression in older patients. Objectives Currently, there is a lack of available literature regarding the use of esketamine in the treatment of patients experiencing both cognitive decline and treatme",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2024.1103,Esketamine for resistant depression in older people with cognitive impairment: a case report,1.0,True,True,12,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2024.1108,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Esketamine new tool for resistant depressive disorder. About a case,2024,European Psychiatry,article,M. Valverde Barea; C. Mata Castro; P. Vargas Melero; A. España Osuna,True,2389,"Introduction Depressive disorders represent the main cause of disability in the world, due to its prevalence, its impact on the patient’s quality of life and its role as one of the main risk factors for suicide. Current antidepressant treatments can take weeks to take effect and months to achieve response and remission.It is estimated that up to 30% of patients with major depressive disorder (MDD) are resistant to antidepressant treatment, in addition, approximately 30-45% of patients with depre",openalex,pmc|openalex,False,True,identity_mismatch,10.1192/j.eurpsy.2024.1107,Effects of light therapy in the anxious-depressive clinic,0.368,True,True,10,"container includes the target item, while its header or opening item identifies another contribution","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
10.1192/j.eurpsy.2024.1307,A,A_individual_record_with_container_artifact,retain_search_record_and_reacquire_or_slice_exact_item_text,False,high,individual_conference_or_journal_item,cambridge_european_psychiatry_item,terminal year-and-item number,Ketamine in the treatment of obsessive-compulsive disorder – a case report and literature review,2024,European Psychiatry,journal-article,I. Mangas Palma; I. da Fonseca Pinto; J. Tavares Coelho; R. Moreira,True,2993,"Introduction Obsessive-compulsive disorder (OCD) is a chronic condition characterized by time-consuming and distressing obsessions and/or compulsions, often accompanied by avoidance behaviours. It is a highly prevalent and incident disorder that results in considerable disability and quality of life reduction. Current pharmacological treatments are hindered by their delayed onset and the limited evidence on how to approach first and second line treatment-resistant patients. Recent research showc",crossref,pmc|unpaywall|crossref,False,True,verified_exact_doi,10.1192/j.eurpsy.2024.1307,Ketamine in the treatment of obsessive-compulsive disordera case report and literature review,0.9841,False,True,3,"target item is present, but the acquired file was identified as a multi-item container","The DOI has a terminal year-and-item number; the title names a specific contribution; and metadata supplies an individual abstract. The whole-proceedings problem belongs to the downloaded artifact, not the search record.",,"Class A means only that this is not a container search record. Study design, publication type, relevance, and extractability still require ordinary screening."
