doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,old_artifact_pdf_basename_matches_active,equivalent_alias_candidate_references
10.1007/s00213-022-06249-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_022_06249_8.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1186/s12954-019-0308-4,Psychedelic microdosing benefits and challenges: an empirical codebook,0.4186,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-023-06366-y,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_023_06366_y.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.7554/elife.31991,Serotonin enhances excitability and gamma frequency temporal integration in mouse prefrontal fast-spiking interneurons,0.344,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-023-06474-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_023_06474_9.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s00213-023-06474-9__347187b4aa.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fphar.2022.1074633,Psilocybin sex-dependently reduces alcohol consumption in C57BL/6J mice,0.3033,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-023-06482-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_023_06482_9.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1371/journal.pone.0014097,Evidence of Neurotoxicity of Ecstasy: Sustained Effects on Electroencephalographic Activity in Polydrug Users,0.3175,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-023-06514-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_023_06514_4.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/nature10130,NMDA Receptor Blockade at Rest Triggers Rapid Behavioural Antidepressant Responses,0.2222,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-023-06517-1,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_023_06517_1.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fpsyg.2018.02459,Intensity of Mystical Experiences Occasioned by 5-MeO-DMT and Comparison With a Prior Psilocybin Study,0.337,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-024-06572-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_024_06572_2.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/tp.2016.71,"Ibogaine and addiction in the animal model, a systematic review and meta-analysis",0.4167,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-024-06573-1,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_024_06573_1.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00213-024-06573-1__0971039213.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.heliyon.2019.e02187,Combination therapy with transcranial magnetic stimulation and ketamine for treatment-resistant depression: A long-term retrospective review of clinical use,0.4242,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-024-06620-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_024_06620_x.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00213-024-06620-x__3316ee255b.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1177/2045125320948356,Psychedelics and virtual reality: parallels and applications,0.4091,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-024-06635-4,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_024_06635_4.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1007_s00213-024-06635-4__b3c2d52cff.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1124/molpharm.123.000722,Ga Protein Signaling Bias at Serotonin 1A Receptor S,0.1919,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-024-06720-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_024_06720_8.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/nature10130,NMDA Receptor Blockade at Rest Triggers Rapid Behavioural Antidepressant Responses,0.2625,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-025-06888-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_025_06888_7.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.biopsych.2010.08.003,Is ecstasy an ‘empathogen’? Effects of MDMA on prosocial feelings and identification of emotional states in others,0.3622,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-025-06907-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_025_06907_7.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41598-023-41145-x,Case analysis of long-term negative psychological responses to psychedelics,0.3867,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-025-06913-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_025_06913_9.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1007/s00213-022-06221-6,"Expectancy in placebo-controlled trials of psychedelics: if so, so what?",0.2691,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-025-06924-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_025_06924_6.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41380-022-01673-w,"Target deconvolution studies of (2R,6R)-hydroxynorketamine: an elusive search",0.4455,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-025-06946-0,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_025_06946_0.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fpsyt.2018.00136,Assessment of Alcohol and Tobacco Use Disorders Among Religious Users of Ayahuasca,0.1047,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-025-06948-y,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_025_06948_y.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.psychres.2011.10.022,Symptom overlap in posttraumatic stress disorder and major depression,0.3333,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-025-06952-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_025_06952_2.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1093/ijnp/pyad006,Spectral Changes of EEG Following a 6-Week Low-Dose Oral Ketamine Treatment in Adults With Major Depressive Disorder and Chronic Suicidality,0.3226,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-025-06974-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_025_06974_w.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00213-025-06974-w__acb5348ea7.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1093/ijnp/pyz041,(R)-Ketamine Induces a Greater Increase in Prefrontal 5-HT Release Than (S)-Ketamine and Ketamine Metabolites via an AMPA Receptor-Independent Mechanism,0.2098,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-026-07010-1,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_026_07010_1.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3390/ijms24109086,Modulation of Gut Microbiome in Ecstasy/MDMA-Induced Behavioral and Biochemical Impairment in Rats and Potential of Post-Treatment with Anacyclus pyrethrum L. Aqueous Extract to Mitigate Adverse Effects,0.0526,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-026-07016-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_026_07016_9.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1186/s12888-018-1679-x,Standardisation framework for the Maudsley staging method for treatment resistance in depression,0.2625,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-026-07058-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_026_07058_z.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/s41380-023-02391-7,High-resolution tracking of unconfined zebrafish behavior reveals stimulatory and anxiolytic effects of psilocybin,0.3103,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00213-026-07089-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00213_026_07089_6.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1186/s13244-021-00993-9,Investigating the sub-regions of the superior parietal cortex using functional magnetic resonance imaging connectivity,0.318,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s002130050856,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s002130050856.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s002130050856__27f8db93dc.pdf,False,,,0,[],[],[],"[""identity_unverified""]",no_header_wrong_or_ancillary,,,,,,no_active_pdf,,
10.1007/s00216-023-04556-3,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00216_023_04556_3.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1007/s00018-019-03430-9,Metabolic regulation of neurodifferentiation in the adult brain,0.153,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00221-025-07085-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00221_025_07085_w.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/nature10130,NMDA Receptor Blockade at Rest Triggers Rapid Behavioural Antidepressant Responses,0.4,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00228-020-03047-z,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00228_020_03047_z.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fphar.2018.00733,Psychedelic-Assisted Psychotherapy: A Paradigm Shift in Psychiatric Research and Development,0.1493,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00228-021-03216-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00228_021_03216_8.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00228-021-03216-8__b595ef5697.pdf,False,,,0,[],[],[],"[""identity_unverified""]",no_header_wrong_or_ancillary,wrong_cited_reference_pmcid,,Pathophysiology of depression and mechanisms of treatment,0.4076,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00228-023-03605-1,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00228_023_03605_1.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1007/s40263-021-00816-x,Novel Glutamatergic Modulators for the Treatment of Mood Disorders: Current Status,0.2936,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00284-025-04379-8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00284_025_04379_8.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3390/molecules26102948,The Therapeutic Potential of Psilocybin,0.2293,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-020-01110-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_020_01110_5.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00406-020-01110-5__71c3aa936d.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1093/ijnp/pyw088,BDNF-GSK-3β-β-Catenin Pathway in the mPFC Is Involved in Antidepressant-Like Effects of Morinda officinalis Oligosaccharides in Rats,0.2629,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-021-01267-7,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_021_01267_7.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3390/ijerph17072610,Substance Abuse and Public Health: A Multilevel Perspective and Multiple Responses,0.2422,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-023-01561-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_023_01561_6.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.drudis.2016.01.016,Emerging Treatment Mechanisms for Depression: Focus on Glutamate and Synaptic Plasticity,0.4817,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-023-01629-3,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_023_01629_3.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s00406-023-01629-3__940f356c46.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1093/ijnp/pyz041,(R)-Ketamine Induces a Greater Increase in Prefrontal 5-HT Release Than (S)-Ketamine and Ketamine Metabolites via an AMPA Receptor-Independent Mechanism,0.3569,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-023-01732-5,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_023_01732_5.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1007_s00406-023-01732-5__71116bfb49.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1007/s40273-021-01019-4,The Economic Burden of Adults with Major Depressive Disorder in the United States (2010 and 2018),0.4375,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-023-01735-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_023_01735_2.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1136/bmj-2021-067194,"Ketamine for the acute treatment of severe suicidal ideation: double blind, randomised placebo controlled trial",0.3067,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-024-01809-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_024_01809_9.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00406-024-01809-9__713159b99c.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1111/pcn.12902/full,"Rapid-acting antidepressant ketamine, its metabolites and other candidates: A historical overview and future perspective",0.3575,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-024-01913-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_024_01913_w.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3389/fpsyt.2024.1334293,Anhedonia and depression severity measures during ketamine administration in treatment-resistant depression,0.3937,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-024-01920-x,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_024_01920_x.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1111/acps.13351,Increased C‐reactive protein concentration and suicidal behavior in people with psychiatric disorders: A systematic review and meta‐analysis,0.5288,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-024-01925-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_024_01925_6.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1007_s00406-024-01925-6__fea98eaea0.pdf,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1093/ijnp/pyz039,"Efficacy and Safety of Fixed-Dose Esketamine Nasal Spray Combined With a New Oral Antidepressant in Treatment-Resistant Depression: Results of a Randomized, Double-Blind, Active-Controlled Study (TRANSFORM-1)",0.0758,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00406-024-01945-2,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00406_024_01945_2.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1038/tp.2015.136,R -ketamine: a rapid-onset and sustained antidepressant without psychotomimetic side effects,0.3972,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00414-022-02850-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00414_022_02850_w.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.3390/ph14050432,The Interest of a Systematic Toxicological Analysis Combined with Forensic Advice to Improve the Judicial Investigation and Final Judgment in Drug Facilitated Sexual Assault Cases,0.2847,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
10.1007/s00429-023-02740-w,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1007_s00429_023_02740_w.json,pmc_oai_xml,,False,,,0,[],[],[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1016/j.neuron.2009.12.002,Synchronized activity between the ventral hippocampus and the medial prefrontal cortex during anxiety,0.2642,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,no_active_pdf,,
