doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,old_artifact_pdf_basename_matches_active,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,same_hash_quarantined_pdf_paths
10.1093/ijnp/pyaf052.304,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_304.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1093_ijnp_pyaf052.304__ea0375afe3.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.304__ea0375afe3.pdf,14df142b4dc9e02a3446401701946a22e8874bcbb320996ccdca3af3de9f62e2,42447,[],"[{""row_index"": 27438, ""doi"": ""10.1093/ijnp/pyaf052.304"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,520. INCREASE OF THE AMPA-EVOKED RESPONSE IN PREFRONTAL CORTEX PYRAMIDAL NEURONS FOLLOWING ACUTE ADMINISTRATION OF KETAMINE AND S-KETAMINE IN RATS,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyaf052.363,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_363.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyaf052.363__782d3acccd.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.363__782d3acccd.pdf,aeed8063173fbc805a6d5c6d1eb7c3f1d82e152e77440ee4d4313908e7529dfb,49792,[],"[{""row_index"": 27441, ""doi"": ""10.1093/ijnp/pyaf052.363"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,544. MOLECULAR AND CELLULAR MECHANISMS OF THE LONG-LASTING EFFECTS OF PSYCHEDELICS AND THEIR NON-HALLUCINOGENIC DERIVATIVES,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyaf052.368,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_368.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyaf052.368__39774e602a.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.368__39774e602a.pdf,afcd669339150b301a27a52401760c85cde4389c6c378be57ada78ae94ff60a5,47957,[],"[{""row_index"": 27442, ""doi"": ""10.1093/ijnp/pyaf052.368"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,551. PSYCHEDELICS AND OCD: TRANSLATIONAL APPROACHES,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyaf052.372,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_372.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyaf052.372__7a0c1127bb.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.372__7a0c1127bb.pdf,c6df2022d66e774480c8c752bf1c324e04cf0a8d62fb3f4b94e649e45242f8ab,45284,[],"[{""row_index"": 27443, ""doi"": ""10.1093/ijnp/pyaf052.372"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,564. TOWARD AN UNDERSTANDING OF THE THERAPEUTICALLY RELEVANT MECHANISMS OF PSILOCYBIN FOR ANOREXIA NERVOSA,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyaf052.377,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_377.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyaf052.377__dca6c0c30f.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.377__dca6c0c30f.pdf,4e71b205c1aa08a7d394b8cfc8c03c89cb0b5af6a02c86a3e3c138cb983ab4a5,30551,[],"[{""row_index"": 27444, ""doi"": ""10.1093/ijnp/pyaf052.377"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,577. CLINICAL EVIDENCE AND APPLICATIONS OF PSYCHEDELICS FOR MENTAL ILLNESSES,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyaf052.395,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_395.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyaf052.395__9504d43f38.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.395__9504d43f38.pdf,4dd9cf1c193acb3b2b290a1b2210f504d0cfc1b7a70d73f63bc0423b6b7397a2,39367,[],"[{""row_index"": 27445, ""doi"": ""10.1093/ijnp/pyaf052.395"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,651. DISCOVERY OF OMICS-BIOMARKERS OF KETAMINE FOR TREATMENT RESPONSE IN DEPRESSION,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyaf052.397,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_397.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyaf052.397__43db41f87c.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.397__43db41f87c.pdf,206cf1671efb8bbf4627c8c11c4bfc04bcaed7bfbda0e78c450de64ffa72b1d1,32957,[],"[{""row_index"": 27446, ""doi"": ""10.1093/ijnp/pyaf052.397"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,655. EXPANDING ACCESS TO KETAMINE THROUGH REFORMULATION,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyaf052.399,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_399.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyaf052.399__85f8ba1c7e.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.399__85f8ba1c7e.pdf,422a71bfc836d956af475e68c952520bec58808e8358185e173e9d1340ad4460,35175,[],"[{""row_index"": 27447, ""doi"": ""10.1093/ijnp/pyaf052.399"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,657. ECONOMIC EVALUATIONS OF EMERGING PHARMACOLOGICAL THERAPIES FOR TREATMENT RESISTANT DEPRESSION,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyaf052.401,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyaf052_401.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyaf052.401__1ce1781575.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyaf052.401__1ce1781575.pdf,a3ec5ee2d8386a6477210cbf154954e7b0723f0343dd70b7d62b0eac93c5e761,41355,[],"[{""row_index"": 27448, ""doi"": ""10.1093/ijnp/pyaf052.401"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,661. A SINGLE DOSE OF LYSERGIC ACID DIETHYLAMIDE (LSD) REDUCES ALCOHOL CONSUMPTION AND REVERTS DOPAMINERGIC (DA) DISFUNCTION IN MALE MICE,1.0,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyw041.503,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyw041_503.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyw041.503__6d5c286b67.pdf,False,,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1093/ijnp/pyw041.504,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyw041_504.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyw041.504__8c268a866b.pdf,False,,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1093/ijnp/pyw042.062,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyw042_062.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyw042.062__274a89fe38.pdf,False,,,,0,[],[],[],"[""identity_unverified"", ""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1093/ijnp/pyw043.101,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyw043_101.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyw043.101__e73b802b80.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyw043.101__e73b802b80.pdf,d402c8903fa89ff64007bd4d12d1c2be93b6dbfd2ce3371127dae2c1fcc88449,699463,[],"[{""row_index"": 27491, ""doi"": ""10.1093/ijnp/pyw043.101"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,Oral Ketamine for Treatment Resistant Major Depression -A double blind randomized controlled trial,0.951,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyw043.142,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_ijnp_pyw043_142.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyw043.142__c5c1ac6e90.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyw043.142__c5c1ac6e90.pdf,e8f289c8c069fa5310b18c12f9485c0cf77b74a922a1692c658d9ae665fd72a2,708946,[],"[{""row_index"": 27492, ""doi"": ""10.1093/ijnp/pyw043.142"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,Suppression of reward-induced dopamine release in the nucleus accumbens of the chronic mild stress model rats,0.0947,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/ijnp/pyw043.222,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1093_ijnp_pyw043_222.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1093_ijnp_pyw043_222.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1093_ijnp_pyw043.222__040cbd8332.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_ijnp_pyw043.222__040cbd8332.pdf,b2d357c2081375ba6b12d8b8908694937e2d432a9889bf3c19cd0a5df95bbbe3,697843,[],"[{""row_index"": 27493, ""doi"": ""10.1093/ijnp/pyw043.222"", ""pdf_download_status"": ""already_present"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1093_ijnp_pyw043_222.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,unresolved,,Major depressive disorder and initial insulin hyposecretion in oral glucose tolerance test,0.3147,refetch_europepmc_jats:5616817,quarantine_candidate_clear_candidate_references,[]
10.1093/schbul/13.4.643,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_schbul_13_4_643.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_schbul_13.4.643__ff816300f4.pdf,False,,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1093/schbul/16.1.31,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_schbul_16_1_31.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_schbul_16.1.31__a836692f0c.pdf,False,,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1093/schbul/9.1.73,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_schbul_9_1_73.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_schbul_9.1.73__c63f03f41c.pdf,False,,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1093/schbul/sby015.230,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_schbul_sby015_230.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1093_schbul_sby015.230__0f74058000.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_schbul_sby015.230__0f74058000.pdf,fb40cc93c72feec5224d4489a583f65e8aeffcea20bc0637f64d6750e1e12494,41230,[],"[{""row_index"": 28335, ""doi"": ""10.1093/schbul/sby015.230"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,O7. Oral Session: Pharmacology O7.1. MIDBRAIN DOPAMINE NEURON ACTIVITY CONTROLS THE EFFECTS OF REPEATED KETAMINE ON STRIATAL DOPAMINERGIC FUNCTION,0.8812,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/schbul/sby017.677,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1093_schbul_sby017_677.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1093_schbul_sby017_677.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1093_schbul_sby017.677__3c7c08de4a.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_schbul_sby017.677__3c7c08de4a.pdf,668ed6c5a09d3ce1080d51c85495363cbc8835c890bcebb3c8433d4621459e59,56772,[],"[{""row_index"": 28337, ""doi"": ""10.1093/schbul/sby017.677"", ""pdf_download_status"": ""already_present"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1093_schbul_sby017_677.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,container,10.1038/npp.2017.270,,,refetch_europepmc_jats:5888649,quarantine_candidate_clear_candidate_references,[]
10.1093/schbul/sby017.688,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_schbul_sby017_688.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1093_schbul_sby017.688__d3b06973cd.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_schbul_sby017.688__d3b06973cd.pdf,039aef0e1bad4043bb8f41ac1c6ead8427f0505275f37c803742442e101ec7db,55522,[],"[{""row_index"": 28338, ""doi"": ""10.1093/schbul/sby017.688"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,valid_exact,,Poster Session II S281,0.1481,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1093/sleep/32.11.1513,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_sleep_32_11_1513.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_sleep_32.11.1513__51b3f37b58.pdf,False,,,,0,[],[],[],"[""identity_unverified"", ""unsegmented_proceedings_container""]",proceedings_container,unresolved,,EFFECtS OF ACUtE MDMA ON SLEEP AND SLEEPINESS,0.5521,no_reusable_direct_xml:validated_publisher_or_pmc_pdf_else_abstract,no_active_pdf,
10.1093/sleep/zsaf090.0414,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1093_sleep_zsaf090_0414.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1093_sleep_zsaf090.0414__201fb0ba0f.pdf,False,,,,0,[],[],[],"[""identity_unverified"", ""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1097/aap.0000000000000806,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1097_aap_0000000000000806.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1097_aap.0000000000000806__9025e91e99.pdf,False,False,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1097_aap.0000000000000806__b51c44a2b7.pdf,340b8271e841bbbda2096b84de206a175f69b7920d3caae939ef2a865773189b,453197,[],"[{""row_index"": 28959, ""doi"": ""10.1097/aap.0000000000000806"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""target_text_with_conflicting_doi""]",,valid_known_alias,10.1097/aap.0000000000000808,"Consensus Guidelines on the Use of Intravenous Ketamine Infusions for Chronic Pain From the American Society of Regional Anesthesia and Pain Medicine, the American Academy of Pain Medicine, and the American Society of Anesthesiologists",0.8235,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1101/2021.05.14.444193,"[""replaced""]",retained_verified_canonical_artifact,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1101_2021_05_14_444193.json,grobid,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1101_2021_05_14_444193.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1101_2021.05.14.444193__24e1fce5a3.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1101_2021.05.14.444193__24e1fce5a3.pdf,393674d7792632c6c9cd58fd43df918ae11e3d83ad8978a0ec2dd35835164676,1612288,"[""10.1101/2021.05.14.444193""]","[{""row_index"": 30020, ""doi"": ""10.1101/2021.05.14.444193"", ""pdf_download_status"": ""downloaded"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,,,,,,retain_validated_pdf,
10.1101/2022.05.25.22275473,"[""quarantined"", ""replaced""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1101_2022_05_25_22275473.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1101_2022.05.25.22275473__2950c0a441.pdf,False,,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",ambiguous_non_pmc_conflict,,,,,,no_active_pdf,
