# discovered queue (mechanistic) generated at 2026-05-17T06:13:07.171744+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1101/2023.09.25.559347,LSD,5-HT2A,A suite of engineered mice for interrogating psychedelic drug actions.,2023,Chiu YT; Deutch AY; Wang W; Schmitz GP; Huang KL; Kocak DD; Llorach P; Bowyer K; Liu B; Sciaky N
10.3390/molecules28247942,Mescaline,5-HT2A,"An Overview on the Hallucinogenic Peyote and Its Alkaloid Mescaline: The Importance of Context, Ceremony and Culture.",2023,Doesburg-van Kleffens M; Zimmermann-Klemd AM; Gründemann C
10.3390/cimb45080427,DMT,5-HT2A,Anti-Inflammatory Effects of Serotonin Receptor and Transient Receptor Potential Channel Ligands in Human Small Intestinal Epithelial Cells.,2023,Robinson GI; Li D; Wang B; Zahoruiko Y; Gerasymchuk M; Hudson D; Kovalchuk O; Kovalchuk I
10.1016/j.euroneuro.2022.10.008,Ayahuasca,5-HT2A,Ayahuasca's therapeutic potential: What we know - and what not.,2023,Maia LO; Daldegan-Bueno D; Wießner I; Araujo DB; Tófoli LF
10.1016/j.msard.2023.105100,DMT,NET (SLC6A2),Benefits of sphingosine-1-phosphate receptor modulators in relapsing MS estimated with a treatment sequence model.,2023,Corsten CEA; Huygens SA; Versteegh MM; Wokke BHA; Smets I; Smolders J
10.1177/02698811221131994,Psilocybin,5-HT2A,Body mass index (BMI) does not predict responses to psilocybin.,2023,Spriggs MJ; Giribaldi B; Lyons T; Rosas FE; Kärtner LS; Buchborn T; Douglass HM; Roseman L; Timmermann C; Erritzoe D
10.1007/s43440-023-00539-4,Mescaline,5-HT2A,Cardiovascular safety of psychedelic medicine: current status and future directions.,2023,Wsół A
10.1021/acschemneuro.3c00005,DMT,kappa opioid receptor (OPRK1),Design of Analgesic Trivalent Peptides with Low Withdrawal Symptoms: Probing the Antinociceptive Profile of Novel Linear and Cyclic Peptides as Opioid Pan Ligands.,2023,Stefanucci A; Minosi P; Pieretti S; Tanguturi P; Molnar G; Scioli G; Marinaccio L; Della Valle A; Streicher JM; Mollica A
10.1017/S0033291722002963,LSD,5-HT2A,Effect of lysergic acid diethylamide (LSD) on reinforcement learning in humans.,2023,Kanen JW; Luo Q; Rostami Kandroodi M; Cardinal RN; Robbins TW; Nutt DJ; Carhart-Harris RL; den Ouden HEM
10.1038/s41398-023-02456-9,Psilocybin,5-HT2A,Effect of psilocybin on marble burying in ICR mice: role of 5-HT1A receptors and implications for the treatment of obsessive-compulsive disorder.,2023,Singh S; Botvinnik A; Shahar O; Wolf G; Yakobi C; Saban M; Salama A; Lotan A; Lerer B; Lifschytz T
10.3390/molecules28155846,DMT,SERT (SLC6A4),Elucidation of Pharmacological Mechanism Underlying the Anti-Alzheimer's Disease Effects of Evodia rutaecarpa and Discovery of Novel Lead Molecules: An In Silico Study.,2023,Zhang L; Xu J; Guo J; Wang Y; Wang Q
10.21203/rs.3.rs-3138705/v1,Psilocin,5-HT2A,Ethopharmacological evaluation of antidepressant-like effect of serotonergic psychedelics in C57BL/6J male mice.,2023,Takaba R; Ibi D; Yoshida K; Hosomi E; Kawase R; Kitagawa H; Goto H; Achiwa M; Mizutani K; Maede K
10.1073/pnas.2218949120,DMT,5-HT2A,Human brain effects of DMT assessed via EEG-fMRI.,2023,Timmermann C; Roseman L; Haridas S; Rosas FE; Luan L; Kettner H; Martell J; Erritzoe D; Tagliazucchi E; Pallavicini C
10.3390/biomedicines11030806,Psilocybin,5-HT2B,Inhibition of Microglial GSK3β Activity Is Common to Different Kinds of Antidepressants: A Proposal for an In Vitro Screen to Detect Novel Antidepressant Principles.,2023,Kalkman HO
10.3390/ijms25010100,Psilocybin,5-HT1A,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study.,2023,Wojtas A; Bysiek A; Wawrzczak-Bargiela A; Maćkowiak M; Gołembiowska K
10.1007/s40263-023-01008-5,LSD,5-HT2A,Lysergic Acid Diethylamide (LSD) for the Treatment of Anxiety Disorders: Preclinical and Clinical Evidence.,2023,Inserra A; Piot A; De Gregorio D; Gobbi G
10.3390/ijms25010241,Psilocybin,5-HT2A,Molecular and Medical Aspects of Psychedelics.,2023,Wojtas A; Gołembiowska K
10.1016/j.phrs.2023.106837,Psilocybin,5-HT2A,Molecular mechanisms of rapid-acting antidepressants: New perspectives for developing antidepressants.,2023,Chen T; Cheng L; Ma J; Yuan J; Pi C; Xiong L; Chen J; Liu H; Tang J; Zhong Y
10.3390/life13122345,DMT,5-HT2A,Psilocybin and Eugenol Reduce Inflammation in Human 3D EpiIntestinal Tissue.,2023,Robinson GI; Li D; Wang B; Rahman T; Gerasymchuk M; Hudson D; Kovalchuk O; Kovalchuk I
10.3390/cells12060963,Psilocybin,mGluR2 (GRM2),Psychedelic Targeting of Metabotropic Glutamate Receptor 2 and Its Implications for the Treatment of Alcoholism.,2023,Domanegg K; Sommer WH; Meinhardt MW
10.1038/s41593-023-01316-5,LSD,5-HT2A,Psychedelics promote plasticity by directly binding to BDNF receptor TrkB.,2023,Moliner R; Girych M; Brunello CA; Kovaleva V; Biojone C; Enkavi G; Antenucci L; Kot EF; Goncharuk SA; Kaurinkoski K
10.3389/fphar.2023.1021729,Psilocin,5-HT2A,Rearing behaviour in the mouse behavioural pattern monitor distinguishes the effects of psychedelics from those of lisuride and TBG.,2023,Chen Y; Liu J; Yao Y; Yan H; Su R
10.1016/j.ygcen.2023.114228,LSD,NET (SLC6A2),Stress response of Rhamdia quelen to the interaction stocking density - Feeding regimen.,2023,Silva HNPD; Almeida APG; Souza CF; Mancera JM; Martos-Sitcha JA; Martínez-Rodríguez G; Baldisserotto B
10.3389/fmolb.2023.1233743,LSD,5-HT2A,The G protein biased serotonin 5-HT2A receptor agonist lisuride exerts anti-depressant drug-like activities in mice.,2023,Pogorelov VM; Rodriguiz RM; Roth BL; Wetsel WC
10.1016/j.bbapap.2023.140914,Psilocin,5-HT2A,"The molecular basis of the antidepressant action of the magic mushroom extract, psilocin.",2023,Hakami Zanjani AA; Nguyen TQT; Jacobsen L; Khandelia H
10.1007/s43440-023-00550-9,LSD,NMDA receptor,The possible place for psychedelics in pharmacotherapy of mental disorders.,2023,Wojtas A
10.1254/fpj.22141,LSD,NMDA receptor,[Contribution of serotonin 5-HT(2A) receptor to antidepressant effect of serotonergic psychedelics].,2023,Ibi D
10.1007/s00213-022-06065-0,DMT,Sigma-1 receptor (SIGMAR1),"Administration of N,N-dimethyltryptamine (DMT) in psychedelic therapeutics and research and the study of endogenous DMT.",2022,Barker SA
10.1124/pharmrev.122.000590,LSD,5-HT2A,Animal Behavior in Psychedelic Research.,2022,Odland AU; Kristensen JL; Andreasen JT
10.1177/02698811211044688,Psilocybin,5-HT2A,Assessing the effects of methodological differences on outcomes in the use of psychedelics in the treatment of anxiety and depressive disorders: A systematic review and meta-analysis.,2022,Leger RF; Unterwald EM
10.1016/j.bbr.2021.113546,DMT,5-HT1A,"Ayahuasca, a psychedelic beverage, modulates neuroplasticity induced by ethanol in mice.",2022,Almeida CAF; Pereira-Junior AA; Rangel JG; Pereira BP; Costa KCM; Bruno V; Silveira GO; Ceron CS; Yonamine M; Camarini R
10.1007/7854_2022_327,Mescaline,5-HT2A,Classic Psychedelics in Addiction Treatment: The Case for Psilocybin in Tobacco Smoking Cessation.,2022,Johnson MW
10.1021/acs.jmedchem.2c00702,LSD,5-HT2A,Discovery of β-Arrestin-Biased 25CN-NBOH-Derived 5-HT(2A) Receptor Agonists.,2022,Poulie CBM; Pottie E; Simon IA; Harpsøe K; D'Andrea L; Komarov IV; Gloriam DE; Jensen AA; Stove CP; Kristensen JL
10.3389/fphar.2022.979764,LSD,5-HT2A,Editorial: Psychedelic sociality: Pharmacological and extrapharmacological perspectives.,2022,Roseman L; Preller KH; Fotiou E; Winkelman MJ
10.3390/ijms23126713,Psilocybin,NMDA receptor,"Effect of Psilocybin and Ketamine on Brain Neurotransmitters, Glutamate Receptors, DNA and Rat Behavior.",2022,Wojtas A; Bysiek A; Wawrzczak-Bargiela A; Szych Z; Majcher-Maślanka I; Herian M; Maćkowiak M; Gołembiowska K
10.1007/s00213-022-06092-x,LSD,5-HT2A,Effects of the 5-HT(2A) receptor antagonist volinanserin on head-twitch response and intracranial self-stimulation depression induced by different structural classes of psychedelics in rodents.,2022,Jaster AM; Elder H; Marsh SA; de la Fuente Revenga M; Negus SS; González-Maeso J
10.1002/anie.202203034,DMT,5-HT2A,"Enlightening the ""Spirit Molecule"": Photomodulation of the 5-HT(2A) Receptor by a Light-Controllable N,N-Dimethyltryptamine Derivative.",2022,Gerwe H; He F; Pottie E; Stove C; Decker M
10.3390/ijms23052514,DMT,Sigma-1 receptor (SIGMAR1),"Impact of Two Neuronal Sigma-1 Receptor Modulators, PRE084 and DMT, on Neurogenesis and Neuroinflammation in an Aβ(1-42)-Injected, Wild-Type Mouse Model of AD.",2022,Borbély E; Varga V; Szögi T; Schuster I; Bozsó Z; Penke B; Fülöp L
10.1038/s41591-022-01744-z,Psilocybin,5-HT2A,Increased global integration in the brain after psilocybin therapy for depression.,2022,Daws RE; Timmermann C; Giribaldi B; Sexton JD; Wall MB; Erritzoe D; Roseman L; Nutt D; Carhart-Harris R
10.3390/biom12111618,DMT,TAAR1,"Molecular Pathways of the Therapeutic Effects of Ayahuasca, a Botanical Psychedelic and Potential Rapid-Acting Antidepressant.",2022,Rossi GN; Guerra LTL; Baker GB; Dursun SM; Saiz JCB; Hallak JEC; Dos Santos RG
10.1111/jnc.15536,LSD,5-HT2A,Molecular targets of psychedelic-induced plasticity.,2022,Jaster AM; de la Fuente Revenga M; González-Maeso J
10.1177/02698811221092508,Psilocybin,NET (SLC6A2),Neural mechanisms underlying psilocybin's therapeutic potential - the need for preclinical in vivo electrophysiology.,2022,Smausz R; Neill J; Gigg J
10.3390/ph15050640,LSD,NMDA receptor,New Paradigms of Old Psychedelics in Schizophrenia.,2022,Mahmood D; Alenezi SK; Anwar MJ; Azam F; Qureshi KA; Jaremko M
10.1080/13543784.2022.2113376,Psilocybin,5-HT1A,New investigational agents for the treatment of major depressive disorder.,2022,Pochwat B; Krupa AJ; Siwek M; Szewczyk B
10.1038/s41386-021-01122-2,Psilocybin,NMDA receptor,"Novel approaches to estimate prefrontal synaptic strength in vivo in humans: of relevance to depression, schizophrenia, and ketamine.",2022,Abdallah CG; Mason GF
10.3389/fphar.2022.873082,DMT,kappa opioid receptor (OPRK1),Pharmacology of Kappa Opioid Receptors: Novel Assays and Ligands.,2022,Sturaro C; Malfacini D; Argentieri M; Djeujo FM; Marzola E; Albanese V; Ruzza C; Guerrini R; Calo' G; Molinari P
10.1038/s41467-022-33578-1,LSD,5-HT2A,Receptor-informed network control theory links LSD and psilocybin to a flattening of the brain's control energy landscape.,2022,Singleton SP; Luppi AI; Carhart-Harris RL; Cruzat J; Roseman L; Nutt DJ; Deco G; Kringelbach ML; Stamatakis EA; Kuceyeski A
10.1007/s00213-022-06104-w,Ayahuasca,5-HT2A,Role of 5-HT(2A) receptors in the effects of ayahuasca on ethanol self-administration using a two-bottle choice paradigm in male mice.,2022,Serra YA; Barros-Santos T; Anjos-Santos A; Kisaki ND; Jovita-Farias C; Leite JPC; Santana MCE; Coimbra JPSA; de Jesus NMS; Sulima A
10.3390/ijms232214148,Psilocybin,5-HT2C,"Role of 5-HT2A, 5-HT2C, 5-HT1A and TAAR1 Receptors in the Head Twitch Response Induced by 5-Hydroxytryptophan and Psilocybin: Translational Implications.",2022,Shahar O; Botvinnik A; Esh-Zuntz N; Brownstien M; Wolf R; Lotan A; Wolf G; Lerer B; Lifschytz T
10.1016/j.biopha.2022.113612,Psilocybin,5-HT1A,"Serotonin 5-HT(2A), 5-HT(2c) and 5-HT(1A) receptor involvement in the acute effects of psilocybin in mice. In vitro pharmacological profile and modulation of thermoregulation and head-twich response.",2022,Erkizia-Santamaría I; Alles-Pascual R; Horrillo I; Meana JJ; Ortega JE
10.1016/j.neuron.2022.08.006,LSD,5-HT2B,Signaling snapshots of a serotonin receptor activated by the prototypical psychedelic LSD.,2022,Cao C; Barros-Álvarez X; Zhang S; Kim K; Dämgen MA; Panova O; Suomivuori CM; Fay JF; Zhong X; Krumm BE
10.3390/ijerph19116619,Ayahuasca,5-HT2A,Spatiotemporal Mapping of Online Interest in Cannabis and Popular Psychedelics before and during the COVID-19 Pandemic in Poland.,2022,Al-Imam A; Motyka MA; Witulska Z; Younus M; Michalak M
10.1021/acsptsci.2c00177,Psilocybin,5-HT1A,"Structure-Activity Relationships for Psilocybin, Baeocystin, Aeruginascin, and Related Analogues to Produce Pharmacological Effects in Mice.",2022,Glatfelter GC; Pottie E; Partilla JS; Sherwood AM; Kaylo K; Pham DNK; Naeem M; Sammeta VR; DeBoer S; Golen JA
10.1126/science.abl8615,LSD,5-HT2A,Structure-based discovery of nonhallucinogenic psychedelic analogs.,2022,Cao D; Yu J; Wang H; Luo Z; Liu X; He L; Qi J; Fan L; Tang L; Chen Z
10.1021/acsomega.2c03476,Psilocybin,5-HT2B,"Synthesis, Structural Characterization, and Pharmacological Activity of Novel Quaternary Salts of 4-Substituted Tryptamines.",2022,Glatfelter GC; Pham DNK; Walther D; Golen JA; Chadeayne AR; Baumann MH; Manke DR
10.1111/jnc.15587,DMT,5-HT2A,"The clinical pharmacology and potential therapeutic applications of 5-methoxy-N,N-dimethyltryptamine (5-MeO-DMT).",2022,Reckweg JT; Uthaug MV; Szabo A; Davis AK; Lancelotta R; Mason NL; Ramaekers JG
10.1186/s12964-022-00866-8,LSD,NMDA receptor,The regulatory role of NAAG-mGluR3 signaling on cortical synaptic plasticity after hypoxic ischemia.,2022,Li K; Lu M; Cui M; Wang X; Zheng Y
10.7759/cureus.25414,Psilocin,5-HT2A,Unraveling the Mysteries of Mental Illness With Psilocybin.,2022,Sotille R; Singh H; Weisman A; Vida T
10.1080/17460441.2022.2111415,Psilocybin,NMDA receptor,Where do we go next in antidepressant drug discovery? A new generation of antidepressants: a pivotal role of AMPA receptor potentiation and mGlu2/3 receptor antagonism.,2022,Pilc A; Machaczka A; Kawalec P; Smith JL; Witkin JM
10.1007/s00115-021-01225-7,Psilocybin,NMDA receptor,[Rapid-acting antidepressants-neurobiological mechanisms of action].,2022,Gass P; Vasilescu AN; Inta D
10.1093/jat/bkaa022,Mescaline,5-HT2A,"2-(4-Iodo-2,5-dimethoxyphenyl)-N-[(2-methoxyphenyl)methyl]ethanamine (25I-NBOME): A Harmful Hallucinogen Review.",2021,Kamińska K; Świt P; Malek K
10.1016/bs.pbr.2021.01.007,Psilocybin,5-HT2C,5-HT(2A) and 5-HT(2C) receptors as potential targets for the treatment of nicotine use and dependence.,2021,Higgins GA; Sellers EM
10.1016/j.bmc.2021.116509,DMT,SERT (SLC6A4),C-terminal modified Enkephalin-like tetrapeptides with enhanced affinities at the kappa opioid receptor and monoamine transporters.,2021,Mehr-Un-Nisa; Munawar MA; Rankin D; Hruby VJ; Porreca F; Lee YS
10.1016/j.euroneuro.2020.11.013,Psilocybin,5-HT2A,"Effects of a single dose of psilocybin on behaviour, brain 5-HT(2A) receptor occupancy and gene expression in the pig.",2021,Donovan LL; Johansen JV; Ros NF; Jaberi E; Linnet K; Johansen SS; Ozenne B; Issazadeh-Navikas S; Hansen HD; Knudsen GM
10.1177/0269881120986422,Ayahuasca,5-HT2A,Hallucinogenic/psychedelic 5HT2A receptor agonists as rapid antidepressant therapeutics: Evidence and mechanisms of action.,2021,Dos Santos RG; Hallak JE; Baker G; Dursun S
10.1073/pnas.2022489118,Psilocybin,5-HT2A,Harnessing psilocybin: antidepressant-like behavioral and synaptic actions of psilocybin are independent of 5-HT2R activation in mice.,2021,Hesselgrave N; Troppoli TA; Wulff AB; Cole AB; Thompson SM
10.3390/ijms222312995,Psilocybin,SERT (SLC6A4),Interaction Profiles of Central Nervous System Active Drugs at Human Organic Cation Transporters 1-3 and Human Plasma Membrane Monoamine Transporter.,2021,Angenoorth TJF; Stankovic S; Niello M; Holy M; Brandt SD; Sitte HH; Maier J
10.1016/j.bbr.2020.113093,Psilocybin,5-HT2C,"Investigating the role of 5-HT2A and 5-HT2C receptor activation in the effects of psilocybin, DOI, and citalopram on marble burying in mice.",2021,Odland AU; Kristensen JL; Andreasen JT
10.3390/biomedicines9060625,DMT,kappa opioid receptor (OPRK1),Multifunctional Enkephalin Analogs with a New Biological Profile: MOR/DOR Agonism and KOR Antagonism.,2021,Lee YS; Remesic M; Ramos-Colon C; Wu Z; LaVigne J; Molnar G; Tymecka D; Misicka A; Streicher JM; Hruby VJ
10.1016/j.neuropharm.2021.108612,DMT,Sigma-1 receptor (SIGMAR1),"N,N-Dimethyltryptamine attenuates spreading depolarization and restrains neurodegeneration by sigma-1 receptor activation in the ischemic rat brain.",2021,Szabó Í; Varga VÉ; Dvorácskó S; Farkas AE; Körmöczi T; Berkecz R; Kecskés S; Menyhárt Á; Frank R; Hantosi D
10.1038/s41398-021-01430-7,LSD,5-HT2A,Opposite alterations of 5-HT(2A) receptor brain density in subjects with schizophrenia: relevance of radiotracers pharmacological profile.,2021,Diez-Alarcia R; Muguruza C; Rivero G; García-Bea A; Gómez-Vallejo V; Callado LF; Llop J; Martín A; Meana JJ
10.1016/j.euroneuro.2021.06.001,Psilocin,5-HT2A,Psilocybin-induced changes in brain network integrity and segregation correlate with plasma psilocin level and psychedelic experience.,2021,Madsen MK; Stenbæk DS; Arvidsson A; Armand S; Marstrand-Joergensen MR; Johansen SS; Linnet K; Ozenne B; Knudsen GM; Fisher PM
10.3389/fphar.2021.794254,Mescaline,TAAR1,"Receptor Interaction Profiles of 4-Alkoxy-3,5-Dimethoxy-Phenethylamines (Mescaline Derivatives) and Related Amphetamines.",2021,Kolaczynska KE; Luethi D; Trachsel D; Hoener MC; Liechti ME
10.1021/acsptsci.0c00065,LSD,AMPA receptor,Transient Stimulation with Psychoplastogens Is Sufficient to Initiate Neuronal Growth.,2021,Ly C; Greb AC; Vargas MV; Duim WC; Grodzki ACG; Lein PJ; Olson DE
10.1016/j.ibror.2019.12.002,LSD,5-HT5A,"""Effect of valerenic acid on neuroinflammation in a MPTP-induced mouse model of Parkinson's disease"".",2020,Rodríguez-Cruz A; Romo-Mancillas A; Mendiola-Precoma J; Escobar-Cabrera JE; García-Alcocer G; Berumen LC
10.1016/j.euroneuro.2020.02.001,Psilocybin,5-HT2A,"A single psilocybin dose is associated with long-term increased mindfulness, preceded by a proportional change in neocortical 5-HT2A receptor binding.",2020,Madsen MK; Fisher PM; Stenbæk DS; Kristiansen S; Burmester D; Lehel S; Páleníček T; Kuchař M; Svarer C; Ozenne B
10.3389/fphar.2020.609811,Mescaline,SERT (SLC6A4),Cellular Uptake of Psychostimulants - Are High- and Low-Affinity Organic Cation Transporters Drug Traffickers?,2020,Jensen O; Rafehi M; Gebauer L; Brockmöller J
10.1021/acschemneuro.9b00528,LSD,5-HT2A,DARK Classics in Chemical Neuroscience: NBOMes.,2020,Poulie CBM; Jensen AA; Halberstadt AL; Kristensen JL
10.1016/j.bcp.2020.113985,LSD,5-HT2A,Essential role of the C148-C227 disulphide bridge in the human 5-HT(2A) homodimeric receptor.,2020,Cimadevila M; Gómez-García L; Martínez AL; Iglesias A; López-Giménez J; Castro M; Cadavid MI; Loza MI; Brea J
10.1371/journal.pone.0243313,LSD,5-HT2B,Free energy calculations of the functional selectivity of 5-HT2B G protein-coupled receptor.,2020,Peters BL; Deng J; Ferguson AL
10.1038/s41398-020-01011-0,DMT,Sigma-1 receptor (SIGMAR1),"N,N-dimethyltryptamine compound found in the hallucinogenic tea ayahuasca, regulates adult neurogenesis in vitro and in vivo.",2020,Morales-Garcia JA; Calleja-Conde J; Lopez-Moreno JA; Alonso-Gil S; Sanz-SanCristobal M; Riba J; Perez-Castillo A
10.1016/j.expneurol.2020.113245,DMT,Sigma-1 receptor (SIGMAR1),"N,N-dimethyltryptamine reduces infarct size and improves functional recovery following transient focal brain ischemia in rats.",2020,Nardai S; László M; Szabó A; Alpár A; Hanics J; Zahola P; Merkely B; Frecska E; Nagy Z
10.1002/chem.201905688,Mescaline,5-HT2A,Nanosensor for Sensitive Detection of the New Psychedelic Drug 25I-NBOMe.,2020,Garrido E; Alfonso M; Díaz de Greñu B; Lozano-Torres B; Parra M; Gaviña P; Marcos MD; Martínez-Máñez R; Sancenón F
10.7759/cureus.9536,LSD,5-HT2A,Neuropsychiatric Effects of Antiviral Drugs.,2020,Zareifopoulos N; Lagadinou M; Karela A; Kyriakopoulou O; Velissaris D
10.1016/j.ecoenv.2019.109848,DMT,DAT (SLC6A3),Potential of esterase DmtH in transforming plastic additive dimethyl terephthalate to less toxic mono-methyl terephthalate.,2020,Cheng X; Dong S; Chen D; Rui Q; Guo J; Dayong Wang; Jiang J
10.3390/biomedicines8020034,Psilocin,5-HT2A,Rostral Anterior Cingulate Thickness Predicts the Emotional Psilocybin Experience.,2020,Lewis CR; Preller KH; Braden BB; Riecken C; Vollenweider FX
10.1016/j.cell.2020.08.024,LSD,5-HT2A,Structure of a Hallucinogen-Activated Gq-Coupled 5-HT(2A) Serotonin Receptor.,2020,Kim K; Che T; Panova O; DiBerto JF; Lyu J; Krumm BE; Wacker D; Robertson MJ; Seven AB; Nichols DE
10.1038/s41389-020-0235-y,LSD,NET (SLC6A2),Surface charge of Merkel cell polyomavirus small T antigen determines cell transformation through allosteric FBW7 WD40 domain targeting.,2020,Nwogu N; Ortiz LE; Kwun HJ
10.1016/j.mehy.2019.109406,Psilocybin,SERT (SLC6A4),The Psilocybin-Telomere Hypothesis: An empirically falsifiable prediction concerning the beneficial neuropsychopharmacological effects of psilocybin on genetic aging.,2020,Germann CB
10.1016/j.pharmthera.2018.11.010,LSD,5-HT2A,"Classic psychedelics: An integrative review of epidemiology, therapeutics, mystical experience, and brain network function.",2019,Johnson MW; Hendricks PS; Barrett FS; Griffiths RR
10.1037/pha0000253,LSD,kappa opioid receptor (OPRK1),Effects of acute and repeated treatment with serotonin 5-HT2A receptor agonist hallucinogens on intracranial self-stimulation in rats.,2019,Sakloth F; Leggett E; Moerke MJ; Townsend EA; Banks ML; Negus SS
10.1016/j.concog.2019.01.011,DMT,NMDA receptor,Neurochemical models of near-death experiences: A large-scale study based on the semantic similarity of written reports.,2019,Martial C; Cassol H; Charland-Verville V; Pallavicini C; Sanz C; Zamberlan F; Vivot RM; Erowid F; Erowid E; Laureys S
10.1021/acschemneuro.9b00250,DMT,kappa opioid receptor (OPRK1),Novel Dimethyltyrosine-Tetrahydroisoquinoline Peptidomimetics with Aromatic Tetrahydroisoquinoline Substitutions Show in Vitro Kappa and Mu Opioid Receptor Agonism.,2019,Montgomery D; Anand JP; Griggs NW; Fernandez TJ; Hartman JG; Sánchez-Santiago AA; Pogozheva ID; Traynor JR; Mosberg HI
10.1007/s00213-018-5055-9,LSD,5-HT2A,Pharmacological characterization of the LSD analog N-ethyl-N-cyclopropyl lysergamide (ECPLA).,2019,Halberstadt AL; Klein LM; Chatha M; Valenzuela LB; Stratford A; Wallach J; Nichols DE; Brandt SD
10.1038/s41386-019-0324-9,Psilocybin,5-HT2A,Psychedelic effects of psilocybin correlate with serotonin 2A receptor occupancy and plasma psilocin levels.,2019,Madsen MK; Fisher PM; Burmester D; Dyssegaard A; Stenbæk DS; Kristiansen S; Johansen SS; Lehel S; Linnet K; Svarer C
10.1016/bs.apha.2019.03.002,LSD,NMDA receptor,Rapid-acting antidepressants.,2019,Witkin JM; Martin AE; Golani LK; Xu NZ; Smith JL
10.1177/0269881119867603,LSD,5-HT5A,Serotonin type 5A receptor antagonists inhibit D-lysergic acid diethylamide discriminatory cue in rats.,2019,Popik P; Krawczyk M; Kuziak A; Bugno R; Hogendorf A; Staroń J; Nikiforuk A
10.1021/acs.analchem.9b03104,Mescaline,5-HT2A,Setup of a Serotonin 2A Receptor (5-HT2AR) Bioassay: Demonstration of Its Applicability To Functionally Characterize Hallucinogenic New Psychoactive Substances and an Explanation Why 5-HT2AR Bioassays Are Not Suited for Universal Activity-Based Screening of Biofluids for New Psychoactive Substances.,2019,Pottie E; Cannaert A; Van Uytfanghe K; Stove CP
10.3390/molecules24234302,DMT,kappa opioid receptor (OPRK1),Structure-Activity Relationships of 7-Substituted Dimethyltyrosine-Tetrahydroisoquinoline Opioid Peptidomimetics.,2019,Montgomery D; Anand JP; Baber MA; Twarozynski JJ; Hartman JG; Delong LJ; Traynor JR; Mosberg HI
10.1016/j.neuroimage.2018.06.068,LSD,NMDA receptor,1/f electrophysiological spectra in resting and drug-induced states can be explained by the dynamics of multiple oscillatory relaxation processes.,2018,Muthukumaraswamy SD; Liley DT
10.1080/14756366.2018.1441839,DMT,kappa opioid receptor (OPRK1),Antinociceptive potency of a fluorinated cyclopeptide Dmt-c[D-Lys-Phe-p-CF(3)-Phe-Asp]NH(2).,2018,Piekielna-Ciesielska J; Mollica A; Pieretti S; Fichna J; Szymaszkiewicz A; Zielińska M; Kordek R; Janecka A
10.1007/7854_2017_475,LSD,5-HT2A,Chemistry and Structure-Activity Relationships of Psychedelics.,2018,Nichols DE
10.1080/15548627.2018.1491488,LSD,NET (SLC6A2),Contractile activity attenuates autophagy suppression and reverses mitochondrial defects in skeletal muscle cells.,2018,Parousis A; Carter HN; Tran C; Erlich AT; Mesbah Moosavi ZS; Pauly M; Hood DA
10.1021/acschemneuro.8b00043,LSD,5-HT2A,Dark Classics in Chemical Neuroscience: Lysergic Acid Diethylamide (LSD).,2018,Nichols DE
10.1007/s00213-018-4981-x,Psilocybin,NMDA receptor,Double-blind comparison of the two hallucinogens psilocybin and dextromethorphan: effects on cognition.,2018,Barrett FS; Carbonaro TM; Hurwitz E; Johnson MW; Griffiths RR
10.1007/7854_2016_466,LSD,5-HT2C,Effect of Hallucinogens on Unconditioned Behavior.,2018,Halberstadt AL; Geyer MA
10.1007/7854_2017_473,DMT,5-HT2A,Effects of Hallucinogens on Neuronal Activity.,2018,Lladó-Pelfort L; Celada P; Riga MS; Troyano-Rodríguez E; Santana N; Artigas F
10.1080/17512433.2018.1511424,Psilocybin,5-HT2A,"Efficacy, tolerability, and safety of serotonergic psychedelics for the management of mood, anxiety, and substance-use disorders: a systematic review of systematic reviews.",2018,Dos Santos RG; Bouso JC; Alcázar-Córcoles MÁ; Hallak JEC
10.1007/7854_2017_478,LSD,5-HT2A,Hallucinogens and Serotonin 5-HT(2A) Receptor-Mediated Signaling Pathways.,2018,López-Giménez JF; González-Maeso J
10.3233/CH-170361,DMT,Sigma-1 receptor (SIGMAR1),"Hemorheological and metabolic consequences of renal ischemia-reperfusion and their modulation by N,N-dimethyl-tryptamine on a rat model.",2018,Peto K; Nemeth N; Mester A; Magyar Z; Ghanem S; Somogyi V; Tanczos B; Deak A; Bidiga L; Frecska E
10.3389/fphar.2018.00330,DMT,Sigma-1 receptor (SIGMAR1),Hypothesis: The Psychedelic Ayahuasca Heals Traumatic Memories via a Sigma 1 Receptor-Mediated Epigenetic-Mnemonic Process.,2018,Inserra A
10.1177/0269881117736919,DMT,Sigma-1 receptor (SIGMAR1),"N,N-dimethyltryptamine and the pineal gland: Separating fact from myth.",2018,Nichols DE
10.1016/j.bcp.2018.09.024,LSD,5-HT2A,Neurochemical pharmacology of psychoactive substituted N-benzylphenethylamines: High potency agonists at 5-HT(2A) receptors.,2018,Eshleman AJ; Wolfrum KM; Reed JF; Kim SO; Johnson RA; Janowsky A
10.1080/09540261.2018.1481827,Psilocybin,5-HT2A,Psychedelics as anti-inflammatory agents.,2018,Flanagan TW; Nichols CD
10.2174/1381612824666180730104707,Psilocybin,NMDA receptor,Rapid-Acting Antidepressants.,2018,Witkin JM; Knutson DE; Rodriguez GJ; Shi S
