line_no,doi,compound,entity,title,year,authors,existing_sources
200,10.1038/s41398-025-03553-7,PRO-LAD,Methamphetamine use disorder,Virtual reality-based cue exposure therapy reduces psychological craving in men with methamphetamine use disorder: a randomized controlled trial.,2025,Huang Q; Chen X; Wang X; Tang Y; Wang W; Chao L; Nie Y; Peng S; Zhao L; Shen H,candidate_paper_corpus | disorder:paper_library
201,10.1177/29767342241265929,PRO-LAD,Tobacco use disorder,Yoga and Physical Therapy for Chronic Pain and Opioid Use Disorder Onsite in an Opioid Treatment Program: A Randomized Controlled Trial.,2025,Groeger JL; Perez HR; Moonaz S; Bartels MN; Rand S; Ghiroli MM; Zhang C; Bao Y; Gabbay V; Estremera GV,candidate_paper_corpus | disorder:paper_library
205,10.1017/neu.2024.32,PRO-LAD,Major depressive disorder,"A double-blind, placebo-controlled, randomised withdrawal study of adjunctive brexpiprazole maintenance treatment for major depressive disorder.",2024,McIntyre RS; Sundararajan K; Behl S; Hefting N; Jin N; Brewer C; Hobart M; Thase ME,candidate_paper_corpus | disorder:paper_library
206,10.1186/s13063-024-08238-y,PRO-LAD,Methamphetamine use disorder,A phase 3 randomised double-blind placebo-controlled trial of mirtazapine as a pharmacotherapy for methamphetamine use disorder: a study protocol for the Tina Trial.,2024,McKetin R; Degan TJ; Saunders L; Nguyen L; Dore G; Shoptaw S; Farrell M; Degenhardt L; Kelly PJ; Turner A,candidate_paper_corpus | disorder:paper_library
208,10.1038/s41598-023-49761-3,PRO-LAD,Chronic pain,A systematic review and network meta-analysis of pharmaceutical interventions used to manage chronic pain.,2024,Shetty A; Delanerolle G; Cavalini H; Deng C; Yang X; Boyd A; Fernandez T; Phiri P; Bhaskar A; Shi JQ,candidate_paper_corpus | disorder:paper_library
209,10.1177/03331024241291597,PRO-LAD,Cluster headache,ANODYNE study: A double-blind randomized trial of greater occipital nerve block of methylprednisolone and lignocaine versus placebo as a transitional preventive treatment for episodic cluster headache.,2024,Chowdhury D; Kordcal SR; Nagane R; Duggal A,candidate_paper_corpus | disorder:paper_library
210,10.1002/wps.21203,PRO-LAD,Post-traumatic stress disorder,Absolute and relative outcomes of psychotherapies for eight mental disorders: a systematic review and meta-analysis.,2024,Cuijpers P; Miguel C; Ciharova M; Harrer M; Basic D; Cristea IA; de Ponti N; Driessen E; Hamblen J; Larsen SE,candidate_paper_corpus | disorder:paper_library
212,10.1001/jamainternmed.2024.3422,PRO-LAD,Opioid use disorder,Addiction Consultation Services for Opioid Use Disorder Treatment Initiation and Engagement: A Randomized Clinical Trial.,2024,McNeely J; Wang SS; Rostam Abadi Y; Barron C; Billings J; Tarpey T; Fernando J; Appleton N; Fawole A; Mazumdar M,candidate_paper_corpus | disorder:paper_library
216,10.1002/eat.24187,PRO-LAD,Eating disorders,Advancing randomized controlled trial methodologies: The place of innovative trial design in eating disorders research.,2024,Ryan EG; Gao CX; Grantham KL; Thao LTP; Charles-Nelson A; Bowden R; Herschtal A; Lee KJ; Forbes AB; Heritier S,candidate_paper_corpus | disorder:paper_library
217,10.1007/s00432-024-05655-z,PRO-LAD,Demoralization,"An investigation of the effect of mindfulness-integrated cognitive behavior therapy on demoralization, body image, and sexual function in Iranian women with breast cancer: a randomized controlled trial.",2024,Soleymani Moghadam M; Parvizifard A; Foroughi A; Ahmadi SM; Farshchian N,candidate_paper_corpus | disorder:paper_library
218,10.1016/j.molmed.2024.01.002,PRO-LAD,Anorexia nervosa,"Anorexia nervosa: diagnostic, therapeutic, and risk biomarkers in clinical practice.",2024,Himmerich H; Treasure J,candidate_paper_corpus | disorder:paper_library
225,10.1001/jamapsychiatry.2024.2349,PRO-LAD,Suicidal ideation,Brief Cognitive Behavioral Therapy for Suicidal Inpatients: A Randomized Clinical Trial.,2024,Diefenbach GJ; Lord KA; Stubbing J; Rudd MD; Levy HC; Worden B; Sain KS; Bimstein JG; Rice TB; Everhardt K,candidate_paper_corpus | disorder:paper_library
232,10.1089/can.2021.0156,PRO-LAD,Cannabis use disorder,Clinical Practice Guidelines for Cannabis and Cannabinoid-Based Medicines in the Management of Chronic Pain and Co-Occurring Conditions.,2024,Bell AD; MacCallum C; Margolese S; Walsh Z; Wright P; Daeninck PJ; Mandarino E; Lacasse G; Kaur Deol J; de Freitas L,candidate_paper_corpus | disorder:paper_library
233,10.3389/fpain.2024.1373528,PRO-LAD,Cluster headache,"Cluster headache: an update on clinical features, epidemiology, pathophysiology, diagnosis, and treatment.",2024,San-Juan D; Velez-Jimenez K; Hoffmann J; Martínez-Mayorga AP; Melo-Carrillo A; Rodríguez-Leyva I; García S; Collado-Ortiz MÁ; Chiquete E; Gudiño-Castelazo M,candidate_paper_corpus | disorder:paper_library
234,10.1016/j.jad.2023.10.008,PRO-LAD,Autism spectrum disorder,Cognitive behavioural therapy to improve social skills in children and adolescents with autism spectrum disorder: A meta-analysis of randomised controlled trials.,2024,You XR; Gong XR; Guo MR; Ma BX,candidate_paper_corpus
236,10.1186/s10194-024-01732-3,PRO-LAD,Cluster headache,Commentary on 2022 guidelines on clinical trial design in cluster headache and further suggestions.,2024,Medrea I; Tepper SJ; Wang D; Mathew PG; Burish M,candidate_paper_corpus | disorder:paper_library
242,10.1111/adb.13381,PRO-LAD,Cocaine use disorder,Cortical and subcortical microstructure integrity changes after repetitive transcranial magnetic stimulation therapy in cocaine use disorder and relates to clinical outcomes.,2024,Rasgado-Toledo J; Issa-Garcia V; Alcalá-Lozano R; Garza-Villarreal EA; González-Escamilla G,candidate_paper_corpus | disorder:paper_library
245,10.1371/journal.pone.0312695,PRO-LAD,Opioid use disorder,Data cleaning and harmonization of clinical trial data: Medication-assisted treatment for opioid use disorder.,2024,Balise RR; Hu MC; Calderon AR; Odom GJ; Brandt L; Luo SX; Feaster DJ,candidate_paper_corpus | disorder:paper_library
247,10.1210/clinem/dgae026,PRO-LAD,Persistent depressive disorder,Depressive Syndromes in Men With Hypogonadism in the TRAVERSE Trial: Response to Testosterone-Replacement Therapy.,2024,Bhasin S; Seidman S; Travison TG; Pencina KM; Lincoff AM; Nissen SE; Miller MG; Flevaris P; Li X; Wannemuehler KA,candidate_paper_corpus | disorder:paper_library
248,10.1016/j.conctc.2024.101333,PRO-LAD,Complex post-traumatic stress disorder,Design and methodology of the first open-label trial of MDMA-assisted therapy for veterans with post-traumatic stress disorder and alcohol use disorder: Considerations for a randomized controlled trial.,2024,Eaton E; Capone C; Gully BJ; Brown ZE; Monnig M; Worden MS; Swift RM; Haass-Koffler CL,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library
253,10.1186/s13722-024-00481-7,PRO-LAD,Opioid use disorder,"Ecological momentary assessment and cue-elicited drug craving as primary endpoints: study protocol for a randomized, double-blind, placebo-controlled clinical trial testing the efficacy of a GLP-1 receptor agonist in opioid use disorder.",2024,Freet CS; Evans B; Brick TR; Deneke E; Wasserman EJ; Ballard SM; Stankoski DM; Kong L; Raja-Khan N; Nyland JE,candidate_paper_corpus | disorder:paper_library
255,10.1016/j.jaac.2023.05.031,PRO-LAD,Suicidal ideation,Effect of Repeated Intravenous Esketamine on Adolescents With Major Depressive Disorder and Suicidal Ideation: A Randomized Active-Placebo-Controlled Trial.,2024,Zhou Y; Lan X; Wang C; Zhang F; Liu H; Fu L; Li W; Ye Y; Hu Z; Chao Z,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library
257,10.3390/medicina60122050,PRO-LAD,Post-traumatic stress disorder,Effectiveness of Meditation Techniques in Treating Post-Traumatic Stress Disorder: A Systematic Review and Meta-Analysis.,2024,Orme-Johnson DW; Barnes VA; Rees B; Tobin J; Walton KG,candidate_paper_corpus | disorder:paper_library
258,10.1093/ntr/ntad143,PRO-LAD,Nicotine dependence,"Effects of Nicotine Content and Preferred Flavor on Subjective Responses to E-cigarettes: A Randomized, Placebo-controlled Laboratory Study.",2024,Bremmer MP; Campbell AM; Xia K; Tarran R; Girdler SS; Hendershot CS,candidate_paper_corpus | disorder:paper_library
260,10.1371/journal.pone.0299797,PRO-LAD,Tobacco use disorder,Effects of brief mindfulness training on smoking cue-reactivity in tobacco use disorder: Study protocol for a randomized controlled trial.,2024,Cheng L; Luo M; Ge J; Fu Y; Gan Q; Chen Z,candidate_paper_corpus | disorder:paper_library
264,10.1080/20008066.2024.2342739,PRO-LAD,Post-traumatic stress disorder,Efficacy and acceptability of music therapy for post-traumatic stress disorder: a systematic review and meta-analysis of randomized controlled trials.,2024,Ma YM; Yuan MD; Zhong BL,candidate_paper_corpus | disorder:paper_library
266,10.1016/j.psychres.2024.116018,PRO-LAD,Treatment-resistant depression,Efficacy and safety of eight enhanced therapies for treatment-resistant depression: A systematic review and network meta-analysis of RCTs.,2024,Guo Q; Guo L; Wang Y; Shang S,candidate_paper_corpus | disorder:paper_library
267,10.1177/03331024231226181,PRO-LAD,Cluster headache,Efficacy and safety of galcanezumab as chronic cluster headache preventive treatment under real world conditions: Observational prospective study.,2024,Lamas Pérez R; Millán-Vázquez M; González-Oria C,candidate_paper_corpus | disorder:paper_library
273,10.1007/s00431-024-05762-6,PRO-LAD,Autism spectrum disorder,"Efficacy of oral folinic acid supplementation in children with autism spectrum disorder: a randomized double-blind, placebo-controlled trial.",2024,Panda PK; Sharawat IK; Saha S; Gupta D; Palayullakandi A; Meena K,candidate_paper_corpus | disorder:paper_library
275,10.1080/14728214.2024.2342951,PRO-LAD,Alcohol use disorder,Emerging drugs in phase II and III clinical development for the treatment of alcohol use disorder.,2024,Köhne S; Hillemacher T; Glahn A; Bach P,candidate_paper_corpus | disorder:paper_library
276,10.1001/jamanetworkopen.2024.15842,PRO-LAD,Complex post-traumatic stress disorder,Emotional Awareness and Expression Therapy vs Cognitive Behavioral Therapy for Chronic Pain in Older Veterans: A Randomized Clinical Trial.,2024,Yarns BC; Jackson NJ; Alas A; Melrose RJ; Lumley MA; Sultzer DL,candidate_paper_corpus | disorder:paper_library
278,10.1007/s40290-024-00526-x,PRO-LAD,Alcohol use disorder,Endpoints for Pharmacotherapy Trials for Alcohol Use Disorder.,2024,Belnap MA; McManus KR; Grodin EN; Ray LA,candidate_paper_corpus | disorder:paper_library
279,10.1002/eat.24050,PRO-LAD,Anorexia nervosa,Enriching a randomized controlled treatment trial for anorexia nervosa by lived experience-Chances and effects of a lived experience council in the SUSTAIN study.,2024,Giel KE; Bremer J; Rieß-Stumm S; Gregg B; Fritz A; Klemm I; Daugelat MC; Schag K; SUSTAIN Study Group,candidate_paper_corpus | disorder:paper_library
282,10.47626/2237-6089-2021-0396,PRO-LAD,Cannabis use disorder,"Evaluation of the efficacy and safety of cannabidiol-rich cannabis extract in children with autism spectrum disorder: randomized, double-blind, and placebo-controlled clinical trial.",2024,Silva EAD Junior; Medeiros WMB; Santos JPMD; Sousa JMM; Costa FBD; Pontes KM; Borges TC; Espínola C Neto Segundo; Andrade E Silva AH; Nunes ELG,candidate_paper_corpus | disorder:paper_library
283,10.1002/eat.24121,PRO-LAD,Anorexia nervosa,Every mistake is a treasure: Lessons learned from the TRIANGLE trial for anorexia nervosa.,2024,Ambwani S; Coull E; Cardi V; Rowlands K; Treasure J,candidate_paper_corpus | disorder:paper_library
284,10.1177/10870547241264675,PRO-LAD,Stimulant use disorder,"Extended-Release Mixed Amphetamine Salts for Comorbid Adult Attention-Deficit/Hyperactivity Disorder and Cannabis Use Disorder: A Pilot, Randomized Double-Blind, Placebo-Controlled Trial.",2024,Levin FR; Mariani JJ; Pavlicova M; Choi CJ; Basaraba C; Mahony AL; Brooks DJ; Brezing CA; Naqvi N,candidate_paper_corpus | disorder:paper_library
285,10.1038/s41591-024-03063-x,PRO-LAD,Treatment-resistant depression,Extended-release ketamine tablets for treatment-resistant depression: a randomized placebo-controlled phase 2 trial.,2024,Glue P; Loo C; Fam J; Lane HY; Young AH; Surman P; BEDROC study investigators,candidate_paper_corpus | disorder:curated | disorder:paper_library | disorder:stubs
289,10.1111/bjc.12454,PRO-LAD,Persistent depressive disorder,Identifying predictors of a favourable outcome for outpatients with a persistent depressive disorder treated with Cognitive Behavioural Analysis System of Psychotherapy: A prospective cohort study.,2024,Dean JA; Eldering MJ; Schoevers RA; van Driel CMG,candidate_paper_corpus | disorder:paper_library
290,10.1002/eat.24196,PRO-LAD,Anorexia nervosa,Illness duration and treatment outcome of intensive cognitive-behavioral therapy in adolescents with anorexia nervosa.,2024,Calugi S; Dalle Grave A; Chimini M; Lorusso A; Dalle Grave R,candidate_paper_corpus | disorder:paper_library
293,10.1097/j.pain.0000000000003130,PRO-LAD,Cluster headache,Induction of cluster headache after opening of adenosine triphosphate-sensitive potassium channels: a randomized clinical trial.,2024,Al-Khazali HM; Deligianni CI; Pellesi L; Al-Karagholi MA; Ashina H; Chaudhry BA; Petersen AS; Jensen RH; Amin FM; Ashina M,candidate_paper_corpus | disorder:paper_library
294,10.1016/j.beth.2023.08.005,PRO-LAD,Social anxiety disorder,Internet-Based Versus Face-to-Face Cognitive-Behavioral Therapy for Social Anxiety Disorder: A Randomized Control Trial.,2024,Soleimani Rad H; Goodarzi H; Bahrami L; Abolghasemi A,candidate_paper_corpus | disorder:paper_library
297,10.1177/02698811241227026,PRO-LAD,Persistent depressive disorder,Ketamine for treatment-resistant major depressive disorder: Double-blind active-controlled crossover study.,2024,Glue P; Neehoff S; Beaglehole B; Shadli S; McNaughton N; Hughes-Medlicott NJ,candidate_paper_corpus | disorder:curated | disorder:paper_library | disorder:stubs
298,10.1002/erv.3079,PRO-LAD,Eating disorders,Let's get aligned! Developing a core outcome set for clinical trials in eating disorders.,2024,Brieva-Toloza AV; Hovmand OR; Micali N; Christensen AB,candidate_paper_corpus | disorder:paper_library
303,10.1002/npr2.12485,PRO-LAD,Post-traumatic stress disorder,MDMA-assisted psychotherapy for the treatment of PTSD: A systematic review and meta-analysis of randomized controlled trials (RCTs).,2024,Shahrour G; Sohail K; Elrais S; Khan MH; Javeid J; Samdani K; Mansoor H; Hussain SI; Sharma D; Ehsan M,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs
305,10.1097/hep.0000000000000570,PRO-LAD,Alcohol use disorder,Medications for alcohol use disorder promote abstinence in alcohol-associated cirrhosis: Results from a systematic review and meta-analysis.,2024,Gratacós-Ginès J; Bruguera P; Pérez-Guasch M; López-Lazcano A; Borràs R; Hernández-Évole H; Pons-Cabrera MT; Lligoña A; Bataller R; Ginès P,candidate_paper_corpus | disorder:paper_library
308,10.1037/pha0000676,PRO-LAD,Cocaine use disorder,Mixed amphetamine salts-extended release (MAS-ER) as a behavioral treatment augmentation strategy for cocaine use disorder: A randomized clinical trial.,2024,Carpenter KM; Choi CJ; Basaraba C; Pavlicova M; Brooks DJ; Brezing CA; Bisaga A; Nunes EV; Mariani JJ; Levin FR,candidate_paper_corpus | disorder:paper_library
322,10.1017/s0033291723001514,LSA,Major depressive disorder,Personality change in a trial of psilocybin therapy v. escitalopram treatment for depression.,2024,Weiss B; Ginige I; Shannon L; Giribaldi B; Murphy-Beiner A; Murphy R; Baker-Jones M; Martell J; Nutt DJ; Carhart-Harris RL,candidate_paper_corpus | disorder:curated | disorder:paper_library
323,10.3390/nu16050594,PRO-LAD,Eating disorders,Pharmacological Studies in Eating Disorders: A Historical Review.,2024,Lewis YD; Bergner L; Steinberg H; Bentley J; Himmerich H,candidate_paper_corpus | disorder:paper_library
326,10.1016/j.sleep.2024.05.032,PRO-LAD,Post-traumatic stress disorder,Pharmacotherapy for sleep disturbances in post-traumatic stress disorder (PTSD): A network meta-analysis.,2024,Lappas AS; Glarou E; Polyzopoulou ZA; Goss G; Huhn M; Samara MT; Christodoulou NG,candidate_paper_corpus | disorder:paper_library
329,10.1016/j.drugalcdep.2024.112424,PRO-LAD,Substance use disorder,Potential role of glucagon-like peptide-1 (GLP-1) receptor agonists in substance use disorder: A systematic review of randomized trials.,2024,Martinelli S; Mazzotta A; Longaroni M; Petrucciani N,candidate_paper_corpus | disorder:paper_library
330,10.1002/eat.24209,PRO-LAD,Eating disorders,Pragmatic clinical trials to advance research in children and adolescents with eating disorders.,2024,Norris ML; Spettigue W; Obeid N,candidate_paper_corpus | disorder:paper_library
333,10.1111/add.16347,PRO-LAD,Methamphetamine use disorder,Prescription psychostimulants for the treatment of amphetamine-type stimulant use disorder: A systematic review and meta-analysis of randomized placebo-controlled trials.,2024,Sharafi H; Bakouni H; McAnulty C; Drouin S; Coronado-Montoya S; Bahremand A; Bach P; Ezard N; Le Foll B; Schütz CG,candidate_paper_corpus | disorder:paper_library
337,10.1002/cncr.35010,PRO-LAD,Demoralization,Psilocybin-assisted group therapy in patients with cancer diagnosed with a major depressive disorder.,2024,Agrawal M; Richards W; Beaussant Y; Shnayder S; Ameli R; Roddy K; Stevens N; Richards B; Schor N; Honstein H,candidate_paper_corpus | disorder:curated | disorder:paper_library | disorder:stubs
338,10.21037/apm-24-35,PRO-LAD,Demoralization,Psilocybin-assisted psychotherapy for existential distress: practical considerations for therapeutic application-a review.,2024,Kim A; Halton B; Shah A; Seecof OM; Ross S,candidate_paper_corpus | disorder:paper_library | disorder:stubs
339,10.1016/j.medj.2024.01.005,PRO-LAD,Treatment-resistant depression,Psilocybin-assisted psychotherapy for treatment resistant depression: A randomized clinical trial evaluating repeated doses of psilocybin.,2024,Rosenblat JD; Meshkat S; Doyle Z; Kaczmarek E; Brudner RM; Kratiuk K; Mansur RB; Schulz-Quach C; Sethi R; Abate A,benchmark_manifest | candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library
340,10.1002/14651858.cd015383.pub2,PRO-LAD,Distress associated with life-threatening disease,"Psychedelic-assisted therapy for treating anxiety, depression, and existential distress in people with life-threatening diseases.",2024,Schipper S; Nigam K; Schmid Y; Piechotta V; Ljuslin M; Beaussant Y; Schwarzer G; Boehlke C,candidate_paper_corpus | disorder:curated | disorder:paper_library
341,10.1093/ijnp/pyae057,PRO-LAD,Obsessive-compulsive disorder,Psychedelics for the Treatment of Obsessive-Compulsive Disorder: Efficacy and Proposed Mechanisms.,2024,Collins HM,candidate_paper_corpus | disorder:curated | disorder:paper_library | disorder:stubs | mechanistic:paper_library
344,10.1080/07853890.2024.2381696,PRO-LAD,Post-traumatic stress disorder,Psychotherapeutic and pharmacological agents for post-traumatic stress disorder with sleep disorder: network meta-analysis.,2024,Huang CY; Zhao YF; Zhang ZX; Liu RB; Liu JL; Li XZ; Luo J; Yue L; Zhang C,candidate_paper_corpus | disorder:paper_library
345,10.1001/jamapsychiatry.2023.3971,PRO-LAD,Generalized anxiety disorder,Psychotherapies for Generalized Anxiety Disorder in Adults: A Systematic Review and Network Meta-Analysis of Randomized Clinical Trials.,2024,Papola D; Miguel C; Mazzaglia M; Franco P; Tedeschi F; Romero SA; Patel AR; Ostuzzi G; Gastaldon C; Karyotaki E,candidate_paper_corpus | disorder:paper_library
347,10.1007/s00213-023-06452-1,PRO-LAD,Social anxiety disorder,Randomized controlled trial of propranolol on social communication and anxiety in children and young adults with autism spectrum disorder.,2024,Beversdorf DQ; Ferguson B; Hunter S; Hirst K; Lolli B; Bellesheim KR; Barton AU; Muckerman J; Takahashi N; Selders K,candidate_paper_corpus | disorder:paper_library
348,10.1186/s12888-024-05716-0,PRO-LAD,Treatment-resistant depression,Rapid and sustained antidepressant effects of intravenous ketamine in treatment-resistant major depressive disorder and suicidal ideation: a randomized clinical trial.,2024,Zolghadriha A; Anjomshoaa A; Jamshidi MR; Taherkhani F,candidate_paper_corpus | disorder:curated | disorder:paper_library | disorder:stubs
349,10.1016/s1474-4422(24)00143-1,PRO-LAD,Cluster headache,"Recent advances in diagnosing, managing, and understanding the pathophysiology of cluster headache.",2024,Petersen AS; Lund N; Goadsby PJ; Belin AC; Wang SJ; Fronczek R; Burish M; Cho SJ; Peres MFP; Jensen RH,candidate_paper_corpus
350,10.1037/ccp0000849,PRO-LAD,Suicidal ideation,Reducing suicidal ideation in African American adolescents: A randomized controlled clinical trial.,2024,Robinson WL; Whipple CR; Keenan K; Flack CE; Lemke S; Jason LA,candidate_paper_corpus | disorder:paper_library
352,10.1002/14651858.cd015040.pub2,PRO-LAD,Post-traumatic stress disorder,Repetitive transcranial magnetic stimulation for post-traumatic stress disorder in adults.,2024,Brown R; Cherian K; Jones K; Wickham R; Gomez R; Sahlem G,candidate_paper_corpus | disorder:paper_library
354,10.1016/j.drugalcdep.2023.111063,PRO-LAD,Cocaine use disorder,"Results of a randomized, double-blind, placebo-controlled trial of lorcaserin in cocaine use disorder.",2024,McCann DJ; Chen HH; Devine EG; Gyaw S; Ramey T,candidate_paper_corpus | disorder:paper_library
356,10.1002/mds.29768,PRO-LAD,Cannabis use disorder,Short-Term Cannabidiol with Δ-9-Tetrahydrocannabinol in Parkinson's Disease: A Randomized Trial.,2024,Liu Y; Bainbridge J; Sillau S; Rajkovic S; Adkins M; Domen CH; Thompson JA; Seawalt T; Klawitter J; Sempio C,candidate_paper_corpus | disorder:paper_library
357,10.1001/jamanetworkopen.2024.48405,PRO-LAD,Opioid use disorder,Smartphone App-Based Contingency Management and Opioid Use Disorder Treatment Outcomes.,2024,Marino EN; Karns-Wright T; Perez MC; Potter JS,candidate_paper_corpus | disorder:paper_library
361,10.1001/jamapediatrics.2024.2851,PRO-LAD,Binge-eating disorder,"Symptoms of Depression, Eating Disorders, and Binge Eating in Adolescents With Obesity: The Fast Track to Health Randomized Clinical Trial.",2024,Jebeile H; Baur LA; Kwok C; Alexander S; Brown J; Collins CE; Cowell CT; Day K; Garnett SP; Gow ML,candidate_paper_corpus | disorder:paper_library
364,10.1186/s12888-024-05607-4,PRO-LAD,Social anxiety disorder,The Bergen 4-day treatment for social anxiety disorder: a pilot study.,2024,Hansen B; Eide TO; Reiråskag MA; Tjelle KA; Solem S; Hagen K,candidate_paper_corpus | disorder:paper_library
365,10.3390/curroncol31070306,PRO-LAD,Demoralization,The Effect of Oncology Nurse Navigation on Mental Health in Patients with Cancer in Taiwan: A Randomized Controlled Clinical Trial.,2024,Yu WZ; Wang HF; Lin YK; Liu YL; Yen Y; Whang-Peng J; Huang TW; Chang HJ,candidate_paper_corpus | disorder:paper_library
367,10.1186/s13063-024-08033-9,PRO-LAD,Persistent depressive disorder,"The clinical effectiveness of a self-management intervention for patients with persistent depressive disorder and their partners/caregivers: results from a multicenter, pragmatic randomized controlled trial.",2024,Solis EC; Carlier IVE; Kamminga NGA; Giltay EJ; van Hemert AM,candidate_paper_corpus | disorder:paper_library
369,10.1016/j.jad.2024.08.183,PRO-LAD,Bipolar depression,"The effect of intranasal (R,S)-ketamine on symptoms of fatigue in severe major depressive disorder or bipolar depression with and without comorbid alcohol use disorder: Results from a randomized, double-blind, placebo-controlled trial.",2024,Machado-Vieira R; Jones GH; Courtes AC; Ruiz AC; Vecera CM; Henter ID; Lane SD; Zarate CA Jr; Soares JC,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library | disorder:stubs
371,10.1186/s13063-024-08018-8,PRO-LAD,Migraine,"The effect of selenium supplementation on oxidative stress, clinical symptoms and mental health status in patients with migraine: a study protocol for a double-blinded randomized clinical trial.",2024,Balali A; Sadeghi O; Anjom-Shoae J; Rouhani MH; Khorvash F; Askari G,candidate_paper_corpus | disorder:paper_library | disorder:stubs
373,10.1136/bmjopen-2024-087999,PRO-LAD,Bipolar depression,"The efficacy of valproate in acute mania, bipolar depression and maintenance therapy for bipolar disorder: an overview of systematic reviews with meta-analyses.",2024,Mari J; Dieckmann LHJ; Prates-Baldez D; Haddad M; Rodrigues da Silva N; Kapczinski F,candidate_paper_corpus | disorder:paper_library
377,10.1176/appi.ajp.20230666,PRO-LAD,Alcohol use disorder,Topiramate Versus Naltrexone for Alcohol Use Disorder: A Genotype-Stratified Double-Blind Randomized Controlled Trial.,2024,Morley KC; Kranzler HR; Luquin N; Jamshidi N; Adams C; Montebello M; Tremonti C; Dali G; Logge W; Baillie A,candidate_paper_corpus | disorder:paper_library
378,10.1111/add.16610,PRO-LAD,Methamphetamine use disorder,Trajectories of craving in the course of pharmacotherapy trials for methamphetamine use disorder.,2024,Mojtabai R; Susukida R; Farokhnia M; Nguyen TQ; Dunn KE; Amin-Esmaeili M,candidate_paper_corpus | disorder:paper_library
391,10.1089/cap.2023.0004,PRO-LAD,Generalized anxiety disorder,"A Multicenter Double-Blind, Placebo-Controlled Trial of Escitalopram in Children and Adolescents with Generalized Anxiety Disorder.",2023,Strawn JR; Moldauer L; Hahn RD; Wise A; Bertzos K; Eisenberg B; Greenberg E; Liu C; Gopalkrishnan M; McVoy M,candidate_paper_corpus | disorder:paper_library
393,10.1016/j.pscychresns.2023.111634,PRO-LAD,Persistent depressive disorder,A randomized controlled trial of desvenlafaxine-induced structural brain changes in the treatment of persistent depressive disorder.,2023,Bansal R; Hellerstein DJ; Sawardekar S; Chen Y; Peterson BS,candidate_paper_corpus | disorder:paper_library
394,10.1097/md.0000000000035521,PRO-LAD,Generalized anxiety disorder,"A standardized Ashwagandha root extract alleviates stress, anxiety, and improves quality of life in healthy adults by modulating stress hormones: Results from a randomized, double-blind, placebo-controlled study.",2023,Majeed M; Nagabhushanam K; Mundkur L,candidate_paper_corpus | disorder:paper_library
396,10.1080/10826084.2022.2161317,PRO-LAD,Nicotine dependence,Acceptance and Commitment Therapy-Based Smartphone Applications for Cessation of Tobacco Use among Adults with High Nicotine Dependence: Results from the iCanQuit Randomized Trial.,2023,Santiago-Torres M; Mull KE; Sullivan BM; Rigotti NA; Bricker JB,candidate_paper_corpus | disorder:paper_library
398,10.1111/bdi.13310,PRO-LAD,Bipolar depression,Adjunctive lumateperone (ITI-007) in the treatment of bipolar depression: Results from a randomized placebo-controlled clinical trial.,2023,Suppes T; Durgam S; Kozauer SG; Chen R; Lakkis HD; Davis RE; Satlin A; Vanover KE; Mates S; McIntyre RS,candidate_paper_corpus | disorder:paper_library
403,10.1002/14651858.cd012557.pub3,PRO-LAD,Alcohol use disorder,Baclofen for alcohol use disorder.,2023,Agabio R; Saulle R; Rösner S; Minozzi S,candidate_paper_corpus | disorder:paper_library
404,10.1136/bmj-2022-072348,PRO-LAD,Cannabis use disorder,Balancing risks and benefits of cannabis use: umbrella review of meta-analyses of randomised controlled trials and observational studies.,2023,Solmi M; De Toffol M; Kim JY; Choi MJ; Stubbs B; Thompson T; Firth J; Miola A; Croatto G; Baggio F,candidate_paper_corpus | disorder:paper_library
408,10.1016/j.jbtep.2022.101799,PRO-LAD,Social anxiety disorder,Building Closer Friendships in social anxiety disorder: A randomized control trial of an internet-based intervention.,2023,Mueller NE; Cougle JR,candidate_paper_corpus | disorder:paper_library
409,10.1001/jamanetworkopen.2023.2278,PRO-LAD,Opioid use disorder,Bupropion Slow Release vs Placebo With Adaptive Incentives for Cocaine Use Disorder in Persons Receiving Methadone for Opioid Use Disorder: A Randomized Clinical Trial.,2023,Ware OD; Sweeney MM; Cunningham C; Umbricht A; Stitzer M; Dunn KE,candidate_paper_corpus | disorder:paper_library
410,10.1016/j.drugalcdep.2023.111018,PRO-LAD,Cannabis use disorder,Bupropion for treatment of amphetamine-type stimulant use disorder: A systematic review and meta-analysis of placebo-controlled randomized clinical trials.,2023,Bakouni H; Sharafi H; Bahremand A; Drouin S; Ziegler D; Bach P; Le Foll B; Schütz CG; Tardelli V; Ezard N,candidate_paper_corpus | disorder:paper_library
415,10.1016/j.jpsychires.2022.11.029,PRO-LAD,Cannabis use disorder,Cannabis use in Attention - Deficit/Hyperactivity Disorder (ADHD): A scoping review.,2023,Francisco AP; Lethbridge G; Patterson B; Goldman Bergmann C; Van Ameringen M,candidate_paper_corpus | disorder:paper_library
