line_no,doi,compound,entity,title,year,authors,existing_sources
242,10.1101/2023.10.06.561183,Psilocybin,5-HT2B,"Synergistic, Multi-level Understanding of Psychedelics: Three Systematic Reviews and Meta-analyses of Their Pharmacology, Neuroimaging and Phenomenology",2023,Kenneth Shinozuka; Katarina Jerotic; Pedro A. M. Mediano; A ZHAO; Katrin H. Preller; Robin Carhart‐Harris; Morten L. Kringelbach,candidate_paper_corpus | mechanistic:paper_library
244,10.3390/ijms241310888,LSD,D2 receptor (DRD2),Targeting Opioid Receptors in Addiction and Drug Withdrawal: Where Are We Going?,2023,Rita Tabanelli; Simone Brogi; Vincenzo Calderone,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
245,10.3390/ijms24021329,LSD,5-HT2B,The Bright Side of Psychedelics: Latest Advances and Challenges in Neuropharmacology,2023,Andrea Mastinu; Margrate Anyanwu; Marinella Carone; Giulia Abate; Sara Anna Bonini; Gregorio Peron; Emanuela Tirelli; Mariachiara Pucci; Giovanni Ribaudo; Erika Oselladore,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
246,10.1146/annurev-physiol-042022-020923,LSD,5-HT2B,The Effects of Psychedelics on Neuronal Physiology,2023,Cassandra J. Hatzipantelis; David E. Olson,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
247,10.1101/2023.06.01.543310,LSD,5-HT5A,The G protein biased serotonin 5-HT 2A receptor agonist lisuride exerts anti-depressant drug-like activities in mice,2023,Vladimir M. Pogorelov; Ramona M. Rodriguiz; Bryan L. Roth; William C. Wetsel,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
248,10.3389/fmolb.2023.1233743,LSD,5-HT5A,The G protein biased serotonin 5-HT2A receptor agonist lisuride exerts anti-depressant drug-like activities in mice,2023,Vladimir M. Pogorelov; Ramona M. Rodriguiz; Bryan L. Roth; William C. Wetsel,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
249,10.3390/biom13081220,LSD,SERT (SLC6A4),"The Neurobiological Underpinnings of Obsessive-Compulsive Symptoms in Psychosis, Translational Issues for Treatment-Resistant Schizophrenia",2023,Licia Vellucci; Mariateresa Ciccarelli; Elisabetta Filomena Buonaguro; Michele Fornaro; Giordano D’Urso; Giuseppe De Simone; Felice Iasevoli; Annarita Barone; Andrea de Bartolomeis,candidate_paper_corpus | mechanistic:paper_library
250,10.1111/adb.13305,LSD,TAAR1,The beer component hordenine inhibits alcohol addiction‐associated behaviours in mice,2023,Yan Li; Christina Vogel; Liubov S. Kalinichenko; Harald Hübner; Dorothée Weikert; Natascha Schaefer; Peter Gmeiner; Carmen Villmann; Monika Pischetsrieder; Christian P. Müller,candidate_paper_corpus | mechanistic:paper_library
252,10.1038/s41386-023-01666-5,LSD,5-HT2B,Therapeutic mechanisms of psychedelics and entactogens,2023,Boris D. Heifets; David E. Olson,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
253,10.3390/ijms24119482,Psilocybin,5-HT6,Towards Novel Potential Molecular Targets for Antidepressant and Antipsychotic Pharmacotherapies,2023,Yuriy M. Kositsyn; Murilo S. de Abreu; Tatiana O. Kolesnikova; Alexey A. Lagunin; Vladimir Poroikov; H. S. Harutyunyan; Konstantin Yenkoyan; Allan V. Kalueff,candidate_paper_corpus | mechanistic:paper_library
254,10.1016/j.nsa.2023.101127,Psilocybin,5-HT1D,Trazodone once-a-day: A formula for addressing challenges in antidepressant safety and tolerability,2023,Joseph F. Goldberg; Michael Q. Steinman; Stephen M. Stahl,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
255,10.3389/fphar.2023.1239159,Psilocybin,5-HT2B,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,2023,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
256,10.1038/s41386-022-01483-2,LSD,D2 receptor (DRD2),"ACNP 61st Annual Meeting: Panels, Mini-Panels and Study Groups",2022,Ryan McLaughlin; Jacques D. Nguyen; Linda S. Brady; Sonya Eremenc; Richard S.E. Keefe; Madhukar H. Trivedi; Michael Sand; Kenneth Koblan; Elizabeth Stafford; Rachel Streiff,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
257,10.1038/s41386-022-01485-0,LSD,TAAR1,ACNP 61st Annual Meeting: Poster Abstracts P271-P540,2022,Claus Normann; Stefan Vestring; Katharina Domschke; Josef Bischofberger; Tsvetan Serchov,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
258,10.1038/s41386-022-01486-z,Psilocybin,DAT (SLC6A3),ACNP 61st Annual Meeting: Poster Abstracts P541 – P809,2022,"Mayeli, A.; LaGoy, A.; Smagula, S.; Wilson, J.; Zarbo, C.; Rocchetti, M.; Starace, F.; Zamparini, M.; Casiraghi, L.; Calza, S.",candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
260,10.1038/s41398-022-02103-9,Psilocybin,5-HT2C,Acute and long-term effects of psilocybin on energy balance and feeding behavior in mice,2022,Nicole Fadahunsi; Jens Lund; Alberte Wollesen Breum; Cecilie Vad Mathiesen; Isabella Beck Larsen; Gitte M. Knudsen; Anders B. Klein; Christoffer Clemmensen,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
261,10.1021/acschemneuro.2c00123,LSD,TAAR1,Acute behavioral and Neurochemical Effects of Novel <i>N</i> -Benzyl-2-Phenylethylamine Derivatives in Adult Zebrafish,2022,Konstantin A. Demin; Olga V. Kupriyanova; Вадим А. Шевырин; Ksenia A. Derzhavina; Nataliya A. Krotova; Nikita P. Ilyin; Tatiana O. Kolesnikova; David S. Galstyan; Yurii M. Kositsyn; Abubakar-Askhab S. Khaybaev,candidate_paper_corpus | mechanistic:paper_library
262,10.1038/s41380-021-01390-w,LSD,5-HT1B,Acute sleep deprivation upregulates serotonin 2A receptors in the frontal cortex of mice via the immediate early gene Egr3,2022,Xiuli Zhao; Annika B. Ozols; Kimberly T. Meyers; Janet M. Campbell; Andrew McBride; Ketan K. Marballi; Amanda M. Maple; Carren Raskin; Abhinav Mishra; Serena Noss,candidate_paper_corpus | mechanistic:paper_library
264,10.1124/pharmrev.122.000590,LSD,5-HT1B,Animal Behavior in Psychedelic Research,2022,Anna U. Odland; Jesper L. Kristensen; Jesper T. Andreasen,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
265,10.1101/2022.01.19.476767,LSD,TAAR1,Behavioral and neurochemical effects of novel N-Benzyl-2-phenylethylamine derivatives in adult zebrafish,2022,Konstantin A. Demin; Olga V. Kupriyanova; Вадим А. Шевырин; Ksenia A. Derzhavina; Nataliya A. Krotova; Nikita P. Ilyin; Tatiana O. Kolesnikova; David S. Galstyan; Iurii M. Kositsyn; Abubakar-Askhab S. Khaybaev,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
266,10.3389/fpsyt.2022.891512,Psilocybin,5-HT2B,Chronic Treatment With Psilocybin Decreases Changes in Body Weight in a Rodent Model of Obesity,2022,Joyce Huang; Michelle Pham; William J. Panenka; William G. Honer; Alasdair M. Barr,candidate_paper_corpus | mechanistic:paper_library
267,10.1055/a-1721-2914,LSD,5-HT2B,Classic Psychedelic Drugs: Update on Biological Mechanisms,2022,Franz X. Vollenweider; John W Smallridge,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
268,10.1016/j.pharmthera.2022.108236,LSD,5-HT2A,Clozapine’s multiple cellular mechanisms: What do we know after more than fifty years? A systematic review and critical assessment of translational mechanisms relevant for innovative strategies in treatment-resistant schizophrenia,2022,Andrea de Bartolomeis; Licia Vellucci; Annarita Barone; Mirko Manchia; Vincenzo De Luca; Felice Iasevoli; Christoph U. Correll,candidate_paper_corpus | mechanistic:paper_library
270,10.1016/j.neulet.2022.136836,Psilocybin,5-HT2C,Differences across sexes on head-twitch behavior and 5-HT2A receptor signaling in C57BL/6J mice,2022,Alaina M. Jaster; Jason Younkin; Travis Cuddy; Mario de la Fuente Revenga; Justin L. Poklis; Mikhail G. Dozmorov; Javier González‐Maeso,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
271,10.1021/acs.jmedchem.2c00702,Psilocybin,5-HT2B,Discovery of β-Arrestin-Biased 25CN-NBOH-Derived 5-HT<sub>2A</sub>Receptor Agonists,2022,Christian B. M. Poulie; Eline Pottie; Ícaro A. Simon; Kasper Harpsøe; L. D’Andrea; Igor V. Komarov; David E. Gloriam; Anders A. Jensen; Christophe P. Stove; Jesper L. Kristensen,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
273,10.1186/s12974-022-02400-6,LSD,NMDA receptor,Edaravone ameliorates depressive and anxiety-like behaviors via Sirt1/Nrf2/HO-1/Gpx4 pathway,2022,Ruozhi Dang; Mingyang Wang; Xinhui Li; Haiyang Wang; Lanxiang Liu; Qingyuan Wu; Jianting Zhao; Ping Ji; Lianmei Zhong; Julio Licínio,candidate_paper_corpus | disorder:curated | disorder:paper_library
276,10.1007/s00213-022-06092-x,LSD,TAAR1,Effects of the 5-HT2A receptor antagonist volinanserin on head-twitch response and intracranial self-stimulation depression induced by different structural classes of psychedelics in rodents,2022,Alaina M. Jaster; Harrison Elder; Samuel A. Marsh; Mario de la Fuente Revenga; S. Stevens Negus; Javier González‐Maeso,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
278,10.1007/s00213-022-06106-8,Psilocybin,5-HT1B,How to account for hallucinations in the interpretation of the antidepressant effects of psychedelics: a translational framework,2022,Manon van den Berg; Igor Magaraggia; Rudy Schreiber; Todd M. Hillhouse; Joseph H. Porter,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
280,10.3389/fneur.2022.944791,LSD,5-HT1D,Immunologic aspects of migraine: A review of literature,2022,Mehrnaz Salahi; Sina Parsa; Delaram Nourmohammadi; Zahra Razmkhah; Omid Salimi; Mohammadreza Rahmani; Saeid Zivary; Monireh Askarzadeh; Mohammad Amin Tapak; Ali Vaezi,candidate_paper_corpus | disorder:paper_library
281,10.3389/fnbeh.2022.1078983,LSD,5-HT2B,Impact of specific serotonin receptor modulation on restricted repetitive behaviors,2022,Bryan D. Alvarez; Cassandra Cavazos; Cheyenne A. Morales; Shannon M. Lopez; Dionisio A. Amodeo,candidate_paper_corpus | mechanistic:paper_library
286,10.3390/jof8030290,LSD,TAAR1,Mycotherapy: Potential of Fungal Bioactives for the Treatment of Mental Health Disorders and Morbidities of Chronic Pain,2022,Elaine Meade; Sarah Hehir; Neil J. Rowan; Mary Garvey,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
288,10.3390/ph15050640,LSD,TAAR1,New Paradigms of Old Psychedelics in Schizophrenia,2022,Danish Mahmood; Sattam Khulaif Alenezi; Md Jamir Anwar; Faizul Azam; Kamal A. Qureshi; Mariusz Jaremko,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
292,10.3390/ijerph19095480,Psilocybin,D2 receptor (DRD2),Proposing a “Brain Health Checkup (BHC)” as a Global Potential “Standard of Care” to Overcome Reward Dysregulation in Primary Care Medicine: Coupling Genetic Risk Testing and Induction of “Dopamine Homeostasis”,2022,Eric R. Braverman; Catherine A. Dennen; Mark S. Gold; Abdalla Bowirrat; Ashim Gupta; David Baron; Andrew K. Roy; David E. Smith; Jean Lud Cadet; Kenneth Blum,candidate_paper_corpus | disorder:paper_library
294,10.1017/s1092852922000888,LSD,TAAR1,"Psilocybin in neuropsychiatry: a review of its pharmacology, safety, and efficacy",2022,Seetal Dodd; Trevor R. Norman; Harris A. Eyre; Stephen M. Stahl; Arnie Phillips; André F. Carvalho; Michael Berk,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
296,10.3390/ijms232214148,LSD,TAAR1,"Role of 5-HT2A, 5-HT2C, 5-HT1A and TAAR1 Receptors in the Head Twitch Response Induced by 5-Hydroxytryptophan and Psilocybin: Translational Implications",2022,Orr Shahar; Alexander Botvinnik; Noam Esh-Zuntz; Michal Brownstien; Rachel Wolf; Amit Lotan; Gilly Wolf; Bernard Lerer; Tzuri Lifschytz,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
298,10.1038/s41421-022-00412-3,LSD,5-HT1D,Structural insights into the ligand binding and Gi coupling of serotonin receptor 5-HT5A,2022,Yangxia Tan; Peiyu Xu; Sijie Huang; Gong Yang; Fulai Zhou; Xinheng He; Honglei Ma; H. Eric Xu; Yi Jiang,candidate_paper_corpus | mechanistic:paper_library
299,10.4062/biomolther.2022.096,Psilocybin,5-HT2B,Structure–Activity Relationship and Evaluation of Phenethylamine and Tryptamine Derivatives for Affinity towards 5-Hydroxytryptamine Type 2A Receptor,2022,Shujie Wang; Anlin Zhu; Suresh Paudel; Choon‐Gon Jang; Yong Sup Lee; Kyeong‐Man Kim,candidate_paper_corpus | mechanistic:paper_library
300,10.1038/s41386-022-01421-2,LSD,TAAR1,TAAR1 dependent and independent actions of the potential antipsychotic and dual TAAR1/5-HT1A receptor agonist SEP-363856,2022,Marcus Saarinen; Ioannis Mantas; Ivana Flais; Richard Ågren; Kristoffer Sahlholm; Mark J. Millan; Per Svenningsson,candidate_paper_corpus | mechanistic:paper_library
301,10.1111/jnc.15587,LSD,5-HT2A,"The clinical pharmacology and potential therapeutic applications of 5‐methoxy‐N,N‐dimethyltryptamine (5‐MeO‐DMT)",2022,Johannes T. Reckweg; Malin V. Uthaug; Attila Szabó; Alan K. Davis; Rafael Lancelotta; Natasha L. Mason; Johannes G. Ramaekers,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
302,10.3389/fphar.2022.927984,LSD,5-HT1D,Three Naturally-Occurring Psychedelics and Their Significance in the Treatment of Mental Health Disorders,2022,Nataliya S. Vorobyeva; Alena A. Kozlova,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
305,10.1038/s41386-021-01221-0,Psilocybin,5-HT2B,(2-Aminopropyl)benzo[β]thiophenes (APBTs) are novel monoamine transporter ligands that lack stimulant effects but display psychedelic-like activity in mice,2021,Deborah Rudin; John D. McCorvy; Grant C. Glatfelter; Dino Luethi; Dániel Szöllősi; Tea Ljubišić; Pierce V. Kavanagh; Geraldine Dowling; Marion Holy; Kathrin Jaentsch,candidate_paper_corpus | mechanistic:paper_library
307,10.1038/s41386-021-01238-5,Psilocybin,D2 receptor (DRD2),ACNP 60th Annual Meeting: Poster Abstracts P551 – P830,2021,"Kuypers, K.; Hutten, N.; Mason, N.; Dolder, P.; Theunissen, E.; Holze, F.; Liechti, M.; Feilding, A.; Ramaekers, J.",candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
311,10.1093/brain/awab095,LSD,5-HT2A,Consciousness among delta waves: a paradox?,2021,Joel Frohlich; Daniel Toker; Martin M. Monti,candidate_paper_corpus | mechanistic:paper_library
312,10.1038/s41467-021-23519-9,LSD,5-HT2B,Crystal structure of dopamine D1 receptor in complex with G protein and a non-catechol agonist,2021,Bingfa Sun; Dan Feng; Matthew Ling-Hon Chu; I. Fish; Silvia Lovera; Zara A. Sands; Sebastian Kelm; Anne Valade; Martyn Wood; Tom Ceska,candidate_paper_corpus | mechanistic:paper_library
316,10.2147/jep.s259317,LSD,5-HT1D,Experimental Serotonergic Agents for the Treatment of Schizophrenia,2021,Enrico Capuzzi; Alice Caldiroli; Veronica Ciscato; Stefania Russo; Massimiliano Buoli,candidate_paper_corpus | mechanistic:paper_library
320,10.3390/ijms222312995,Psilocybin,SERT (SLC6A4),Interaction Profiles of Central Nervous System Active Drugs at Human Organic Cation Transporters 1–3 and Human Plasma Membrane Monoamine Transporter,2021,Thomas J. F. Angenoorth; Stevan Stankovic; Marco Niello; Marion Holy; Simon D. Brandt; Harald H. Sitte; Julian Maier,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
322,10.33612/diss.182831964,LSD,D2 receptor (DRD2),Interplay between gut bacteria and Parkinson’s disease medication,2021,Sebastiaan P. van Kessel,candidate_paper_corpus | mechanistic:paper_library
323,10.1038/s41380-021-01246-3,LSD,5-HT1B,Ketamine decreases neuronally released glutamate via retrograde stimulation of presynaptic adenosine A1 receptors,2021,Vesna Lazarevic; Yunting Yang; Ivana Flais; Per Svenningsson,candidate_paper_corpus | disorder:paper_library
324,10.3390/ijms22031035,Psilocybin,5-HT2B,Low Basicity as a Characteristic for Atypical Ligands of Serotonin Receptor 5-HT2,2021,Sabina Podlewska; Ryszard Bugno; Enza Lacivita; Marcello Leopoldo; Andrzej J. Bojarski; Jadwiga Handzlik,candidate_paper_corpus | mechanistic:paper_library
325,10.1093/brain/awab406,LSD,5-HT2A,Models of psychedelic drug action: modulation of cortical-subcortical circuits,2021,Manoj K. Doss; Maxwell B. Madden; Andrew Gaddis; Mary Beth Nebel; Roland R. Griffiths; Brian N. Mathur; Frederick S. Barrett,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
326,10.3390/molecules26092451,LSD,5-HT2A,Molecular and Functional Imaging Studies of Psychedelic Drug Action in Animals and Humans,2021,Paul Cumming; Milan Scheidegger; Dario Dornbierer; Mikael Palner; Boris B. Quednow; Chantal Martin‐Soelch,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
327,10.1111/jnc.15536,LSD,TAAR1,Molecular targets of psychedelic‐induced plasticity,2021,Alaina M. Jaster; Mario de la Fuente Revenga; Javier González‐Maeso,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
329,10.1021/acs.jmedchem.1c00497,LSD,5-HT6,"Multifunctional Arylsulfone and Arylsulfonamide-Based Ligands with Prominent Mood-Modulating Activity and Benign Safety Profile, Targeting Neuropsychiatric Symptoms of Dementia",2021,Monika Marcinkowska; Adam Bucki; Joanna Śniecikowska; Agnieszka Zagórska; Nikola Fajkis-Zajączkowska; Agata Siwek; Monika Głuch‐Lutwin; Paweł Żmudzki; Magdalena Jastrzębska‐Więsek; Anna Partyka,candidate_paper_corpus | mechanistic:paper_library
331,10.3390/ijms23010010,LSD,5-HT6,Overcoming Depression with 5-HT2A Receptor Ligands,2021,Agata Zięba; Piotr Stępnicki; Dariusz Matosiuk; Agnieszka A. Kaczor,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
332,10.1515/chem-2021-0196,LSD,CB2 receptor (CNR2),"Overview of the major classes of new psychoactive substances, psychoactive effects, analytical determination and conformational analysis of selected illegal drugs",2021,Vera Lukić; Ružica Micić; Biljana Arsić; Bojan Nedović; Živana Radosavljević,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
333,10.3390/ph14020116,LSD,kappa opioid receptor (OPRK1),Pharmacokinetics and Pharmacodynamics of Salvinorin A and Salvia divinorum: Clinical and Forensic Aspects,2021,Andreia Machado Brito-da-Costa; Diana Dias da Silva; Nelson G. M. Gomes; Ricardo Jorge Dinis‐Oliveira; Áurea Madureira-Carvalho,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
334,10.21203/rs.3.rs-602961/v1,Psilocybin,5-HT2B,Pharmahuasca Reduces ROS Production and inflammatory Gene Expression in the Brain in a Model of PTSD: Exploration by RNA Sequencing,2021,D. Parker Kelley; Katy Venable; Gerald Billac; Aspasia Destouni; Philip J. Ebenezer; Krisztián Stadler; Charles D. Nichols; Steven A. Barker; Joseph Francis,candidate_paper_corpus | mechanistic:paper_library
336,10.1126/sciadv.abh2399,LSD,mGluR2 (GRM2),Psilocybin targets a common molecular mechanism for cognitive impairment and increased craving in alcoholism,2021,Marcus W. Meinhardt; Simone Pfarr; Grégory Fouquet; Cathrin Rohleder; Manuela L. Meinhardt; Janet Barroso-Flores; Rebecca Hoffmann; Jérôme Jeanblanc; Elisabeth Paul; Konstantin Wagner,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
337,10.3389/fpsyt.2021.800072,Psilocybin,5-HT2B,Psychedelic Therapy's Transdiagnostic Effects: A Research Domain Criteria (RDoC) Perspective,2021,John R. Kelly; Claire M. Gillan; Jack Prenderville; Clare Kelly; Andrew Harkin; Gerard Clarke; Veronica O’Keane,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
338,10.3389/fpsyt.2021.724606,LSD,5-HT2A,Psychedelics and Neuroplasticity: A Systematic Review Unraveling the Biological Underpinnings of Psychedelics,2021,Cato M. H. de Vos; Natasha L. Mason; Kim P. C. Kuypers,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
339,10.3389/fpsyt.2021.727117,LSD,AMPA receptor,Psychedelics and Other Psychoplastogens for Treating Mental Illness,2021,Maxemiliano V. Vargas; Retsina Meyer; Arabo A. Avanes; Mark Rus; David E. Olson,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
340,10.3389/fnins.2021.747229,LSD,D2 receptor (DRD2),Quality of Life and a Surveillant Endocannabinoid System,2021,Ricardo Augusto de Melo Reis; Alinny Rosendo Isaac; Hércules Rezende Freitas; Mariana Macedo de Almeida; Patrícia Fernanda Schuck; Gustavo C. Ferreira; Belmira Lara da Silveira Andrade‐da‐Costa; Isis Hara Trevenzoli,candidate_paper_corpus | mechanistic:paper_library
341,10.3389/fphar.2021.711255,Psilocybin,5-HT1A,Role of the 5-HT2A Receptor in Acute Effects of LSD on Empathy and Circulating Oxytocin,2021,Friederike Holze; Isidora Avedisian; Nimmy Varghese; Anne Eckert; Matthias E. Liechti,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
342,10.3390/cells10081902,Psilocybin,5-HT2B,Serotonin Heteroreceptor Complexes and Their Integration of Signals in Neurons and Astroglia—Relevance for Mental Diseases,2021,Dasiel O. Borroto‐Escuela; Patrizia Ambrogini; Manuel Narváez; Valentina Di Liberto; Sarah Beggiato; Luca Ferraro; Ramón Fores‐Pons; Jose Erik Alvarez‐Contino; Alexander López‐Salas; Giuseppa Mudò,candidate_paper_corpus | mechanistic:paper_library
347,10.3390/ijms22158277,LSD,TAAR1,The Pharmacological Profile of Second Generation Pyrovalerone Cathinones and Related Cathinone Derivative,2021,Karolina E. Kolaczynska; Jan Thomann; Marius C. Hoener; Matthias E. Liechti,candidate_paper_corpus | mechanistic:paper_library
348,10.3390/ijms22041927,LSD,5-HT2B,The Role of Central Serotonin Neurons and 5-HT Heteroreceptor Complexes in the Pathophysiology of Depression: A Historical Perspective and Future Prospects,2021,Dasiel O. Borroto‐Escuela; Patrizia Ambrogini; Barbara Chruścicka; Maria Lindskog; Minerva Crespo‐Ramírez; Juan C. Hernández-Mondragón; Miguel Pérez de la Mora; Harriët Schellekens; Kjell Fuxé,candidate_paper_corpus | mechanistic:paper_library
349,10.3390/cells10051228,LSD,D3 receptor (DRD3),The Role of G Protein-Coupled Receptors (GPCRs) and Calcium Signaling in Schizophrenia. Focus on GPCRs Activated by Neurotransmitters and Chemokines,2021,Tomasz Boczek; Joanna Mackiewicz; Marta Sobolczyk; Julia Wawrzyniak; Malwina Lisek; Bożena Ferenc; Feng Guo; Ludmiła Żylińska,candidate_paper_corpus | mechanistic:paper_library
350,10.1007/s00213-021-05787-x,Psilocybin,5-HT1B,Time to re-engage psychiatric drug discovery by strengthening confidence in preclinical psychopharmacology,2021,Mark D. Tricklebank; Trevor W. Robbins; Camilla Simmons; Erik H.F. Wong,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
351,10.1523/jneurosci.2469-20.2020,LSD,D1 receptor (DRD1),Traumatic Brain Injury Causes Chronic Cortical Inflammation and Neuronal Dysfunction Mediated by Microglia,2021,Kristina G. Witcher; Chelsea E. Bray; Titikorn Chunchai; Fangli Zhao; Shane M. O’Neil; Alan J. Gordillo; Warren A. Campbell; Daniel B. McKim; Xiaoyu Liu; Julia E. Dziabis,candidate_paper_corpus | disorder:paper_library
352,10.1101/2021.07.13.452263,LSD,5-HT1B,"Trips and Neurotransmitters: Discovering Principled Patterns across 6,850 Hallucinogenic Experiences",2021,Galen Ballentine; Sam Friedman; Danilo Bzdok,candidate_paper_corpus | mechanistic:paper_library
353,10.1038/s41380-021-01040-1,LSD,5-HT2B,Update on GPCR-based targets for the development of novel antidepressants,2021,Ioannis Mantas; Marcus Saarinen; Qing Xu; Per Svenningsson,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
356,10.1038/s41386-020-00891-6,Psilocybin,5-HT1D,ACNP 59th Annual Meeting: Poster Session II,2020,Nathaniel G. Harnett; Timothy D. Ely; Sanne van Rooij; Katherine E. Finegold; Lauren A. M. Lebois; Vishnu P. Murty; Tanja Jovanović; Kerry J. Ressler; Jennifer S. Stevens; Elizabeth V. Goldfarb,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
357,10.1038/s41386-020-00892-5,Psilocybin,D1 receptor (DRD1),ACNP 59th Annual Meeting: Poster Session III,2020,"Hutten, Nadia; Mason, Natasha; Dolder, Patrick; Theunissen, Eef; Holze, Friederike; Liechti, Matthias; Varghese, Nimmy; Eckert, Anne; Fielding, Amanda; Ramaekers, Johannes",candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
358,10.1038/s41467-020-19255-1,LSD,5-HT6,Acute EPA-induced learning and memory impairment in mice is prevented by DHA,2020,Jihong Liu; Qian Wang; Qiang-Long You; Zelin Li; Neng-Yuan Hu; Yan Wang; Zeng-Lin Jin; Shu-Ji Li; Xiaowen Li; Jian‐Ming Yang,candidate_paper_corpus | mechanistic:paper_library
359,10.1038/s41380-020-0831-4,Psilocybin,5-HT1A,Advances toward precision medicine for bipolar disorder: mechanisms &amp; molecules,2020,Stephen J. Haggarty; Rakesh Karmacharya; Roy H. Perlis,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
360,10.1038/s41598-020-65264-x,Psilocybin,5-HT1A,Automated detection of the head-twitch response using wavelet scalograms and a deep convolutional neural network,2020,Adam L. Halberstadt,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
362,10.3390/ijms21217951,LSD,5-HT7,Candidate Strategies for Development of a Rapid-Acting Antidepressant Class That Does Not Result in Neuropsychiatric Adverse Effects: Prevention of Ketamine-Induced Neuropsychiatric Adverse Reactions,2020,Motohiro Okada; Yasuhiro Kawano; Kouji Fukuyama; Eishi Motomura; Takashi Shiroyama,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
363,10.1016/j.ejmech.2020.112529,LSD,5-HT6,"Chlorine substituents and linker topology as factors of 5-HT6R activity for novel highly active 1,3,5-triazine derivatives with procognitive properties in vivo",2020,Sylwia Sudoł; Katarzyna Kucwaj‐Brysz; Rafał Kurczab; Natalia Wilczyńska-Zawal; Magdalena Jastrzębska‐Więsek; Grzegorz Satała; Gniewomir Latacz; Monika Głuch‐Lutwin; Barbara Mordyl; Ewa Żesławska,candidate_paper_corpus | mechanistic:paper_library
364,10.1002/hbm.25138,Psilocybin,SERT (SLC6A4),Common <scp><i>HTR2A</i></scp> variants and <scp>5‐HTTLPR</scp> are not associated with human in vivo serotonin <scp>2A</scp> receptor levels,2020,Marie Spies; Arafat Nasser; Brice Ozenne; P.S. Jensen; Gitte M. Knudsen; Patrick M. Fisher,candidate_paper_corpus | mechanistic:paper_library
365,10.1007/s00204-020-02693-7,LSD,TAAR1,Designer drugs: mechanism of action and adverse effects,2020,Dino Luethi; Matthias E. Liechti,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
368,10.1186/s40478-020-00935-4,LSD,AMPA receptor,"Genetic perspective on the synergistic connection between vesicular transport, lysosomal and mitochondrial pathways associated with Parkinson’s disease pathogenesis",2020,Stefanie Smolders; Christine Van Broeckhoven,candidate_paper_corpus | mechanistic:paper_library
