# new DOI queue (disorder) generated at 2026-05-15T06:39:48.827578+00:00
# doi,compound,disorder,optional_study_title,optional_study_year,optional_authors
10.1002/hbm.22519,,,"Voxelwise lp‐ntPET for detecting localized, transient dopamine release of unknown timing: Sensitivity Analysis and Application to Cigarette Smoking in the PET Scanner",2014,Su Kim; Jenna M. Sullivan; Shuo Wang; Kelly Cosgrove; Evan D. Morris
10.1016/s0924-9338(13)77054-8,,,2179 – Psychedelic Drugs In Psychotherapy. a Revival?,2013,V.M. Barrau-Alonso; J. Sendra-Lopez; N. Benítez-Álvarez; E. Vera-Barrios; A. Hernández-Dorta; G. Díaz-Marrero; Irene González González; P. Quandt; R. Gracia-Marco
10.1590/s0104-93132013000300005,,,A ayahuasca e o tratamento da dependência,2013,Marcelo S. Mercante
10.1016/j.psychres.2013.12.027,,,A randomized comparison of ketamine versus methohexital anesthesia in electroconvulsive therapy,2013,Keith G. Rasmussen; Simon Kung; Maria I. Lapid; Tyler Oesterle; Jennifer R. Geske; Gregory A. Nuttall; William C. Oliver; John P. Abenstein
10.1017/s1092852913000746,,,A review of FDA-approved treatment options in bipolar depression,2013,Roger S. McIntyre; Danielle S. Cha; Rachael D. Kim; Rodrigo B. Mansur
10.1016/j.jad.2013.11.014,,,"A review of ketamine in affective disorders: Current evidence of clinical efficacy, limitations of use and pre-clinical evidence on proposed mechanisms of action",2013,Marie Naughton; Gerard Clarke; Olivia F. O’Leary; John F. Cryan; Timothy G. Dinan
10.1007/s00213-013-3297-0,,,A study of N-methyl-D-aspartate receptor gene (GRIN2B) variants as predictors of treatment-resistant major depression,2013,Chen Zhang; Zezhi Li; Zhiguo Wu; Jun Chen; Zuowei Wang; Daihui Peng; Wu Hong; Chengmei Yuan; Zhen Wang; Shunying Yu
10.1515/9783110316612,,,Adolescent Psychiatry,2013,Joav Merrick; Leo Sher
10.1017/s1461145713000485,,,"Antidepressant, mood stabilizing and procognitive effects of very low dose sublingual ketamine in refractory unipolar and bipolar depression",2013,Diogo R. Lara; Luísa Weber Bisol; Luciano R. Munari
10.1016/j.jad.2013.10.036,,,Augmentation of response and remission to serial intravenous subanesthetic ketamine in treatment resistant depression,2013,Paulo Shiroma; Brian A. Johns; Michael A. Kuskowski; Joseph Wels; Paul Thuras; C. Sophia Albott; Kelvin O. Lim
10.1186/1477-7517-10-5,,,"Between harm reduction, loss and wellness: on the occupational hazards of work",2013,Benjamin Shepard
10.1111/bph.12398,,,Carvedilol inhibits the cardiostimulant and thermogenic effects of <scp>MDMA</scp> in humans: Lost in translation,2013,Cédric M. Hysek; Yasmin Schmid; Anna Rickli; Matthias E. Liechti
10.1016/j.jfma.2013.06.009,,,Change and predictors of symptom distress in breast cancer patients following the first 4 months after diagnosis,2013,Mei-Nan Liao; Shu‐Ching Chen; Shin‐Cheh Chen; Yung‐Chang Lin; Miin‐Fu Chen; Chaohui Wang; Ya-Hui Hsu; Hsueh-Chih Hung; Sui‐Whi Jane
10.3389/fncel.2013.00055,,,Cholinergic connectivity: it's implications for psychiatric disorders,2013,Elizabeth Scarr; Andrew S. Gibbons; Jaclyn Neo; Madhara Udawela; Brian Dean
10.1089/jpm.2012.0617,,,Daily Oral Ketamine for the Treatment of Depression and Anxiety in Patients Receiving Hospice Care: A 28-Day Open-Label Proof-of-Concept Trial,2013,Scott A. Irwin; Alana Iglewicz; Richard A. Nelesen; Jessica Y. Lo; Connie H. Carr; Sheilani D. Romero; Linda S. Lloyd
10.4321/s1137-66272013000300015,,,Drogas emergentes (III): plantas y hongos alucinógenos,2013,Guillermo Burillo‐Putze; Eduardo López Briz; B. Climent Díaz; Pere Munné Mas; Santiago Nogué; M.A. Pinillos; Robert S. Hoffman
10.1097/yct.0b013e318283b7e9,,,Effects of S-Ketamine as an Anesthetic Adjuvant to Propofol on Treatment Response to Electroconvulsive Therapy in Treatment-Resistant Depression,2013,Kaija Järventausta; Wojciech Chrapek; Olli Kampman; Kati Tuohimaa; Minna Björkqvist; Harri Häkkinen; Arvi Yli‐Hankala; Esa Leìnonen
10.1016/j.pbb.2013.03.017,,,Effects of ketamine and LY341495 on the depressive-like behavior of repeated corticosterone-injected rats,2013,Hiroyuki Koike; Michihiko Iijima; Shigeyuki Chaki
10.1371/journal.pone.0066317,,,EffiCiency and Safety of an eLectronic cigAreTte (ECLAT) as Tobacco Cigarettes Substitute: A Prospective 12-Month Randomized Control Design Study,2013,Pasquale Caponnetto; Davide Campagna; Fabio Cibella; Jaymin B. Morjaria; Massimo Caruso; Cristina Russo; Riccardo Polosa
10.1186/2050-7283-1-20,,,Evidence-based treatment for Depersonalisation-derealisation Disorder (DPRD),2013,Eli Somer; Taryn Amos-Williams; Dan J. Stein
10.2174/15672050113109990001,,,Ibogaine in the Treatment of Substance Dependence,2013,Thomas Brown
10.1016/j.jflm.2013.06.032,,,Ibogaine related sudden death: A case report,2013,Stavroula Papadodima; Artemisia Dona; Christos I. Evaggelakos; Nikolaοs Goutas; Sotiris Athanaselis
10.1017/s1461145712001575,,,Intrastriatal gene delivery of GDNF persistently attenuates methamphetamine self-administration and relapse in mice,2013,Yijin Yan; Yoshiaki Miyamoto; Atsumi Nitta; Shin‐ichi Muramatsu; Keiya Ozawa; Kiyofumi Yamada; Toshitaka Nabeshima
10.1177/0004867413486842,,,Ketamine as a new treatment for depression: A review of its efficacy and adverse effects,2013,Natalie Katalinic; Rosalyn Lai; Andrew A. Somogyi; Philip B. Mitchell; Paul Glue; Colleen Loo
10.3928/02793695-20121219-01,,,Ketamine for the Treatment of Depression,2013,Robert H. Howland
10.1080/02791072.2013.803647,,,Methoxetamine (MXE) – A Phenomenological Study of Experiences Induced by a “Legal High” from the Internet,2013,Anette Kjellgren; Kristoffer Jonsson
10.2485/jhtb.22.241,,,Microcapsule Co-Culture System Enhances Neural Differentiation of Mesenchymal Stem Cells,2013,Yang Liu; Chang Liu; Feng Nan; Jing Xiao; Jianchun Lian; Xin He; Xin Guo; Guangwei Sun; Xiaojun Ma
10.1159/000350094,,,Molecular Mechanisms of Depression: Perspectives on New Treatment Strategies,2013,Undine E. Lang; Stefan Borgwardt
10.1016/j.biopsych.2013.02.008,,,Neural Correlates of Rapid Antidepressant Response to Ketamine in Treatment-Resistant Unipolar Depression: A Preliminary Positron Emission Tomography Study,2013,Paul J. Carlson; Nancy Diazgranados; Allison C. Nugent; Lobna Ibrahim; David A. Luckenbaugh; Nancy E. Brutsché; Peter Herscovitch; Husseini K. Manji; Carlos A. Zarate; Wayne C. Drevets
10.1007/s00213-013-3255-x,,,Neurocognitive effects of ketamine in treatment-resistant major depression: association with antidepressant response,2013,James W. Murrough; Le-Ben Wan; Brian M. Iacoviello; Katherine A. Collins; Carly Solon; Benjamin S. Glicksberg; Andrew M. Perez; Sanjay J. Mathew; Dennis S. Charney; Dan V. Iosifescu
10.1124/dmd.113.053678,,,"Nonlinear Pharmacokinetics of (±)3,4-Methylenedioxymethamphetamine (MDMA) and Its Pharmacodynamic Consequences in the Rat",2013,Marta Concheiro; Michael H. Baumann; Karl B. Scheidweiler; Richard B. Rothman; Gina F. Marrone; Marilyn A. Huestis
10.2174/2210289201304010011,,,Phytochemical of Indonesian Macaranga and their Cytotoxic Properties Against P388 Cells,2013,Yana Maolana Syah; Didin Mujahidin; Lia Dewi Juliawaty; Euis Holisotan Hakim; Sjamsul A. Achmad
10.1192/apt.bp.111.010041,,,Post-traumatic stress disorder: new directions in pharmacotherapy,2013,Ben Green
10.1001/jamapsychiatry.2013.399,,,RETRACTED: Association of Posttraumatic Stress Disorder With Reduced In Vivo Norepinephrine Transporter Availability in the Locus Coeruleus,2013,Robert H. Pietrzak; Jean‐Dominique Gallezot; Yu‐Shin Ding; Shannan Henry; Marc N. Potenza; Steven M. Southwick; John H. Krystal; Richard E. Carson; Alexander Neumeister
10.1016/j.psychres.2013.12.008,,,Rapid antidepressant effects of repeated doses of ketamine compared with electroconvulsive therapy in hospitalized patients with major depressive disorder,2013,Mehdi Ghasemi; Mohammad Kazemi; Abolghasem Yoosefi; Abbas Ghasemi; Pedram Paragomi; Homayoun Amini‎; Mohammad H. Afzali
10.1002/jcph.122,,,Repeated S‐ketamine Infusions in Therapy Resistant Depression: A Case Series,2013,Felix Segmiller; Tobias Rüther; A. Linhardt; Frank Padberg; Michael Berger; Oliver Pogarell; Hans‐Jürgen Möller; Christina Köhler; Cornelius Schüle
10.1523/jneurosci.4062-12.2013,,,Rescue of Infralimbic mGluR<sub>2</sub>Deficit Restores Control Over Drug-Seeking Behavior in Alcohol Dependence,2013,Marcus W. Meinhardt; Anita C. Hansson; Stéphanie Perreau‐Lenz; Christina Bauder-Wenz; Oliver Stählin; Markus Heilig; Clive Harper; Karla Drescher; Rainer Spanagel; Wolfgang H. Sommer
10.1097/nci.0b013e31827eecc6,,,Serotonin Syndrome,2013,Brad Cooper; Celeste A. Sejnowski
10.1016/j.neuropharm.2012.12.009,,,Sex differences in the antidepressant-like effects of ketamine,2013,Nicole Carrier; Mohamed Kabbaj
10.1172/jci66778,,,Whole body correction of mucopolysaccharidosis IIIA by intracerebrospinal fluid gene therapy,2013,Virginia Haurigot; Sara Marcó; Albert Ribera; Miguel Garcia; Albert Ruzo; Pilar Villacampa; Eduard Ayuso; Sònia Añor; Anna Andaluz; Mercédes Pineda
10.1016/j.jad.2012.10.015,,,A 12-month naturalistic observation of three patients receiving repeat intravenous ketamine infusions for their treatment-resistant depression,2012,Sarah M. Szymkowicz; Nora Finnegan; Roman M. Dale
10.1016/j.biopsych.2012.10.019,,,A Randomized Trial of a Low-Trapping Nonselective N-Methyl-D-Aspartate Channel Blocker in Major Depression,2012,Carlos A. Zarate; Daniel C. Mathews; Lobna Ibrahim; Jose Franco Chaves; Craig A. Marquardt; Immaculata Ukoh; Libby Jolkovsky; Nancy E. Brutsché; Mark A. Smith; David A. Luckenbaugh
10.1371/journal.pone.0032312,,,A Syndemic of Psychosocial Problems Places the MSM (Men Who Have Sex with Men) Population at Greater Risk of HIV Infection,2012,Jie Wu; LU Ci-yong; Deng Xueqing; Hui Wang; Hong Lingyao
10.1371/journal.pone.0037608,,,"A Systematic Prediction of Multiple Drug-Target Interactions from Chemical, Genomic, and Pharmacological Data",2012,Hua Yu; Mantang Chen; Xue Xu; Yan Li; Huihui Zhao; Yupeng Fang; Xiuxiu Li; Wei Zhou; Wei Wang; Yonghua Wang
10.1192/apt.bp.111.009340,,,ADHD with comorbid substance use disorder: review of treatment,2012,Rakesh Magon; Ulrich Müller
10.1038/npp.2011.322,,,AT-1001: A High Affinity and Selective α3β4 Nicotinic Acetylcholine Receptor Antagonist Blocks Nicotine Self-Administration in Rats,2012,Lawrence Toll; Nurulain T. Zaveri; Willma E. Polgar; Faming Jiang; Taline V. Khroyan; Wei Zhou; Xinmin Xie; G.B. Stauber; Matthew R. Costello; Frances M. Leslie
10.1111/j.1369-1600.2012.00447.x,,,Anti‐addiction drug ibogaine inhibits hERG channels: a cardiac arrhythmia risk,2012,Xaver Koenig; Michael Kovar; Stefan Boehm; Walter Sandtner; Karlheinz Hilber
10.1016/j.jad.2012.08.040,,,Clinical experience using intranasal ketamine in the treatment of pediatric bipolar disorder/fear of harm phenotype,2012,Demitri F. Papolos; Martin H. Teicher; Gianni L. Faedda; Patricia Murphy; Steven Mattis
10.1016/j.biopsych.2012.05.028,,,Effects of Ketamine in Treatment-Refractory Obsessive-Compulsive Disorder,2012,Michael H. Bloch; Suzanne Wasylink; Angeli Landeros‐Weisenberger; Kaitlyn E. Panza; Eileen Billingslea; James F. Leckman; John H. Krystal; Zubin Bhagwagar; Gerard Sanacora; Christopher Pittenger
10.1111/j.1556-3537.2012.01055.x,,,Healing with Plant Intelligence: A Report from Ayahuasca,2012,Richard Doyle
10.4172/2161-1459.s5-001,,,International Expansion of the Use of Pharmacotherapies for the Treatment of Opioid Dependence,2012,Thomas F. Kresina
10.1051/ata/2012001,,,Intoxication mortelle à l’<i>iboga</i>: quantification de l’ibogaïne et de l’ibogamine dans des racines d’<i>iboga</i>et dans des prélèvements<i>post-mortem</i>par CPG-SM/SM,2012,Cédric Mazoyer; Jérémy Carlier; Michel Péoc’h; Catherine Lemeur; Alexandra Boucher; Fabien Bévalot; Jérôme Guitton; Yvan Gaillard
10.1371/journal.pone.0045753,,,Neurobiological Correlates of EMDR Monitoring – An EEG Study,2012,Marco Pagani; Giorgio Di Lorenzo; Anna Rita Verardo; Giampaolo Nicolais; Leonardo Monaco; Giada Lauretti; Rita Russo; Cinzia Niolu; Massimo Ammaniti; Isabel Fernández
10.1007/s10787-011-0111-7,,,"New drug targets in depression: inflammatory, cell-mediated immune, oxidative and nitrosative stress, mitochondrial, antioxidant, and neuroprogressive pathways. And new drug candidates—Nrf2 activators and GSK-3 inhibitors",2012,Michaël Maes; Zdeněk Fišar; Miguel Medina; Giovanni Scapagnini; Gabriel Nowak; Michael Berk
10.5772/33216,,,"Nicotine Addiction: Role of the Nicotinic Acetylcholine Receptors Genetic Variability in Knowledge, Prevention and Treatment",2012,Candida Nastrucci; Patrizia Russo
10.1371/journal.pone.0033386,,,"Nicotinic Acetylcholine Receptor Variants Are Related to Smoking Habits, but Not Directly to COPD",2012,Simona E. Budulac; Judith M. Vonk; Dirkje S. Postma; Mateusz Siedliński; Wim Timens; Marike Boezen
10.1016/j.ijpsycho.2012.01.004,,,P50 suppression in human discrimination fear conditioning paradigm using danger and safety signals,2012,Taichi Kurayama; Daisuke Matsuzawa; Zen Komiya; Ken Nakazawa; Susumu Yoshida; Eiji Shimizu
10.1093/pubmed/fds006,,,Patterns of alcohol use and multiple risk behaviour by gender during early and late adolescence: the ALSPAC cohort,2012,Georgina J MacArthur; Michèle C. Smith; Roberto Melotti; Jon Heron; John Macleod; Matthew Hickman; Ruth Kipping; Rona Campbell; Glyn Lewis
10.1002/14651858.cd009269.pub2,,,Psychosocial interventions to reduce alcohol consumption in concurrent problem alcohol and illicit drug users,2012,Ján Klimas; Catherine J. Field; Walter Cullen; Clodagh O’Gorman; Liam Glynn; Eamon Keenan; Jean Saunders; Gerard Bury; Colum Dunne
10.4103/0253-7176.101793,,,Rapid Response with Ketamine on Suicidal Cognition in Resistant Depression,2012,Rajarshi Guha Thakurta; Ranjan Das; Amit Bhattacharya; Debasish Saha; Sreyashi Sen; Om Prakash Singh; Bikash Bisui
10.1016/j.biopsych.2012.06.022,,,Rapid and Longer-Term Antidepressant Effects of Repeated Ketamine Infusions in Treatment-Resistant Major Depression,2012,James W. Murrough; Andrew M. Perez; Sarah Pillemer; Jessica Stern; Michael K. Parides; Marije aan het Rot; Katherine A. Collins; Sanjay J. Mathew; Dennis S. Charney; Dan V. Iosifescu
10.1371/journal.pone.0039154,,,Risk Factors for Preterm Birth in an International Prospective Cohort of Nulliparous Women,2012,Gustaaf Dekker; Shalem Y. Lee; Robyn A. North; Lesley McCowan; Nigel Simpson; Claire T. Roberts
10.1096/fasebj.26.1_supplement.762.4,,,Role of the β4 nicotinic receptor subunit in the anti‐addictive activity of 18‐methoxycoronaridine,2012,Samir Mukhida; Hugo R. Arias
10.1002/hup.2271,,,Single ketamine infusion in bipolar depression resistant to antidepressants: are neurotrophins involved?,2012,Janusz Rybakowski; Agnieszka Permoda‐Osip; Maria Skibińska; R. Adamski; Alicja Bartkowska‐Śniatkowska
10.1111/j.1743-6109.2012.02778.x,,,Standard Operational Procedures for Low Sexual Desire in Men,2012,Eusebio Rubio‐Aurioles; Trinity J. Bivalacqua
10.1126/science.1222939,,,Synaptic Dysfunction in Depression: Potential Therapeutic Targets,2012,Ronald S. Duman; George K. Aghajanian
10.1371/journal.pone.0052925,,,Targeted Delivery of GDNF through the Blood–Brain Barrier by MRI-Guided Focused Ultrasound,2012,Feng Wang; Yu Shi; Lin Lu; Li Liu; Youli Cai; Hairong Zheng; Xin Liu; Fei Yan; Chao Zou; Chengyu Sun
10.1093/schbul/sbs061,,,The Characteristic Features of Auditory Verbal Hallucinations in Clinical and Nonclinical Groups: State-of-the-Art Overview and Future Directions,2012,Frank Larøi; Iris E. Sommer; Jan Dirk Blom; Charles Fernyhough; Dominic ffytche; Kenneth Hugdahl; Louise Johns; Simon McCarthy‐Jones; Antonio Preti; Andrea Raballo
10.25772/5r47-3r67,,,The Role of MAGL Inhibition in Nicotine Withdrawal and Reward,2012,Pretal P. Muldoon
10.5772/50323,,,The Role of the Amygdala in Anxiety Disorders,2012,L. Gina; M. Andrew; L Anderson Jamie; J. Michael
10.26021/5624,,,Trace amine associated receptors : a new target for medications in drug addiction,2012,Rachel Cotter
10.1001/archgenpsychiatry.2011.1503,,,Use and Abuse of Alcohol and Illicit Drugs in US Adolescents,2012,Marcy Burstein
10.5772/29620,,,Variability of Plasma Methadone Concentration in Opiate Dependent Receiving Methadone: A Personalised Approach Towards Optimizing Dose,2012,Nasir Mohamad; Nor Hidayah Abu Bakar; T.W. Soo; Sim Hann; NIM Nazar; Ilya Irinaz; Rusli Ismail
10.4088/jcp.10l06447blu,,,A Case of Sustained Remission Following an Acute Course of Ketamine in Treatment-Resistant Depression,2011,James W. Murrough; Andrew M. Perez; Sanjay J. Mathew; Dennis S. Charney
10.5772/23234,,,A Review of Interventions for Treatment-Resistant Posttraumatic Stress Disorder,2011,Cara Katz; Murray B. Stein; Jacqui Don; Soraya Seedat; Jitender Saree
10.1038/npp.2011.139,,,Acute Nicotine-Induced Tachyphylaxis Is Differentially Manifest in the Limbic System,2011,Yantao Zuo; Hanbing Lu; D. Bruce Vaupel; Yi Zhang; Svetlana I. Chefer; William R Rea; Anna Moore; Yihong Yang; Elliot A. Stein
10.1111/j.1469-7610.2011.02489.x,,,"An epidemiological study of ADHD symptoms among young persons and the relationship with cigarette smoking, alcohol consumption and illicit drug use",2011,Gisli H. Gudjónsson; Jón Friðrik Sigurðsson; Inga Dóra Sigfúsdóttir; Susan Young
10.1111/j.1476-5381.2011.01386.x,,,Animal models of schizophrenia,2011,CA Jones; DJG Watson; KCF Fone
10.15288/jsad.2011.72.741,,,Childhood Risk Factors for Early-Onset Drinking,2011,John E. Donovan; Brooke S. G. Molina
10.1007/s00406-011-0205-7,,,Clinically favourable effects of ketamine as an anaesthetic for electroconvulsive therapy: a retrospective study,2011,Laura Kranaster; Jutta Kammerer-Ciernioch; Carolin Hoyer; Alexander Sartorius
10.1016/j.sbspro.2011.04.032,,,"Comparison of sensation seeking and self-esteem with mental health in professional and amateur athletes, and non- athletes",2011,Mehdi Samadzadeh; Moslem Abbasi; Bita Shahbazzadegan
10.5772/26644,,,Contributions of Non-Human Primates to the Understanding of Cocaine Addiction,2011,S. Rafael; Marília Barros; Carlos Tomaz
10.2174/157488411796151129,,,Designer Drugs on the Internet: A Phenomenon Out-of-Control? The Emergence of Hallucinogenic Drug Bromo-Dragonfly,2011,Ornella Corazza; Fabrizio Schifano; Magı́ Farré; Paolo Deluca; Zoe Davey; Colin Drummond; Marta Torrens; Zsolt Demetrovics; Lucia Di Furia; Liv Flesland
10.3410/f.4165956.14073078,,,"Faculty Opinions recommendation of The safety and efficacy of {+/-}3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study.",2011,Barbara O. Rothbaum
10.5772/17816,,,GDNF and PD: Less Common Points of View,2011,Ana Saavedra; Graça Baltazar
10.1016/j.biopsych.2010.12.015,,,Glutamate N-methyl-D-aspartate Receptor Antagonists Rapidly Reverse Behavioral and Synaptic Deficits Caused by Chronic Stress Exposure,2011,Nanxin Li; Rong-Jian Liu; Jason M. Dwyer; Mounira Banasr; Boyoung Lee; Hyeon Son; Xiaoyuan Li; George K. Aghajanian; Ronald S. Duman
10.1038/npp.2010.244,,,Human Ecstasy Use is Associated with Increased Cortical Excitability: An fMRI Study,2011,Amy L. Bauernfeind; Mary S. Dietrich; Jennifer Urbano Blackford; Evonne J. Charboneau; James G Lillevig; Christopher J. Cannistraci; Neil D. Woodward; Aize Cao; Tristan J. Watkins; Christina Iorio
10.1016/j.bbr.2011.05.035,,,Involvement of AMPA receptor in both the rapid and sustained antidepressant-like effects of ketamine in animal models of depression,2011,Hiroyuki Koike; Michihiko Iijima; Shigeyuki Chaki
10.1371/journal.pone.0028946,,,Involvement of Dopamine Receptors in Binge Methamphetamine-Induced Activation of Endoplasmic Reticulum and Mitochondrial Stress Pathways,2011,Geneviève Beauvais; Kenisha Atwell; Subramaniam Jayanthi; Bruce Ladenheim; Jean Lud Cadet
10.1037/e717552011-010,,,MDMA-assisted psychotherapy may help individuals with treatment-resistant PTSD,2011,Michael C. Mithoefer; M. T. Wagner; A. T. Mithoefer; L. Jerome; R. Doblin
10.1186/1750-1172-6-72,,,Mucopolysaccharidosis type II: European recommendations for the diagnosis and multidisciplinary management of a rare disease,2011,Maurizio Scarpa; Zsuzsanna Almássy; Michael Beck; Olaf A. Bodamer; Iain Bruce; Linda De Meırleır; Nathalie Guffon; Encarna Guillén‐Navarro; Pauline Hensman; Simon Jones
10.5271/sjweh.3184,,,Occupational health and safety among commercial sex workers,2011,Michael W. Ross; Beth R. Crisp; Sven-Axel Månsson; Sarah Hawkes
10.1016/j.sapharm.2010.09.029,,,Pharmacy Managers' Perceptions of the Managerial Skills Needed by Entry-Level Pharmacists,2011,
10.1038/tp.2011.57,,,Positive autoregulation of GDNF levels in the ventral tegmental area mediates long-lasting inhibition of excessive alcohol consumption,2011,Segev Barak; Somayeh Ahmadiantehrani; Viktor Kharazia; Dorit Ron
10.1891/1933-3196.5.2.42,,,"Pretreatment, Intratreatment, and Posttreatment EEG Imaging of EMDR: Methodology and Preliminary Results From a Single Case",2011,Marco Pagani; Giorgio Di Lorenzo; Leonardo Monaco; Cinzia Niolu; Alberto Siracusano; Anna Rita Verardo; Giada Lauretti; Isabel Fernández; Giampaolo Nicolais; Patrizia Cogolo
10.1016/j.pnpbp.2011.03.019,,,Rapid decrease in depressive symptoms with an N-methyl-d-aspartate antagonist in ECT-resistant major depression,2011,Lobna Ibrahim; Nancy Diazgranados; David A. Luckenbaugh; Rodrigo Machado‐Vieira; Jacqueline Baumann; Alan G. Mallinger; Carlos A. Zarate
10.1016/j.neuropharm.2011.08.044,,,Signaling pathways underlying the rapid antidepressant actions of ketamine,2011,Ronald S. Duman; Nanxin Li; Rong-Jian Liu; Vanja Đurić; George K. Aghajanian
10.3233/jpd-2011-11008,,,Subthalamic Nucleus Stimulation Increases Brain Derived Neurotrophic Factor in the Nigrostriatal System and Primary Motor Cortex,2011,Anne L. Spieles-Engemann; Kathy Steece‐Collier; Michael M. Behbehani; Timothy J. Collier; Susan L. Wohlgenant; Christopher J. Kemp; Allyson Cole-Strauss; Nathan Levine; Sara E. Gombash; Valerie B. Thompson
10.1080/01947648.2011.550832,,,The Need for Ibogaine in Drug and Alcohol Addiction Treatment,2011,Jennifer R. Donnelly
10.1108/17459261111174037,,,"The visionary cure of the addiction war? Ibogaine: social context, subcultural identity, and implications for drug policy",2011,James Rodger
10.3389/fphys.2010.00014,,,Biochemistry and occurrence of O-demethylation in plant metabolism,2010,Jillian M. Hagel
10.1007/s00213-010-1911-y,,,Determining the subjective effects of TFMPP in human males,2010,Reem Kais Jan; Joanne C. Lin; HeeSeung Lee; Janie Sheridan; Robert R. Kydd; Ian J. Kirk; Bruce R. Russell
10.1124/jpet.110.166850,,,Effects of Hydroxymetabolites of Bupropion on Nicotine Dependence Behavior in Mice,2010,M. Imad Damaj; Sheri D. Grabus; Hernán A. Navarro; Robert E. Vann; Jonathan A. Warner; Lindsey S. King; Jenny L. Wiley; Bruce E. Blough; Ronald J. Lukas; F. Ivy Carroll
10.1192/bjp.bp.109.066019,,,Efficacy and safety of bupropion for smoking cessation and reduction in schizophrenia: systematic review and meta-analysis,2010,Daniel Tai-yin Tsoi; Mamta Porwal; Angela C Webster
10.3410/f.4165956.3953054,,,"Faculty Opinions recommendation of The safety and efficacy of {+/-}3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study.",2010,Harriet de Wit; Gillinder Bedi
10.1371/journal.pone.0014192,,,Genistein Improves Neuropathology and Corrects Behaviour in a Mouse Model of Neurodegenerative Metabolic Disease,2010,Marcelina Malinowska; Fiona L. Wilkinson; Kia Langford‐Smith; Alex Langford-Smith; Jillian R. Brown; Brett E. Crawford; Marie T. Vanier; Grzegorz Grynkiewicz; Robert Wynn; J. E. Wraith
10.5042/daat.2010.0724,,,Ibogaine therapy in the treatment of opiate dependency,2010,Peter Brackenridge
10.1159/000286016,,,Induced Anxiety in the Treatment for LSD Effects,2010,Arend P. Boer; Carl N. Sipprelle
10.1016/j.jep.2010.07.001,,,"Khat chewing, cardiovascular diseases and other internal medical problems: The current situation and directions for future research",2010,Ahmed Al‐Motarreb; Molham Al‐Habori; Kenneth J. Broadley
10.1016/j.jep.2010.05.033,,,Khat use and neurobehavioral functions: Suggestions for future studies,2010,Richard Hoffman; Mustafa Al’Absi
10.15288/jsad.2010.71.258,,,Longitudinal Relationship Between Psychological Distress and Multiple Substance Use: Results From a Three-Year Multisite Natural-History Study of Rural Stimulant Users,2010,Brenda M. Booth; Geoffrey M. Curran; Xiaotong Han; Patricia Wright; Sarah Frith; Carl Leukefeld; Rüssel S. Falck; Robert G. Carlson
10.1007/s10597-010-9368-3,,,Mental Health and Substance Abuse Characteristics Among a Clinical Sample of Urban American Indian/Alaska Native Youths in a Large California Metropolitan Area: a Descriptive Study,2010,Daniel L. Dickerson; Carrie L. Johnson
10.1371/journal.pone.0011382,,,Methamphetamine Reduces LTP and Increases Baseline Synaptic Transmission in the CA1 Region of Mouse Hippocampus,2010,Jarod Swant; Sanika Chirwa; Gregg D. Stanwood; Habibeh Khoshbouei
10.1523/jneurosci.3909-10.2010,,,Nucleus Accumbens-Derived Glial Cell Line-Derived Neurotrophic Factor Is a Retrograde Enhancer of Dopaminergic Tone in the Mesocorticolimbic System,2010,Jun Wang; Sébastien Carnicella; Somayeh Ahmadiantehrani; Dao‐Yao He; Segev Barak; Viktor Kharazia; Sami Ben Hamida; A. Zapata; Toni S. Shippenberg; Dorit Ron
10.1089/jpm.2010.9808,,,Oral Ketamine for the Rapid Treatment of Depression and Anxiety in Patients Receiving Hospice Care,2010,Scott A. Irwin; Alana Iglewicz
10.1038/npp.2010.191,,,Partial Agonists of the α3β4* Neuronal Nicotinic Acetylcholine Receptor Reduce Ethanol Consumption and Seeking in Rats,2010,Susmita Chatterjee; Pia Steensland; Jeffrey A. Simms; Joan Holgate; Jotham W. Coe; Raymond S Hurst; Christopher L. Shaffer; John Lowe; Hans Rollema; Selena E. Bartlett
10.1093/alcalc/agq020,,,Persistent High Alcohol Consumption in Alcohol-Preferring (P) Rats Results from a Lack of Normal Aversion to Alcohol,2010,Amir H. Rezvani; Harold Sexton; Edward D. Levin
10.1371/journal.pone.0012412,,,Psychometric Evaluation of the Altered States of Consciousness Rating Scale (OAV),2010,Erich Studerus; Alex Gamma; Franz X. Vollenweider
10.1111/j.1600-0447.2009.01467.x,,,Remembering the lost neuroscience of pharmaco‐EEG,2010,Max Fink
10.1037/e609622010-001,,,"Safety and Efficacy of 3,4-Methylenedioxymethamphetamine (MDMA)-Assisted Psychotherapy for PTSD",2010,Michael C. Mithoeffer; Mark T. Wagner; Ann T. Mithoeffer; Lisa Jerome; Rick Doblin
10.1016/s1569-7339(10)70103-x,,,Serotonin and Serotonin Receptors in Hallucinogen Action,2010,Adam L. Halberstadt; David E. Nichols
10.7205/milmed-d-09-00132,,,Substance Use and Mental Health Trends Among U.S. Military Active Duty Personnel: Key Findings From the 2008 DoD Health Behavior Survey,2010,Robert M. Bray; Michael R. Pemberton; Marian E. Lane; Laurel L. Hourani; Mark Mattiko; Lorraine A. Babeu
