line_no,doi,compound,entity,title,year,authors,existing_sources
75,10.1096/fj.202501763r,Ketamine,AMPA receptor,Ketamine Reverses Chronic Stress-Induced Behavioral Changes via the Expression of Ca(2+)-Permeable AMPA Receptors in Mice.,2025,Flowers JC; Vetter PE; Wiles MJ; Roh SH; Black ER; Bouckova E; Wustrau MH; Lee R; Lee SH; Kim S,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
76,10.1002/14651858.cd015373.pub2,Ketamine,NMDA receptor,Ketamine and other NMDA receptor antagonists for chronic pain.,2025,Ferraro MC; Cashin AG; Visser EJ; Abdel Shaheed C; Wewege MA; Wand BM; Gustin SM; O'Connell NE; McAuley JH,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs
77,10.1017/s1092852925100333,Ketamine,AMPA receptor,Ketamine in clinical practice: transitioning from anesthetic agent to psychiatric therapeutic.,2025,Quintero JM; Bustos RH; Lechtig-Wassermann S; Beltran S; Zarate CA Jr,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library
79,10.1093/eurheartj/ehae584,MDA,NET (SLC6A2),Malondialdehyde-specific natural IgM inhibit NETosis triggered by culprit site-derived extracellular vesicles from myocardial infarction patients.,2025,Ondracek AS; Afonyushkin T; Aszlan A; Taqi S; Koller T; Artner T; Porsch F; Resch U; Sharma S; Scherz T,mechanistic:paper_library
80,10.7554/elife.97864,MDMA,SERT (SLC6A4),Mapping serotonergic dynamics using drug-modulated molecular connectivity in rats.,2025,Ionescu TM; Amend M; Hafiz R; Maurer A; Biswal B; Wehrl HF; Herfert K,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
81,10.34133/research.0805,MDA,SERT (SLC6A4),Mechanistic Insight into Serine Flux Regulation through Nanoscale Organization of Glucose and Serine Transporters by Substrate Probe-Based Direct Stochastic Optical Reconstruction Microscopy Imaging.,2025,Jiang P; Hou H; Wang J; Wang X; Wang Y; Liu S; Chen J; Wang H; Liang F,mechanistic:paper_library
85,10.1007/s12035-024-04566-x,MDA,DAT (SLC6A3),Molecular and Behavioral Neuroprotective Effects of Clavulanic Acid and Crocin in Haloperidol-Induced Tardive Dyskinesia in Rats.,2025,Shoae-Hagh P; Razavi BM; Sadeghnia HR; Mehri S; Karimi G; Hosseinzadeh H,mechanistic:paper_library
86,10.1177/02698811251326939,Ketamine,5-HT2A,Monoamine neurotransmitter-related gene-based genome-wide association study of low-dose ketamine in patients with treatment-resistant depression.,2025,Kao CF; Tsai SJ; Su TP; Li CT; Lin WC; Hong CJ; Bai YM; Tu PC; Chen MH,candidate_paper_corpus | disorder:curated | disorder:paper_library
87,10.22038/ijbms.2024.80887.17500,MDA,NMDA receptor,NMDA receptors antagonists alleviated the acute phase of traumatic brain injury.,2025,Hajinejad M; Gharaeian Morshed A; Narouiepour A; Izadpanahi M; Taheri MM; Sadeghian MH; Forouzanfar F; Sahab Negah S,mechanistic:paper_library
89,10.3389/fpsyt.2025.1621887,Ketamine,Sigma-1 receptor (SIGMAR1),New and emerging pharmacologic treatments for MDD.,2025,Uyar A; Gonul AS,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
90,10.1021/acschemneuro.5c00782,MDMA,SERT (SLC6A4),Next-Generation MDMA Analogue SDMA: Pharmacological and Metabolic Insights.,2025,Kastner N; Nadal-Gratacós N; Hemmer S; Alves da Silva L; McKee JL; Hell T; Cicalese G; Holy M; Kooti F; Jäntsch K,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
91,10.3390/jcm14176177,S-ketamine,NMDA receptor,Peripartum Depression Pharmacotherapies Targeting GABA-Glutamate Neurotransmission.,2025,Courtes AC; Smitherman L; Shahani L; Soares JC; Goetzl L; Machado-Vieira R,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
92,10.1021/acschemneuro.5c00443,Ibogaine,SERT (SLC6A4),Pharmacological Evaluation of Tropane Analogues at the Serotonin Transporter.,2025,Avanes AA; Warren HT; Senthil A; Olson DE,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
93,10.3390/medicina61040558,Ketamine,kappa opioid receptor (OPRK1),Pharmacological Monotherapy for Depressive Disorders: Current and Future-A Narrative Review.,2025,Gao K; Oruc EB; Koparal B,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
95,10.2174/0113892010299804240324140017,Ibogaine,5-HT2A,"Potential Serotonin 5-HT2A Receptor Agonist of Psychoactive Components of Silene undulata Aiton: LC-MS/MS, ADMET, and Molecular Docking Studies.",2025,Alhawarri MB; Olimat S,candidate_paper_corpus | mechanistic:paper_library
96,10.1177/02698811251330783,Ketamine,5-HT2A,Psilocybin and ketamine affect novel neuropeptides gene expression in the rat hypothalamus.,2025,Pałasz A; Pukowiec M; Bogus K; Suszka-Świtek A; Filipczyk Ł; Mordecka-Chamera K; Worthington JJ; Sygidus M; Wojtas A; Bysiek A,candidate_paper_corpus | mechanistic:paper_library
97,10.1176/appi.ajp.20240378,Ketamine,NMDA receptor,Redefining Ketamine Pharmacology for Antidepressant Action: Synergistic NMDA and Opioid Receptor Interactions?,2025,Levinstein MR; Budinich RC; Bonaventura J; Schatzberg AF; Zarate CA Jr; Michaelides M,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
98,10.1016/j.jep.2025.119423,MDA,NMDA receptor,Rescue of CUMS-induced HPA axis hyperfunction and hypothalamic synaptic deficits by Citrus aurantium L. cv. Daidai essential oil via the cAMP/PKA/Grin2b pathway.,2025,Zhang ZY; Liu YF; Zhang SJ; Zhang PP; Shen XX; Lan JL; Mao ZJ; Zhang MJ; Ruan YP; Zhang X,candidate_paper_corpus | mechanistic:paper_library
100,10.1016/j.pharmr.2025.100046,Ketamine,kappa opioid receptor (OPRK1),Safety in treatment: Classical pharmacotherapeutics and new avenues for addressing maternal depression and anxiety during pregnancy.,2025,Dagher M; Cahill CM; Andrews AM,candidate_paper_corpus | disorder:paper_library
103,10.1016/bs.irn.2025.04.009,Ketamine,5-HT2A,Serotonergic psychedelics for depression: A comprehensive overview.,2025,Wingert AM; Agnorelli C; Peill J; Reed S; Nutt DJ; Erritzoe D,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
105,10.1001/jama.2025.13481,Ketamine,5-HT2A,Single Treatment With MM120 (Lysergide) in Generalized Anxiety Disorder: A Randomized Clinical Trial.,2025,Robison R; Barrow R; Conant C; Foster E; Freedman JM; Jacobsen PL; Jemison J; Karas SM; Karlin DR; Solomon TM,candidate_paper_corpus | disorder:paper_library
107,10.1073/pnas.2510642122,Ketamine,NMDA receptor,Spontaneous glutamate release activates mGluR signaling to drive rapid antidepressant responses.,2025,McCarthy CI; Zack Ma Z; Monteggia LM; Kavalali ET,candidate_paper_corpus | mechanistic:paper_library
108,10.1016/j.neuron.2025.01.013,Ketamine,NMDA receptor,Structural basis for channel gating and blockade in tri-heteromeric GluN1-2B-2D NMDA receptor.,2025,Kang H; Epstein M; Banke TG; Perszyk R; Simorowski N; Paladugu S; Liotta DC; Traynelis SF; Furukawa H,candidate_paper_corpus | mechanistic:paper_library
110,10.1038/s41467-025-66774-w,Ketamine,NMDA receptor,The NMDA receptor subunit GluN2D is a potential target for rapid antidepressant action.,2025,Vestring S; Veleanu M; Perez MC; Schuberth LE; Bronnec M; Li A; Würz LM; Erdogdu F; Stocker J; Moos J,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
111,10.3390/reports8030156,Ketamine,NET (SLC6A2),The Role of Pharmacogenomics in Optimizing Ketamine Therapy for Post-Amputation Pain.,2025,Tappe A; Burzynski E; Patel J; Cheyne I; Mikaszewska-Sokolewicz M,candidate_paper_corpus | disorder:paper_library
113,10.1186/s12871-025-03469-1,S-ketamine,NMDA receptor,The impact of intraoperative esketamine infusion on postoperative sleep in patients undergoing general surgery.,2025,Zhang M; Wang Z; Cheng H; Gao D; Cui L; Zhang J; Zhang R; Xu J; Ji Q,candidate_paper_corpus | disorder:paper_library
114,10.1016/j.jad.2025.119632,S-ketamine,NMDA receptor,The pattern of dissociative symptoms differs between post-traumatic stress disorder and first esketamine administration for treatment-resistant depression.,2025,Williamson D; Williamson L; Vaccarino V; Bremner JD,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library
116,10.1039/d4fo04752d,MDA,DAT (SLC6A3),"Theaflavin-3,3'-digallate prevents radiofrequency radiation-induced learning and memory impairment in mice via regulating GSK-3α/GRα/RORα/BMAL1 expression.",2025,Fu J; Sun Y; Jia H; Yuan H; Zhang X; Zhang W; Cao H; Qin F,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
117,10.1093/jat/bkaf002,MDMA,DAT (SLC6A3),"Toxicological evaluation, postmortem case descriptions, and pharmacological activity of N,N-dimethylpentylone and related analogs.",2025,Fogarty MF; Walton SE; Truver MT; Glatfelter GC; Krotulski AJ; Papsun DM; Lamb M; Chronister CW; Goldberger BA; Walther D,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
122,10.1021/acschemneuro.4c00139,MDA,DAT (SLC6A3),"(+)-Borneol Protects Dopaminergic Neuronal Loss in Methyl-4-phenyl-1,2,3,6-tetrahydropyridine-Induced Parkinson's Disease Mice: A Study of Dopamine Level using In Vivo Brain Microdialysis.",2024,Ding L; Wang L; Yang J; Jiang C; Sun X; Huang H; Zhan X; Liu F; Zhang Q,mechanistic:paper_library
123,10.3390/ijms25126804,Ketamine,NMDA receptor,(R)-(-)-Ketamine: The Promise of a Novel Treatment for Psychiatric and Neurological Disorders.,2024,Shafique H; Demers JC; Biesiada J; Golani LK; Cerne R; Smith JL; Szostak M; Witkin JM,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
124,10.3390/ijms25020687,Ibogaine,NMDA receptor,5-HT(2A) Receptor Knockout Mice Show Sex-Dependent Differences following Acute Noribogaine Administration.,2024,Villalba S; González B; Junge S; Bernardi A; González J; Fagúndez C; Torterolo P; Carrera I; Urbano FJ; Bisagno V,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
125,10.1101/2024.10.20.619256,MDMA,SERT (SLC6A4),5-HT(2C) receptors in the nucleus accumbens constrain the rewarding effects of MDMA.,2024,Pomrenze MB; Vaillancourt S; Salgado JS; Raymond KB; Llorach P; Touponse GC; Cardozo Pinto DF; Rastegar Z; Casey AB; Eshel N,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
127,10.1213/ane.0000000000006590,Ketamine,TrkB (NTRK2),"A Pharmacological Evaluation of the Analgesic Effect and Hippocampal Protein Modulation of the Ketamine Metabolite (2R,6R)-Hydroxynorketamine in Murine Pain Models.",2024,Das V; Basovich MB; Thomas CJ; Kroin JS; Buvanendran A; McCarthy RJ,candidate_paper_corpus | disorder:paper_library
128,10.1016/j.nsa.2024.104079,Ketamine,AMPA receptor,A single subanaesthetic dose of the rapid-acting antidepressant S-ketamine raises presynaptic SV2A density in limbic regions of the Wistar Kyoto rat model of depression.,2024,Bærentzen SL; Waszkiewicz AL; Thomsen M; Knudsen C; Elfving B; Landau AM,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
129,10.1124/molpharm.124.000881,Noribogaine,SERT (SLC6A4),Allosteric Inhibition and Pharmacochaperoning of the Serotonin Transporter by the Antidepressant Drugs Trazodone and Nefazodone.,2024,El-Kasaby A; Boytsov D; Kasture A; Krumpl G; Hummel T; Freissmuth M; Sandtner W,mechanistic:paper_library
130,10.1016/j.tins.2023.12.004,Ketamine,kappa opioid receptor (OPRK1),An integrative view on the cell-type-specific mechanisms of ketamine's antidepressant actions.,2024,Lewis V; Rurak G; Salmaso N; Aguilar-Valles A,candidate_paper_corpus | mechanistic:paper_library
131,10.1088/1748-605x/ad3ff9,MDA,NET (SLC6A2),Antiproliferative efficacy and mechanism of action of garlic phytochemicals-functionalized gold nanoparticles in triple-negative breast cancer cells.,2024,Meher K; Paithankar H; Hosur RV; Lopus M,mechanistic:paper_library
133,10.1126/science.ado7010,Ketamine,NMDA receptor,Brain region-specific action of ketamine as a rapid antidepressant.,2024,Chen M; Ma S; Liu H; Dong Y; Tang J; Ni Z; Tan Y; Duan C; Li H; Huang H,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
135,10.1002/dta.3547,MDMA,NET (SLC6A2),Characterization of neurotransmitter inhibition for seven cathinones by a proprietary fluorescent dye method.,2024,Persson M; Vikingsson S; Kronstrand R; Green H,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
138,10.3390/biom14091128,Ketamine,5-HT2A,Dysfunction of the NMDA Receptor in the Pathophysiology of Schizophrenia and/or the Pathomechanisms of Treatment-Resistant Schizophrenia.,2024,Okubo R; Okada M; Motomura E,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
142,10.1007/978-981-97-4402-2_3,Ayahuasca,NMDA receptor,"Efficacy, Safety, and Tolerability of Psychedelics in Treatment-Resistant Depression (TRD).",2024,Olivier B; Olivier JDA,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
144,10.1016/j.physbeh.2024.114461,S-ketamine,AMPA receptor,Esketamine enhances memory reconsolidation in the novel object recognition task.,2024,Li H; Ying L; Wan F; Shiqiao K; Yijie F; Chuli X; Xudong Y; Xinhong Y; Zhiyong X,candidate_paper_corpus | disorder:paper_library
145,10.1213/ane.0000000000006851,S-ketamine,NMDA receptor,"Esketamine: Less Drowsiness, More Analgesia.",2024,Mion G; Himmelseher S,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
146,10.1093/med/9780197549469.003.0070,Ketamine,AMPA receptor,Excitatory Transmission in Status Epilepticus.,2024,Noebels JL; Avoli M; Rogawski MA; Vezzani A; Delgado-Escueta AV; Joshi S; Kapur J,mechanistic:paper_library
148,10.1093/ijnp/pyae036,S-ketamine,NMDA receptor,"GluN2B on Adult-Born Granule Cells Modulates (R,S)-Ketamine's Rapid-Acting Effects in Mice.",2024,Bulthuis NE; McGowan JC; Ladner LR; LaGamma CT; Lim SC; Shubeck CX; Brachman RA; Sydnor E; Pavlova IP; Seo DO,candidate_paper_corpus | mechanistic:paper_library
149,10.3389/fnut.2024.1469952,MDA,NET (SLC6A2),High-fat diet mouse model receiving L-glucose supplementations propagates liver injury.,2024,Amer J; Amleh A; Salhab A; Kolodny Y; Yochelis S; Saffouri B; Paltiel Y; Safadi R,mechanistic:paper_library
150,10.7717/peerj.17894,MDA,NET (SLC6A2),In silico directed evolution of Anabas testudineus AtMP1 antimicrobial peptide to improve in vitro anticancer activity.,2024,Fazry S; Najm AA; Mahdi IM; Ang A; Lee L; Loh CT; Syed Alwi SS; Li F; Law D,mechanistic:paper_library
151,10.1016/j.accpm.2024.101444,Ketamine,NMDA receptor,Intraoperative ketamine and pain after video-assisted thoracoscopic surgery (VATS): A systematic review and meta-analysis.,2024,Akram U; Nadeem ZA; Ashfaq H; Fatima E; Ashraf H; Raza MA; Ahmed S; Nadeem A; Rehman S; Ahmad MH,candidate_paper_corpus | disorder:paper_library
153,10.1016/j.neuron.2024.06.028,Ketamine,NMDA receptor,Ketamine alleviates NMDA receptor hypofunction through synaptic trapping.,2024,Villéga F; Fernandes A; Jézéquel J; Uyttersprot F; Benac N; Zenagui S; Bastardo L; Gréa H; Bouchet D; Villetelle L,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
154,10.1124/molpharm.124.000947,S-ketamine,NMDA receptor,Ketamine and Major Ketamine Metabolites Function as Allosteric Modulators of Opioid Receptors.,2024,Gomes I; Gupta A; Margolis EB; Fricker LD; Devi LA,candidate_paper_corpus | mechanistic:paper_library
155,10.7759/cureus.69261,Ketamine,AMPA receptor,Ketamine and α-Amino-3-Hydroxy-5-Methyl-4-Isoxazolepropionic Acid (AMPA) Receptor Potentiation in the Somatosensory Cortex: A Comprehensive Review.,2024,Das K; Sen J; Borode AS,candidate_paper_corpus | disorder:paper_library
156,10.1038/s41398-024-03176-4,Ketamine,TrkB (NTRK2),Ketamine attenuates kidney damage and depression-like behaviors in mice with cisplatin-induced acute kidney injury.,2024,Huang T; He Y; Cheng R; Zhang Q; Zhong X; Hashimoto K; Liu Y; Pu Y,candidate_paper_corpus | mechanistic:paper_library
157,10.1007/7854_2023_453,Ketamine,NMDA receptor,Ketamine for Major Depressive Disorder.,2024,Costi S,candidate_paper_corpus | mechanistic:paper_library
158,10.1016/j.neuropharm.2024.110156,Ketamine,NMDA receptor,Ketamine reverses chronic corticosterone-induced behavioral deficits and hippocampal synaptic dysfunction by regulating eIF4E/BDNF signaling.,2024,Yang C; Ali T; Li A; Gao R; Yu X; Li S; Li T,mechanistic:paper_library
159,10.1177/02698811231225609,MDMA,5-HT2B,Microdosing psychedelics and the risk of cardiac fibrosis and valvulopathy: Comparison to known cardiotoxins.,2024,Rouaud A; Calder AE; Hasler G,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
161,10.1016/j.genhosppsych.2024.09.005,S-ketamine,NMDA receptor,N-methyl-d-aspartate (NMDA) receptor antagonists for treatment of catatonia in adults: Narrative review.,2024,Lee JH; Suzuki J,candidate_paper_corpus | mechanistic:paper_library
163,10.1038/s41398-024-03071-y,Ketamine,SERT (SLC6A4),Next-generation precision medicine for suicidality prevention.,2024,Bhagar R; Gill SS; Le-Niculescu H; Yin C; Roseberry K; Mullen J; Schmitz M; Paul E; Cooke J; Tracy C,candidate_paper_corpus | disorder:paper_library
164,10.1124/jpet.123.001837,MDMA,NET (SLC6A2),"Novel Benzofuran Derivatives Induce Monoamine Release and Substitute for the Discriminative Stimulus Effects of 3,4-Methylenedioxymethamphetamine.",2024,Johnson CB; Walther D; Baggott MJ; Baker LE; Baumann MH,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
166,10.1038/s41467-024-51856-y,Ibogaine,kappa opioid receptor (OPRK1),Oxa-Iboga alkaloids lack cardiac risk and disrupt opioid use in animal models.,2024,Havel V; Kruegel AC; Bechand B; McIntosh S; Stallings L; Hodges A; Wulf MG; Nelson M; Hunkele A; Ansonoff M,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
167,10.1016/j.bbrc.2024.150968,MDA,SERT (SLC6A4),Pharmacological effects of koumine on acute lung injury in septic mice: From in vivo experiments and network pharmacology studies.,2024,Long JY; Qin JY; Qi XJ; Liu ZY,mechanistic:paper_library
169,10.1080/14728222.2024.2342524,Ketamine,TrkB (NTRK2),Potentiation of antidepressant effects: NPY1R agonist and ketamine synergy enhances TrkB signaling and neurogenesis in the ventral hippocampus.,2024,Arrabal-Gómez C; Serrano-Castro P; Sánchez-Pérez JA; Garcia-Casares N; Fuxe K; Borroto-Escuela D; Narváez M,mechanistic:paper_library
170,10.1007/7854_2023_451,Ketamine,5-HT2A,Psilocybin and Other Classic Psychedelics in Depression.,2024,Nutt DJ; Peill JM; Weiss B; Godfrey K; Carhart-Harris RL; Erritzoe D,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library
171,10.1007/s00406-023-01699-3,Ketamine,5-HT2A,Psilocybin does not induce the vulnerability marker HSP70 in neurons susceptible to Olney's lesions.,2024,Iorgu AM; Vasilescu AN; Pfeiffer N; Spanagel R; Mallien AS; Inta D; Gass P,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
172,10.1097/mjt.0000000000001727,Ayahuasca,SERT (SLC6A4),Psychedelic Therapy: A Primer for Primary Care Clinicians-Historical Perspective and Overview.,2024,Tabaac BJ; Shinozuka K; Arenas A; Beutler BD; Cherian K; Evans VD; Fasano C; Muir OS,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
173,10.1097/mjt.0000000000001724,Ketamine,5-HT2A,Psychedelic Therapy: A Primer for Primary Care Clinicians-Psilocybin.,2024,Tabaac BJ; Shinozuka K; Arenas A; Beutler BD; Cherian K; Evans VD; Fasano C; Muir OS,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
174,10.1016/j.ajp.2024.104193,MDMA,5-HT2A,Psychoactive substances for the treatment of neuropsychiatric disorders.,2024,Zhen Z; Sun X; Yuan S; Zhang J,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
178,10.1080/19490976.2024.2310603,Ketamine,TrkB (NTRK2),Repeated (S)-ketamine administration ameliorates the spatial working memory impairment in mice with chronic pain: role of the gut microbiota-brain axis.,2024,Jiang Y; Wang X; Chen J; Zhang Y; Hashimoto K; Yang JJ; Zhou Z,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library
180,10.1038/s41401-023-01201-8,Ketamine,Sigma-1 receptor (SIGMAR1),Sigma-1 receptor activation mediates the sustained antidepressant effect of ketamine in mice via increasing BDNF levels.,2024,Ma H; Li JF; Qiao X; Zhang Y; Hou XJ; Chang HX; Chen HL; Zhang Y; Li YF,candidate_paper_corpus | mechanistic:paper_library
181,10.1101/2024.10.11.617861,MDMA,5-HT2A,Snapshot of 5-HT (2A) receptor activation in the mouse brain via IP (1) detection.,2024,de la Fuente Revenga M; González-Maeso J,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
182,10.1016/bs.apha.2023.09.001,MDMA,SERT (SLC6A4),Structural and functional perspectives on interactions between synthetic cathinones and monoamine transporters.,2024,Nguyen VT; Harris AC Jr; Eltit JM,candidate_paper_corpus | mechanistic:paper_library
184,10.1080/14786419.2022.2148246,MDA,NET (SLC6A2),"Synthesis, X-ray structure and anticancer activity evaluation of a binuclear La(III) complex with anthranilic acid.",2024,Zidan ASA; Mosbah HK; Aly AAM; Ibrahim ABM; Mayer P; Saber SH,mechanistic:paper_library
185,10.1038/s41380-023-02397-1,Ketamine,mGluR2 (GRM2),Targeting metaplasticity mechanisms to promote sustained antidepressant actions.,2024,Brown KA; Gould TD,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
186,10.1016/j.plaphy.2024.108436,MDA,NET (SLC6A2),TgLUT1 regulated by TgWRKY10 enhances the tolerance of Torreya grandis to drought stress.,2024,Yan J; Liu Z; Wang T; Wang R; Wang S; Chen W; Suo J; Yan J; Wu J,mechanistic:paper_library
188,10.64719/pb.4493,MDMA,Sigma-1 receptor (SIGMAR1),The Black Book of Psychotropic Dosing and Monitoring.,2024,DeBattista C; Schatzberg AF,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
189,10.1038/s41598-024-65301-z,MDA,NMDA receptor,Trigonelline as an anticonvulsant agent: mechanistic insights into NMDA receptor expression and oxidative stress balance.,2024,Kabiri-Samani N; Amini-Khoei H; Rahimi-Madiseh M; Sureda A; Lorigooini Z,candidate_paper_corpus | mechanistic:paper_library
190,10.1021/acschemneuro.3c00677,MDMA,NET (SLC6A2),Uncovering Structure-Activity Relationships of Phenethylamines: Paving the Way for Innovative Mental Health Treatments.,2024,Karabulut S; Kaur H; Gauld JW,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
191,10.7759/cureus.57654,S-ketamine,AMPA receptor,Very Low-Dose Sublingual Ketamine for Borderline Personality Disorder and Treatment-Resistant Depression.,2024,Liester M; Wilkenson R; Patterson B; Liang B,candidate_paper_corpus | disorder:paper_library
192,10.3389/fpsyt.2024.1485337,Ayahuasca,Sigma-1 receptor (SIGMAR1),"Why N,N-dimethyltryptamine matters: unique features and therapeutic potential beyond classical psychedelics.",2024,Chaves C; Dos Santos RG; Dursun SM; Tusconi M; Carta MG; Brietzke E; Hallak JEC,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
194,10.7554/elife.82641,Ibogaine,SERT (SLC6A4),A mechanism of uncompetitive inhibition of the serotonin transporter.,2023,Bhat S; El-Kasaby A; Kasture A; Boytsov D; Reichelt JB; Hummel T; Sucic S; Pifl C; Freissmuth M; Sandtner W,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
196,10.1016/j.neuropharm.2023.109689,Ketamine,NMDA receptor,Acute administration of the NMDA receptor antagonists ketamine and MK-801 reveals dysregulation of glutamatergic signalling and sensorimotor gating in the Sapap3 knockout mouse model of compulsive-like behaviour.,2023,Gattuso JJ; Wilson C; Hannan AJ; Renoir T,disorder:paper_library | mechanistic:paper_library
197,10.29219/fnr.v67.9854,MDA,NET (SLC6A2),"Antidiabetic and antihyperlipidemic activities of Phyllanthus emblica L. extract in vitro and the regulation of Akt phosphorylation, gluconeogenesis, and peroxisome proliferator-activated receptor α in streptozotocin-induced diabetic mice.",2023,Huang SM; Lin CH; Chang WF; Shih CC,mechanistic:paper_library
198,10.1021/acschemneuro.3c00088,Ketamine,NMDA receptor,Classics in Chemical Neuroscience: Dextromethorphan (DXM).,2023,McClure EW; Daniels RN,candidate_paper_corpus | mechanistic:paper_library
202,10.3390/ph16101483,MDA,5-HT1A,"Design, Synthesis and Biological Evaluation of Novel N-Arylpiperazines Containing a 4,5-Dihydrothiazole Ring.",2023,Andreozzi G; Ambrosio MR; Magli E; Maneli G; Severino B; Corvino A; Sparaco R; Perissutti E; Frecentese F; Santagada V,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
203,10.1016/j.pbb.2023.173523,Ketamine,SERT (SLC6A4),Differentially regulated targets in the fast-acting antidepressant effect of (R)-ketamine: A systems biology approach.,2023,Scotton E; Casa PL; de Abreu FP; de Avila E Silva S; Wilges RLB; Rossetto MV; Géa LP; Rosa AR; Colombo R,candidate_paper_corpus | mechanistic:paper_library
204,10.1101/2023.08.29.23294386,Noribogaine,SERT (SLC6A4),Disruptive mutations in the serotonin transporter associate serotonin dysfunction with treatment-resistant affective disorder.,2023,Støier JF; Jørgensen TN; Sparsø T; Rasmussen HB; Kumar V; Newman AH; Blakely RD; Werge T; Gether U; Herborg F,mechanistic:paper_library
206,10.1007/s00406-023-01571-4,Ketamine,NMDA receptor,Esmethadone-HCl (REL-1017): a promising rapid antidepressant.,2023,Fava M; Stahl SM; De Martin S; Mattarei A; Bettini E; Comai S; Alimonti A; Bifari F; Pani L; Folli F,candidate_paper_corpus | mechanistic:curated | mechanistic:exploratory | mechanistic:paper_library
207,10.3390/ph16071013,S-ketamine,NMDA receptor,Exploring the Molecular Targets for the Antidepressant and Antisuicidal Effects of Ketamine Enantiomers by Using Network Pharmacology and Molecular Docking.,2023,Altê GA; Rodrigues ALS,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
209,10.3390/biomedicines11030806,Ketamine,5-HT2B,Inhibition of Microglial GSK3β Activity Is Common to Different Kinds of Antidepressants: A Proposal for an In Vitro Screen to Detect Novel Antidepressant Principles.,2023,Kalkman HO,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
210,10.3390/ijms241612987,S-ketamine,NMDA receptor,Investigational Drugs for the Treatment of Postherpetic Neuralgia: Systematic Review of Randomized Controlled Trials.,2023,Huerta MÁ; Garcia MM; García-Parra B; Serrano-Afonso A; Paniagua N,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
211,10.1093/milmed/usac095,MDMA,NMDA receptor,Is PTSD an Evolutionary Survival Adaptation Initiated by Unrestrained Cytokine Signaling and Maintained by Epigenetic Change?,2023,Rudzki S,disorder:paper_library
212,10.1016/j.neuropharm.2022.109403,Ketamine,DAT (SLC6A3),Ketamine preservative benzethonium chloride potentiates hippocampal synaptic transmission and binds neurotransmitter receptors and transporters.,2023,Brown KA; Zanos P; Powels CF; Fix CJ; Michaelides M; Pereira EFR; Moaddel R; Gould TD,candidate_paper_corpus | mechanistic:paper_library
