# LLM full-text candidate queue for disorder generated at 2026-05-18T21:06:31.922230+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1176/appi.ajp.20250903,Ketamine,Major depressive disorder,Regional Blood Flow Signatures of Opioidergic Modulation of Ketamine in Major Depressive Disorder: A Randomized Crossover Study,2026,Luke A. Jelen; Owen O’Daly; Fernando O. Zelaya; James M. Stone; Allan H. Young; Mitul A. Mehta,American Journal of Psychiatry,journal-article,,2026-04-02,0002-953X,1535-7228,American Psychiatric Association Publishing,,Depressive Disorders | Ketamine/Esketamine | Neuroimaging | Psychopharmacology,,,,,,,eng,
10.1177/0269881108089587,MDMA,"Disruptive, Impulse Control, and Conduct Disorders",Disrupted `reflection' impulsivity in cannabis users but not current or                former ecstasy users,2008,L. Clark; JP Roiser; TW Robbins; BJ Sahakian,Journal of Psychopharmacology,journal-article,,2008-05-30,0269-8811,1461-7285,SAGE Publications,"Adult | Demography | Disruptive, Impulse Control, and Conduct Disorders / chemically induced | Disruptive, Impulse Control, and Conduct Disorders / complications | Disruptive, Impulse Control, and Conduct Disorders / metabolism | Disruptive, Impulse Control, and Conduct Disorders / psychology | Female | Hallucinogens / toxicity | Humans | Male | Marijuana Abuse / complications | Marijuana Abuse / psychology | N-Methyl-3,4-methylenedioxyamphetamine / toxicity | Neurotoxicity Syndromes / epidemiology | Neurotoxicity Syndromes / etiology | Neurotoxicity Syndromes / metabolism | Neurotoxicity Syndromes / physiopathology | Self Disclosure | Serotonin / metabolism | Substance-Related Disorders / epidemiology | Surveys and Questionnaires | Task Performance and Analysis | Tobacco Use Disorder / epidemiology",,Medical Research Council | Wellcome Trust,G0001354,,,,,eng,
10.1177/0269881108089815,"3,4-Methylenedioxymethamphetamine (MDMA)",Executive function deficits,Evidence for selective executive function deficits in ecstasy/polydrug users,2008,JE Fisk; C. Montgomery,Journal of Psychopharmacology,journal-article,,2008-05-30,0269-8811,1461-7285,SAGE Publications,"Adult | Amphetamine-Related Disorders / physiopathology | Amphetamine-Related Disorders / psychology | Cannabis / toxicity | Cocaine / toxicity | Cognition / drug effects | Female | Hallucinogens / toxicity | Humans | Lysergic Acid Diethylamide / toxicity | Male | N-Methyl-3,4-methylenedioxyamphetamine / toxicity | Problem Solving / drug effects | Tablets",,,,,,,,eng,
10.1177/0269881117732514,Ketamine,Major depressive disorder,The antidepressant efficacy of subanesthetic-dose ketamine does not correlate with baseline subcortical volumes in a replication sample with major depressive disorder,2017,Mark J Niciu; Nicolas D Iadarola; Dipavo Banerjee; David A Luckenbaugh; Minkyung Park; Marc Lener; Lawrence Park; Dawn F Ionescu; Elizabeth D Ballard; Nancy E Brutsche,Journal of Psychopharmacology,journal-article,,2017-10-17,0269-8811,1461-7285,SAGE Publications,"Adolescent | Adult | Aged | Amygdala / pathology | Antidepressive Agents / therapeutic use | Atrophy / pathology | Brain-Derived Neurotrophic Factor / genetics | Major Depressive Disorder / drug therapy | Major Depressive Disorder / genetics | Major Depressive Disorder / pathology | Depressive Disorder, Treatment-Resistant / drug therapy | Depressive Disorder, Treatment-Resistant / pathology | Double-Blind Method | Female | Genotype | Hippocampus / pathology | Humans | Ketamine / therapeutic use | Magnetic Resonance Imaging | Male | Middle Aged | Neuroimaging | Thalamus / pathology | Treatment Outcome | Young Adult",Major depressive disorder | brain-derived neurotrophic factor (BDNF) | ketamine | thalamus | val66met,NCATS NIH HHS | Intramural NIH HHS,UL1 TR000371 | Z01 MH002857 | ZIA MH002857,,,,,eng,
10.1177/0271678x20938137,Salvinorin A,Ischemic Stroke,Intranasal salvinorin A improves neurological outcome in rhesus monkey ischemic stroke model using autologous blood clot,2020,Longfei Wu; Di Wu; Jian Chen; Chunhua Chen; Tianqi Yao; Xiaoduo He; Yanqin Ma; Xinglong Zhi; Renyu Liu; Xunming Ji,Journal of Cerebral Blood Flow & Metabolism,journal-article,,2020-07-02,0271-678X,1559-7016,SAGE Publications,"Animals | Blood Coagulation | Disease Models, Animal | Diterpenes, Clerodane / therapeutic use | Infarction, Middle Cerebral Artery / diagnostic imaging | Infarction, Middle Cerebral Artery / pathology | Infarction, Middle Cerebral Artery / prevention & control | Ischemic Stroke / complications | Ischemic Stroke / diagnostic imaging | Macaca mulatta | Magnetic Resonance Imaging | Male | Nervous System Diseases / diagnostic imaging | Nervous System Diseases / etiology | Nervous System Diseases / prevention & control | Neuroprotective Agents / therapeutic use | Treatment Outcome",Ischemia | neuroprotection | rhesus | salvinorin A | stroke,,,,,,,eng,
10.1186/s10194-015-0568-7,Ketamine,Headache disorders,Nociception-specific blink reflex: pharmacology in healthy volunteers,2015,JCA Marin; AR Gantenbein; K. Paemeleire; H. Kaube; PJ Goadsby,The Journal of Headache and Pain,journal-article,,2015-10-08,1129-2369,1129-2377,Springer Science and Business Media LLC,"Adult | Analgesics / pharmacology | Analgesics, Opioid / pharmacology | Area Under Curve | Blinking / drug effects | Cross-Over Studies | Double-Blind Method | Electric Stimulation | Healthy Volunteers | Humans | Hypnotics and Sedatives / pharmacology | Male | Migraine Disorders / drug therapy | Muscle Relaxants, Central / pharmacology | Nociception / drug effects | Pain Measurement / methods | Psychometrics | Young Adult",Migraine | Nociception specific blink reflex (nBR) | Pharmacology | Trigeminovascular system,,,,,,,eng,
10.1186/s40359-025-02778-x,Ketamine,Attention-deficit/hyperactivity disorder,Behavioral and psychological correlates of problematic smartphone use in street ketamine users.,2025,Lin CH; Lin YL; Chan CH,BMC psychology,Journal Article,,2025-04-27,2050-7283,2050-7283,,"Humans | Ketamine / adverse effects | Male | Female | Adult | Internet Addiction Disorder / psychology | Smartphone | Young Adult | Substance-Related Disorders / psychology | Behavior, Addictive / psychology | Attention Deficit Disorder with Hyperactivity / psychology | Adolescent | China",Attention-deficit/hyperactivity disorder | Behavioral addiction | Internet gaming | Ketamine | Problematic smartphone use,,,,,,,eng,
10.12740/pp/onlinefirst/202128,ketamine,Major depressive disorder,Ketamine - mechanisms of action as an antidepressant,2025,Bronisław Gębik; Katarzyna Bliźniewska-Kowalska; Piotr Gałecki,Psychiatria Polska,journal-article,,2025-06-02,0033-2674,2391-5854,Komitet Redakcyjno - Wydawniczy Polskiego Towarzystwa Psychiatrycznego,,antidepressants | depression | ketamine,,,,,,,eng | pol,
10.12998/wjcc.v12.i28.6195,Esketamine,Postpartum depression,Effect of intraoperative injection of esketamine on postoperative analgesia and postoperative rehabilitation after cesarean section.,2024,Chen HZ; Gao Y; Li KK; An L; Yan J; Li H; Zhang J,World journal of clinical cases,Clinical Trial | Journal Article,,2024-10-06,2307-8960,,,,Cesarean section | Depression | Esketamine | Maternity | Postoperative analgesia,,,,,,,eng,
10.12998/wjcc.v12.i28.6195,Esketamine,Postoperative pain,Effect of intraoperative injection of esketamine on postoperative analgesia and postoperative rehabilitation after cesarean section.,2024,Chen HZ; Gao Y; Li KK; An L; Yan J; Li H; Zhang J,World journal of clinical cases,Clinical Trial | Journal Article,,2024-10-06,2307-8960,,,,Cesarean section | Depression | Esketamine | Maternity | Postoperative analgesia,,,,,,,eng,
10.1515/revneuro-2012-0078,Ketamine,Substance-Related Disorders,The role of setting for ketamine abuse: clinical and preclinical evidence,2012,Maria Teresa De Luca; Maria Meringolo; Primavera Alessandra Spagnolo; Aldo Badiani,Reviews in the Neurosciences,journal-article,,2012-01-01,0334-1763,2191-0200,Walter de Gruyter GmbH,"Animals | Clinical Trials as Topic | Cocaine / administration & dosage | Disease Models, Animal | Dose-Response Relationship, Drug | Drug Evaluation, Preclinical | Humans | Ketamine / adverse effects | Rats | Substance-Related Disorders / complications | Substance-Related Disorders / drug therapy | Substance-Related Disorders / epidemiology",,,,,,,,eng,
10.23736/s0375-9393.24.17703-6,Esketamine,Postoperative depression,The effects of prophylactic use of esketamine on postoperative depression and quality of life: a meta-analysis,2024,Guoweng NIU; Xiaozhu ZHENG; Bigao DENG; Yong S. DU; Yang MEI,Minerva Anestesiologica,journal-article,,2024-03-18,0375-9393,1827-1596,Edizioni Minerva Medica,Ketamine / therapeutic use | Humans | Quality of Life | Depression / prevention & control | Postoperative Complications / prevention & control | Randomized Controlled Trials as Topic,,,,10.23736/S0375-9393.24.18048-0,CommentIn PMID:38482638 Minerva Anestesiol. 2024 Apr;90(4):242-244. doi: 10.23736/S0375-9393.24.18048-0.,,,eng,
10.23736/s0375-9393.24.17703-6,Esketamine,Postoperative anxiety,The effects of prophylactic use of esketamine on postoperative depression and quality of life: a meta-analysis,2024,Guoweng NIU; Xiaozhu ZHENG; Bigao DENG; Yong S. DU; Yang MEI,Minerva Anestesiologica,journal-article,,2024-03-18,0375-9393,1827-1596,Edizioni Minerva Medica,Ketamine / therapeutic use | Humans | Quality of Life | Depression / prevention & control | Postoperative Complications / prevention & control | Randomized Controlled Trials as Topic,,,,10.23736/S0375-9393.24.18048-0,CommentIn PMID:38482638 Minerva Anestesiol. 2024 Apr;90(4):242-244. doi: 10.23736/S0375-9393.24.18048-0.,,,eng,
10.23736/s0375-9393.24.17703-6,Esketamine,Chronic pain,The effects of prophylactic use of esketamine on postoperative depression and quality of life: a meta-analysis,2024,Guoweng NIU; Xiaozhu ZHENG; Bigao DENG; Yong S. DU; Yang MEI,Minerva Anestesiologica,journal-article,,2024-03-18,0375-9393,1827-1596,Edizioni Minerva Medica,Ketamine / therapeutic use | Humans | Quality of Life | Depression / prevention & control | Postoperative Complications / prevention & control | Randomized Controlled Trials as Topic,,,,10.23736/S0375-9393.24.18048-0,CommentIn PMID:38482638 Minerva Anestesiol. 2024 Apr;90(4):242-244. doi: 10.23736/S0375-9393.24.18048-0.,,,eng,
10.23736/s0375-9393.24.17703-6,Esketamine,Quality of life,The effects of prophylactic use of esketamine on postoperative depression and quality of life: a meta-analysis,2024,Guoweng NIU; Xiaozhu ZHENG; Bigao DENG; Yong S. DU; Yang MEI,Minerva Anestesiologica,journal-article,,2024-03-18,0375-9393,1827-1596,Edizioni Minerva Medica,Ketamine / therapeutic use | Humans | Quality of Life | Depression / prevention & control | Postoperative Complications / prevention & control | Randomized Controlled Trials as Topic,,,,10.23736/S0375-9393.24.18048-0,CommentIn PMID:38482638 Minerva Anestesiol. 2024 Apr;90(4):242-244. doi: 10.23736/S0375-9393.24.18048-0.,,,eng,
10.3389/fphar.2024.1247646,Esketamine,Postpartum depression,Esketamine combined with sufentanil versus sufentanil in patient-controlled intravenous analgesia: a meta-analysis,2024,Manman Yao; Baoxia Fang; Jinguo Yang; Peng Chen; Fuchao Chen,Frontiers in Pharmacology,journal-article,,2024-02-07,1663-9812,,Frontiers Media SA,,esketamine | meta-analysis | patient-controlled intravenous analgesia | postoperative pain | sufentanil,,,,,,,eng,
10.3389/fpsyg.2023.1176564,MDMA,Substance use disorder,Substance abuse and susceptibility to false memory formation: a systematic review and meta-analysis,2023,Tânia Caetano; Maria Salomé Pinho; Eduardo Ramadas; Jessica Lopes; Timóteo Areosa; Daniela Ferreira; Maria dos Anjos Dixe,Frontiers in Psychology,journal-article,,2023-05-05,1664-1078,,Frontiers Media SA,,confabulation | false memory | false recall | false recognition | meta-analysis | substance abuse | systematic review,,,,,,,eng,
10.3389/fpsyg.2023.1176564,Cocaine,Cocaine use disorder,Substance abuse and susceptibility to false memory formation: a systematic review and meta-analysis,2023,Tânia Caetano; Maria Salomé Pinho; Eduardo Ramadas; Jessica Lopes; Timóteo Areosa; Daniela Ferreira; Maria dos Anjos Dixe,Frontiers in Psychology,journal-article,,2023-05-05,1664-1078,,Frontiers Media SA,,confabulation | false memory | false recall | false recognition | meta-analysis | substance abuse | systematic review,,,,,,,eng,
10.3389/fpsyt.2022.833259,Ketamine,Postpartum depression,Ketamine as a prophylactic resilience-enhancing agent,2022,Audrey G. Evers; James W. Murrough; Dennis S. Charney; Sara Costi,Frontiers in Psychiatry,journal-article,,2022-07-28,1664-0640,,Frontiers Media SA,,ketamine | prevention | prophylactic | resilience | stress,,,,,,,eng,
10.3389/fpsyt.2022.833259,Ketamine,Post-traumatic stress disorder,Ketamine as a prophylactic resilience-enhancing agent,2022,Audrey G. Evers; James W. Murrough; Dennis S. Charney; Sara Costi,Frontiers in Psychiatry,journal-article,,2022-07-28,1664-0640,,Frontiers Media SA,,ketamine | prevention | prophylactic | resilience | stress,,,,,,,eng,
10.3390/jcm11144129,Ketamine,Headache disorders,Effect of Intravenous Ketamine on Hypocranial Pressure Symptoms in Patients with Spinal Anesthetic Cesarean Sections: A Systematic Review and Meta-Analysis,2022,Xiaoshen Liang; Xin Yang; Shuang Liang; Yu Zhang; Zhuofeng Ding; Qulian Guo; Changsheng Huang,Journal of Clinical Medicine,journal-article,,2022-07-16,2077-0383,,MDPI AG,,cesarean section | intracranial hypotension | ketamine | post-dural puncture headache | spinal anesthesia,,,,,,,eng,
10.4103/abr.abr_166_21,Ketamine,Pain,Comparison of the Effect of Intravenous Fentanyl with Low-Dose Ketamine on Pain Relief in Patients Taking Methadone and Suffering from Limb Fractures.,2023,Forghani M; Nasr Esfahani M; Vali M,Advanced biomedical research,Journal Article,,2023-01-27,2277-9175,,,,Addict | Drug | fentanyl | fracture | ketamine | pain,,,,,,,eng,
10.51894/001c.17647,Ketamine,Post-traumatic stress disorder,Does Peritraumatic Ketamine Reduce Symptoms of Post-Traumatic Stress Disorder?,2020,Jack Brodeur; Ryley Mancine; Alyse Ley; Jed Magen,Spartan Medical Research Journal,journal-article,,2020-10-30,2474-7629,2474-7629,Michigan State University College of Osteopathic Medicine Statewide Campus System,,asd | emegency | ketamine | peritraumatic | prehospital | propofol | ptsd,,,,,,,eng,
10.51894/001c.17647,Ketamine,Acute stress disorder,Does Peritraumatic Ketamine Reduce Symptoms of Post-Traumatic Stress Disorder?,2020,Jack Brodeur; Ryley Mancine; Alyse Ley; Jed Magen,Spartan Medical Research Journal,journal-article,,2020-10-30,2474-7629,2474-7629,Michigan State University College of Osteopathic Medicine Statewide Campus System,,asd | emegency | ketamine | peritraumatic | prehospital | propofol | ptsd,,,,,,,eng,
10.5312/wjo.v15.i9.882,,,Pain management in acute musculoskeletal injury: Effect of opioid vs nonopioid medications.,2024,Fiore M; Nasto LA; McCaffery E; Barletta F; Visconti A; Gargano F; Pola E; Pace MC,World journal of orthopedics,Journal Article,,2024-09-18,2218-5836,,,,Acute musculoskeletal injury | Acute traumatic pain | Non-opioid analgesia | Non-opioid pain control | Opioid crisis | Opioid disorder | Opioid-sparing analgesia | Systematic review,,,,,,,eng,
10.1001/archpsyc.62.9.985,Ketamine,Negative symptoms,Comparative and Interactive Human Psychopharmacologic Effects of Ketamine and Amphetamine,2005,John H. Krystal; Edward B. Perry; Ralitza Gueorguieva; Aysenil Belger; Steven H. Madonick; Anissa Abi-Dargham; Thomas B. Cooper; Lisa MacDougall; Walid Abi-Saab; D. Cyril D’Souza,Archives of General Psychiatry,journal-article,,2005-09-01,0003-990X,1538-3636,American Medical Association (AMA),"Amphetamine / pharmacology | Cognition / drug effects | Cognition / physiology | Dopamine / physiology | Double-Blind Method | Drug Interactions | Glutamine / drug effects | Glutamine / physiology | Humans | Ketamine / pharmacology | Placebos | Prefrontal Cortex / drug effects | Prefrontal Cortex / physiopathology | Psychoses, Substance-Induced / etiology | Psychoses, Substance-Induced / physiopathology | Psychoses, Substance-Induced / psychology | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology",,NIAAA NIH HHS | NCRR NIH HHS | NIMH NIH HHS,K05 AA014906-01 | M01-RR00125 | P50 AA-12870-03 | P50 MH068789-01,,,,,eng,
10.1001/archpsyc.62.9.985,Amphetamine,Hostility,Comparative and Interactive Human Psychopharmacologic Effects of Ketamine and Amphetamine,2005,John H. Krystal; Edward B. Perry; Ralitza Gueorguieva; Aysenil Belger; Steven H. Madonick; Anissa Abi-Dargham; Thomas B. Cooper; Lisa MacDougall; Walid Abi-Saab; D. Cyril D’Souza,Archives of General Psychiatry,journal-article,,2005-09-01,0003-990X,1538-3636,American Medical Association (AMA),"Amphetamine / pharmacology | Cognition / drug effects | Cognition / physiology | Dopamine / physiology | Double-Blind Method | Drug Interactions | Glutamine / drug effects | Glutamine / physiology | Humans | Ketamine / pharmacology | Placebos | Prefrontal Cortex / drug effects | Prefrontal Cortex / physiopathology | Psychoses, Substance-Induced / etiology | Psychoses, Substance-Induced / physiopathology | Psychoses, Substance-Induced / psychology | Receptors, N-Methyl-D-Aspartate / drug effects | Receptors, N-Methyl-D-Aspartate / physiology",,NIAAA NIH HHS | NCRR NIH HHS | NIMH NIH HHS,K05 AA014906-01 | M01-RR00125 | P50 AA-12870-03 | P50 MH068789-01,,,,,eng,
10.1002/hup.503,Lisuride,Tobacco use disorder,Cortisol as an indicator of dopaminergic effects on nicotine craving,2003,M. Reuter; J. Hennig,Human Psychopharmacology Clinical and Experimental,journal-article,,2003-05-13,0885-6222,1099-1077,Wiley,"Adult | Behavior, Addictive / blood | Behavior, Addictive / psychology | Cross-Over Studies | Dopamine / metabolism | Dopamine Agonists / pharmacology | Dopamine Antagonists / pharmacology | Double-Blind Method | Fluphenazine / pharmacology | Humans | Hydrocortisone / blood | Lisuride / pharmacology | Male | Prolactin / blood | Smoking / blood | Smoking / psychology | Substance Withdrawal Syndrome / blood | Substance Withdrawal Syndrome / psychology | Tobacco Use Disorder / blood | Tobacco Use Disorder / psychology",,,,,,,,eng,
10.1002/hup.684,MDMA,Aggression,Pattern of cannabis use in ecstasy polydrug users: moderate cannabis use may compensate for self‐rated aggression and somatic symptoms,2005,R. M. Milani; A. C. Parrott; F. Schifano; J. J. D. Turner,Human Psychopharmacology Clinical and Experimental,journal-article,,2005-04-07,0885-6222,1099-1077,Wiley,"Adult | Aggression / drug effects | Alcohol Drinking / psychology | Cognition Disorders / chemically induced | Cognition Disorders / psychology | Drug Interactions | Family | Female | Humans | Likelihood Functions | Male | Marijuana Abuse / complications | Marijuana Abuse / psychology | N-Methyl-3,4-methylenedioxyamphetamine | Psychiatric Status Rating Scales | Smoking / psychology | Stress, Psychological / complications | Stress, Psychological / psychology | Substance-Related Disorders / complications | Substance-Related Disorders / psychology | Surveys and Questionnaires",,,,,,,,eng,
10.1002/hup.684,MDMA,Somatic symptoms,Pattern of cannabis use in ecstasy polydrug users: moderate cannabis use may compensate for self‐rated aggression and somatic symptoms,2005,R. M. Milani; A. C. Parrott; F. Schifano; J. J. D. Turner,Human Psychopharmacology Clinical and Experimental,journal-article,,2005-04-07,0885-6222,1099-1077,Wiley,"Adult | Aggression / drug effects | Alcohol Drinking / psychology | Cognition Disorders / chemically induced | Cognition Disorders / psychology | Drug Interactions | Family | Female | Humans | Likelihood Functions | Male | Marijuana Abuse / complications | Marijuana Abuse / psychology | N-Methyl-3,4-methylenedioxyamphetamine | Psychiatric Status Rating Scales | Smoking / psychology | Stress, Psychological / complications | Stress, Psychological / psychology | Substance-Related Disorders / complications | Substance-Related Disorders / psychology | Surveys and Questionnaires",,,,,,,,eng,
10.1002/hup.684,Cannabis,Paranoid symptoms,Pattern of cannabis use in ecstasy polydrug users: moderate cannabis use may compensate for self‐rated aggression and somatic symptoms,2005,R. M. Milani; A. C. Parrott; F. Schifano; J. J. D. Turner,Human Psychopharmacology Clinical and Experimental,journal-article,,2005-04-07,0885-6222,1099-1077,Wiley,"Adult | Aggression / drug effects | Alcohol Drinking / psychology | Cognition Disorders / chemically induced | Cognition Disorders / psychology | Drug Interactions | Family | Female | Humans | Likelihood Functions | Male | Marijuana Abuse / complications | Marijuana Abuse / psychology | N-Methyl-3,4-methylenedioxyamphetamine | Psychiatric Status Rating Scales | Smoking / psychology | Stress, Psychological / complications | Stress, Psychological / psychology | Substance-Related Disorders / complications | Substance-Related Disorders / psychology | Surveys and Questionnaires",,,,,,,,eng,
10.1007/164_2019_304,psychedelics,Opioid use disorder,Clinical Trials for Opioid Use Disorder,2019,Esther Blessing; Sanya Virani; John Rotrosen,Handbook of experimental pharmacology,book-chapter,,2019-01-01,0171-2004,1865-0325,Springer International Publishing,"Behavior, Addictive | Clinical Trials as Topic | Drug Overdose | Humans | Opioid-Related Disorders / drug therapy",Addiction | Clinical trial | Opioid | Opioid use disorder,,,,,,,eng,
10.1007/s00210-017-1438-4,Ketamine,Headache disorders,Migraine with prolonged aura: phenotype and treatment,2017,Michele Viana; Shazia Afridi,Naunyn-Schmiedeberg s Archives of Pharmacology,journal-article,,2017-11-16,0028-1298,1432-1912,Springer Science and Business Media LLC,Humans | Ketamine / therapeutic use | Lamotrigine | Migraine with Aura / diagnosis | Migraine with Aura / drug therapy | Migraine with Aura / physiopathology | Phenotype | Pilot Projects | Randomized Controlled Trials as Topic / methods | Treatment Outcome | Triazines / therapeutic use | Tryptamines / therapeutic use,Duration | Migraine with aura | Non-hemiplegic migraine aura | Phenotype | Prolonged,Italian Ministry of Health,RC 2013-2015,,,,,eng,
10.1007/s00213-003-1463-5,MDMA,Memory disorder,Altered response to tryptophan supplementation after long-term abstention from MDMA (ecstasy) is highly correlated with human memory function,2003,H. Valerie Curran; Suzanne L. Verheyden,Psychopharmacology,journal-article,,2003-08-01,0033-3158,1432-2072,Springer Science and Business Media LLC,"Adult | Affect / drug effects | Amphetamine-Related Disorders / psychology | Attention / drug effects | Cognition / drug effects | Hallucinogens / adverse effects | Humans | Male | Memory / drug effects | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Serotonin / physiology | Time Factors | Tryptophan / administration & dosage | Tryptophan / blood | Tryptophan / deficiency | Verbal Behavior / drug effects",,,,,,,,eng,
10.1007/s00213-003-1463-5,MDMA,Aggression,Altered response to tryptophan supplementation after long-term abstention from MDMA (ecstasy) is highly correlated with human memory function,2003,H. Valerie Curran; Suzanne L. Verheyden,Psychopharmacology,journal-article,,2003-08-01,0033-3158,1432-2072,Springer Science and Business Media LLC,"Adult | Affect / drug effects | Amphetamine-Related Disorders / psychology | Attention / drug effects | Cognition / drug effects | Hallucinogens / adverse effects | Humans | Male | Memory / drug effects | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Serotonin / physiology | Time Factors | Tryptophan / administration & dosage | Tryptophan / blood | Tryptophan / deficiency | Verbal Behavior / drug effects",,,,,,,,eng,
10.1007/s00213-008-1237-1,DMT,Psychosis,Pharmacological modulation of the neural basis underlying inhibition of return (IOR) in the human 5-HT2A agonist and NMDA antagonist model of psychosis,2008,Jörg Daumann; Karsten Heekeren; Anna Neukirch; Christiane M. Thiel; Walter Möller-Hartmann; Euphrosyne Gouzoulis-Mayfrank,Psychopharmacology,journal-article,,2008-07-23,0033-3158,1432-2072,Springer Science and Business Media LLC,"Adult | Attention / drug effects | Cross-Over Studies | Cues | Double-Blind Method | Female | Humans | Inhibition, Psychological | Ketamine | Magnetic Resonance Imaging / methods | Male | Models, Biological | N,N-Dimethyltryptamine | Psychoses, Substance-Induced / etiology | Psychoses, Substance-Induced / physiopathology | Reaction Time / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Serotonin 5-HT2 Receptor Agonists | Signal Detection, Psychological | Task Performance and Analysis",,,,,,,,eng,
10.1007/s00213-008-1237-1,S-ketamine,Psychosis,Pharmacological modulation of the neural basis underlying inhibition of return (IOR) in the human 5-HT2A agonist and NMDA antagonist model of psychosis,2008,Jörg Daumann; Karsten Heekeren; Anna Neukirch; Christiane M. Thiel; Walter Möller-Hartmann; Euphrosyne Gouzoulis-Mayfrank,Psychopharmacology,journal-article,,2008-07-23,0033-3158,1432-2072,Springer Science and Business Media LLC,"Adult | Attention / drug effects | Cross-Over Studies | Cues | Double-Blind Method | Female | Humans | Inhibition, Psychological | Ketamine | Magnetic Resonance Imaging / methods | Male | Models, Biological | N,N-Dimethyltryptamine | Psychoses, Substance-Induced / etiology | Psychoses, Substance-Induced / physiopathology | Reaction Time / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Serotonin 5-HT2 Receptor Agonists | Signal Detection, Psychological | Task Performance and Analysis",,,,,,,,eng,
10.1007/s00213-008-1237-1,DMT,Schizophrenia,Pharmacological modulation of the neural basis underlying inhibition of return (IOR) in the human 5-HT2A agonist and NMDA antagonist model of psychosis,2008,Jörg Daumann; Karsten Heekeren; Anna Neukirch; Christiane M. Thiel; Walter Möller-Hartmann; Euphrosyne Gouzoulis-Mayfrank,Psychopharmacology,journal-article,,2008-07-23,0033-3158,1432-2072,Springer Science and Business Media LLC,"Adult | Attention / drug effects | Cross-Over Studies | Cues | Double-Blind Method | Female | Humans | Inhibition, Psychological | Ketamine | Magnetic Resonance Imaging / methods | Male | Models, Biological | N,N-Dimethyltryptamine | Psychoses, Substance-Induced / etiology | Psychoses, Substance-Induced / physiopathology | Reaction Time / drug effects | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Serotonin 5-HT2 Receptor Agonists | Signal Detection, Psychological | Task Performance and Analysis",,,,,,,,eng,
10.1007/s00213-019-05204-4,Ketamine,Cocaine use disorder,Effects of ketamine treatment on cocaine-induced reinstatement and disruption of functional connectivity in unanesthetized rhesus monkeys,2019,Eric A. Maltbie; Kaundinya S. Gopinath; Leonard L. Howell,Psychopharmacology,journal-article,,2019-03-16,0033-3158,1432-2072,Springer Science and Business Media LLC,"Anesthetics, Dissociative / pharmacology | Anesthetics, Dissociative / therapeutic use | Animals | Cocaine / administration & dosage | Cocaine-Related Disorders / diagnostic imaging | Cocaine-Related Disorders / drug therapy | Corpus Striatum / diagnostic imaging | Corpus Striatum / drug effects | Extinction, Psychological / drug effects | Female | Frontal Lobe / diagnostic imaging | Frontal Lobe / drug effects | Ketamine / pharmacology | Ketamine / therapeutic use | Macaca mulatta | Magnetic Resonance Imaging / methods | Nerve Net / diagnostic imaging | Nerve Net / drug effects | Reward | Self Administration | Treatment Outcome",Addiction | Cocaine | Functional connectivity | Ketamine | Nonhuman primates | Pharmacological MRI | Reinstatement | Self-administration,NIDA NIH HHS | Yerkes Regional Primate Research Center,DA031246 | P51OD11132,,,,,eng,
10.1007/s12311-012-0382-6,Lisuride,Spinocerebellar Ataxia Type 2,Lisuride Reduces Involuntary Periodic Leg Movements in Spinocerebellar Ataxia Type 2 Patients,2012,Luis Velázquez-Pérez; Roberto Rodríguez-Labrada; Lázaro Álvarez-González; Raúl Aguilera-Rodríguez; Mario Álvarez Sánchez; Nalia Canales-Ochoa; Lourdes Galicia Polo; Reyes Haro-Valencia; Jacqueline Medrano-Montero; Yaimeé Vázquez-Mojena,The Cerebellum,journal-article,,2012-04-03,1473-4222,1473-4230,Springer Science and Business Media LLC,Adult | Dopamine Agonists / therapeutic use | Female | Humans | Leg / physiopathology | Lisuride / therapeutic use | Male | Middle Aged | Polysomnography / methods | Restless Legs Syndrome / drug therapy | Restless Legs Syndrome / etiology | Sleep / physiology | Spinocerebellar Ataxias / complications | Spinocerebellar Ataxias / drug therapy,,,,,,,,eng,
