# discovered queue (mechanistic) generated at 2026-04-20T16:01:59.580545+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1016/j.neuropharm.2014.03.003,DOI,5-HT2A,Pharmacological modulation of abnormal involuntary DOI-induced head twitch response in male DBA/2J mice: I. Effects of D2/D3 and D2 dopamine receptor selective compounds,2014,Claudia Rangel‐Barajas; Maninder Malik; Suwanna Vangveravong; Robert H. Mach; Robert R. Luedtke
10.1016/j.bcp.2014.01.024,MDMA,SERT (SLC6A4),"Pharmacological profiles of aminoindanes, piperazines, and pipradrol derivatives",2014,Linda D. Simmler; Anna Rickli; York Schramm; Marius C. Hoener; Matthias E. Liechti
10.1038/npp.2014.281,MDMA,SERT (SLC6A4),"Poster Session II Tuesday, December 09, 2014.",2014,
10.1371/journal.pone.0112834,MDMA,DAT (SLC6A3),Presence and Function of Dopamine Transporter (DAT) in Stallion Sperm: Dopamine Modulates Sperm Motility and Acrosomal Integrity,2014,Javier A. Urra; Franz Villaroel-Espíndola; Alejandra A. Covarrubias; Joan Enric Rodríguez-Gil; Alfredo Ramírez-Reveco; Ilona I. Concha
10.1371/journal.pone.0106533,DMT,Sigma-1 receptor (SIGMAR1),"Psychedelic N,N-Dimethyltryptamine and 5-Methoxy-N,N-Dimethyltryptamine Modulate Innate and Adaptive Inflammatory Responses through the Sigma-1 Receptor of Human Monocyte-Derived Dendritic Cells",2014,Attila Szabó; A. Kovács; Ede Frecska; Éva Rajnavölgyi
10.1097/aln.0000000000000243,Psilocybin,5-HT2A,"Psychedelics, Glutamate, and Neuroimaging Studies",2014,Rafael G. dos Santos
10.1111/pcn.12242,LSD,5-HT2C,Psychopharmacology of atypical antipsychotic drugs: From the receptor binding profile to neuroprotection and neurogenesis,2014,Ichiro Kusumi; Shuken Boku; Yoshito Takahashi
10.2174/1570159x13666141210222409,Psilocin,5-HT2A,"Recreational Use, Analysis and Toxicity of Tryptamines",2014,Roberta Tittarelli; Giulio Mannocchi; Flaminia Pantano; Francesco Saverio Romolo
10.1124/pr.114.009514,MDMA,NET (SLC6A2),Serotonin 5-HT2 Receptor Interactions with Dopamine Function: Implications for Therapeutics in Cocaine Use Disorder,2014,Leonard L. Howell; Kathryn A. Cunningham
10.3389/fnbeh.2014.00199,Ketamine,NMDA receptor,Serotonin-prefrontal cortical circuitry in anxiety and depression phenotypes: pivotal role of pre- and post-synaptic 5-HT1A receptor expression,2014,Paul R. Albert; Faranak Vahid-Ansari; Christine Luckhart
10.1021/cn400216u,LSD,5-HT2C,Synthesis and structure-activity relationships of N-benzyl phenethylamines as 5-HT2A/2C agonists.,2014,Hansen M; Phonekeo K; Paine JS; Leth-Petersen S; Begtrup M; Bräuner-Osborne H; Kristensen JL
10.1093/nar/gku1115,DMT,Sigma-1 receptor (SIGMAR1),"Synthesis, biophysical properties and biological activity of second generation antisense oligonucleotides containing chiral phosphorothioate linkages",2014,Wei Wan; Michael T. Migawa; Guillermo Vasquez; Heather Murray; Josh G. Nichols; Hans Gaus; Andrés Berdeja; Sam Lee; Christopher E. Hart; Walt F. Lima
10.3389/fnbeh.2014.00180,Psilocybin,5-HT2A,"The Effect of Psilocin on Memory Acquisition, Retrieval, and Consolidation in the Rat",2014,Lukáš Rambousek; Tomáš Páleníček; Karel Valeš; Aleš Stuchlı́k
10.3389/fimmu.2014.00136,DOI,5-HT2A,The HPA â€“ Immune Axis and the Immunomodulatory Actions of Glucocorticoids in the Brain,2014,Marc-AndrÃ© Bellavance; Serge Rivest
10.3389/fpsyt.2014.00170,MDMA,SERT (SLC6A4),"The Kappa Opioid Receptor: From Addiction to Depression, and Back",2014,Laurence Lalanne; Gülebru Ayrancı; Brigitte L. Kieffer; Pierre-Éric Lutz
10.1074/jbc.m113.537993,DMT,Sigma-1 receptor (SIGMAR1),The Oligomeric States of the Purified Sigma-1 Receptor Are Stabilized by Ligands,2014,Katarzyna A. Gromek; Fabian P. Suchy; Hannah R. Meddaugh; Russell L. Wrobel; Loren M. LaPointe; Uyen B. Chu; John G. Primm; Arnold E. Ruoho; Alessandro Senes; Brian G. Fox
10.3389/fpsyt.2014.00047,2C-B,5-HT2A,"The Role of Dopamine in Schizophrenia from a Neurobiological and Evolutionary Perspective: Old Fashioned, but Still in Vogue",2014,Ralf Brisch; Arthur Saniotis; Rainer Wolf; Hendrik Bielau; Hans‐Gert Bernstein; Jo﻿hann Steiner; Bernhard Bogerts; Anna Braun; Zbigniew Jankowski; Jaliya Kumaritlake
10.1017/S1461145714000261,DMT,5-HT2A,"The natural hallucinogen 5-MeO-DMT, component of Ayahuasca, disrupts cortical function in rats: reversal by antipsychotic drugs.",2014,Riga MS; Soria G; Tudela R; Artigas F; Celada P
10.1038/npp.2014.325,MDMA,SERT (SLC6A4),"‘Second-Generation’ Mephedrone Analogs, 4-MEC and 4-MePPP, Differentially Affect Monoamine Transporter Function",2014,Kusumika Saha; John S. Partilla; Kurt Lehner; Amir Seddik; Thomas Stockner; Marion Holy; Walter Sandtner; Gerhard F. Ecker; Harald H. Sitte; Michael H. Baumann
10.1007/s13181-013-0295-x,Mescaline,5-HT2A,2C or Not 2C: Phenethylamine Designer Drug Review,2013,Be Vang Dean; Samuel J. Stellpflug; Aaron Burnett; Kristin M. Engebretsen
10.1111/bph.12518,Ketamine,NMDA receptor,<scp>GluN2C</scp>/<scp>GluN2D</scp> subunit‐selective <scp>NMDA</scp> receptor potentiator <scp>CIQ</scp> reverses <scp>MK</scp>‐801‐induced impairment in prepulse inhibition and working memory in <scp>Y</scp>‐maze test in mice,2013,Pratyush Suryavanshi; Rajesh R. Ugale; Deniz Yilmazer‐Hanke; Dustin J. Stairs; Shashank M. Dravid
10.7554/elife.00924,DMT,Sigma-1 receptor (SIGMAR1),A network of heterochronic genes including Imp1 regulates temporal changes in stem cell properties,2013,Jinsuke Nishino; Sun Jung Kim; Yuan Zhu; Hao Zhu; Sean J. Morrison
10.1002/hep.26581,DMT,Sigma-1 receptor (SIGMAR1),Adaptation of iron transport and metabolism to acute high-altitude hypoxia in mountaineers,2013,Oliver Goetze; Johannes Schmitt; Kerstin Spliethoff; Igor Theurl; Günter Weiß; Dorine W. Swinkels; Harold Tjalsma; Marco Maggiorini; Pierre Krayenbühl; Monika Rau
10.1016/j.neulet.2013.08.073,DOI,5-HT2A,"Cerebral 5-HT2A receptor binding, but not mGluR2, is increased in tryptophan hydroxylase 2 decrease-of-function mice.",2013,Jørgensen CV; Jacobsen JP; Caron MG; Klein AB; Knudsen GM; Mikkelsen JD
10.1016/j.neulet.2012.12.053,LSD,5-HT2A,Chronic treatment with LY341495 decreases 5-HT2A receptor binding and hallucinogenic effects of LSD in mice,2013,José L. Moreno; Terrell Holloway; Vinayak Rayannavar; Stuart C. Sealfon; Javier González-Maeso
10.1007/s00213-013-3234-2,LSD,5-HT2A,"Co-administration of 5-HT6 receptor antagonists with clozapine, risperidone, and a 5-HT2A receptor antagonist: effects on prepulse inhibition in rats",2013,Katarzyna Fijał; Piotr Popik; Agnieszka Nikiforuk
10.1055/s-0033-1336485,Salvinorin A,kappa opioid receptor (OPRK1),Convenient Synthesis and In Vitro Pharmacological Activity of Thioesters of Salvinorin B,2013,PR Polepally; Kathy White; B.L. Roth; JK Zjawiony
10.1016/j.euroneuro.2012.10.006,LSD,5-HT2A,Dysregulated 5-HT(2A) receptor binding in postmortem frontal cortex of schizophrenic subjects.,2013,Muguruza C; Moreno JL; Umali A; Callado LF; Meana JJ; González-Maeso J
10.1371/journal.pone.0077262,Ibogaine,kappa opioid receptor (OPRK1),Effect of Iboga Alkaloids on µ-Opioid Receptor-Coupled G Protein Activation,2013,Tamara Antonio; Steven R. Childers; Richard B. Rothman; Christina M. Dersch; Christine A. King; Martin E. Kuehne; William G. Bornmann; Amy J. Eshleman; Aaron Janowsky; Eric Simon
10.3390/brainsci3010039,2C-B,5-HT2A,Exercise Benefits Brain Function: The Monoamine Connection,2013,Tzu-Wei Lin; Yu‐Min Kuo
10.1021/cn3000668,LSD,5-HT2A,Extensive rigid analogue design maps the binding conformation of potent N-benzylphenethylamine 5-HT2A serotonin receptor agonist ligands.,2013,Juncosa JI Jr; Hansen M; Bonner LA; Cueva JP; Maglathlin R; McCorvy JD; Marona-Lewicka D; Lill MA; Nichols DE
10.1016/j.bbrc.2013.11.104,DOI,5-HT2A,Hallucinogenic 5-HT2AR agonists LSD and DOI enhance dopamine D2R protomer recognition and signaling of D2-5-HT2A heteroreceptor complexes,2013,Dasiel O. Borroto‐Escuela; Wilber Romero‐Fernandez; Manuel Narváez; Julia Oflijan; Luigi F. Agnati; Kjell Fuxé
10.1038/npp.2013.148,DMT,5-HT2A,Heteromeric Dopamine Receptor Signaling Complexes: Emerging Neurobiology and Disease Relevance,2013,Melissa L. Perreault; Ahmed Hasbi; Brian F. O’Dowd; Susan R. George
10.1124/mol.113.089649,Salvinorin A,kappa opioid receptor (OPRK1),Identification of Novel Functionally Selective κ-Opioid Receptor Scaffolds,2013,Kate L. White; Alex Scopton; M. Rives; R. V. Bikbulatov; Prabhakar R. Polepally; Peter J. Brown; Terrance Kenakin; Jonathan A. Javitch; Jordan K. Zjawiony; Bryan L. Roth
10.1371/journal.pbio.1001478,Ketamine,NMDA receptor,Impairment of TrkB-PSD-95 Signaling in Angelman Syndrome,2013,Cong Cao; Mengia S. Rioult-Pedotti; Paolo Migani; Crystal J. Yu; Rakesh Kumar Tiwari; Keykavous Parang; Mark R. Spaller; Dennis J. Goebel; John Marshall
10.1124/pr.111.005124,,D1 receptor (DRD1),Individual differences and social influences on the neurobehavioral pharmacology of abused drugs.,2013,Bardo MT; Neisewander JL; Kelly TH
10.53846/goediss-3944,,5-HT5A,Influence of GPCR coexpression in neuronal cells on the convergence of signaling pathways,2013,Tim Ullrich
10.1111/cbdd.12018,DMT,TAAR1,Insights into the Structure and Pharmacology of the Human Trace Amine‐Associated Receptor 1 (<i>h</i>TAAR1): Homology Modelling and Docking Studies,2013,Elena Cichero; Stefano Espinoza; Raul R. Gainetdinov; Livio Brasili; Paola Fossa
10.1038/mp.2013.130,Ketamine,NMDA receptor,Lanicemine: a low-trapping NMDA channel blocker produces sustained antidepressant efficacy with minimal psychotomimetic adverse effects,2013,Gerard Sanacora; Mark A. Smith; Sanjeev Pathak; H-L Su; Peter H. Boeijinga; Dennis J. McCarthy; Michael C. Quirk
10.1172/jci70678,LSD,5-HT2A,Lorcaserin and pimavanserin: emerging selectivity of serotonin receptor subtype–targeted drugs,2013,Herbert Y. Meltzer; Bryan L. Roth
10.2174/1570159x11311050007,Mescaline,5-HT2A,"MDMA (3,4-Methylenedioxymethamphetamine) Analogues as Tools to Characterize MDMA-Like Effects: An Approach to Understand Entactogen Pharmacology",2013,Patricio Sáez‐Briones; Alejandro Hernández
10.1111/jnc.12114,MDMA,DAT (SLC6A3),"Mephedrone does not damage dopamine nerve endings of the striatum, but enhances the neurotoxicity of methamphetamine, amphetamine, and MDMA.",2013,Angoa-Pérez M; Kane MJ; Briggs DI; Francescutti DM; Sykes CE; Shah MM; Thomas DM; Kuhn DM
10.1124/jpet.113.208637,LSD,5-HT2A,Molecular pharmacology and ligand docking studies reveal a single amino acid difference between mouse and human serotonin 5-HT2A receptors that impacts behavioral translation of novel 4-phenyl-2-dimethylaminotetralin ligands.,2013,Canal CE; Cordova-Sintjago T; Liu Y; Kim MS; Morgan D; Booth RG
10.1007/s00221-013-3636-8,DOI,5-HT2A,Multiple conformations of 5-HT2A and 5-HT2C receptors in rat brain: an autoradiographic study with [125I](±)DOI,2013,Juan F. López‐Giménez; M. Teresa Vilaró; José Palacios; Guadalupe Mengod
10.3389/fpsyt.2013.00029,Ibogaine,kappa opioid receptor (OPRK1),Neuronal Nicotinic Acetylcholine Receptors: Common Molecular Substrates of Nicotine and Alcohol Dependence,2013,Linzy M. Hendrickson; Melissa Guildford; Andrew R. Tapper
10.1007/s00401-013-1223-5,Ketamine,NMDA receptor,Neuropathology of stress,2013,Paul J. Lucassen; Jens C. Pruessner; Nuno Sousa; Osborne F. X. Almeida; Anne Marie Van Dam; Grażyna Rajkowska; Dick F. Swaab; Boldizsár Czéh
10.3390/ijms14058948,LSD,5-HT2A,New Radioligands for Describing the Molecular Pharmacology of MT1 and MT2 Melatonin Receptors,2013,Céline Legros; Ulrich Matthey; Teresa Grelak; Sandrine Pedragona-Moreau; W. Howard Hassler; Saı̈d Yous; Emmanuel Thomas; Franck Suzenet; Benoît Folleas; François Lefoulon
10.1007/s00213-013-3141-6,MDMA,NET (SLC6A2),"Noradrenergic versus dopaminergic modulation of impulsivity, attention and monitoring behaviour in rats performing the stop-signal task",2013,Andrea Bari; Trevor W. Robbins
10.1097/aln.0000000000000076,Salvinorin A,kappa opioid receptor (OPRK1),Novel Molecular Targets of Dezocine and Their Clinical Implications,2013,Renyu Liu; Xi‐Ping Huang; Alexei Yeliseev; Xi Jin; Bryan L. Roth
10.1016/s0924-977x(13)70024-5,DMT,TAAR1,P.1.022 Role of trace amine-associated receptor 1 (TAAR1) in the modulation of the dopaminergic system and cortico-striatal signalling,2013,S. Espinoza; I. Sukhanov; G. Lignani; L. Medrihan; S. Maggi; G. Giannotti; F. Fumagalli; F. Benfenati; V. Tucci; R. Gainetdinov
10.1124/dmd.112.050724,5-MeO-DMT,5-HT1A,"Pharmacokinetic Interactions between Monoamine Oxidase A Inhibitor Harmaline and 5-Methoxy-N,N-Dimethyltryptamine, and the Impact of CYP2D6 Status",2013,Xi-Ling Jiang; Hong-Wu Shen; Donald E. Mager; Ai‐Ming Yu
10.1007/s00535-013-0753-x,Salvinorin A,kappa opioid receptor (OPRK1),"Physiology, signaling, and pharmacology of opioid receptors and their ligands in the gastrointestinal tract: current concepts and future perspectives",2013,Marta Sobczak; Maciej Sałaga; Martin Storr; Jakub Fichna
10.1017/S1461145713000606,LSD,5-HT2A,Preclinical models of antipsychotic drug action.,2013,Moreno JL; González-Maeso J
10.1523/jneurosci.2331-12.2013,LSD,mGluR2 (GRM2),Prenatal Stress Induces Schizophrenia-Like Alterations of Serotonin 2A and Metabotropic Glutamate 2 Receptors in the Adult Offspring: Role of Maternal Immune System,2013,Terrell Holloway; José L. Moreno; Adrienne Umali; Vinayak Rayannavar; Georgia E. Hodes; Scott J. Russo; Javier González‐Maeso
10.1007/s00018-013-1539-2,MDA,,Regulation of pyruvate metabolism and human disease,2013,Lawrence R. Gray; Sean C. Tompkins; Eric B. Taylor
10.1371/journal.pone.0054840,DOI,5-HT2A,Regulation of serotonin-induced trafficking and migration of eosinophils.,2013,Kang BN; Ha SG; Bahaie NS; Hosseinkhani MR; Ge XN; Blumenthal MN; Rao SP; Sriramarao P
10.1124/mol.112.084582,Mescaline,5-HT2A,Repressive Epigenetic Changes at the mGlu2 Promoter in Frontal Cortex of 5-HT2A Knockout Mice,2013,Mitsumasa Kurita; José L. Moreno; Terrell Holloway; Alexey Kozlenkov; Giuseppe Mocci; Aintzane García‐Bea; James B. Hanks; Rachael L. Neve; Eric J. Nestler; Scott J. Russo
10.1016/s0924-977x(13)70146-9,DMT,TAAR1,S.07.02 Role of trace amine-associated receptor 1 (TAAR1) in the modulation of dopaminergic system and cortico-striatal signalling,2013,S. Espinoza; I. Sukhanov; G. Lignani; L. Medrihan; S. Maggi; G. Giannotti; F. Fumagalli; F. Benfenati; V. Tucci; R.R. Gainetdinov
10.1017/s1461145713000722,Psilocin,5-HT2A,Serotonergic hallucinogens as translational models relevant to schizophrenia,2013,Adam L. Halberstadt; Mark A. Geyer
10.1007/s00213-013-3057-1,LSD,5-HT2A,Serotonergic hallucinogens differentially modify gamma and high frequency oscillations in the rat nucleus accumbens.,2013,Goda SA; Piasecka J; Olszewski M; Kasicki S; Hunt MJ
10.3389/fnint.2013.00025,LSD,5-HT2C,Serotonin modulation of cortical neurons and networks,2013,Pau Celada; M. Victoria Puig; Francesc Artigas
10.1371/journal.pone.0076941,DMT,Sigma-1 receptor (SIGMAR1),Sigma-1 Receptor Chaperone at the ER-Mitochondrion Interface Mediates the Mitochondrion-ER-Nucleus Signaling for Cellular Survival,2013,Tomohisa Mori; Teruo Hayashi; Eri Hayashi; Tsung‐Ping Su
10.3390/ijerph10104790,Ibogaine,NMDA receptor,Smoking Behaviour and Mental Health Disorders—Mutual Influences and Implications for Therapy,2013,Amedeo Minichino; Francesco Saverio Bersani; Wanda Katharina Calò; Francesco Spagnoli; Marta Francesconi; Roberto Vicinanza; Roberto Delle Chiaie; Massimo Biondi
10.1371/journal.pone.0078515,Mescaline,5-HT2A,Structure-activity relationships of constrained phenylethylamine ligands for the serotonin 5-HT2 receptors.,2013,Isberg V; Paine J; Leth-Petersen S; Kristensen JL; Gloriam DE
10.1111/cbdd.12069,2C-B,5-HT2A,Structure‐Based Identification of Aporphines with Selective 5‐HT2A Receptor‐Binding Activity,2013,V. Munusamy; B. Yap; M. J. Buckle; S. Doughty; L. Chung
10.1016/j.ejphar.2012.11.023,Ketamine,NMDA receptor,"Sub-anesthetic concentrations of (R,S)-ketamine metabolites inhibit acetylcholine-evoked currents in α7 nicotinic acetylcholine receptors.",2013,Moaddel R; Abdrakhmanova G; Kozak J; Jozwiak K; Toll L; Jimenez L; Rosenberg A; Tran T; Xiao Y; Zarate CA
10.1016/j.bcp.2013.04.004,MDMA,SERT (SLC6A4),Substituted methcathinones differ in transporter and receptor interactions,2013,Amy J. Eshleman; Katherine M. Wolfrum; Meagan G. Hatfield; Robert A. Johnson; Kevin V. Murphy; Aaron Janowsky
10.1055/s-0033-1336486,Salvinorin A,kappa opioid receptor (OPRK1),Synthesis and Biological Evaluation of New Salvinorin B-Sulfonate Ester Ligands to Opioid Receptors,2013,PR Polepally; B.L. Roth; Kate L. White; Eyal Vardy; JK Zjawiony
10.1055/s-0033-1336484,Salvinorin A,kappa opioid receptor (OPRK1),Synthesis and In Vitro Biological Evaluation of New Dicarboxylic Ester-type Salvinorin A Analogs,2013,PR Polepally; B.L. Roth; Kathryn White; Daniela Losse Ferreira; JK Zjawiony
10.1038/npp.2013.135,LSD,5-HT2A,The HIV antiretroviral drug efavirenz has LSD-like properties.,2013,Gatch MB; Kozlenkov A; Huang RQ; Yang W; Nguyen JD; González-Maeso J; Rice KC; France CP; Dillon GH; Forster MJ
10.1371/journal.pone.0059334,MDMA,SERT (SLC6A4),The Ketamine Analogue Methoxetamine and 3- and 4-Methoxy Analogues of Phencyclidine Are High Affinity and Selective Ligands for the Glutamate NMDA Receptor,2013,Bryan L. Roth; Simon Gibbons; Warunya Arunotayanun; Xi‐Ping Huang; Vincent Setola; Ric Treble; Les Iversen
10.1017/s1092852913000837,,5-HT1B,The following abstracts were presented as posters at the 2013 NEI Psychopharmacology Congress.,2013,James Halgrimson; Michelle Magid; Jason Reichenberg; Poppy Poth; Ccrc 3rd Place; Kathryn Moseley; Colleen Azen; Melinda Mccusker; Mervat Estefanos; Ronnie Swift
10.1111/bph.12230,Ketamine,NMDA receptor,The kynurenine pathway as a therapeutic target in cognitive and neurodegenerative disorders,2013,Trevor W. Stone; L. Gail Darlington
10.1007/s13311-012-0150-9,MDMA,DAT (SLC6A3),A Practical Guide to the Therapy of Narcolepsy and Hypersomnia Syndromes,2012,Emmanuel J.M. Mignot
10.1096/fj.11-195016,MDMA,SERT (SLC6A4),"A novel MDMA analogue, UWA‐101, that lacks psychoactivity and cytotoxicity, enhances <scp>l</scp> ‐DOPA benefit in parkinsonian primates",2012,Tom H. Johnston; Zak A. Millar; Philippe Huot; Keith Wagg; Sherri L. Thiele; Danielle Salomonczyk; C. J. Yong-Kee; Michael Gandy; Matthew J. McIldowie; Katie D. Lewis
10.1016/s2221-1691(12)60116-6,DOI,5-HT2A,"A review on medicinal importance, pharmacological activity and bioanalytical aspects of beta-carboline alkaloid “Harmine”",2012,Keta Patel; Manoj Gadewar; Rati Kailash Prasad Tripathi; SK Prasad; Dinesh K. Patel
10.1038/npp.2012.218,MDMA,SERT (SLC6A4),"Abstracts of the American College of Neuropsychopharmacology (ACNP) 51st Annual Meeting. December 2-6, 2012. Hollywood, Florida, USA.",2012,Preclinical studies have demonstrated the role of stress-induced dynorphin release in mediating a component of the anxiogenic and aversive effects of stress exposure. These results suggest that kappa opioid receptor (KOR) antagonists or low efficacy partial agonists may promote stress-resilience in humans and may potentially be useful in treating certain forms of mood disorders exacerbated by stressful experience. In rodent models; stress-induced stimulation of dynorphin release produces aversion; reduces open arm time; potentiates cocaine and nicotine conditioned place preference; inhibits social interaction and reinstates extinguished drug seeking. Each of these responses have been shown to be blocked by prior treatment with KOR antagonists or gene deletion of either KOR or prodynorphin. Two classes of KOR antagonists have been developed and clinical trials of both types have begun; but important differences in the molecular mechanisms of antagonism have been revealed. In addition; partial agonists that activate KOR without stimulating p38 MAPK may also effectively promote analgesia and stress-resilience. Understanding these ligand-directed signaling differences has important implications for the optimization of future therapeutics that manipulate the functioning of the KOR system to affect mood.
10.2174/092986712799320556,2C-B,5-HT2A,Action of Molecular Switches in GPCRs - Theoretical and Experimental Studies,2012,Bartosz Trzaskowski; Dorota Latek; Shuguang Yuan; Umesh Ghoshdastider; Aleksander Dębiński; Sławomir Filipek
10.1038/npp.2012.89,DMT,Sigma-1 receptor (SIGMAR1),Antagonism of Sigma-1 Receptors Blocks Compulsive-Like Eating,2012,Pietro Cottone; Xiao‐Fan Wang; Jin Won Park; Marta Valenza; Angelo Blasio; Jina Kwak; Malliga R. Iyer; Luca Steardo; Kenner C. Rice; Teruo Hayashi
10.1073/pnas.1112345109,DOI,5-HT2A,"Autism gene variant causes hyperserotonemia, serotonin receptor hypersensitivity, social impairment and repetitive behavior",2012,Jeremy Veenstra‐VanderWeele; Christopher L. Muller; Hideki Iwamoto; Jennifer Sauer; William A. Owens; Charisma R. Shah; Jordan Cohen; Padmanabhan Mannangatti; Tammy Jessen; B. J. Thompson
10.1021/jm201437t,DMT,TAAR1,Avenues for the Development of Therapeutics That Target Trace Amine Associated Receptor 1 (TAAR1),2012,Gregory M. Miller
10.1007/s00213-011-2616-6,DMT,5-HT2A,"Behavioral effects of α,α,β,β-tetradeutero-5-MeO-DMT in rats: comparison with 5-MeO-DMT administered in combination with a monoamine oxidase inhibitor.",2012,Halberstadt AL; Nichols DE; Geyer MA
10.1124/pr.111.005108,Ketamine,NMDA receptor,Brain-Derived Neurotrophic Factor and Neuropsychiatric Disorders,2012,Anita E. Autry; Lisa M. Monteggia
10.1038/npp.2012.17,MDMA,DAT (SLC6A3),"Cocaine Self-Administration Produces Pharmacodynamic Tolerance: Differential Effects on the Potency of Dopamine Transporter Blockers, Releasers, and Methylphenidate",2012,Mark J. Ferris; Erin S. Calipari; Yolanda Mateo; James R. Melchior; David C. S. Roberts; Sara R. Jones
10.1111/j.1476-5381.2012.01998.x,2C-B,5-HT2A,"Comparative neuropharmacology of three psychostimulant cathinone derivatives: butylone, mephedrone and methylone",2012,Raúl López‐Arnau; José Martínez-Clemente; David Pubill; Elena Escubedo; Jorge Camarasa
10.1007/s12311-012-0355-9,Ibogaine,NMDA receptor,Consensus Paper: Pathological Role of the Cerebellum in Autism,2012,S. Hossein Fatemi; Kimberly A. Aldinger; Paul Ashwood; Margaret L. Bauman; Charles D. Blaha; Gene J. Blatt; Abha Chauhan; Ved Chauhan; Stephen R. Dager; Price E. Dickson
10.1002/wmts.10,MDMA,SERT (SLC6A4),Differential regulation of serotonin transporter cell surface expression,2012,Thorsten Lau; Patrick D. Schloss
10.1371/journal.pone.0036476,MDMA,SERT (SLC6A4),"Duloxetine Inhibits Effects of MDMA (“Ecstasy"") In Vitro and in Humans in a Randomized Placebo-Controlled Laboratory Study",2012,Cédric M. Hysek; Linda D. Simmler; V.G. Nicola; Nerina Vischer; Massimiliano Donzelli; Stephan Krähenbühl; Eric Grouzmann; Jörg Huwyler; Marius C. Hoener; Matthias E. Liechti
10.1016/j.brainres.2012.10.024,Salvinorin A,kappa opioid receptor (OPRK1),Herkinorin dilates cerebral vessels via kappa opioid receptor and cyclic adenosine monophosphate (cAMP) in a piglet model,2012,Fang Ji; Zhenhong Wang; Nan Ma; John Riley; William M. Armstead; Renyu Liu
10.1371/journal.pone.0051910,DMT,Sigma-1 receptor (SIGMAR1),Methylphenidate enhances NMDA-receptor response in medial prefrontal cortex via sigma-1 receptor: a novel mechanism for methylphenidate action.,2012,Zhang CL; Feng ZJ; Liu Y; Ji XH; Peng JY; Zhang XH; Zhen XC; Li BM
10.1055/s-0032-1307601,Salvinorin A,kappa opioid receptor (OPRK1),Michael Acceptor Approach to the Design of New Salvinorin A- Based High Affinity Ligands to the Kappa-Opioid Receptor,2012,PR Polepally; Vincent Setola; Eyal Vardy; B.L. Roth; PD Mosier; Jordan K. Zjawiony
10.1172/jci60658,DOI,5-HT2A,Molecular pathogenesis of pulmonary arterial hypertension,2012,Marlene Rabinovitch
10.36076/ppj.2012/15/es93,Ketamine,NMDA receptor,Opioids and Neuropathic Pain,2012,Howard S. Smith
10.1111/j.1476-5381.2012.02145.x,MDMA,SERT (SLC6A4),Pharmacological characterization of designer cathinones<i>in vitro</i>,2012,Linda D. Simmler; TA Buser; Massimiliano Donzelli; York Schramm; L‐H Dieu; Jörg Huwyler; Sylvie Chaboz; Marius C. Hoener; ME Liechti
10.2174/157488912800673128,Ibogaine,NMDA receptor,Polyamine Modulation of NMDARs as a Mechanism to Reduce Effects of Alcohol Dependence,2012,Susan Barron; Ben Lewis; Kristen A. Wellmann; Megan Carter; Justin M. Farook; Josh Ring; Dennis T. Rogers; Robert C. Holley; Peter A. Crooks; John M. Littleton
10.1038/npp.2012.204,MDMA,SERT (SLC6A4),"Powerful Cocaine-Like Actions of 3,4-Methylenedioxypyrovalerone (MDPV), a Principal Constituent of Psychoactive ‘Bath Salts’ Products",2012,Michael H. Baumann; John S. Partilla; Kurt Lehner; Eric B. Thorndike; Alexander F. Hoffman; Marion Holy; Richard B. Rothman; Steven R. Goldberg; Carl R. Lupica; Harald H. Sitte
10.1038/npp.2012.111,LSD,5-HT2C,Reduced Forebrain Serotonin Transmission is Causally Involved in the Development of Compulsive Cocaine Seeking in Rats,2012,Yann Pelloux; Ruth Dilleen; Daina Economidou; David E. H. Theobald; Barry J. Everitt
10.1038/npp.2012.81,DOI,5-HT2A,Reduced levels of serotonin 2A receptors underlie resistance of Egr3-deficient mice to locomotor suppression by clozapine.,2012,Williams AA; Ingram WM; Levine S; Resnik J; Kamel CM; Lish JR; Elizalde DI; Janowski SA; Shoker J; Kozlenkov A
10.1016/j.bmc.2012.02.040,Salvinorin A,kappa opioid receptor (OPRK1),Semisynthetic neoclerodanes as kappa opioid receptor probes,2012,Kimberly M. Lovell; Tamara Vasiljevik; Juan J. Araya; Anthony Lozama; Katherine M. Prevatt‐Smith; Victor W. Day; Christina M. Dersch; Richard B. Rothman; Eduardo R. Butelman; Mary Jeanne Kreek
10.1016/j.neuroscience.2011.10.050,Psilocin,5-HT1A,Serotonin 5-HT1A receptor binding sites in the brain of the pigeon (Columba livia),2012,C. Herold; N. Palomero-Gallagher; O. Güntürkün; K. Zilles
10.1100/2012/823493,LSD,5-HT2C,Serotonin Receptors in Hippocampus,2012,Laura C. Berumen; Angelina Rodríguez; Ricardo Miledi; Guadalupe Garcı́a-Alcocer
10.1124/pr.111.004697,DOB,,Serotonin and Blood Pressure Regulation,2012,Stephanie W. Watts; Shaun F. Morrison; Robert P. Davis; Susan M. Barman
10.1124/jpet.111.188946,MDMA,NET (SLC6A2),"Studies of the biogenic amine transporters. 14. Identification of low-efficacy ""partial"" substrates for the biogenic amine transporters.",2012,Rothman RB; Partilla JS; Baumann MH; Lightfoot-Siordia C; Blough BE
