# LLM full-text candidate queue for mechanistic generated at 2026-05-17T01:15:33.405732+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1007/s00213-015-4041-8,toluene,"Receptor, Serotonin, 5-HT2C","Preclinical characterization of toluene as a non-classical hallucinogen drug in rats: participation of 5-HT, dopamine and glutamate systems",2015,María Teresa Rivera-García; Carolina López-Rubalcava; Silvia L. Cruz,Psychopharmacology,journal-article,,2015-08-08,0033-3158,1432-2072,Springer Science and Business Media LLC,"Administration, Inhalation | Animals | Corpus Striatum / drug effects | Corpus Striatum / metabolism | Dopamine / metabolism | Drug Evaluation, Preclinical / methods | Glutamic Acid / metabolism | Hallucinogens / administration & dosage | Male | Rats | Rats, Wistar | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2C / metabolism | Serotonin / metabolism | Serotonin 5-HT2 Receptor Antagonists / administration & dosage | Toluene / administration & dosage",,,,,,,,eng,
10.1007/s00213-015-4041-8,toluene,Dopamine,"Preclinical characterization of toluene as a non-classical hallucinogen drug in rats: participation of 5-HT, dopamine and glutamate systems",2015,María Teresa Rivera-García; Carolina López-Rubalcava; Silvia L. Cruz,Psychopharmacology,journal-article,,2015-08-08,0033-3158,1432-2072,Springer Science and Business Media LLC,"Administration, Inhalation | Animals | Corpus Striatum / drug effects | Corpus Striatum / metabolism | Dopamine / metabolism | Drug Evaluation, Preclinical / methods | Glutamic Acid / metabolism | Hallucinogens / administration & dosage | Male | Rats | Rats, Wistar | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2C / metabolism | Serotonin / metabolism | Serotonin 5-HT2 Receptor Antagonists / administration & dosage | Toluene / administration & dosage",,,,,,,,eng,
10.1007/s00213-015-4041-8,toluene,NMDA receptor,"Preclinical characterization of toluene as a non-classical hallucinogen drug in rats: participation of 5-HT, dopamine and glutamate systems",2015,María Teresa Rivera-García; Carolina López-Rubalcava; Silvia L. Cruz,Psychopharmacology,journal-article,,2015-08-08,0033-3158,1432-2072,Springer Science and Business Media LLC,"Administration, Inhalation | Animals | Corpus Striatum / drug effects | Corpus Striatum / metabolism | Dopamine / metabolism | Drug Evaluation, Preclinical / methods | Glutamic Acid / metabolism | Hallucinogens / administration & dosage | Male | Rats | Rats, Wistar | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2C / metabolism | Serotonin / metabolism | Serotonin 5-HT2 Receptor Antagonists / administration & dosage | Toluene / administration & dosage",,,,,,,,eng,
10.1007/s00213-015-4062-3,ketamine,BDNF,"Comparison of ketamine, 7,8-dihydroxyflavone, and ANA-12 antidepressant effects in the social defeat stress model of depression",2015,Ji-chun Zhang; Wei Yao; Chao Dong; Chun Yang; Qian Ren; Min Ma; Mei Han; Kenji Hashimoto,Psychopharmacology,journal-article,,2015-09-04,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Antidepressive Agents / therapeutic use | Azepines / pharmacology | Azepines / therapeutic use | Benzamides / pharmacology | Benzamides / therapeutic use | Brain-Derived Neurotrophic Factor / metabolism | Depression / drug therapy | Depression / metabolism | Depression / psychology | Disease Models, Animal | Flavones / pharmacology | Flavones / therapeutic use | Hindlimb Suspension / psychology | Hippocampus / drug effects | Hippocampus / metabolism | Ketamine / pharmacology | Ketamine / therapeutic use | Male | Mice | Mice, Inbred C57BL | Nucleus Accumbens / drug effects | Nucleus Accumbens / metabolism | Prefrontal Cortex / drug effects | Prefrontal Cortex / metabolism | Stress, Psychological / drug therapy | Stress, Psychological / metabolism | Stress, Psychological / psychology | Swimming / psychology",AMPA receptor | Accumbens | Animal model | Antidepressant | BDNF | Dentate gyrus | Frontal cortex | Glutamate receptor | NMDA receptor | Stress,,,,,,,eng,
10.1007/s00213-015-4062-3,ketamine,synaptogenesis,"Comparison of ketamine, 7,8-dihydroxyflavone, and ANA-12 antidepressant effects in the social defeat stress model of depression",2015,Ji-chun Zhang; Wei Yao; Chao Dong; Chun Yang; Qian Ren; Min Ma; Mei Han; Kenji Hashimoto,Psychopharmacology,journal-article,,2015-09-04,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Antidepressive Agents / therapeutic use | Azepines / pharmacology | Azepines / therapeutic use | Benzamides / pharmacology | Benzamides / therapeutic use | Brain-Derived Neurotrophic Factor / metabolism | Depression / drug therapy | Depression / metabolism | Depression / psychology | Disease Models, Animal | Flavones / pharmacology | Flavones / therapeutic use | Hindlimb Suspension / psychology | Hippocampus / drug effects | Hippocampus / metabolism | Ketamine / pharmacology | Ketamine / therapeutic use | Male | Mice | Mice, Inbred C57BL | Nucleus Accumbens / drug effects | Nucleus Accumbens / metabolism | Prefrontal Cortex / drug effects | Prefrontal Cortex / metabolism | Stress, Psychological / drug therapy | Stress, Psychological / metabolism | Stress, Psychological / psychology | Swimming / psychology",AMPA receptor | Accumbens | Animal model | Antidepressant | BDNF | Dentate gyrus | Frontal cortex | Glutamate receptor | NMDA receptor | Stress,,,,,,,eng,
10.1007/s00213-015-4062-3,"7,8-dihydroxyflavone",TrkB,"Comparison of ketamine, 7,8-dihydroxyflavone, and ANA-12 antidepressant effects in the social defeat stress model of depression",2015,Ji-chun Zhang; Wei Yao; Chao Dong; Chun Yang; Qian Ren; Min Ma; Mei Han; Kenji Hashimoto,Psychopharmacology,journal-article,,2015-09-04,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Antidepressive Agents / therapeutic use | Azepines / pharmacology | Azepines / therapeutic use | Benzamides / pharmacology | Benzamides / therapeutic use | Brain-Derived Neurotrophic Factor / metabolism | Depression / drug therapy | Depression / metabolism | Depression / psychology | Disease Models, Animal | Flavones / pharmacology | Flavones / therapeutic use | Hindlimb Suspension / psychology | Hippocampus / drug effects | Hippocampus / metabolism | Ketamine / pharmacology | Ketamine / therapeutic use | Male | Mice | Mice, Inbred C57BL | Nucleus Accumbens / drug effects | Nucleus Accumbens / metabolism | Prefrontal Cortex / drug effects | Prefrontal Cortex / metabolism | Stress, Psychological / drug therapy | Stress, Psychological / metabolism | Stress, Psychological / psychology | Swimming / psychology",AMPA receptor | Accumbens | Animal model | Antidepressant | BDNF | Dentate gyrus | Frontal cortex | Glutamate receptor | NMDA receptor | Stress,,,,,,,eng,
10.1007/s00213-015-4062-3,ANA-12,TrkB,"Comparison of ketamine, 7,8-dihydroxyflavone, and ANA-12 antidepressant effects in the social defeat stress model of depression",2015,Ji-chun Zhang; Wei Yao; Chao Dong; Chun Yang; Qian Ren; Min Ma; Mei Han; Kenji Hashimoto,Psychopharmacology,journal-article,,2015-09-04,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Antidepressive Agents / therapeutic use | Azepines / pharmacology | Azepines / therapeutic use | Benzamides / pharmacology | Benzamides / therapeutic use | Brain-Derived Neurotrophic Factor / metabolism | Depression / drug therapy | Depression / metabolism | Depression / psychology | Disease Models, Animal | Flavones / pharmacology | Flavones / therapeutic use | Hindlimb Suspension / psychology | Hippocampus / drug effects | Hippocampus / metabolism | Ketamine / pharmacology | Ketamine / therapeutic use | Male | Mice | Mice, Inbred C57BL | Nucleus Accumbens / drug effects | Nucleus Accumbens / metabolism | Prefrontal Cortex / drug effects | Prefrontal Cortex / metabolism | Stress, Psychological / drug therapy | Stress, Psychological / metabolism | Stress, Psychological / psychology | Swimming / psychology",AMPA receptor | Accumbens | Animal model | Antidepressant | BDNF | Dentate gyrus | Frontal cortex | Glutamate receptor | NMDA receptor | Stress,,,,,,,eng,
10.1007/s00213-015-4078-8,ketamine,cerebral blood flow (CBF),Phenomenologically distinct psychotomimetic effects of ketamine are associated with cerebral blood flow changes in functionally relevant cerebral foci: a continuous arterial spin labelling study,2015,T. A. Pollak; S. De Simoni; B. Barimani; F. O. Zelaya; J. M. Stone; M. A. Mehta,Psychopharmacology,journal-article,,2015-10-05,0033-3158,1432-2072,Springer Science and Business Media LLC,Adult | Cerebrovascular Circulation / drug effects | Excitatory Amino Acid Antagonists / pharmacology | Gyrus Cinguli / drug effects | Humans | Ketamine / pharmacology | Male | Neuropsychological Tests | Perception / drug effects | Spin Labels | Thinking / drug effects | Young Adult,Cerebral blood flow | Glutamate receptor | NMDA Receptor | Neuroimaging,NIAAA NIH HHS | NCRR NIH HHS | Wellcome Trust,P50AA012879 | UL1RR024139,,,,,eng,
10.1007/s00213-015-4120-x,Ketamine,NMDA receptor (NMDAR),Examination of clozapine and haloperidol in improving ketamine-induced deficits in an incremental repeated acquisition procedure in BALB/c mice,2015,Andrew Nathanael Shen; M. Christopher Newland,Psychopharmacology,journal-article,,2015-10-29,0033-3158,1432-2072,Springer Science and Business Media LLC,"Algorithms | Animals | Antipsychotic Agents / pharmacology | Clozapine / pharmacology | Cognition / drug effects | Conditioning, Operant / drug effects | Dose-Response Relationship, Drug | Excitatory Amino Acid Agonists / toxicity | Haloperidol / pharmacology | Ketamine / antagonists & inhibitors | Ketamine / toxicity | Male | Mice | Mice, Inbred BALB C | Psychomotor Performance / drug effects",Clozapine | Haloperidol | Incremental repeated acquisition | Ketamine,,,,,,,eng,
10.1007/s00213-015-4128-2,ketamine,GLT-1,Regulation of glutamate transporter 1 via BDNF-TrkB signaling plays a role in the anti-apoptotic and antidepressant effects of ketamine in chronic unpredictable stress model of depression,2015,Wen-Xue Liu; Jing Wang; Ze-Min Xie; Ning Xu; Guang-Fen Zhang; Min Jia; Zhi-Qiang Zhou; Kenji Hashimoto; Jian-Jun Yang,Psychopharmacology,journal-article,,2015-10-29,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Apoptosis / drug effects | Astrocytes / drug effects | Astrocytes / metabolism | Behavior, Animal / drug effects | Brain-Derived Neurotrophic Factor / metabolism | Carbazoles / pharmacology | Chronic Disease | Depressive Disorder / drug therapy | Depressive Disorder / psychology | Excitatory Amino Acid Antagonists / pharmacology | Excitatory Amino Acid Transporter 2 / biosynthesis | Excitatory Amino Acid Transporter 2 / genetics | Hippocampus / drug effects | Hippocampus / metabolism | Indole Alkaloids / pharmacology | Injections, Intraventricular | Ketamine / pharmacology | Male | Rats | Rats, Sprague-Dawley | Receptor, trkB / antagonists & inhibitors | Receptor, trkB / metabolism | Signal Transduction / drug effects | Stress, Psychological / metabolism | Stress, Psychological / psychology",Apoptosis | BDNF-TrkB signaling | Glutamate transporter | Hippocampus | Ketamine,,,,,,,eng,
10.1007/s00213-015-4128-2,ketamine,BDNF-TrkB signaling,Regulation of glutamate transporter 1 via BDNF-TrkB signaling plays a role in the anti-apoptotic and antidepressant effects of ketamine in chronic unpredictable stress model of depression,2015,Wen-Xue Liu; Jing Wang; Ze-Min Xie; Ning Xu; Guang-Fen Zhang; Min Jia; Zhi-Qiang Zhou; Kenji Hashimoto; Jian-Jun Yang,Psychopharmacology,journal-article,,2015-10-29,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Apoptosis / drug effects | Astrocytes / drug effects | Astrocytes / metabolism | Behavior, Animal / drug effects | Brain-Derived Neurotrophic Factor / metabolism | Carbazoles / pharmacology | Chronic Disease | Depressive Disorder / drug therapy | Depressive Disorder / psychology | Excitatory Amino Acid Antagonists / pharmacology | Excitatory Amino Acid Transporter 2 / biosynthesis | Excitatory Amino Acid Transporter 2 / genetics | Hippocampus / drug effects | Hippocampus / metabolism | Indole Alkaloids / pharmacology | Injections, Intraventricular | Ketamine / pharmacology | Male | Rats | Rats, Sprague-Dawley | Receptor, trkB / antagonists & inhibitors | Receptor, trkB / metabolism | Signal Transduction / drug effects | Stress, Psychological / metabolism | Stress, Psychological / psychology",Apoptosis | BDNF-TrkB signaling | Glutamate transporter | Hippocampus | Ketamine,,,,,,,eng,
10.1007/s00213-015-4128-2,ketamine,hippocampus,Regulation of glutamate transporter 1 via BDNF-TrkB signaling plays a role in the anti-apoptotic and antidepressant effects of ketamine in chronic unpredictable stress model of depression,2015,Wen-Xue Liu; Jing Wang; Ze-Min Xie; Ning Xu; Guang-Fen Zhang; Min Jia; Zhi-Qiang Zhou; Kenji Hashimoto; Jian-Jun Yang,Psychopharmacology,journal-article,,2015-10-29,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Apoptosis / drug effects | Astrocytes / drug effects | Astrocytes / metabolism | Behavior, Animal / drug effects | Brain-Derived Neurotrophic Factor / metabolism | Carbazoles / pharmacology | Chronic Disease | Depressive Disorder / drug therapy | Depressive Disorder / psychology | Excitatory Amino Acid Antagonists / pharmacology | Excitatory Amino Acid Transporter 2 / biosynthesis | Excitatory Amino Acid Transporter 2 / genetics | Hippocampus / drug effects | Hippocampus / metabolism | Indole Alkaloids / pharmacology | Injections, Intraventricular | Ketamine / pharmacology | Male | Rats | Rats, Sprague-Dawley | Receptor, trkB / antagonists & inhibitors | Receptor, trkB / metabolism | Signal Transduction / drug effects | Stress, Psychological / metabolism | Stress, Psychological / psychology",Apoptosis | BDNF-TrkB signaling | Glutamate transporter | Hippocampus | Ketamine,,,,,,,eng,
10.1007/s00213-015-4181-x,sodium nitroprusside,nitric oxide pathways,The nitric oxide donor sodium nitroprusside attenuates recognition memory deficits and social withdrawal produced by the NMDA receptor antagonist ketamine and induces anxiolytic-like behaviour in rats,2015,Aikaterini Trevlopoulou; Ntilara Touzlatzi; Nikolaos Pitsikas,Psychopharmacology,journal-article,,2015-12-18,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Anti-Anxiety Agents / pharmacology | Anxiety / chemically induced | Behavior, Animal / drug effects | Excitatory Amino Acid Antagonists | Ketamine | Male | Memory Disorders / chemically induced | Memory Disorders / drug therapy | Motor Activity / drug effects | N-Methylaspartate / pharmacology | Nitric Oxide Donors / pharmacology | Nitric Oxide Donors / therapeutic use | Nitroprusside / pharmacology | Nitroprusside / therapeutic use | Rats | Rats, Wistar | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Recognition, Psychology / drug effects | Social Behavior",Anxiety | Ketamine | Rat | Schizophrenia | Sodium nitroprusside,,,,,,,eng,
10.1007/s00213-015-4181-x,sodium nitroprusside,glutamatergic system,The nitric oxide donor sodium nitroprusside attenuates recognition memory deficits and social withdrawal produced by the NMDA receptor antagonist ketamine and induces anxiolytic-like behaviour in rats,2015,Aikaterini Trevlopoulou; Ntilara Touzlatzi; Nikolaos Pitsikas,Psychopharmacology,journal-article,,2015-12-18,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Anti-Anxiety Agents / pharmacology | Anxiety / chemically induced | Behavior, Animal / drug effects | Excitatory Amino Acid Antagonists | Ketamine | Male | Memory Disorders / chemically induced | Memory Disorders / drug therapy | Motor Activity / drug effects | N-Methylaspartate / pharmacology | Nitric Oxide Donors / pharmacology | Nitric Oxide Donors / therapeutic use | Nitroprusside / pharmacology | Nitroprusside / therapeutic use | Rats | Rats, Wistar | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Recognition, Psychology / drug effects | Social Behavior",Anxiety | Ketamine | Rat | Schizophrenia | Sodium nitroprusside,,,,,,,eng,
10.1007/s00213-018-4877-9,LY2140023,mGluR2/3,Group II metabotropic glutamate receptor agonist prodrugs LY2979165 and LY2140023 attenuate the functional imaging response to ketamine in healthy subjects,2018,Mitul A. Mehta; Anne Schmechtig; Vasileia Kotoula; Juliet McColm; Kimberley Jackson; Claire Brittain; Sitra Tauscher-Wisniewski; Bruce J. Kinon; Paul D. Morrison; Thomas Pollak,Psychopharmacology,journal-article,,2018-03-21,0033-3158,1432-2072,Springer Science and Business Media LLC,"Administration, Oral | Adult | Amino Acids / administration & dosage | Cohort Studies | Cross-Over Studies | Double-Blind Method | Excitatory Amino Acid Agonists / administration & dosage | Healthy Volunteers | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / antagonists & inhibitors | Magnetic Resonance Imaging / methods | Male | Middle Aged | Prodrugs / administration & dosage | Receptors, Metabotropic Glutamate / agonists | Treatment Outcome | Young Adult",Glutamate | Ketamine | Pharmacological | fMRI | mGlu | phMRI,,,,,,,eng,
10.1007/s00213-018-4877-9,LY2979165,mGluR2,Group II metabotropic glutamate receptor agonist prodrugs LY2979165 and LY2140023 attenuate the functional imaging response to ketamine in healthy subjects,2018,Mitul A. Mehta; Anne Schmechtig; Vasileia Kotoula; Juliet McColm; Kimberley Jackson; Claire Brittain; Sitra Tauscher-Wisniewski; Bruce J. Kinon; Paul D. Morrison; Thomas Pollak,Psychopharmacology,journal-article,,2018-03-21,0033-3158,1432-2072,Springer Science and Business Media LLC,"Administration, Oral | Adult | Amino Acids / administration & dosage | Cohort Studies | Cross-Over Studies | Double-Blind Method | Excitatory Amino Acid Agonists / administration & dosage | Healthy Volunteers | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / antagonists & inhibitors | Magnetic Resonance Imaging / methods | Male | Middle Aged | Prodrugs / administration & dosage | Receptors, Metabotropic Glutamate / agonists | Treatment Outcome | Young Adult",Glutamate | Ketamine | Pharmacological | fMRI | mGlu | phMRI,,,,,,,eng,
10.1007/s00213-018-5118-y,LY379268,"Receptors, Metabotropic Glutamate",Chronic treatment with a metabotropic mGlu2/3 receptor agonist diminishes behavioral response to a phenethylamine hallucinogen,2018,Adam L. Halberstadt; Jochem V. F. van der Zee; Muhammad Chatha; Mark A. Geyer; Susan B. Powell,Psychopharmacology,journal-article,,2018-11-17,0033-3158,1432-2072,Springer Science and Business Media LLC,"Amino Acids / administration & dosage | Animals | Bridged Bicyclo Compounds, Heterocyclic / administration & dosage | Dose-Response Relationship, Drug | Excitatory Amino Acid Agonists / administration & dosage | Fluorobenzenes / administration & dosage | Hallucinogens / pharmacology | Locomotion / drug effects | Locomotion / physiology | Male | Mice | Mice, Inbred C57BL | Phenethylamines / pharmacology | Piperidines / administration & dosage | Psychotropic Drugs / pharmacology | Receptor, Serotonin, 5-HT2A / metabolism | Receptors, Metabotropic Glutamate / agonists | Receptors, Metabotropic Glutamate / metabolism | Serotonin 5-HT2 Receptor Agonists / pharmacology | Serotonin Antagonists / pharmacology",5-HT2A | Hallucinogen | Head twitch | Metabotropic glutamate receptor | Serotonin | mGlu2/3,National Institute on Drug Abuse | NIDA NIH HHS | NIMH NIH HHS | National Institute of Mental Health | U.S. Department of Veterans Affairs,R01 DA002925 | R01 DA041336 | K01 MH100644 | VISN 22 MIRECC,,,,,eng,
10.1007/s00213-019-05310-3,traxoprodil,NMDA receptors,NMDA receptor antagonists traxoprodil and lanicemine improve hippocampal-prefrontal coupling and reward-related networks in rats,2019,Robert Becker; Natalia Gass; Lothar Kußmaul; Bernhard Schmid; Stefan Scheuerer; David Schnell; Cornelia Dorner-Ciossek; Wolfgang Weber-Fahr; Alexander Sartorius,Psychopharmacology,journal-article,,2019-07-02,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Hippocampus / diagnostic imaging | Hippocampus / drug effects | Hippocampus / physiology | Magnetic Resonance Imaging / methods | Male | Phenethylamines / pharmacology | Piperidines / pharmacology | Prefrontal Cortex / diagnostic imaging | Prefrontal Cortex / drug effects | Prefrontal Cortex / physiology | Pyridines / pharmacology | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / physiology | Reward",Hippocampal-prefrontal coupling | NMDA antagonists | Networks | fMRI,Deutsche Forschungsgemeinschaft,GA 2109/2-1 | SA 1869/11-2 | SA 1869/14-1,,,,,eng,
10.1007/s00213-019-05310-3,lanicemine,NMDA receptors,NMDA receptor antagonists traxoprodil and lanicemine improve hippocampal-prefrontal coupling and reward-related networks in rats,2019,Robert Becker; Natalia Gass; Lothar Kußmaul; Bernhard Schmid; Stefan Scheuerer; David Schnell; Cornelia Dorner-Ciossek; Wolfgang Weber-Fahr; Alexander Sartorius,Psychopharmacology,journal-article,,2019-07-02,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Hippocampus / diagnostic imaging | Hippocampus / drug effects | Hippocampus / physiology | Magnetic Resonance Imaging / methods | Male | Phenethylamines / pharmacology | Piperidines / pharmacology | Prefrontal Cortex / diagnostic imaging | Prefrontal Cortex / drug effects | Prefrontal Cortex / physiology | Pyridines / pharmacology | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / physiology | Reward",Hippocampal-prefrontal coupling | NMDA antagonists | Networks | fMRI,Deutsche Forschungsgemeinschaft,GA 2109/2-1 | SA 1869/11-2 | SA 1869/14-1,,,,,eng,
10.1007/s00213-019-05310-3,traxoprodil,hippocampal-prefrontal coupling,NMDA receptor antagonists traxoprodil and lanicemine improve hippocampal-prefrontal coupling and reward-related networks in rats,2019,Robert Becker; Natalia Gass; Lothar Kußmaul; Bernhard Schmid; Stefan Scheuerer; David Schnell; Cornelia Dorner-Ciossek; Wolfgang Weber-Fahr; Alexander Sartorius,Psychopharmacology,journal-article,,2019-07-02,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Hippocampus / diagnostic imaging | Hippocampus / drug effects | Hippocampus / physiology | Magnetic Resonance Imaging / methods | Male | Phenethylamines / pharmacology | Piperidines / pharmacology | Prefrontal Cortex / diagnostic imaging | Prefrontal Cortex / drug effects | Prefrontal Cortex / physiology | Pyridines / pharmacology | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / physiology | Reward",Hippocampal-prefrontal coupling | NMDA antagonists | Networks | fMRI,Deutsche Forschungsgemeinschaft,GA 2109/2-1 | SA 1869/11-2 | SA 1869/14-1,,,,,eng,
10.1007/s00213-019-05310-3,traxoprodil,reward-related networks,NMDA receptor antagonists traxoprodil and lanicemine improve hippocampal-prefrontal coupling and reward-related networks in rats,2019,Robert Becker; Natalia Gass; Lothar Kußmaul; Bernhard Schmid; Stefan Scheuerer; David Schnell; Cornelia Dorner-Ciossek; Wolfgang Weber-Fahr; Alexander Sartorius,Psychopharmacology,journal-article,,2019-07-02,0033-3158,1432-2072,Springer Science and Business Media LLC,"Animals | Antidepressive Agents / pharmacology | Excitatory Amino Acid Antagonists / pharmacology | Hippocampus / diagnostic imaging | Hippocampus / drug effects | Hippocampus / physiology | Magnetic Resonance Imaging / methods | Male | Phenethylamines / pharmacology | Piperidines / pharmacology | Prefrontal Cortex / diagnostic imaging | Prefrontal Cortex / drug effects | Prefrontal Cortex / physiology | Pyridines / pharmacology | Rats | Rats, Sprague-Dawley | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Receptors, N-Methyl-D-Aspartate / physiology | Reward",Hippocampal-prefrontal coupling | NMDA antagonists | Networks | fMRI,Deutsche Forschungsgemeinschaft,GA 2109/2-1 | SA 1869/11-2 | SA 1869/14-1,,,,,eng,
10.1007/s00213-019-05346-5,(R)-ketamine,TrkB,MPTP-induced dopaminergic neurotoxicity in mouse brain is attenuated after subsequent intranasal administration of (R)-ketamine: a role of TrkB signaling,2019,Atsuhiro Fujita; Yuko Fujita; Yaoyu Pu; Lijia Chang; Kenji Hashimoto,Psychopharmacology,journal-article,,2019-08-15,0033-3158,1432-2072,Springer Science and Business Media LLC,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine / administration & dosage | 1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine / pharmacology | Administration, Intranasal | Anesthetics, Dissociative / administration & dosage | Anesthetics, Dissociative / pharmacology | Animals | Brain / drug effects | Brain / metabolism | Corpus Striatum / drug effects | Disease Models, Animal | Dopamine / metabolism | Dopamine Plasma Membrane Transport Proteins / metabolism | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / pharmacology | Male | Membrane Glycoproteins / physiology | Mice | Mice, Inbred C57BL | Neostriatum / metabolism | Neuroprotective Agents / pharmacology | Parkinson Disease / drug therapy | Protein-Tyrosine Kinases / physiology | Receptor, trkB | Signal Transduction / physiology | Substantia Nigra / drug effects | Tyrosine 3-Monooxygenase / metabolism",(R)-ketamine | Dopamine transporter | Neurotoxicity | Striatum | TrkB,Japan Agency for Medical Research and Development (),JP18dm0107119,,,,,eng,
10.1007/s00213-019-05346-5,(R)-ketamine,Dopamine transporter (DAT),MPTP-induced dopaminergic neurotoxicity in mouse brain is attenuated after subsequent intranasal administration of (R)-ketamine: a role of TrkB signaling,2019,Atsuhiro Fujita; Yuko Fujita; Yaoyu Pu; Lijia Chang; Kenji Hashimoto,Psychopharmacology,journal-article,,2019-08-15,0033-3158,1432-2072,Springer Science and Business Media LLC,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine / administration & dosage | 1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine / pharmacology | Administration, Intranasal | Anesthetics, Dissociative / administration & dosage | Anesthetics, Dissociative / pharmacology | Animals | Brain / drug effects | Brain / metabolism | Corpus Striatum / drug effects | Disease Models, Animal | Dopamine / metabolism | Dopamine Plasma Membrane Transport Proteins / metabolism | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / pharmacology | Male | Membrane Glycoproteins / physiology | Mice | Mice, Inbred C57BL | Neostriatum / metabolism | Neuroprotective Agents / pharmacology | Parkinson Disease / drug therapy | Protein-Tyrosine Kinases / physiology | Receptor, trkB | Signal Transduction / physiology | Substantia Nigra / drug effects | Tyrosine 3-Monooxygenase / metabolism",(R)-ketamine | Dopamine transporter | Neurotoxicity | Striatum | TrkB,Japan Agency for Medical Research and Development (),JP18dm0107119,,,,,eng,
10.1007/s00213-019-05346-5,(R)-ketamine,Tyrosine hydroxylase (TH),MPTP-induced dopaminergic neurotoxicity in mouse brain is attenuated after subsequent intranasal administration of (R)-ketamine: a role of TrkB signaling,2019,Atsuhiro Fujita; Yuko Fujita; Yaoyu Pu; Lijia Chang; Kenji Hashimoto,Psychopharmacology,journal-article,,2019-08-15,0033-3158,1432-2072,Springer Science and Business Media LLC,"1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine / administration & dosage | 1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine / pharmacology | Administration, Intranasal | Anesthetics, Dissociative / administration & dosage | Anesthetics, Dissociative / pharmacology | Animals | Brain / drug effects | Brain / metabolism | Corpus Striatum / drug effects | Disease Models, Animal | Dopamine / metabolism | Dopamine Plasma Membrane Transport Proteins / metabolism | Ketamine / administration & dosage | Ketamine / analogs & derivatives | Ketamine / pharmacology | Male | Membrane Glycoproteins / physiology | Mice | Mice, Inbred C57BL | Neostriatum / metabolism | Neuroprotective Agents / pharmacology | Parkinson Disease / drug therapy | Protein-Tyrosine Kinases / physiology | Receptor, trkB | Signal Transduction / physiology | Substantia Nigra / drug effects | Tyrosine 3-Monooxygenase / metabolism",(R)-ketamine | Dopamine transporter | Neurotoxicity | Striatum | TrkB,Japan Agency for Medical Research and Development (),JP18dm0107119,,,,,eng,
