# LLM uncertain full-text candidate queue for disorder generated at 2026-05-18T04:32:37.570733+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1016/s0755-4982(04)72376-3,,,"Données qualitatives d’une cohorte traitée par méthadone ou buprénorphine haut dosage à Marseille, entre 1996 et 2001",2004,C. Lançon; I. Jaquet; N. Labrune; K. Bartolo; C. De Stopeleire; P. Auquier,La Presse Médicale,journal-article,,2004-10-01,0755-4982,2213-0276,Elsevier BV,"Adult | Age Distribution | Buprenorphine / therapeutic use | Cohort Studies | Drug Overdose / epidemiology | Female | France / epidemiology | HIV Infections / epidemiology | Hallucinogens / administration & dosage | Hepatitis C / epidemiology | Hospitals, University | Humans | Lysergic Acid Diethylamide / administration & dosage | Male | Mental Disorders / epidemiology | Methadone / therapeutic use | Narcotic Antagonists / therapeutic use | Narcotics / therapeutic use | Public Assistance / statistics & numerical data | Substance-Related Disorders / epidemiology | Substance-Related Disorders / rehabilitation | Suicide, Attempted / statistics & numerical data | Surveys and Questionnaires",,,,,,,,fre,
10.1016/s1875-5364(25)60831-4,,,Advances in the study of pharmacotherapy for addiction to naturally-derived psychoactive substances,2025,Kexin Xie; Deli Xiao; Peng Xu; Haowei Shen; Bin Di,Chinese Journal of Natural Medicines,journal-article,,2025-08-01,1672-3651,1875-5364,Elsevier BV,Humans | Substance-Related Disorders / drug therapy | Psychotropic Drugs / chemistry | Psychotropic Drugs / therapeutic use | Animals,Addiction | Natural drug | Pharmacological effect | Pharmacotherapy,,,,,,,eng,
10.1097/00001756-199303000-00018,ibogaine,neurotoxicity,Ibogaine induces glial activation in parasagittal zones of the cerebellum,1993,Elizabeth OʼHearn; David B. Long; Mark E. Molliver,Neuroreport,journal-article,,1993-03-01,0959-4965,1473-558X,Ovid Technologies (Wolters Kluwer Health),"Animals | Astrocytes / drug effects | Behavior, Animal / drug effects | Cerebellar Cortex / cytology | Cerebellar Cortex / drug effects | Genes, MHC Class II | Glial Fibrillary Acidic Protein / immunology | Glial Fibrillary Acidic Protein / metabolism | Ibogaine / pharmacology | Immunohistochemistry | Male | Neuroglia / drug effects | Rats | Rats, Sprague-Dawley | Tremor / chemically induced",,PHS HHS | NINDS NIH HHS,271-90-7408 | NS09293,,,,,eng,
10.1111/j.1460-9592.2004.01523.x,,,Comparative evaluation of midazolam and ketamine with midazolam alone as oral premedication,2005,BABITA GHAI; RADHIKA PRASAD GRANDHE; ARUN KUMAR; PRAMILA CHARI,Pediatric Anesthesia,journal-article,,2005-06-14,1155-5645,1460-9592,Wiley,"Adjuvants, Anesthesia / adverse effects | Administration, Oral | Anesthesia Recovery Period | Anesthetics, Dissociative / adverse effects | Anxiety, Separation / prevention & control | Anxiety, Separation / psychology | Child, Preschool | Double-Blind Method | Female | Humans | Ketamine / adverse effects | Male | Midazolam / adverse effects | Parents / psychology | Postoperative Nausea and Vomiting / epidemiology | Preanesthetic Medication / adverse effects",,,,,,,,eng,
10.1111/pan.13115,,,Anesthetic considerations for pediatric electroconvulsive therapy,2017,Andrew D. Franklin; Jenna H. Sobey; Eric T. Stickles,Pediatric Anesthesia,journal-article,,2017-02-17,1155-5645,1460-9592,Wiley,"Adolescent | Anesthesia / methods | Anesthetics | Child | Child, Preschool | Electroconvulsive Therapy / methods | Humans | Hypnotics and Sedatives | Infant | Infant, Newborn | Mental Disorders / psychology | Mental Disorders / therapy",electroconvulsive therapy | intravenous anesthesia | methohexital | pediatric psychology | pediatrics | status epilepticus,,,,,,,eng,
10.1111/ppc.12596,,,Treatment‐resistant depression: An overview for psychiatric advanced practice nurses,2020,Brayden N. Kameg; Kirstyn M. Kameg,Perspectives In Psychiatric Care,journal-article,,2020-08-10,0031-5990,1744-6163,Wiley,"Antidepressive Agents / therapeutic use | Depression | Depressive Disorder, Treatment-Resistant / drug therapy | Humans",esketamine | neuromodulation | treatment-resistant depression,,,,,,,eng,
10.1124/jpet.105.090845,,,An Investigation of the Efficacy of Mood Stabilizers in Rodent Models of Prepulse Inhibition,2005,Jacob C. Ong; Suzanne A. Brody; Charles H. Large; Mark A. Geyer,Journal of Pharmacology and Experimental Therapeutics,journal-article,,2005-11-16,0022-3565,1521-0103,Elsevier BV,"Amphetamine / pharmacology | Anesthetics, Dissociative / pharmacology | Animals | Antimanic Agents / pharmacology | Carbamazepine / pharmacology | Central Nervous System Stimulants / pharmacology | Dose-Response Relationship, Drug | Drug Interactions | Ketamine / pharmacology | Lithium / pharmacology | Male | Mice | Mice, Inbred C57BL | Mice, Inbred Strains | Phenytoin / pharmacology | Reflex, Startle / drug effects | Valproic Acid / pharmacology",,NIMH NIH HHS,F31 MH012961 | R01 MH071916 | MH12961 | MH71916,,,,,eng,
10.1177/0269881108094650,,,Investigation of serotonin-1A receptor function in the human psychopharmacology of MDMA,2008,F. Hasler; E. Studerus; K. Lindner; S. Ludewig; FX Vollenweider,Journal of Psychopharmacology,journal-article,,2008-07-17,0269-8811,1461-7285,SAGE Publications,"Adult | Affect / drug effects | Anxiety / drug therapy | Cognition | Double-Blind Method | Humans | Male | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Neuropsychological Tests | Pindolol / therapeutic use | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT1A / physiology | Serotonin 5-HT1 Receptor Antagonists",,,,,,,,eng,
10.1179/acb.2002.073,,,KETAMINE - REVES ET REALITES,2002,J. Arditti; M. Spadari; L. de Haro; A. Brun; JH. Bourdon; M. Valli,Acta Clinica Belgica,journal-article,,2002-01-01,1784-3286,2295-3337,Informa UK Limited,,"Ketamine, | déviation d’usage, | hallucinogènes | rave-party,",,,,,,,eng,
10.1213/xaa.0000000000000653,,,Use of Ketamine in a Multimodal Analgesia Setting for Rapid Opioid Tapering in a Profoundly Opioid-Tolerant Patient: A Case Report,2017,Elise M. Strickler; Eric S. Schwenk; Mitchell J. Cohen; Eugene R. Viscusi,A&A Practice,journal-article,,2017-10-18,2575-3126,2575-3126,Ovid Technologies (Wolters Kluwer Health),,,,,,,,,eng,
10.2174/187152409789630389,,,"Brain Serotonin, Psychoactive Drugs, and Effects on Reproduction",2009,Maria Ayala,Central Nervous System Agents in Medicinal Chemistry,journal-article,,2009-12-01,1871-5249,1875-6166,Bentham Science Publishers Ltd.,"Affect / drug effects | Amphetamine-Related Disorders | Animals | Biological Clocks / drug effects | Brain / drug effects | Brain / metabolism | Cognition Disorders / chemically induced | Depressive Disorder / chemically induced | Drug Interactions | Female | Fenfluramine / adverse effects | Fluoxetine / adverse effects | Male | Methamphetamine / adverse effects | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Neurons / drug effects | Obesity / chemically induced | Psychotropic Drugs / adverse effects | Psychotropic Drugs / pharmacology | Reproduction / drug effects | Reproduction / genetics | Reproduction / physiology | Serotonin / metabolism | Serotonin Receptor Agonists / adverse effects | Sexual Behavior, Animal / drug effects | Substance-Related Disorders / etiology | Synaptic Transmission / drug effects",,,,,,,,eng,
10.3109/00952999309001618,,,Toward a Comparative Overview of Dependence Potential and Acute Toxicity of Psychoactive Substances Used Nonmedically,1993,Robert S. Gable,The American Journal of Drug and Alcohol Abuse,journal-article,,1993-01-01,0095-2990,1097-9891,Informa UK Limited,Humans | Psychotropic Drugs / poisoning | Risk Factors | Substance-Related Disorders / etiology | Substance-Related Disorders / prevention & control,,,,,,,,eng,
10.1093/brain/awq010,,,"The default-mode, ego-functions and free-energy: a neurobiological account of Freudian ideas",2010,Robin Carhart‐Harris; Karl Friston,Brain : a journal of neurology,"Journal Article | Research Support, Non-U.S. Gov't | Review",,2010-02-28,0006-8950,1460-2156,,Animals | Brain / physiology | Brain Mapping / methods | Cognition / physiology | Ego | Freudian Theory | Humans | Mental Disorders / diagnosis | Mental Disorders / physiopathology | Mental Disorders / psychology,,Wellcome Trust,088130,,,,,eng,
