# LLM full-text candidate queue for mechanistic generated at 2026-05-18T17:43:48.574873+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1046/j.1460-9568.2003.02767.x,MDMA,5-HT1B,"Enkephalin contributes to the locomotor stimulating effects of 3,4‐methylenedioxy‐<i>N</i>‐methylamphetamine",2003,V. Compan; K. Scearce‐Levie; C. Crosson; A. Daszuta; R. Hen,European Journal of Neuroscience,journal-article,,2003-07-01,0953-816X,1460-9568,Wiley,"Animals | Blotting, Northern | Brain / drug effects | Enkephalins / metabolism | Immunohistochemistry | Indoles / pharmacology | Mice | Mice, Knockout | Motor Activity / drug effects | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Receptor, Serotonin, 5-HT1B | Receptors, Serotonin / deficiency | Receptors, Serotonin / genetics | Serotonin Agents / pharmacology | Serotonin Receptor Agonists / pharmacology",,NIDA NIH HHS,R01 DA09862,,,,,eng,
10.1046/j.1460-9568.2003.02767.x,MDMA,met-enkephalin,"Enkephalin contributes to the locomotor stimulating effects of 3,4‐methylenedioxy‐<i>N</i>‐methylamphetamine",2003,V. Compan; K. Scearce‐Levie; C. Crosson; A. Daszuta; R. Hen,European Journal of Neuroscience,journal-article,,2003-07-01,0953-816X,1460-9568,Wiley,"Animals | Blotting, Northern | Brain / drug effects | Enkephalins / metabolism | Immunohistochemistry | Indoles / pharmacology | Mice | Mice, Knockout | Motor Activity / drug effects | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Receptor, Serotonin, 5-HT1B | Receptors, Serotonin / deficiency | Receptors, Serotonin / genetics | Serotonin Agents / pharmacology | Serotonin Receptor Agonists / pharmacology",,NIDA NIH HHS,R01 DA09862,,,,,eng,
10.1046/j.1471-4159.1997.68031099.x,MDMA,5-HT1A,"Differential Regulation by Methylenedioxymethamphetamine of 5‐Hydroxytryptamine<sub>1A</sub> Receptor Density and mRNA Expression in Rat Hippocampus, Frontal Cortex, and Brainstem: The Role of Corticosteroids",1997,Norberto Aguirre; Diana Frechilla; Ana García‐Osta; Berta Lasheras; Joaquín Del Río,Journal of Neurochemistry,journal-article,,1997-03-01,0022-3042,1471-4159,Wiley,"Adrenal Cortex Hormones / physiology | Adrenalectomy | Animals | Brain / metabolism | Brain Stem / metabolism | Corticosterone / blood | Frontal Lobe / metabolism | Gene Expression | Hippocampus / metabolism | Male | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | RNA, Messenger / metabolism | Rats | Rats, Wistar | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / metabolism | Serotonin Agents / pharmacology",,,,,,,,eng,
10.1046/j.1471-4159.1998.71062294.x,LSD,5-HT1B,Differential Membrane Targeting and Pharmacological Characterization of Chimeras of Rat Serotonin 5‐HT<sub>1A</sub> and 5‐HT<sub>1B</sub> Receptors Expressed in Epithelial LLC‐PK1 Cells,1998,Michèle Darmon; Xavier Langlois; Laurent Suffisseau; Claude‐Michelle Fattaccini; Michel Hamon,Journal of Neurochemistry,journal-article,,1998-12-01,0022-3042,1471-4159,Wiley,"Amino Acid Sequence | Animals | Chimera / genetics | Epithelial Cells / metabolism | Intracellular Membranes / metabolism | Isomerism | LLC-PK1 Cells | Molecular Sequence Data | Rats | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin Antagonists / metabolism | Serotonin Receptor Agonists / metabolism | Swine | Tissue Distribution",,,,,,,,eng,
10.1073/pnas.1518377113,,,Neural correlates of the LSD experience revealed by multimodal neuroimaging,2016,Robin L. Carhart-Harris; Suresh Muthukumaraswamy; Leor Roseman; Mendel Kaelen; Wouter Droog; Kevin Murphy; Enzo Tagliazucchi; Eduardo E. Schenberg; Timothy Nest; Csaba Orban,Proceedings of the National Academy of Sciences,journal-article,,2016-04-11,0027-8424,1091-6490,Proceedings of the National Academy of Sciences,"Brain / drug effects | Brain / physiopathology | Brain Mapping / methods | Cerebrovascular Circulation / drug effects | Connectome | Consciousness / drug effects | Consciousness / physiology | Hallucinations / chemically induced | Hallucinations / physiopathology | Hallucinogens / pharmacology | Humans | Lysergic Acid Diethylamide / pharmacology | Magnetic Resonance Imaging / methods | Magnetoencephalography / methods | Multimodal Imaging / methods | Nerve Net / drug effects | Oxygen / blood | Receptor, Serotonin, 5-HT2A / physiology | Serotonin 5-HT2 Receptor Agonists / pharmacology | Spin Labels | Synaptic Transmission / drug effects",LSD | brain | consciousness | psychedelic | serotonin,Wellcome Trust,200804/Z/16/Z | WT090199,,,,,eng,
10.1080/13696998.2024.2382641,Auvelity,NMDA receptor,Real-world treatment patterns of patients with major depressive                    disorder treated with Auvelity in the United States,2024,Andrew Muzyk; Fatima Zahara Syed; Huanxue Zhou; Junjun Cong; Herriot Tabuteau; Yang Zhao,Journal of Medical Economics,journal-article,,2024-07-23,1369-6998,1941-837X,Informa UK Limited,Humans | Major Depressive Disorder / drug therapy | Male | Female | Middle Aged | Adult | United States | Comorbidity | Bupropion / therapeutic use | Drug Combinations | Antidepressive Agents / therapeutic use | Insurance Claim Review | Retrospective Studies | Young Adult | Aged,A | A1 | A12 | Auvelity | I | I1 | I11 | comorbidity | major depressive disorder | patient characteristics | real-world utilization | treatment pattern,,,,,,,eng,
10.1080/13696998.2024.2382641,Auvelity,Sigma-1 receptor,Real-world treatment patterns of patients with major depressive                    disorder treated with Auvelity in the United States,2024,Andrew Muzyk; Fatima Zahara Syed; Huanxue Zhou; Junjun Cong; Herriot Tabuteau; Yang Zhao,Journal of Medical Economics,journal-article,,2024-07-23,1369-6998,1941-837X,Informa UK Limited,Humans | Major Depressive Disorder / drug therapy | Male | Female | Middle Aged | Adult | United States | Comorbidity | Bupropion / therapeutic use | Drug Combinations | Antidepressive Agents / therapeutic use | Insurance Claim Review | Retrospective Studies | Young Adult | Aged,A | A1 | A12 | Auvelity | I | I1 | I11 | comorbidity | major depressive disorder | patient characteristics | real-world utilization | treatment pattern,,,,,,,eng,
10.1080/14756366.2021.1998022,"1,2,4-oxadiazole derivatives",mGlu4 receptor,"New 1,2,4-oxadiazole derivatives with positive mGlu
                    <sub>4</sub>
                    receptor modulation activity and antipsychotic-like properties",2021,Anna Stankiewicz; Katarzyna Kaczorowska; Ryszard Bugno; Aneta Kozioł; Maria H. Paluchowska; Grzegorz Burnat; Barbara Chruścicka; Paulina Chorobik; Piotr Brański; Joanna M. Wierońska,Journal of Enzyme Inhibition and Medicinal Chemistry,journal-article,,2021-12-11,1475-6366,1475-6374,Informa UK Limited,"Allosteric Regulation / drug effects | Animals | Antipsychotic Agents / chemical synthesis | Antipsychotic Agents / chemistry | Antipsychotic Agents / pharmacology | Dose-Response Relationship, Drug | Mice | Molecular Structure | Oxadiazoles / chemical synthesis | Oxadiazoles / chemistry | Oxadiazoles / pharmacology | Receptors, Metabotropic Glutamate / metabolism | Structure-Activity Relationship","1,2,4-oxadiazoles | Metabotropic glutamate receptor 4 (mGlu4 receptor) | antipsychotic properties | anxiolytics | positive allosteric modulator (PAM)",,,,,,,eng,
10.1080/14756366.2021.1998022,"1,2,4-oxadiazole derivatives",mGlu7 receptor,"New 1,2,4-oxadiazole derivatives with positive mGlu
                    <sub>4</sub>
                    receptor modulation activity and antipsychotic-like properties",2021,Anna Stankiewicz; Katarzyna Kaczorowska; Ryszard Bugno; Aneta Kozioł; Maria H. Paluchowska; Grzegorz Burnat; Barbara Chruścicka; Paulina Chorobik; Piotr Brański; Joanna M. Wierońska,Journal of Enzyme Inhibition and Medicinal Chemistry,journal-article,,2021-12-11,1475-6366,1475-6374,Informa UK Limited,"Allosteric Regulation / drug effects | Animals | Antipsychotic Agents / chemical synthesis | Antipsychotic Agents / chemistry | Antipsychotic Agents / pharmacology | Dose-Response Relationship, Drug | Mice | Molecular Structure | Oxadiazoles / chemical synthesis | Oxadiazoles / chemistry | Oxadiazoles / pharmacology | Receptors, Metabotropic Glutamate / metabolism | Structure-Activity Relationship","1,2,4-oxadiazoles | Metabotropic glutamate receptor 4 (mGlu4 receptor) | antipsychotic properties | anxiolytics | positive allosteric modulator (PAM)",,,,,,,eng,
10.1080/14756366.2021.1998022,"1,2,4-oxadiazole derivatives",mGlu8 receptor,"New 1,2,4-oxadiazole derivatives with positive mGlu
                    <sub>4</sub>
                    receptor modulation activity and antipsychotic-like properties",2021,Anna Stankiewicz; Katarzyna Kaczorowska; Ryszard Bugno; Aneta Kozioł; Maria H. Paluchowska; Grzegorz Burnat; Barbara Chruścicka; Paulina Chorobik; Piotr Brański; Joanna M. Wierońska,Journal of Enzyme Inhibition and Medicinal Chemistry,journal-article,,2021-12-11,1475-6366,1475-6374,Informa UK Limited,"Allosteric Regulation / drug effects | Animals | Antipsychotic Agents / chemical synthesis | Antipsychotic Agents / chemistry | Antipsychotic Agents / pharmacology | Dose-Response Relationship, Drug | Mice | Molecular Structure | Oxadiazoles / chemical synthesis | Oxadiazoles / chemistry | Oxadiazoles / pharmacology | Receptors, Metabotropic Glutamate / metabolism | Structure-Activity Relationship","1,2,4-oxadiazoles | Metabotropic glutamate receptor 4 (mGlu4 receptor) | antipsychotic properties | anxiolytics | positive allosteric modulator (PAM)",,,,,,,eng,
10.1093/bja/aes303,Xenon,NET (SLC6A2),Cardiovascular stability and unchanged muscle sympathetic activity during xenon anaesthesia: role of norepinephrine uptake inhibition,2012,M. Neukirchen; J. Hipp; M.S. Schaefer; T. Brandenburger; I. Bauer; M. Winterhalter; P. Kienbaum; R. Werdehausen,British Journal of Anaesthesia,journal-article,,2012-09-03,0007-0912,1471-6771,Elsevier BV,"Adult | Anesthetics, Inhalation / blood | Anesthetics, Inhalation / pharmacology | Baroreflex / drug effects | Blood Gas Analysis / methods | Blood Pressure / drug effects | Chromatography, High Pressure Liquid / methods | Electroencephalography / methods | Female | Humans | Male | Muscle, Skeletal / drug effects | Norepinephrine / blood | Norepinephrine Plasma Membrane Transport Proteins / blood | Norepinephrine Plasma Membrane Transport Proteins / drug effects | Sympathetic Nervous System / drug effects | Xenon / blood | Xenon / pharmacology",,,,,,,,eng,
10.1093/bja/aes303,Xenon,NMDA receptor (NMDA-R),Cardiovascular stability and unchanged muscle sympathetic activity during xenon anaesthesia: role of norepinephrine uptake inhibition,2012,M. Neukirchen; J. Hipp; M.S. Schaefer; T. Brandenburger; I. Bauer; M. Winterhalter; P. Kienbaum; R. Werdehausen,British Journal of Anaesthesia,journal-article,,2012-09-03,0007-0912,1471-6771,Elsevier BV,"Adult | Anesthetics, Inhalation / blood | Anesthetics, Inhalation / pharmacology | Baroreflex / drug effects | Blood Gas Analysis / methods | Blood Pressure / drug effects | Chromatography, High Pressure Liquid / methods | Electroencephalography / methods | Female | Humans | Male | Muscle, Skeletal / drug effects | Norepinephrine / blood | Norepinephrine Plasma Membrane Transport Proteins / blood | Norepinephrine Plasma Membrane Transport Proteins / drug effects | Sympathetic Nervous System / drug effects | Xenon / blood | Xenon / pharmacology",,,,,,,,eng,
10.1093/brain/awaf391,MDMA,5-HT1A,Memory deficits of MDMA users are linked to cortical thinning related to 5-HT receptor densities,2025,Rebecca C Coray; Vincent Beliveau; Josua Zimmermann; Katrin H Preller; Michael Wunderli; Markus R Baumgartner; Erich Seifritz; Ann-Kathrin Stock; Christian Beste; David M Cole,Brain,journal-article,,2025-10-19,0006-8950,1460-2156,Oxford University Press (OUP),"Humans | Male | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Female | Adult | Memory Disorders / chemically induced | Memory Disorders / pathology | Memory Disorders / metabolism | Gray Matter / pathology | Gray Matter / drug effects | Young Adult | Cerebral Cortex / pathology | Cerebral Cortex / metabolism | Cerebral Cortex / drug effects | Magnetic Resonance Imaging | Receptors, Serotonin / metabolism | Hippocampus / pathology | Neuropsychological Tests",amphetamine-type stimulants | ecstasy | empathogens | entactogens | neurotoxicity | recollection,Swiss National Science Foundation | German Research Foundation,PP00P1-123516 | PP00P1-146326 | 320030L_179450 | BE4045/34-1,,,,,eng,
10.1093/brain/awaf391,MDMA,5-HT2A,Memory deficits of MDMA users are linked to cortical thinning related to 5-HT receptor densities,2025,Rebecca C Coray; Vincent Beliveau; Josua Zimmermann; Katrin H Preller; Michael Wunderli; Markus R Baumgartner; Erich Seifritz; Ann-Kathrin Stock; Christian Beste; David M Cole,Brain,journal-article,,2025-10-19,0006-8950,1460-2156,Oxford University Press (OUP),"Humans | Male | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Female | Adult | Memory Disorders / chemically induced | Memory Disorders / pathology | Memory Disorders / metabolism | Gray Matter / pathology | Gray Matter / drug effects | Young Adult | Cerebral Cortex / pathology | Cerebral Cortex / metabolism | Cerebral Cortex / drug effects | Magnetic Resonance Imaging | Receptors, Serotonin / metabolism | Hippocampus / pathology | Neuropsychological Tests",amphetamine-type stimulants | ecstasy | empathogens | entactogens | neurotoxicity | recollection,Swiss National Science Foundation | German Research Foundation,PP00P1-123516 | PP00P1-146326 | 320030L_179450 | BE4045/34-1,,,,,eng,
10.1093/brain/awaf391,MDMA,5-HT4,Memory deficits of MDMA users are linked to cortical thinning related to 5-HT receptor densities,2025,Rebecca C Coray; Vincent Beliveau; Josua Zimmermann; Katrin H Preller; Michael Wunderli; Markus R Baumgartner; Erich Seifritz; Ann-Kathrin Stock; Christian Beste; David M Cole,Brain,journal-article,,2025-10-19,0006-8950,1460-2156,Oxford University Press (OUP),"Humans | Male | N-Methyl-3,4-methylenedioxyamphetamine / adverse effects | Female | Adult | Memory Disorders / chemically induced | Memory Disorders / pathology | Memory Disorders / metabolism | Gray Matter / pathology | Gray Matter / drug effects | Young Adult | Cerebral Cortex / pathology | Cerebral Cortex / metabolism | Cerebral Cortex / drug effects | Magnetic Resonance Imaging | Receptors, Serotonin / metabolism | Hippocampus / pathology | Neuropsychological Tests",amphetamine-type stimulants | ecstasy | empathogens | entactogens | neurotoxicity | recollection,Swiss National Science Foundation | German Research Foundation,PP00P1-123516 | PP00P1-146326 | 320030L_179450 | BE4045/34-1,,,,,eng,
10.1093/ijnp/pyx055,Ketamine,NET (SLC6A2),"Factors Influencing the Cardiovascular Response to Subanesthetic Ketamine: A Randomized, Placebo-Controlled Trial.",2017,Liebe T; Li S; Lord A; Colic L; Krause AL; Batra A; Kretzschmar MA; Sweeney-Reed CM; Behnisch G; Schott BH,The international journal of neuropsychopharmacology,"Journal Article | Randomized Controlled Trial | Research Support, Non-U.S. Gov't",,2017-11-01,1461-1457,1469-5111,,"Adult | Analgesics / pharmacology | Analysis of Variance | Blood Pressure / drug effects | Double-Blind Method | Female | Follow-Up Studies | Genotype | Heart Rate / drug effects | Humans | Ketamine / pharmacology | Linear Models | Magnetic Resonance Imaging | Male | Norepinephrine Plasma Membrane Transport Proteins / genetics | Norepinephrine Plasma Membrane Transport Proteins / metabolism | Polymorphism, Genetic / genetics | Sex Factors | Young Adult",blood pressure | gender | ketamine | norepinephrine transporter | risk factors,,,,,,,eng,
10.1093/ijnp/pyx079,,,Reversal of Stress-Induced Social Interaction Deficits by Buprenorphine,2017,Caroline A Browne; Edgardo Falcon; Shivon A Robinson; Olivier Berton; Irwin Lucki,The International Journal of Neuropsychopharmacology,journal-article,,2017-08-22,1461-1457,1469-5111,Oxford University Press (OUP),"Animals | Behavior, Animal / drug effects | Brain / drug effects | Buprenorphine / administration & dosage | Buprenorphine / pharmacology | Disease Models, Animal | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / pharmacology | Fluoxetine / administration & dosage | Fluoxetine / pharmacology | Ketamine / administration & dosage | Ketamine / pharmacology | Male | Mice | Mice, Inbred C57BL | Narcotic Antagonists / administration & dosage | Narcotic Antagonists / pharmacology | Receptors, Opioid, kappa / antagonists & inhibitors | Receptors, Opioid, kappa / drug effects | Receptors, Opioid, mu / antagonists & inhibitors | Receptors, Opioid, mu / drug effects | Selective Serotonin Reuptake Inhibitors / administration & dosage | Selective Serotonin Reuptake Inhibitors / pharmacology | Social Behavior | Stress Disorders, Post-Traumatic / drug therapy | Stress, Psychological / drug therapy | Stress, Psychological / etiology",CERC-501 | PTSD | buprenorphine | chronic social defeat stress | fluoxetine | ketamine | social interaction,NIGMS NIH HHS | NIMH NIH HHS,K12 GM081259 | R01 MH092412 | T32 MH014654 | R01 MH105623,,,,,eng,
10.1093/ijnp/pyx085,Ketamine,SERT (SLC6A4),Assessment of Ketamine Binding of the Serotonin Transporter in Humans with Positron Emission Tomography.,2018,Spies M; James GM; Berroterán-Infante N; Ibeschitz H; Kranz GS; Unterholzner J; Godbersen M; Gryglewski G; Hienert M; Jungwirth J,The international journal of neuropsychopharmacology,"Journal Article | Research Support, Non-U.S. Gov't",NCT02717052,2018-02-01,1461-1457,1469-5111,,Adult | Aniline Compounds | Antidepressive Agents / administration & dosage | Antidepressive Agents / pharmacokinetics | Humans | Ketamine / administration & dosage | Ketamine / pharmacokinetics | Male | Mesencephalon / diagnostic imaging | Mesencephalon / drug effects | Neostriatum / diagnostic imaging | Neostriatum / drug effects | Positron-Emission Tomography / methods | Serotonin Agents | Serotonin Plasma Membrane Transport Proteins / drug effects | Sulfides | Thalamus / diagnostic imaging | Thalamus / drug effects | Young Adult,antidepressant | ketamine | positron emission tomography | serotonin transporter,,,,,,,eng,
10.1093/ijnp/pyx116,Ketamine,5-HT1A,Role of 5-HT1A Receptor Stimulation in the Medial Prefrontal Cortex in the Sustained Antidepressant Effects of Ketamine.,2018,Fukumoto K; Iijima M; Funakoshi T; Chaki S,The international journal of neuropsychopharmacology,Journal Article,,2018-04-01,1461-1457,1469-5111,,"Animals | Antidepressive Agents / pharmacology | Behavior, Animal / drug effects | Ketamine / pharmacology | Male | Mice | Mice, Inbred C57BL | Prefrontal Cortex / drug effects | Receptor, Serotonin, 5-HT1A / drug effects | Serotonin 5-HT1 Receptor Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology | Signal Transduction / drug effects",,,,,,,,eng,
10.1093/jat/bku085,25I-NBOMe,5-HT2A,"An Evaluation of 25B-, 25C-, 25D-, 25H-, 25I- and 25T2-NBOMe via LC–MS-MS: Method Validation and Analyte Stability",2014,Robert D Johnson; Sabra R Botch-Jones; Tiffany Flowers; Connie A Lewis,Journal of Analytical Toxicology,journal-article,,2014-09-12,0146-4760,1945-2403,Oxford University Press (OUP),"Chromatography, Liquid / methods | Humans | Linear Models | Sensitivity and Specificity | Serotonin 5-HT2 Receptor Agonists / blood | Serotonin 5-HT2 Receptor Agonists / classification | Serotonin 5-HT2 Receptor Agonists / urine | Tandem Mass Spectrometry / methods",,,,,,,,eng,
10.1097/00000542-199803000-00029,,,Ketamine Inhibits Monoamine Transporters Expressed in Human Embryonic Kidney 293 Cells,1998,Mitsuhiro Nishimura; Kohji Sato; Tomoya Okada; Ikuto Yoshiya; Patrick Schloss; Shoichi Shimada; Masaya Tohyama,Anesthesiology,journal-article,,1998-03-01,0003-3022,1528-1175,Ovid Technologies (Wolters Kluwer Health),"ATP-Binding Cassette Transporters / drug effects | Amino Acid Transport System X-AG | Amino Acid Transport Systems, Neutral | Anesthetics, Dissociative / pharmacology | Animals | Biological Transport / drug effects | Carrier Proteins / drug effects | Cell Line | Dopamine Plasma Membrane Transport Proteins | Glycine Plasma Membrane Transport Proteins | Humans | Ketamine / pharmacology | Membrane Glycoproteins / drug effects | Membrane Transport Proteins | Nerve Tissue Proteins | Norepinephrine Plasma Membrane Transport Proteins | Rats | Recombinant Proteins | Serotonin Plasma Membrane Transport Proteins | Symporters",,,,,,,,eng,
10.1097/00000542-200007000-00034,,,The Effects of Ketamine and Its Enantiomers on the Morphine- or Dexmedetomidine-induced Antinociception after Intrathecal Administration in Rats,2000,Gabriella Joó; Gyöngyi Horvath; Walter Klimscha; Gabriella Kekesi; Ildiko Dobos; Margit Szikszay; György Benedek,Anesthesiology,journal-article,,2000-07-01,0003-3022,1528-1175,Ovid Technologies (Wolters Kluwer Health),"Adrenergic alpha-Agonists / pharmacology | Analgesia | Analgesics / pharmacology | Analgesics, Opioid / pharmacology | Animals | Dexmedetomidine / pharmacology | Dose-Response Relationship, Drug | Drug Synergism | Injections, Spinal | Ketamine / pharmacology | Linear Models | Male | Morphine / pharmacology | Rats | Rats, Wistar | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Stereoisomerism",,,,,,,,eng,
10.1097/00000542-200307000-00025,S-ketamine,NMDA receptor,Differential Modulation of Remifentanil-induced Analgesia and Postinfusion Hyperalgesia by S -Ketamine and Clonidine in Humans,2003,Wolfgang Koppert; Reinhard Sittl; Karin Scheuber; Monika Alsheimer; Martin Schmelz; Jürgen Schüttler,Anesthesiology,journal-article,,2003-07-01,0003-3022,1528-1175,Ovid Technologies (Wolters Kluwer Health),"Adrenergic alpha-Agonists / therapeutic use | Adult | Analgesics, Opioid / adverse effects | Anesthetics, Dissociative / therapeutic use | Blood Pressure / drug effects | Clonidine / therapeutic use | Cross-Over Studies | Double-Blind Method | Electric Stimulation | Half-Life | Humans | Hyperalgesia / drug therapy | Infusions, Intravenous | Ketamine / therapeutic use | Male | Oxygen / blood | Pain Measurement / drug effects | Physical Stimulation | Piperidines / adverse effects | Receptors, Opioid, mu / agonists | Remifentanil | Substance Withdrawal Syndrome / drug therapy",,,,,,,,eng,
10.1101/2022.12.05.519102,Ketamine,Ca2+-permeable AMPA receptors (CP-AMPARs),Ketamine’s rapid antidepressant effects are mediated by Ca 2+ -permeable AMPA receptors in the hippocampus,2022,Anastasiya Zaytseva; Evelina Bouckova; McKennon J. Wiles; Madison H. Wustrau; Isabella G. Schmidt; Hadassah Mendez-Vazquez; Latika Khatri; Seonil Kim,bioRxiv (Cold Spring Harbor Laboratory),posted-content,,2022-12-05,,,openRxiv,,,,,10.7554/eLife.86022,is-preprint-of doi:10.7554/eLife.86022 asserted-by:subject | is-preprint-of doi:10.7554/eLife.86022 asserted-by:object,,,,
10.1101/2022.12.05.519102,Ketamine,Calcineurin,Ketamine’s rapid antidepressant effects are mediated by Ca 2+ -permeable AMPA receptors in the hippocampus,2022,Anastasiya Zaytseva; Evelina Bouckova; McKennon J. Wiles; Madison H. Wustrau; Isabella G. Schmidt; Hadassah Mendez-Vazquez; Latika Khatri; Seonil Kim,bioRxiv (Cold Spring Harbor Laboratory),posted-content,,2022-12-05,,,openRxiv,,,,,10.7554/eLife.86022,is-preprint-of doi:10.7554/eLife.86022 asserted-by:subject | is-preprint-of doi:10.7554/eLife.86022 asserted-by:object,,,,
10.1111/bcpt.12941,Ketamine,NMDA receptor,"Interactions of (2S,6S;2R,6R)‐Hydroxynorketamine, a Secondary Metabolite of (R,S)‐Ketamine, with Morphine",2017,Tuomas O. Lilius; Hanna Viisanen; Viljami Jokinen; Mikko Niemi; Eija A. Kalso; Pekka V. Rauhala,Basic & Clinical Pharmacology & Toxicology,journal-article,,2017-11-24,1742-7835,1742-7843,Wiley,"Analgesics, Opioid / blood | Analgesics, Opioid / pharmacokinetics | Analgesics, Opioid / pharmacology | Anesthetics, Dissociative / blood | Anesthetics, Dissociative / pharmacokinetics | Anesthetics, Dissociative / pharmacology | Animals | Behavior, Animal / drug effects | Brain / drug effects | Brain / metabolism | Brain / physiopathology | Disease Models, Animal | Drug Interactions | Drug Tolerance | Ketamine / analogs & derivatives | Ketamine / blood | Ketamine / pharmacokinetics | Ketamine / pharmacology | Male | Morphine / blood | Morphine / pharmacokinetics | Morphine / pharmacology | Motor Activity / drug effects | Nociception / drug effects | Nociceptive Pain / blood | Nociceptive Pain / physiopathology | Nociceptive Pain / prevention & control | Nociceptive Pain / psychology | Pain Threshold / drug effects | Rats, Sprague-Dawley",,,,,,,,eng,
10.1111/bph.15596,Ketamine,5-HT1A,Perspectives for therapy of treatment‐resistant depression,2021,Mariusz Papp; Wiesław Jerzy Cubała; Lukasz Swiecicki; Adrian Newman‐Tancredi; Paul Willner,British Journal of Pharmacology,journal-article,,2021-06-15,0007-1188,1476-5381,Wiley,"Animals | Antidepressive Agents / pharmacology | Antidepressive Agents / therapeutic use | Depression | Depressive Disorder, Treatment-Resistant / drug therapy | Ketamine / pharmacology | Ketamine / therapeutic use",5-HT1A receptors | animal models | deep brain stimulation | ketamine | regulatory challenges | somatic therapies | treatment-resistant depression,,,,,,,eng,
10.1111/bph.16368,altanserin,5-HT2A receptor,Ligand bias and inverse agonism on 5‐HT<sub>2A</sub> receptor‐mediated modulation of G protein activity in <i>post‐mortem</i> human brain,2024,Itziar Muneta‐Arrate; Patricia Miranda‐Azpiazu; Igor Horrillo; Rebeca Diez‐Alarcia; J. Javier Meana,British Journal of Pharmacology,journal-article,,2024-04-21,0007-1188,1476-5381,Wiley,"Humans | Animals | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2A / genetics | Mice, Knockout | Ligands | Male | Mice | Serotonin 5-HT2 Receptor Agonists / pharmacology | Drug Inverse Agonism | Brain / metabolism | Brain / drug effects | GTP-Binding Proteins / metabolism | Female | Mice, Inbred C57BL | Serotonin 5-HT2 Receptor Antagonists / pharmacology | Middle Aged | Aged | Autopsy | Piperidines / pharmacology",5‐HT2A receptor | G protein | [35S]GTPγS | constitutive activity | functional selectivity | inverse agonism | post‐mortem brain,Spanish R+D+i Program | European Regional Development Funds | Basque Government | University of the Basque Country | Eranet Neuron Program: PSYBIAS | COST Action CA18133 European Research Network on Signal Transduction (ERNEST),SAF2009-08460 | SAF2017-88126R | IT-1211/19 | IT-1512/22 | ELKARTEK KK-2019/00049,,,,,eng,
10.1111/bph.16368,pimavanserin,5-HT2A receptor,Ligand bias and inverse agonism on 5‐HT<sub>2A</sub> receptor‐mediated modulation of G protein activity in <i>post‐mortem</i> human brain,2024,Itziar Muneta‐Arrate; Patricia Miranda‐Azpiazu; Igor Horrillo; Rebeca Diez‐Alarcia; J. Javier Meana,British Journal of Pharmacology,journal-article,,2024-04-21,0007-1188,1476-5381,Wiley,"Humans | Animals | Receptor, Serotonin, 5-HT2A / metabolism | Receptor, Serotonin, 5-HT2A / genetics | Mice, Knockout | Ligands | Male | Mice | Serotonin 5-HT2 Receptor Agonists / pharmacology | Drug Inverse Agonism | Brain / metabolism | Brain / drug effects | GTP-Binding Proteins / metabolism | Female | Mice, Inbred C57BL | Serotonin 5-HT2 Receptor Antagonists / pharmacology | Middle Aged | Aged | Autopsy | Piperidines / pharmacology",5‐HT2A receptor | G protein | [35S]GTPγS | constitutive activity | functional selectivity | inverse agonism | post‐mortem brain,Spanish R+D+i Program | European Regional Development Funds | Basque Government | University of the Basque Country | Eranet Neuron Program: PSYBIAS | COST Action CA18133 European Research Network on Signal Transduction (ERNEST),SAF2009-08460 | SAF2017-88126R | IT-1211/19 | IT-1512/22 | ELKARTEK KK-2019/00049,,,,,eng,
