dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
mechanistic,6167,10.1089/psymed.2023.0054,"Is Personal Experience Essential for Effective Psychedelic Therapists?: The Challenges of Small, Accumulating Therapist Effects",2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6168,10.1089/psymed.2023.29002.psh,The Elephant in the Room: Personal Use of Psychedelics Among Psychedelic Researchers,2023,False,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6169,10.1089/psymed.2024.0006,Adverse Events Should Not Be Surprising in Psychedelic Research,2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6170,10.1089/psymed.2024.0011,Psychedelic Therapist Sexual Misconduct and Other Adverse Experiences Among a Sample of Naturalistic Psychedelic Users,2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6171,10.1089/psymed.2024.0019,A Field-Wide Review and Analysis of Study Materials Used in Psilocybin Trials: Assessment of Two Decades of Research,2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6172,10.1089/psymed.2024.0026,What is Psychological Support in the Context of Psychedelic Clinical Trials?,2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6173,10.1089/psymed.2024.58721.revack,Acknowledgment of Reviewers 2024,2025,False,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6175,10.1091/mbc.8.6.1089,A novel Sec18p/NSF-dependent complex required for Golgi-to-endosome transport in yeast.,1997,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6176,10.1091/mbc.E11-03-0262,Nuclear transporters in a multinucleated organism: functional and localization analyses in <i>Aspergillus nidulans</i>,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6177,10.1091/mbc.E15-01-0047,Basolateral sorting of chloride channel 2 is mediated by interactions between a dileucine motif and the clathrin adaptor AP-1,2015,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6178,10.1093/HMG/DDI263,The genetics of attention deficit hyperactivity disorder,2005,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6179,10.1093/HMG/DDI445,Gain-of-function haplotypes in the vesicular monoamine transporter promoter are protective for Parkinson disease in women,2005,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6180,10.1093/alcalc/agh110,THE ENDOCANNABINOID SYSTEM: PHYSIOLOGY AND PHARMACOLOGY,2004,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6181,10.1093/alcalc/agm169,Invited Commentary * Serotonin transporter (SERT) brain density and neurobiological cloninger subtypes model: a lesson by human autoradiography studies,2008,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6184,10.1093/bib/bbaa379,A comprehensive drug repurposing study for COVID19 treatment: novel putative dihydroorotate dehydrogenase inhibitors show association to serotonin–dopamine receptors,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6185,10.1093/bib/bby061,"Recent applications of deep learning and machine intelligence on in silico drug discovery: methods, tools and databases",2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6187,10.1093/bioinformatics/btt540,Shaping the interaction landscape of bioactive molecules,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6189,10.1093/biomethods/bpaa013,Pharmacophore-driven identification of N-methyl-D-receptor antagonists as potent neuroprotective agents validated using in vivo studies,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6200,10.1093/bja/aeq169,Ketamine induces apoptosis via the mitochondrial pathway in human lymphocytes and neuronal cells,2010,True,download_failed,escalate,in-scope compound/intervention term appears in title or abstract,True,3,,,
mechanistic,6201,10.1093/bja/aer221,Ketamine: new uses for an old drug?,2011,False,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6204,10.1093/brain/120.12.2207,Cognitive deficits in Huntington's disease are predicted by dopaminergic PET markers and brain volumes,1997,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6206,10.1093/brain/awab095,Consciousness among delta waves: a paradox?,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,3,,,
mechanistic,6208,10.1093/brain/awad311,A role for the serotonin 2A receptor in the expansion and functioning of human transmodal cortex,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,2,,,
mechanistic,6209,10.1093/brain/awae020,"Neurodevelopmental and synaptic defects in <i>DNAJC6</i> parkinsonism, amenable to gene therapy",2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6211,10.1093/brain/awh109,5-HT1A receptor binding and intracerebral activity in temporal lobe epilepsy: an [18F]MPPF-PET study,2004,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,2,,,
mechanistic,6213,10.1093/brain/awn255,Sustained effects of ecstasy on the human brain: a prospective neuroimaging study in novel users,2008,True,download_failed,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6214,10.1093/brain/awp069,Increased binding to 5-HT1A and 5-HT2A receptors is associated with large vessel infarction and relative preservation of cognition,2009,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6215,10.1093/brain/awq103,Decreased cerebral cortical serotonin transporter binding in ecstasy users: a positron emission tomography/[11C]DASB and structural brain imaging study,2010,True,download_failed,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6217,10.1093/brain/awv183,Behavioural impact of a double dopaminergic and serotonergic lesion in the non-human primate,2015,True,download_failed,escalate,in-scope compound/intervention term appears in title or abstract,True,2,,,
mechanistic,6221,10.1093/braincomms/fcaa098,Cholinergic muscarinic M1/M4 receptor networks in dementia with Lewy bodies,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6224,10.1093/carcin/bgp080,Nuclear localization of active HGF receptor Met in aggressive MDA-MB231 breast carcinoma cells,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6225,10.1093/carcin/bgx023,PPARα regulates tumor cell proliferation and senescence via a novel target gene carnitine palmitoyltransferase 1C,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6228,10.1093/cercor/13.3.282,"Long-term Gonadectomy Affects the Density of Tyrosine Hydroxylase- but not Dopamine-beta-hydroxylase-, Choline Acetyltransferase- or Serotonin-immunoreactive Axons in the Medial Prefrontal Cortices of Adult Male Rats",2003,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6230,10.1093/cercor/bhh138,Selective Postsynaptic Co-localization of MCT2 with AMPA Receptor GluR2/3 Subunits at Excitatory Synapses Exhibiting AMPA Receptor Trafficking,2004,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6232,10.1093/cercor/bhn219,Enriched expression of serotonin 1B and 2A receptor genes in macaque visual cortex and their bidirectional modulatory effects on neuronal responses.,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6233,10.1093/cercor/bhp145,A 1H-MR Spectroscopy Study of Changes in Glutamate and Glutamine (Glx) Concentrations in Frontal Spectra after Administration of Memantine,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6235,10.1093/cercor/bht178,Spatiotemporal Brain Dynamics of Emotional Face Processing Modulations Induced by the Serotonin 1A/2A Receptor Agonist Psilocybin,2013,True,download_failed,escalate,in-scope compound/intervention term appears in title or abstract,True,2,,,
mechanistic,6236,10.1093/cercor/bht204,Asymmetry of the Endogenous Opioid System in the Human Anterior Cingulate: a Putative Molecular Basis for Lateralization of Emotions and Pain,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6237,10.1093/cercor/bhw168,The<i>N</i>-Methyl d-Aspartate Glutamate Receptor Antagonist Ketamine Disrupts the Functional State of the Corticothalamic Pathway,2016,True,download_failed,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6238,10.1093/cercor/bhy271,Cultural variation in the gray matter volume of the prefrontal cortex is moderated by the dopamine D4 receptor gene (DRD4),2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6239,10.1093/chromsci/bmx042,Development of a Validated Comparative Stability-Indicating Assay Method for Some H2-Receptor Antagonists,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6240,10.1093/cid/ciu779,Diagnosing and Managing Diabetes in HIV-Infected Patients: Current Concepts,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6241,10.1093/ckj/sfad239,Drugs with a negative impact on cognitive functions (Part 2): drug classes to consider while prescribing in CKD patients,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6243,10.1093/cvr/cvaa334,Cardio-metabolic phenotype of HFpEF as a target of SGLT2i and GLP1-RA.,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6244,10.1093/cvr/cvad037,Phospholamban pentamerization increases sensitivity and dynamic range of cardiac relaxation,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6246,10.1093/cvr/cvw218,TSP1–CD47 signaling is upregulated in clinical pulmonary hypertension and contributes to pulmonary arterial vasculopathy and dysfunction,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6247,10.1093/database/bav028,DisGeNET: a discovery platform for the dynamical exploration of human diseases and their genes,2015,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6248,10.1093/ecco-jcc/jjae190.0391,P0217 Colonic stromal cells are a source of sphingosine-1-phosphate and may be defining responsiveness to sphingosine-1-phosphate receptor modulators in Ulcerative Colitis,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6249,10.1093/emboj/16.15.4597,The m1 muscarinic acetylcholine receptor transactivates the EGF receptor to modulate ion channel activity,1997,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6250,10.1093/emboj/17.11.2971,A role for HLA-DO as a co-chaperone of HLA-DM in peptide loading of MHC class II molecules,1998,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6251,10.1093/emboj/18.1.109,Receptor protein tyrosine phosphatase alpha participates in the m1 muscarinic acetylcholine receptor-dependent regulation of Kv1.2 channel activity,1999,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6252,10.1093/emboj/19.16.4265,Dominant-negative activity of an alpha1B-adrenergic receptor signal-inactivating point mutation,2000,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6253,10.1093/emboj/20.21.5999,Cytoplasmic O-glycosylation prevents cell surface transport of E-cadherin during apoptosis,2001,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6254,10.1093/eurheartj/ehab724.3188,"Genesis of epicardial adipocytes and its association with progenitor markers, muscarinic receptor type 3 and b-blockers intake in patients with cardiovascular disease",2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6255,10.1093/eurheartj/ehad192,2023 ESC Guidelines for the management of cardiovascular disease in patients with diabetes.,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6257,10.1093/eurheartj/ehr304,Nitric oxide synthases: regulation and function,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6258,10.1093/eurheartj/ehx144,"Low-density lipoproteins cause atherosclerotic cardiovascular disease. 1. Evidence from genetic, epidemiologic, and clinical studies. A consensus statement from the European Atherosclerosis Society Consensus Panel",2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6260,10.1093/femsre/fuy008,"Bacterial–fungal interactions: ecology, mechanisms and challenges",2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6261,10.1093/geroni/igad104.3474,MISSED INSIGHTS FOR EARLIER MANAGEMENT OF PARKINSON’S DISEASE AND THE VALUE OF DOPAMINE TRANSPORTER (DAT) SCANS,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6262,10.1093/geroni/igz038.395,INCREASED BETA2-ADRENERGIC RECEPTOR SIGNALING ENHANCES PROGRESSION OF HEPATOCELLULAR CARCINOMA,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6263,10.1093/hmg/12.3.205,Synonymous mutations in the human dopamine receptor D2 (DRD2) affect mRNA stability and synthesis of the receptor,2003,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6264,10.1093/hmg/ddl460,Multiple ADH genes modulate risk for drug dependence in both African- and European-Americans,2006,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6266,10.1093/hmg/ddp261,Serine racemase is associated with schizophrenia susceptibility in humans and in a mouse model,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6267,10.1093/hmg/ddw316,A small molecule p75<sup>NTR</sup>ligand normalizes signalling and reduces Huntington’s disease phenotypes in R6/2 and BACHD mice,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6268,10.1093/hmg/ddy189,Loss of fragile X protein FMRP impairs homeostatic synaptic downscaling through tumor suppressor p53 and ubiquitin E3 ligase Nedd4-2,2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6269,10.1093/humrep/deae108.465,P-091 The Dopamine Transporter (DAT) and it’s role in male fertility- an in vitro investigation,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,2,,,
mechanistic,6270,10.1093/humrep/deaf097.298,O-298 A dopaminergic system in human sperm: novel insights into the functionality of the dopamine transporter (DAT) protein,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6272,10.1093/humrep/dew162,Genetic variations in the 3′-untranslated region of<i>SLC18A2</i>are associated with serum FSH concentration in polycystic ovary syndrome patients and regulate gene expression<i>in vitro</i>,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6274,10.1093/humupd/dmn008,Targeting the vascular endothelial growth factor system to prevent ovarian hyperstimulation syndrome,2008,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6275,10.1093/ijnp/pyaa018,Reviewing the Potential of Psychedelics for the Treatment of PTSD,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6276,10.1093/ijnp/pyaa030,Effects of Mu-Opiate Receptor Gene Polymorphism rs1799971 (A118G) on the Antidepressant and Dissociation Responses in Esketamine Nasal Spray Clinical Trials.,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6277,10.1093/ijnp/pyab060,"Brain 5-HT1A Receptor PET Binding, Cortisol Responses to Stress, and the Familial Transmission of Suicidal Behavior",2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6278,10.1093/ijnp/pyab062,"Evaluation of the Safety, Tolerability, and Pharmacokinetic Profiles of TP0473292 (TS-161), A Prodrug of a Novel Orthosteric mGlu2/3 Receptor Antagonist TP0178894, in Healthy Subjects and Its Antidepressant-Like Effects in Rodents",2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6279,10.1093/ijnp/pyab072,Inflammatory Process and Immune System in Major Depressive Disorder,2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,2,,,
mechanistic,6280,10.1093/ijnp/pyab084,Relationship Between Dissociation and Antidepressant Effects of Esketamine Nasal Spray in Patients With Treatment-Resistant Depression.,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6281,10.1093/ijnp/pyac074,Default Mode Network Modulation by Psychedelics: A Systematic Review,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6282,10.1093/ijnp/pyac077,"Antidepressant and Neuroprotective Effects of 3-Hydroxy Paroxetine, an Analog of Paroxetine in Rats.",2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6285,10.1093/ijnp/pyad056,"The Atypical Dopamine Transporter Inhibitor CE-158 Enhances Dopamine Neurotransmission in the Prefrontal Cortex of Male Rats: A Behavioral, Electrophysiological, and Microdialysis Study",2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6286,10.1093/ijnp/pyae010,PI3K-AKT/mTOR Signaling in Psychiatric Disorders: A Valuable Target to Stimulate or Suppress?,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6287,10.1093/ijnp/pyae037,GluN2A: A Promising Target for Developing Novel Antidepressants,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6288,10.1093/ijnp/pyae059.008,LIGANDS OF THE DELTA-OPIOID RECEPTOR AND TRACE AMINE ASSOCIATED RECEPTOR 1 EXERT SIMILAR EFFECTS ON MONOAMINERGIC TRANSMISSION IN RATS,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6289,10.1093/ijnp/pyae059.020,THE EFFECT OF DOPAMINE RECEPTOR D1 (DRD1) GENE VARIANTS ON CHANGES IN CRAVING SEVERITY DURING ALCOHOL WITHDRAWAL,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6290,10.1093/ijnp/pyaf001,"Pharmacokinetics and pharmacodynamics of an innovative psychedelic N,N-dimethyltryptamine/harmine formulation in healthy participants: a randomized controlled trial",2024,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,6291,10.1093/ijnp/pyaf015,From theory to therapy: unlocking the potential of muscarinic receptor activation in schizophrenia with the dual M1/M4 muscarinic receptor agonist xanomeline and trospium chloride and insights from clinical trials,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6292,10.1093/ijnp/pyaf032,"Roluperidone monotherapy, a treatment for negative symptoms in schizophrenia",2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6293,10.1093/ijnp/pyaf051,Correction to: From theory to therapy: unlocking the potential of muscarinic receptor activation in schizophrenia with the dual M1/M4 muscarinic receptor agonist xanomeline and trospium chloride and insights from clinical trials,2025,False,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6295,10.1093/ijnp/pyu014,"Effects of  -Pyrrolidinopentiophenone and 4-Methyl-N-Ethylcathinone, Two Synthetic Cathinones Commonly Found in Second-Generation ""Bath Salts,"" on Intracranial Self-Stimulation Thresholds in Rats",2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,2,,,
mechanistic,6299,10.1093/ijnp/pyv095,High Times for Painful Blues: The Endocannabinoid System in Pain-Depression Comorbidity,2015,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6300,10.1093/ijnp/pyv112,3’-Deoxyadenosine (Cordycepin) Produces a Rapid and Robust Antidepressant Effect via Enhancing Prefrontal AMPA Receptor Signaling Pathway,2015,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6301,10.1093/ijnp/pyv120,"The Effects of 4-Methylethcathinone on Conditioned Place Preference, Locomotor Sensitization, and Anxiety-Like Behavior: A Comparison with Methamphetamine",2015,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,6302,10.1093/ijnp/pyw041.288,PM288. Preclinical Evaluation of Neutral Cannabinoid CB1 Receptor Antagonists and Cannabinoid CB1 Receptor Negative Allosteric Modulators for Treating Drug Addiction,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6303,10.1093/ijnp/pyw044.545,PT545. The Direct Protein-Protein Interaction between Dopamine Transporter and Dopamine D2 Receptor: A Novel Target Site to Modulate Synaptic Dopamine,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,6306,10.1093/ijnp/pyx051,Fenfluramine Reduces [11C]Cimbi-36 Binding to the 5-HT2A Receptor in the Nonhuman Primate Brain,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,3,,,
mechanistic,6308,10.1093/ijnp/pyy044,Behavioral and Serotonergic Changes in the Frontal Cortex Following Methamphetamine Self-Administration,2018,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,3,,,
