dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
mechanistic,3293,10.1016/j.nbd.2021.105429,Distinct patterns of dyskinetic and dystonic features following D1 or D2 receptor stimulation in a mouse model of parkinsonism,2021,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3294,10.1016/j.nbd.2023.106034,Role of CB2 cannabinoid receptor in the development of food addiction in male mice,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3297,10.1016/j.nbd.2025.106881,Enhancement of D1 dopaminergic responses in aged LRRK2 G2019S knock-in mice,2025,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3298,10.1016/j.neo.2017.10.002,Role of Dopamine Receptors in the Anticancer Activity of ONC201.,2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3300,10.1016/j.neubiorev.2010.01.013,AMPA receptor plasticity in the nucleus accumbens after repeated exposure to cocaine,2010,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3301,10.1016/j.neubiorev.2015.08.016,"The prosocial effects of 3,4-methylenedioxymethamphetamine (MDMA): Controlled studies in humans and laboratory animals",2015,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3340,10.1016/j.neuint.2019.05.004,N-(3-Ethoxy-phenyl)-4-pyrrolidin-1-yl-3-trifluoromethyl-benzamide (EPPTB) prevents 3-iodothyronamine (T1AM)-induced neuroprotection against kainic acid toxicity,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3342,10.1016/j.neuint.2020.104752,Long-term systemic administration of kynurenic acid brain region specifically elevates the abundance of functional CB1 receptors in rats,2020,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3343,10.1016/j.neuint.2021.105185,5-HT7 receptors in Alzheimer's disease,2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3350,10.1016/j.neulet.2013.07.053,"Independent of 5-HT1A receptors, neurons in the paraventricular hypothalamus mediate ACTH responses from MDMA",2013,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3351,10.1016/j.neulet.2013.09.051,Preadolescent drd1-EGFP mice exhibit cocaine-induced behavioral sensitization,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3356,10.1016/j.neulet.2021.135938,Transcriptomic expression of AMPA receptor subunits and their auxiliary proteins in the human brain,2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3359,10.1016/j.neulet.2024.137778,Unraveling the CLCC1 interactome: Impact of the Asp25Glu variant and its interaction with SigmaR1 at the Mitochondrial-Associated ER Membrane (MAM),2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3365,10.1016/j.neuro.2016.04.020,Neurotoxicity screening of (illicit) drugs using novel methods for analysis of microelectrode array (MEA) recordings,2016,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3373,10.1016/j.neurobiolaging.2009.05.015,"Effects of age, genes, and pulse pressure on executive functions in healthy adults",2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3377,10.1016/j.neuroimage.2016.02.002,Age-related changes in binding of the D2/3 receptor radioligand [11C](+)PHNO in healthy volunteers,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3381,10.1016/j.neuroimage.2020.117189,Generative modelling of the thalamo-cortical circuit mechanisms underlying the neurophysiological effects of ketamine,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3388,10.1016/j.neuron.2009.06.008,Translocation of a “Winner” Climbing Fiber to the Purkinje Cell Dendrite and Subsequent Elimination of “Losers” from the Soma in Developing Cerebellum,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3389,10.1016/j.neuron.2012.03.021,The Subtype of GluN2 C-terminal Domain Determines the Response to Excitotoxic Insults,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3390,10.1016/j.neuron.2012.03.034,High-Resolution Proteomics Unravel Architecture and Molecular Diversity of Native AMPA Receptor Complexes,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3395,10.1016/j.neuron.2016.10.058,Novel Functional Properties of Drosophila CNS Glutamate Receptors,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3413,10.1016/j.neuropharm.2007.10.019,Brown adipose tissue sympathetic nerve activity is potentiated by activation of 5-hydroxytryptamine (5-HT)1A/5-HT7 receptors in the rat spinal cord,2007,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3422,10.1016/j.neuropharm.2009.08.005,Attenuation of morphine antinociceptive tolerance by a CB1 receptor agonist and an NMDA receptor antagonist: Interactive effects,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3425,10.1016/j.neuropharm.2011.01.025,Implication of 5-HT2B receptors in the serotonin syndrome,2011,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3437,10.1016/j.neuropharm.2014.05.036,"Pharmacological evaluation of the anxiolytic-like effects of EMD 386088, a partial 5-HT6 receptor agonist, in the rat elevated plus-maze and Vogel conflict tests",2014,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3449,10.1016/j.neuropharm.2016.02.018,Stress induces analgesia via orexin 1 receptor-initiated endocannabinoid/CB1 signaling in the mouse periaqueductal gray,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3454,10.1016/j.neuropharm.2016.12.024,Serotonergic mechanisms of trigeminal meningeal nociception: Implications for migraine pain,2016,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3456,10.1016/j.neuropharm.2017.04.035,Neuropharmacological characterization of the new psychoactive substance methoxetamine,2017,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3462,10.1016/j.neuropharm.2017.09.037,Activation of 5-HT2A receptor disrupts rat maternal behavior,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3464,10.1016/j.neuropharm.2017.10.026,Functional partnership between mGlu3 and mGlu5 metabotropic glutamate receptors in the central nervous system,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3470,10.1016/j.neuropharm.2018.11.034,Pharmacological classification of centrally acting drugs using EEG in freely moving rats: an old tool to identify new atypical dopamine uptake inhibitors,2018,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3476,10.1016/j.neuropharm.2020.108117,Negative allosteric modulation of GluN1/GluN3 NMDA receptors,2020,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3508,10.1016/j.neuropharm.2024.110051,Involvement of dopamine D3 receptor in impulsive choice decision-making in male rats,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3515,10.1016/j.neuropharm.2025.110758,Repeated administration of the synthetic cannabinoid AKB48 induces serotonergic neuroadaptation in male and female mice: behavioural and immunohistochemical evidence,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3521,10.1016/j.neuroscience.2006.04.071,Preliminary study of the effects of morphine treatment on opioid receptor gene expression in brain structures of the female rat,2006,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3527,10.1016/j.neuroscience.2007.12.027,Neuropeptide Y protects retinal neural cells against cell death induced by ecstasy,2007,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3539,10.1016/j.neuroscience.2013.09.014,The role of androgen receptor in transcriptional modulation of cannabinoid receptor type 1 gene in rat trigeminal ganglia,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3540,10.1016/j.neuroscience.2013.11.022,Involvement of dorsal hippocampus glutamatergic and nitrergic neurotransmission in autonomic responses evoked by acute restraint stress in rats,2013,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3548,10.1016/j.neuroscience.2019.07.022,Behavioral Changes and Neuronal Damage in Rhesus Monkeys after 10 Weeks of Ketamine Administration Involve Prefrontal Cortex Dopamine D2 Receptor and Dopamine Transporter,2019,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3550,10.1016/j.neuroscience.2020.07.055,Kappa Opioid Receptor-mediated Modulation of Social Responding in Adolescent Rats and in Rats Prenatally Exposed to Valproic Acid,2020,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3551,10.1016/j.neuroscience.2025.08.046,Stress reactivity is modulated by cannabinoid type-1 receptors in norepinephrine and epinephrine neurons in a context-dependent manner,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3579,10.1016/j.nucmedbio.2006.12.005,Characterization of optically resolved 9-fluoropropyl-dihydrotetrabenazine as a potential PET imaging agent targeting vesicular monoamine transporters,2007,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3581,10.1016/j.nucmedbio.2019.01.005,Synthesis and evaluation of two new candidate high-affinity full agonist PET radioligands for imaging 5-HT1B receptors,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3584,10.1016/j.nut.2009.05.024,Difructose anhydride III promotes iron absorption in the rat large intestine,2009,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3608,10.1016/j.pbb.2016.04.005,HBK-7 — A new xanthone derivative and a 5-HT1A receptor antagonist with antidepressant-like properties,2016,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3614,10.1016/j.pbb.2019.172840,In vivo evaluation of the CB1 allosteric modulator LDK1258 reveals CB1-receptor independent behavioral effects,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3630,10.1016/j.pharep.2013.12.014,"7-3-Chlorophenypiperazinylalkyl derivatives of 8-alkoxy-purine-2,6-dione as a serotonin receptor ligands with potential antidepressant activity",2014,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3631,10.1016/j.pharep.2014.10.010,Ergotamine and nicergoline – Facts and myths,2014,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3653,10.1016/j.phrs.2015.06.017,5-HT2C serotonin receptor blockade prevents tau protein hyperphosphorylation and corrects the defect in hippocampal synaptic plasticity caused by a combination of environmental stressors in mice,2015,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3655,10.1016/j.phrs.2016.04.015,"Where’s my entourage? The curious case of 2-oleoylglycerol, 2-linolenoylglycerol, and 2-palmitoylglycerol",2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3668,10.1016/j.phymed.2025.156457,L-theanine ameliorates traumatic-brain-injury-induced hippocampal neuronal death in rats,2025,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3678,10.1016/j.pnpbp.2013.08.007,Influence of aripiprazole pretreatment on the reinforcing effects of methamphetamine in humans,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3680,10.1016/j.pnpbp.2016.05.007,Potential involvement of serotonergic signaling in ketamine's antidepressant actions: A critical review,2016,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3689,10.1016/j.pnpbp.2024.110955,"Effects of the PAM of mGluR2, JNJ-46356479, on brain apoptotic protein levels in a mouse model of schizophrenia",2024,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3691,10.1016/j.pnpbp.2024.111191,A new pharmacological strategy against treatment-resistant depression,2024,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3693,10.1016/j.pnpbp.2025.111389,Dopamine D3 receptor in the nucleus accumbens modulates opioid taking and seeking in mice,2025,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3702,10.1016/j.psyneuen.2007.11.011,Limited effects of β-endorphin compared to loperamide or fentanyl in a neuroendocrine biomarker assay in non-human primates,2008,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3703,10.1016/j.psyneuen.2016.06.002,Variants in the DRD2 locus and antipsychotic-related prolactin levels: A meta-analysis,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3719,10.1016/j.schres.2021.05.011,Molecular signaling pathways underlying schizophrenia,2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3722,10.1016/j.scitotenv.2022.157032,Investigating the mechanisms of dissolved organic matter protection against copper toxicity in fish of Amazon's black waters,2022,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3728,10.1016/j.sjbs.2021.09.077,Cerebroprotective effect of Aloe Emodin: In silico and in vivo studies.,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3732,10.1016/j.stemcr.2016.05.015,Dopamine D2 Receptor-Mediated Regulation of Pancreatic β Cell Mass.,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3739,10.1016/j.talanta.2019.03.042,Highly sensitive plasmonic metal nanoparticle-based sensors for the detection of organophosphorus pesticides,2019,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3766,10.1016/j.tjpad.2024.100016,Blarcamesine for the treatment of Early Alzheimer's Disease: Results from the ANAVEX2-73-AD-004 Phase IIB/III trial,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3770,10.1016/j.toxlet.2024.08.012,Alcohol activates cannabinoid receptor 1 and 2 in a model of pathogen induced pulmonary inflammation,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3772,10.1016/j.vaa.2016.07.003,Anesthetic synergy between two n-alkanes,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3781,10.1016/j.ygcen.2023.114228,Stress response of Rhamdia quelen to the interaction stocking density – Feeding regimen,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3782,10.1016/j.ygyno.2023.06.019,Dopamine receptors D1 and D2 show prognostic significance and potential therapeutic applications for endometrial cancer patients,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3784,10.1016/j.yjmcc.2023.12.003,The alpha-1A adrenergic receptor regulates mitochondrial oxidative metabolism in the mouse heart,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3794,10.1016/j.ynstr.2024.100679,"Transcriptomic analysis of rat prefrontal cortex following chronic stress induced by social isolation – Relevance to psychiatric and neurodevelopmental illness, and implications for treatment",2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3796,10.1016/s0002-9440(10)64017-5,A Transplantable Human Carcinoid as Model for Somatostatin Receptor-Mediated and Amine Transporter-Mediated Radionuclide Uptake,2001,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3804,10.1016/s0006-3495(82)84477-9,Effects of monovalent ion binding and screening on measured electrostatic forces between charged phospholipid bilayers,1982,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3806,10.1016/s0006-3495(95)80263-8,Dimensions of the narrow portion of a recombinant NMDA receptor channel,1995,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3807,10.1016/s0006-8993(97)00433-2,Serotonin 5-HT1A and 5-HT2/1C receptors in the midbrain periaqueductal gray differentially modulate defensive rage behavior elicited from the medial hypothalamus of the cat,1997,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3811,10.1016/s0014-2999(01)01087-1,"The in vitro pharmacological profile of prucalopride, a novel enterokinetic compound",2001,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3814,10.1016/s0014-2999(96)00840-0,Iloperidone binding to human and rat dopamine and 5-HT receptors,1996,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3816,10.1016/s0014-5793(97)00964-2,Human serotonin 5‐HT<sub>7</sub> receptor: cloning and pharmacological characterisation of two receptor variants,1997,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3817,10.1016/s0014-5793(98)00024-6,"Molecular cloning, genomic characterization and expression of novel human α<sub>1A</sub>‐adrenoceptor isoforms",1998,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3876,10.1016/s0024-3205(97)00885-0,"Characterization of LY344864 as a pharmacological tool to study 5-HT1F receptors: Binding affinities, brain penetration and activity in the neurogenic dural inflammation model of migraine",1997,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3883,10.1016/s0028-3908(97)00049-x,"RS-102221: A Novel High Affinity and Selective, 5-HT 2C Receptor Antagonist",1997,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3899,10.1016/s0306-4522(01)00531-0,"Two α2-adrenergic receptor subtypes, α2A and α2C, inhibit transmitter release in the brain of gene-targeted mice",2002,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3948,10.1016/s0893-133x(98)00099-2,Interactions of the Novel Antipsychotic Aripiprazole (OPC-14597) with Dopamine and Serotonin Receptor Subtypes,1999,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3955,10.1016/s0893-133x(99)00072-x,Changes in Tyrosine Hydroxylase mRNA Expression in the Rat Locus Coeruleus Following Acute or Chronic Treatment with Valproic Acid,2000,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3975,10.1016/s0896-6273(00)80965-4,Dopamine D3 Receptor Mutant Mice Exhibit Increased Behavioral Sensitivity to Concurrent Stimulation of D1 and D2 Receptors,1997,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3978,10.1016/s0920-9964(98)00146-7,"Antagonism by olanzapine of dopamine D1, serotonin2, muscarinic, histamine H1 and α1-adrenergic receptors in vitro",1999,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3981,10.1016/s0960-894x(00)00633-8,"Synthesis and dopaminergic properties of the two enantiomers of 3-(3,4-dimethylphenyl)-1-propylpiperidine, a potent and selective dopamine D4 receptor ligand",2001,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3982,10.1016/s0960-894x(01)00662-x,"[3-cis-3,5-Dimethyl-(1-piperazinyl)alkyl]-bis-(4′-fluorophenyl)amine analogues as novel probes for the dopamine transporter",2001,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3984,10.1016/s0960-894x(01)00822-8,2-(Anilinomethyl)imidazolines as α1A Adrenergic Receptor Agonists: 2′-Heteroaryl and 2′-Oxime Ether Series,2002,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
mechanistic,3987,10.1016/s0960-894x(02)01051-x,Synthesis of dopamine transporter selective 3-{2-(Diarylmethoxyethylidene)}-8-alkylaryl-8-azabicyclo[3.2.1]octanes,2003,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3989,10.1016/s0960-894x(03)00389-5,"N-{4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butyl, butenyl and butynyl}arylcarboxamides as novel dopamine D3 receptor antagonists",2003,True,no_pdf_url,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,1,,,
mechanistic,3990,10.1016/s0960-894x(03)00504-3,"Ring substituted analogues of 5-aminomethyl-10,11-dihydro-dibenzo[a,d]cycloheptene (AMDH): potential modes of binding to the 5-HT2A receptor",2003,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,3991,10.1016/s0960-894x(03)00612-7,N1-Benzenesulfonylgramine and N1-benzenesulfonylskatole: novel 5-HT6 receptor ligand templates,2003,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,1,,,
mechanistic,4002,10.1016/s1470-2045(19)30691-6,Entrectinib in patients with advanced or metastatic NTRK fusion-positive solid tumours: integrated analysis of three phase 1–2 trials,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,1,,,
