line_no,doi,compound,entity,title,year,authors,existing_sources
462,10.3389/fpsyt.2021.710338,,,An Integrative Approach to Ketamine Therapy May Enhance Multiple Dimensions of Efficacy: Improving Therapeutic Outcomes With Treatment Resistant Depression.,2021,Muscat SA; Hartelius G; Crouch CR; Morin KW,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
463,10.1021/acs.chemrestox.0c00411,,,Antidepressant Actions of Ketamine: Potential Role of L-Type Calcium Channels.,2021,Robinson B; Gu Q; Kanungo J,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
464,10.1177/0269881120959609,,,Brain serotonin 2A receptor binding predicts subjective temporal and mystical effects of psilocybin in healthy humans.,2021,Stenbæk DS; Madsen MK; Ozenne B; Kristiansen S; Burmester D; Erritzoe D; Knudsen GM; Fisher PM,candidate_paper_corpus | mechanistic:paper_library
466,10.1038/s41380-020-0796-3,,,Cell-type specific modulation of NMDA receptors triggers antidepressant actions.,2021,Pothula S; Kato T; Liu RJ; Wu M; Gerhard D; Shinohara R; Sliby AN; Chowdhury GMI; Behar KL; Sanacora G,candidate_paper_corpus | mechanistic:paper_library
467,10.1002/epi4.12552,,,"Combination of antiseizure medications phenobarbital, ketamine, and midazolam reduces soman-induced epileptogenesis and brain pathology in rats.",2021,Lumley LA; Marrero-Rosado B; Rossetti F; Schultz CR; Stone MF; Niquet J; Wasterlain CG,candidate_paper_corpus | mechanistic:paper_library
468,10.14814/phy2.15088,,,Contribution of analog signaling to neurotransmitter interactions and behavior: Role of transporter-mediated nonquantal dopamine release.,2021,Román V; Kedves R; Kelemen K; Némethy Z; Sperlágh B; Lendvai B; Vizi ES,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
469,10.1016/j.celrep.2021.109918,,,Convergence of distinct signaling pathways on synaptic scaling to trigger rapid antidepressant action.,2021,Suzuki K; Kim JW; Nosyreva E; Kavalali ET; Monteggia LM,candidate_paper_corpus | mechanistic:paper_library
473,10.3389/fmed.2021.693594,,,"Effects of Esketamine on Acute and Chronic Pain After Thoracoscopy Pulmonary Surgery Under General Anesthesia: A Multicenter-Prospective, Randomized, Double-Blind, and Controlled Trial.",2021,Lei Y; Liu H; Xia F; Gan S; Wang Y; Huo W; Wang Q; Ji F,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
474,10.1016/j.bja.2020.08.052,,,Effects of sevoflurane anaesthesia on radioligand binding to monoamine oxidase-B in vivo.,2021,Varnäs K; Finnema SJ; Johnström P; Arakawa R; Halldin C; Eriksson LI; Farde L,candidate_paper_corpus | mechanistic:paper_library
476,10.1038/s41598-021-02050-3,,,Enteropathogenic infections modulate intestinal serotonin transporter (SERT) function by activating Toll-like receptor 2 (TLR-2) in Crohn's disease.,2021,Qasem A; Naser AE; Naser SA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
477,10.1007/s00406-019-01084-z,,,Esketamine: a glimmer of hope in treatment-resistant depression.,2021,Kaur U; Pathak BK; Singh A; Chakrabarti SS,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
478,10.1016/j.biopsych.2021.04.024,,,"Fluoroethylnormemantine, a Novel NMDA Receptor Antagonist, for the Prevention and Treatment of Stress-Induced Maladaptive Behavior.",2021,Chen BK; Luna VM; Shannon ME; Hunsberger HC; Mastrodonato A; Stackmann M; McGowan JC; Rubinstenn G; Denny CA,candidate_paper_corpus | mechanistic:paper_library
480,10.1126/scitranslmed.aaw1564,,,Gene therapy restores dopamine transporter expression and ameliorates pathology in iPSC and mouse models of infantile parkinsonism.,2021,Ng J; Barral S; De La Fuente Barrigon C; Lignani G; Erdem FA; Wallings R; Privolizzi R; Rossignoli G; Alrashidi H; Heasman S,candidate_paper_corpus | disorder:paper_library
481,10.1016/j.pbb.2021.173226,,,Gut microbiota is involved in the antidepressant-like effect of (S)-norketamine in an inflammation model of depression.,2021,Wang Y; Jiang R; Wu Z; Zhou L; Xu J; Huang C; Yang L; Zhu B; Yan E; Liu C,candidate_paper_corpus | mechanistic:paper_library
482,10.1073/pnas.2022489118,,,Harnessing psilocybin: antidepressant-like behavioral and synaptic actions of psilocybin are independent of 5-HT2R activation in mice.,2021,Hesselgrave N; Troppoli TA; Wulff AB; Cole AB; Thompson SM,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
483,10.3389/fnrgo.2021.784576,,,"Human Cortical Serotonin 2A Receptor Occupancy by Psilocybin Measured Using [(11)C]MDL 100,907 Dynamic PET and a Resting-State fMRI-Based Brain Parcellation.",2021,Barrett FS; Zhou Y; Carbonaro TM; Roberts JM; Smith GS; Griffiths RR; Wong DF,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
484,10.1515/tnsci-2020-0167,,,Immunoregulation and antidepressant effect of ketamine.,2021,Zhang N; Yao L; Wang P; Liu Z,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
486,10.1016/j.heliyon.2021.e07784,,,"Induced fit, ensemble binding space docking and Monte Carlo simulations of MDMA 'ecstasy' and 3D pharmacophore design of MDMA derivatives on the human serotonin transporter (hSERT).",2021,Islas ÁA; Moreno LG; Scior T,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
487,10.3390/ijms222312995,,,Interaction Profiles of Central Nervous System Active Drugs at Human Organic Cation Transporters 1-3 and Human Plasma Membrane Monoamine Transporter.,2021,Angenoorth TJF; Stankovic S; Niello M; Holy M; Brandt SD; Sitte HH; Maier J,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
489,10.1016/j.bbr.2020.113093,,,"Investigating the role of 5-HT2A and 5-HT2C receptor activation in the effects of psilocybin, DOI, and citalopram on marble burying in mice.",2021,Odland AU; Kristensen JL; Andreasen JT,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
490,10.1007/s12031-020-01732-3,,,Investigation of the Role of Stimulation and Blockade of 5-HT(7) Receptors in Ketamine Anesthesia.,2021,Dincer B; Halici Z; Cadirci E,candidate_paper_corpus | mechanistic:paper_library
493,10.3390/life11060573,,,Ketamine Alters Functional Plasticity of Astroglia: An Implication for Antidepressant Effect.,2021,Stenovec M,candidate_paper_corpus | mechanistic:paper_library
497,10.1080/09540261.2020.1854194,,,Ketamine for depression.,2021,Jelen LA; Stone JM,candidate_paper_corpus | disorder:paper_library | disorder:stubs | mechanistic:paper_library | mechanistic:stubs
499,10.1038/s41583-021-00519-8,,,Ketamine-NMDA receptor binding structure.,2021,Rogers J,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
501,10.1177/0269881120959644,,,Ketamine: A tale of two enantiomers.,2021,Jelen LA; Young AH; Stone JM,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
502,10.3389/fnins.2021.672526,,,Ketamine: Neuroprotective or Neurotoxic?,2021,Choudhury D; Autry AE; Tolias KF; Krishnan V,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
503,10.1111/psyp.13822,,,LSD and ketanserin and their impact on the human autonomic nervous system.,2021,Olbrich S; Preller KH; Vollenweider FX,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
504,10.1073/pnas.2020705118,,,Lysergic acid diethylamide (LSD) promotes social behavior through mTORC1 in the excitatory neurotransmission.,2021,De Gregorio D; Popic J; Enns JP; Inserra A; Skalecka A; Markopoulos A; Posa L; Lopez-Canul M; He Q; Lafferty CK,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library | mechanistic:stubs
506,10.3390/ijms22147421,,,Molecular Basis of Late-Life Depression.,2021,Kuo CY; Lin CH; Lane HY,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
507,10.3390/biomedicines9060625,,,Multifunctional Enkephalin Analogs with a New Biological Profile: MOR/DOR Agonism and KOR Antagonism.,2021,Lee YS; Remesic M; Ramos-Colon C; Wu Z; LaVigne J; Molnar G; Tymecka D; Misicka A; Streicher JM; Hruby VJ,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
508,10.3390/ijms222212370,,,N-Methyl-d-aspartic Acid (NMDA) Receptor Is Involved in the Inhibitory Effect of Ketamine on Human Sperm Functions.,2021,Chen Y; Xu W; Yuan Y; Chen H; Zheng S; He Y; Luo T,candidate_paper_corpus | mechanistic:paper_library
509,10.1016/j.pbb.2021.173154,,,N-Substituted-3-alkoxy-derivatives of dextromethorphan are functional NMDA receptor antagonists in vivo: Evidence from an NMDA-induced seizure model in rats.,2021,Witkin JM; Cerne R; Newman AH; Izenwasser S; Smith JL; Tortella FC,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
510,10.1167/jov.21.6.9,,,N-methyl d-aspartate receptor hypofunction reduces visual contextual integration.,2021,Schielke A; Krekelberg B,candidate_paper_corpus | mechanistic:paper_library
511,10.1016/j.pbb.2021.173287,,,N-methyl-d-aspartate receptor antagonism modulates P300 event-related potentials and associated activity in salience and central executive networks.,2021,de la Salle S; Shah D; Choueiry J; Bowers H; McIntosh J; Carroll B; Ilivitsky V; Knott V,candidate_paper_corpus | mechanistic:paper_library
513,10.1177/0271678x20954928,,,NMDA receptor ion channel activation detected in vivo with [(18)F]GE-179 PET after electrical stimulation of rat hippocampus.,2021,Vibholm AK; Landau AM; Møller A; Jacobsen J; Vang K; Munk OL; Orlowski D; Sørensen JC; Brooks DJ,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
516,10.1021/acs.accounts.0c00791,,,Natural Product Synthesis through the Lens of Informatics.,2021,Woo S; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
518,10.1002/jcph.1918,,,Pharmacology of Drugs Used as Stimulants.,2021,Docherty JR; Alsufyani HA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
520,10.1080/15622975.2020.1836399,,,"Practical recommendations for the management of treatment-resistant depression with esketamine nasal spray therapy: Basic science, evidence-based knowledge and expert guidance.",2021,Kasper S; Cubała WJ; Fagiolini A; Ramos-Quiroga JA; Souery D; Young AH,candidate_paper_corpus | mechanistic:paper_library
523,10.1016/j.pbb.2021.173112,,,Reinforcing effects of synthetic cathinones in rhesus monkeys: Dose-response and behavioral economic analyses.,2021,de Moura FB; Sherwood A; Prisinzano TE; Paronis CA; Bergman J; Kohut SJ,candidate_paper_corpus | mechanistic:paper_library
524,10.3389/fpsyt.2021.653026,,,Relationship of Brain Glutamate Response to D-Cycloserine and Lurasidone to Antidepressant Response in Bipolar Depression: A Pilot Study.,2021,Dong Z; Grunebaum MF; Lan MJ; Wagner V; Choo TH; Milak MS; Sobeih T; Mann JJ; Kantrowitz JT,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
526,10.9740/mhc.2021.05.200,,,Retracing our steps to understand ketamine in depression: A focused review of hypothesized mechanisms of action.,2021,Irwin MN; VandenBerg A,candidate_paper_corpus | mechanistic:paper_library
527,10.1093/ijnp/pyab009,,,Rewarding Subjective Effects of the NMDAR Antagonist Nitrous Oxide (Laughing Gas) Are Moderated by Impulsivity and Depressive Symptoms in Healthy Volunteers.,2021,Kamboj SK; Zhao H; Troebinger L; Piazza G; Cawley E; Hennessy V; Iskandar G; Das RK,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
528,10.52965/001c.25091,,,Role of Ketamine in the Treatment of Psychiatric Disorders.,2021,Derakhshanian S; Zhou M; Rath A; Barlow R; Bertrand S; DeGraw C; Lee C; Hasoon J; Kaye AD,candidate_paper_corpus | disorder:curated | disorder:exploratory | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
529,10.3389/fphar.2021.711255,,,Role of the 5-HT(2A) Receptor in Acute Effects of LSD on Empathy and Circulating Oxytocin.,2021,Holze F; Avedisian I; Varghese N; Eckert A; Liechti ME,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
530,10.21307/ane-2021-005,,,Salvia divinorum increases alcohol intake and tonic immobility whilst decreasing food intake in Wistar rats.,2021,Vázquez-León P; Arenas-Martínez U; Córdova-Maqueda D; Fregoso-Aguilar T; Juan ER; Miranda-Páez A,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
531,10.1021/acsptsci.0c00187,,,Set and Setting: A Randomized Study of Different Musical Genres in Supporting Psychedelic Therapy.,2021,Strickland JC; Garcia-Romeu A; Johnson MW,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
533,10.1038/s41586-021-03769-9,,,Structural basis of ketamine action on human NMDA receptors.,2021,Zhang Y; Ye F; Zhang T; Lv S; Zhou L; Du D; Lin H; Guo F; Luo C; Zhu S,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
536,10.1097/fbp.0000000000000623,,,Subanesthetic ketamine with an AMPAkine attenuates motor impulsivity in rats.,2021,Davis-Reyes BD; Smith AE; Xu J; Cunningham KA; Zhou J; Anastasio NC,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
537,10.1021/acschemneuro.1c00124,,,"Synthesis and Functional Characterization of 2-(2,5-Dimethoxyphenyl)-N-(2-fluorobenzyl)ethanamine (25H-NBF) Positional Isomers.",2021,Pottie E; Kupriyanova OV; Shevyrin VA; Stove CP,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
538,10.31486/toj.21.0038,,,Systematic Review of the Use of Intravenous Ketamine for Fibromyalgia.,2021,Pastrak M; Abd-Elsayed A; Ma F; Vrooman B; Visnjevac O,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
539,10.1016/j.pharmthera.2021.107875,,,Targeting the dysfunction of glutamate receptors for the development of novel antidepressants.,2021,Xia CY; He J; Du LD; Yan Y; Lian WW; Xu JK; Zhang WK,candidate_paper_corpus | mechanistic:paper_library
540,10.1177/0706743720970860,,,The Canadian Network for Mood and Anxiety Treatments (CANMAT) Task Force Recommendations for the Use of Racemic Ketamine in Adults with Major Depressive Disorder: Recommandations Du Groupe De Travail Du Réseau Canadien Pour Les Traitements De L'humeur Et De L'anxiété (Canmat) Concernant L'utilisation De La Kétamine Racémique Chez Les Adultes Souffrant De Trouble Dépressif Majeur.,2021,Swainson J; McGirr A; Blier P; Brietzke E; Richard-Devantoy S; Ravindran N; Blier J; Beaulieu S; Frey BN; Kennedy SH,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
543,10.3390/brainsci11070856,,,"Therapeutic Potentials of Ketamine and Esketamine in Obsessive-Compulsive Disorder (OCD), Substance Use Disorders (SUD) and Eating Disorders (ED): A Review of the Current Literature.",2021,Martinotti G; Chiappini S; Pettorruso M; Mosca A; Miuli A; Di Carlo F; D'Andrea G; Collevecchio R; Di Muzio I; Sensi SL,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
545,10.3389/fphar.2021.740996,,,Uncovering the Underlying Mechanisms of Ketamine as a Novel Antidepressant.,2021,Xu S; Yao X; Li B; Cui R; Zhu C; Wang Y; Yang W,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
547,10.22365/jpsych.2021.050,,,[Pharmacology of ketamine and esketamine as rapid-acting antidepressants].,2021,Pavlidi P; Megalokonomou A; Sofron A; Kokras N; Dalla C,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
548,10.3389/fncel.2020.00048,,,A Brain Signaling Framework for Stress-Induced Depression and Ketamine Treatment Elucidated by Phosphoproteomics.,2020,Xiao Y; Luo H; Yang WZ; Zeng Y; Shen Y; Ni X; Shi Z; Zhong J; Liang Z; Fu X,candidate_paper_corpus | mechanistic:paper_library
549,10.1155/2020/5798285,,,A Review of Nonanesthetic Uses of Ketamine.,2020,Pribish A; Wood N; Kalava A,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
550,10.7554/elife.53664,,,A circuit mechanism for decision-making biases and NMDA receptor hypofunction.,2020,Cavanagh SE; Lam NH; Murray JD; Hunt LT; Kennerley SW,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
551,10.1016/j.euroneuro.2020.02.001,,,"A single psilocybin dose is associated with long-term increased mindfulness, preceded by a proportional change in neocortical 5-HT2A receptor binding.",2020,Madsen MK; Fisher PM; Stenbæk DS; Kristiansen S; Burmester D; Lehel S; Páleníček T; Kuchař M; Svarer C; Ozenne B,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
554,10.3389/fphar.2020.602770,,,Acute Lysergic Acid Diethylamide Does Not Influence Reward-Driven Decision Making of C57BL/6 Mice in the Iowa Gambling Task.,2020,Elsilä LV; Korhonen N; Hyytiä P; Korpi ER,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
555,10.2174/1568026620666200131100316,,,An Update on Glutamatergic System in Suicidal Depression and on the Role of Esketamine.,2020,De Berardis D; Tomasetti C; Pompili M; Serafini G; Vellante F; Fornaro M; Valchera A; Perna G; Volpe U; Martinotti G,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs | mechanistic:paper_library
556,10.1016/j.neuropharm.2020.107998,,,Antidepressant-like effects of ketamine in a mouse model of serotonergic dysfunction.,2020,Wilson C; Li S; Hannan AJ; Renoir T,candidate_paper_corpus | mechanistic:paper_library
559,10.3390/ijms21217951,,,Candidate Strategies for Development of a Rapid-Acting Antidepressant Class That Does Not Result in Neuropsychiatric Adverse Effects: Prevention of Ketamine-Induced Neuropsychiatric Adverse Reactions.,2020,Okada M; Kawano Y; Fukuyama K; Motomura E; Shiroyama T,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
560,10.1039/d0np00028k,,,Chemical syntheses of the salvinorin chemotype of KOR agonist.,2020,Hill SJ; Brion AUCM; Shenvi RA,candidate_paper_corpus | mechanistic:paper_library
561,10.1016/bs.apha.2020.04.004,,,Clinical overview of NMDA-R antagonists and clinical practice.,2020,Davoudian PA; Wilkinson ST,candidate_paper_corpus | mechanistic:paper_library
563,10.1136/gpsych-2020-100227,,,Could ketamine be the answer to treating treatment-resistant major depressive disorder?,2020,Ramadan AM; Mansour IA,candidate_paper_corpus | disorder:curated | disorder:paper_library
566,10.26355/eurrev_202010_23433,,,Efavirenz as a psychotropic drug.,2020,Zareifopoulos N; Lagadinou M; Karela A; Pouliasi F; Economou I; Tsigkou A; Velissaris D,candidate_paper_corpus | mechanistic:paper_library
569,10.1016/j.joim.2020.01.002,,,Effects of plant-derived analgesic compounds sinomenine and salvinorin A in infant rats.,2020,Mascarenhas CJ; Liu R; Barr GA,candidate_paper_corpus | mechanistic:paper_library
570,10.1016/j.bcp.2020.113985,,,Essential role of the C148-C227 disulphide bridge in the human 5-HT(2A) homodimeric receptor.,2020,Cimadevila M; Gómez-García L; Martínez AL; Iglesias A; López-Giménez J; Castro M; Cadavid MI; Loza MI; Brea J,candidate_paper_corpus | mechanistic:paper_library
571,10.3389/fnins.2020.00765,,,Evaluation of Biased and Balanced Salvinorin A Analogs in Preclinical Models of Pain.,2020,Paton KF; Biggerstaff A; Kaska S; Crowley RS; La Flamme AC; Prisinzano TE; Kivell BM,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
572,10.1172/jci130808,,,GABA interneurons are the cellular trigger for ketamine's rapid antidepressant actions.,2020,Gerhard DM; Pothula S; Liu RJ; Wu M; Li XY; Girgenti MJ; Taylor SR; Duman CH; Delpire E; Picciotto M,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
573,10.1177/0269881120944160,,,Genetic deletion of Rgs12 in mice affects serotonin transporter expression and function in vivo and ex vivo.,2020,White AN; Gross JD; Kaski SW; Trexler KR; Wix KA; Wetsel WC; Kinsey SG; Siderovski DP; Setola V,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
575,10.1177/2045125320968331,,,Human induced pluripotent stem cells technology in treatment resistant depression: novel strategies and opportunities to unravel ketamine's fast-acting antidepressant mechanisms.,2020,Marcatili M; Sala C; Dakanalis A; Colmegna F; D'Agostino A; Gambini O; Dell'Osso B; Benatti B; Conti L; Clerici M,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
576,10.1124/mol.120.119784,,,Hydroxynorketamine Blocks N-Methyl-d-Aspartate Receptor Currents by Binding to Closed Receptors.,2020,Abbott JA; Popescu GK,candidate_paper_corpus | mechanistic:paper_library
577,10.1016/j.bcp.2020.114251,,,Identification of psychedelic new psychoactive substances (NPS) showing biased agonism at the 5-HT(2A)R through simultaneous use of β-arrestin 2 and miniGα(q) bioassays.,2020,Pottie E; Dedecker P; Stove CP,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
579,10.3390/biom10081134,,,Is Memantine Effective as an NMDA-Receptor Antagonist in Adjunctive Therapy for Schizophrenia?,2020,Kikuchi T,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
580,10.31480/2330-4871/117,,,Kappa Opioid Receptor on Pulmonary Macrophages and Immune Function.,2020,Zeng S; Zhong Y; Xiao J; Ji J; Xi J; Wei X; Liu R,candidate_paper_corpus | mechanistic:paper_library
581,10.1007/s00213-020-05473-4,,,Kappa opioid agonists reduce oxycodone self-administration in male rhesus monkeys.,2020,Zamarripa CA; Naylor JE; Huskinson SL; Townsend EA; Prisinzano TE; Freeman KB,candidate_paper_corpus | mechanistic:paper_library
582,10.1016/j.neuint.2020.104748,,,Kappa opioid receptors internalization is protective against oxygen-glucose deprivation through β-arrestin activation and Akt-mediated signaling pathway.,2020,Xu J; Chen F; Wang S; Akins NS; Hossain MI; Zhou Y; Huang J; Ji J; Xi J; Lin W,candidate_paper_corpus | mechanistic:paper_library
583,10.1523/jneurosci.3069-19.2020,,,Ketamine Affects Prediction Errors about Statistical Regularities: A Computational Single-Trial Analysis of the Mismatch Negativity.,2020,Weber LA; Diaconescu AO; Mathys C; Schmidt A; Kometer M; Vollenweider F; Stephan KE,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
586,10.3390/ijms21134791,,,Ketamine and Ro 25-6981 Reverse Behavioral Abnormalities in Rats Subjected to Dietary Zinc Restriction.,2020,Pochwat B; Domin H; Rafało-Ulińska A; Szewczyk B; Nowak G,candidate_paper_corpus | mechanistic:paper_library
589,10.1016/bs.apha.2020.02.005,,,Ketamine for depression clinical issues.,2020,Iqbal SZ; Mathew SJ,candidate_paper_corpus | disorder:exploratory | disorder:paper_library | disorder:stubs | mechanistic:paper_library
590,10.30773/pi.2019.0236,,,Ketamine in Major Depressive Disorder: Mechanisms and Future Perspectives.,2020,Shin C; Kim YK,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
591,10.1016/j.neuropharm.2020.107947,,,"Ketamine increases vmPFC activity: Effects of (R)- and (S)-stereoisomers and (2R,6R)-hydroxynorketamine metabolite.",2020,Hare BD; Pothula S; DiLeone RJ; Duman RS,candidate_paper_corpus | mechanistic:paper_library
592,10.1017/s0033291719002393,,,"LSD acutely impairs working memory, executive functions, and cognitive flexibility, but not risk-based decision-making.",2020,Pokorny T; Duerler P; Seifritz E; Vollenweider FX; Preller KH,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
593,10.1038/s41598-020-63979-5,,,Long-term potentiation prevents ketamine-induced aberrant neurophysiological dynamics in the hippocampus-prefrontal cortex pathway in vivo.,2020,Lopes-Aguiar C; Ruggiero RN; Rossignoli MT; Esteves IM; Peixoto-Santos JE; Romcy-Pereira RN; Leite JP,candidate_paper_corpus | mechanistic:paper_library
594,10.1213/ane.0000000000005017,,,Molecular Interaction Between Butorphanol and κ-Opioid Receptor.,2020,Ji J; Lin W; Vrudhula A; Xi J; Yeliseev A; Grothusen JR; Bu W; Liu R,candidate_paper_corpus | mechanistic:paper_library
595,10.1016/j.bcp.2020.113935,,,Molecular mechanisms of the rapid-acting and long-lasting antidepressant actions of (R)-ketamine.,2020,Hashimoto K,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
596,10.1016/j.brainres.2019.146571,,,NMDA receptors containing GluN2C and GluN2D subunits have opposing roles in modulating neuronal oscillations; potential mechanism for bidirectional feedback.,2020,Mao Z; He S; Mesnard C; Synowicki P; Zhang Y; Chung L; Wiesman AI; Wilson TW; Monaghan DT,candidate_paper_corpus | mechanistic:paper_library
597,10.1002/chem.201905688,,,Nanosensor for Sensitive Detection of the New Psychedelic Drug 25I-NBOMe.,2020,Garrido E; Alfonso M; Díaz de Greñu B; Lozano-Torres B; Parra M; Gaviña P; Marcos MD; Martínez-Máñez R; Sancenón F,candidate_paper_corpus | mechanistic:paper_library
598,10.7759/cureus.9536,,,Neuropsychiatric Effects of Antiviral Drugs.,2020,Zareifopoulos N; Lagadinou M; Karela A; Kyriakopoulou O; Velissaris D,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
601,10.1073/pnas.1916570117,,,Opioid system is necessary but not sufficient for antidepressive actions of ketamine in rodents.,2020,Klein ME; Chandra J; Sheriff S; Malinow R,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
604,10.1016/j.neuroimage.2020.116980,,,"Psilocybin acutely alters the functional connectivity of the claustrum with brain networks that support perception, memory, and attention.",2020,Barrett FS; Krimmel SR; Griffiths RR; Seminowicz DA; Mathur BN,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
605,10.1007/s00213-020-05519-7,,,Quantification of observable behaviors induced by typical and atypical kappa-opioid receptor agonists in male rhesus monkeys.,2020,Huskinson SL; Platt DM; Brasfield M; Follett ME; Prisinzano TE; Blough BE; Freeman KB,candidate_paper_corpus | mechanistic:paper_library
606,10.1016/bs.apha.2020.05.002,,,Relapse prevention in treatment-resistant major depressive disorder with rapid-acting antidepressants.,2020,Singh JB; Fedgchin M; Daly EJ; Drevets WC,candidate_paper_corpus | disorder:paper_library
607,10.4103/ijpsym.ijpsym_228_19,,,Repurposing Potential of Ketamine: Opportunities and Challenges.,2020,Gautam CS; Mahajan SS; Sharma J; Singh H; Singh J,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
608,10.3389/fnins.2020.00043,,,Rethinking Therapeutic Strategies for Anorexia Nervosa: Insights From Psychedelic Medicine and Animal Models.,2020,Foldi CJ; Liknaitzky P; Williams M; Oldfield BJ,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
610,10.3390/biomedicines8020034,,,Rostral Anterior Cingulate Thickness Predicts the Emotional Psilocybin Experience.,2020,Lewis CR; Preller KH; Braden BB; Riecken C; Vollenweider FX,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
611,10.1007/s00213-019-05417-7,,,"Safety, tolerability, pharmacokinetics, and pharmacodynamics of low dose lysergic acid diethylamide (LSD) in healthy older volunteers.",2020,Family N; Maillet EL; Williams LTJ; Krediet E; Carhart-Harris RL; Williams TM; Nichols CD; Goble DJ; Raz S,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
612,10.3390/molecules25051204,,,Salvinorin A Does Not Affect Seizure Threshold in Mice.,2020,Socała K; Doboszewska U; Wlaź P,candidate_paper_corpus | mechanistic:paper_library
613,10.3390/ijms21207581,,,Serotonin Transporter and Plasma Membrane Monoamine Transporter Are Necessary for the Antidepressant-Like Effects of Ketamine in Mice.,2020,Bowman MA; Vitela M; Clarke KM; Koek W; Daws LC,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
614,10.1016/j.cell.2020.08.024,,,Structure of a Hallucinogen-Activated Gq-Coupled 5-HT(2A) Serotonin Receptor.,2020,Kim K; Che T; Panova O; DiBerto JF; Lyu J; Krumm BE; Wacker D; Robertson MJ; Seven AB; Nichols DE,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
