# new DOI queue (mechanistic) generated at 2026-05-17T07:47:12.655781+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1016/j.pnpbp.2009.07.015,DOI,5-HT2C,Implication of the 5-HT2A and 5-HT2C (but not 5HT1A) receptors located within the periaqueductal gray in the elevated plus-maze test-retest paradigm in mice.,2009,Gomes KS; Nunes-De-Souza RL
10.1016/j.neuropharm.2007.10.019,DOI,5-HT1A,Brown adipose tissue sympathetic nerve activity is potentiated by activation of 5-hydroxytryptamine (5-HT)1A/5-HT7 receptors in the rat spinal cord.,2008,Madden CJ; Morrison SF
10.1016/j.neuropharm.2007.12.001,DOI,5-HT2A,Evidence that genetic variation in 5-HT transporter expression is linked to changes in 5-HT2A receptor function.,2008,Jennings KA; Sheward WJ; Harmar AJ; Sharp T
10.1016/j.jbiotec.2008.02.022,DOI,D1 receptor (DRD1),Functional reconstitution of G-protein-coupled receptor-mediated adenylyl cyclase activation by a baculoviral co-display system.,2008,Sakihama T; Masuda K; Sato T; Doi T; Kodama T; Hamakubo T
10.1097/wnr.0b013e32830edd6d,DOI,5-HT2A,Prolonged 5-HT1A/5-HT2A receptor cross-talk is absent prior to adulthood in rats.,2008,Petrunich ML; Garcia F; Carrasco GA; Battaglia G
10.1124/mol.107.035170,DOB,NMDA receptor,A selective positive allosteric modulator of metabotropic glutamate receptor subtype 2 blocks a hallucinogenic drug model of psychosis.,2007,Benneyworth MA; Xiang Z; Smith RL; Garcia EE; Conn PJ; Sanders-Bush E
10.1111/j.1471-4159.2007.04961.x,DOI,5-HT1A,CB1 knockout mice display impaired functionality of 5-HT1A and 5-HT2A/C receptors.,2007,Mato S; Aso E; Castro E; Martín M; Valverde O; Maldonado R; Pazos A
10.1124/jpet.106.117507,DOM,5-HT2A,Functional selectivity of hallucinogenic phenethylamine and phenylisopropylamine derivatives at human 5-hydroxytryptamine (5-HT)2A and 5-HT2C receptors.,2007,Moya PR; Berg KA; Gutiérrez-Hernandez MA; Sáez-Briones P; Reyes-Parada M; Cassels BK; Clarke WP
10.1016/j.bmcl.2007.01.013,2C-E,kappa opioid receptor (OPRK1),High-affinity carbamate analogues of morphinan at opioid receptors.,2007,Peng X; Knapp BI; Bidlack JM; Neumeyer JL
10.1002/hipo.20342,DOM,TrkB (NTRK2),Hippocampal mossy fiber sprouting and elevated trkB receptor expression following systemic administration of low dose domoic acid during neonatal development.,2007,Bernard PB; Macdonald DS; Gill DA; Ryan CL; Tasker RA
10.1016/j.brainres.2007.08.022,DOI,NMDA receptor,In vivo activation of N-methyl-D-aspartate receptors generates free radicals and reduces antioxidant ability in the rat hippocampus: experimental protocol of in vivo ESR spectroscopy and microdialysis for redox status evaluation.,2007,Ueda Y; Doi T; Nagatomo K; Nakajima A
10.2340/00015555-0288,DOI,SERT (SLC6A4),Serotonergic mechanisms in human allergic contact dermatitis.,2007,El-Nour H; Lundeberg L; Abdel-Magid N; Lonne-Rahm SB; Azmitia EC; Nordlind K
10.1111/j.1460-9568.2007.05885.x,DOI,AMPA receptor,Slow oscillation of membrane currents mediated by glutamatergic inputs of rat somatosensory cortical neurons: in vivo patch-clamp analysis.,2007,Doi A; Mizuno M; Katafuchi T; Furue H; Koga K; Yoshimura M
10.1016/j.bbr.2007.06.026,DOI,5-HT1A,"Stimulation of 5-HT1A, 5-HT1B, 5-HT2A/2C, 5-HT3 and 5-HT4 receptors or 5-HT uptake inhibition: short- and long-term memory.",2007,Meneses A
10.1096/fj.05-4891fje,DOM,NMDA receptor,"Endomorphin-2, an endogenous tetrapeptide, protects against Abeta1-42 in vitro and in vivo.",2006,Szegedi V; Juhász G; Rózsa E; Juhász-Vedres G; Datki Z; Fülöp L; Bozsó Z; Lakatos A; Laczkó I; Farkas T
10.1016/j.ntt.2006.01.012,DOM,NMDA receptor,Histopathological and molecular changes produced by hippocampal microinjection of domoic acid.,2006,Qiu S; Currás-Collazo MC
10.1016/j.brainres.2005.11.033,DOM,NMDA receptor,Kynurenic acid attenuates NMDA-induced pial arteriolar dilation in newborn pigs.,2006,Bari F; Nagy K; Guidetti P; Schwarcz R; Busija DW; Domoki F
10.1002/jnr.20878,DOM,AMPA receptor,Role of the plasma membrane calcium adenosine triphosphatase on domoate-induced intracellular acidification in primary cultures of cerebelar granule cells.,2006,Vale-González C; Alfonso A; Suñol C; Vieytes MR; Botana LM
10.1093/toxsci/kfj008,DOM,NMDA receptor,"Sequential involvement of distinct glutamate receptors in domoic acid-induced neurotoxicity in rat mixed cortical cultures: effect of multiple dose/duration paradigms, chronological age, and repeated exposure.",2006,Qiu S; Pak CW; Currás-Collazo MC
10.1016/j.bbrc.2006.03.080,DOI,5-HT2A,The 5-HT2A serotoninergic receptor is expressed in the MCF-7 human breast cancer cell line and reveals a mitogenic effect of serotonin.,2006,Sonier B; Arseneault M; Lavigne C; Ouellette RJ; Vaillancourt C
10.1111/j.1471-4159.2005.03161.x,DOI,5-HT2C,Characterization of serotonin 5-HT2C receptor signaling to extracellular signal-regulated kinases 1 and 2.,2005,Werry TD; Gregory KJ; Sexton PM; Christopoulos A
10.1007/s00726-005-0167-z,DOM,NMDA receptor,NMDA receptor involvement in the effects of low dose domoic acid in neonatal rats.,2005,Tasker RA; Perry MA; Doucette TA; Ryan CL
10.1615/critrevneurobiol.v17.i1.20,DOM,NMDA receptor,On the use of neuro-2a neuroblastoma cells versus intact neurons in primary culture for neurotoxicity studies.,2005,LePage KT; Dickey RW; Gerwick WH; Jester EL; Murray TF
10.1016/j.bbrc.2004.11.154,DOI,NMDA receptor,Proteomic analysis revealed a novel synaptic proline-rich membrane protein (PRR7) associated with PSD-95 and NMDA receptor.,2005,Murata Y; Doi T; Taniguchi H; Fujiyoshi Y
10.1016/j.neuropharm.2004.10.011,DOI,5-HT1A,Serotonergic modulation of carbachol-induced rhythmic activity in hippocampal slices.,2005,Krause M; Jia Y
10.1111/j.1460-9568.2005.04307.x,DOB,5-HT2A,Serotonergic regulation of calcium-activated potassium currents in rodent prefrontal cortex.,2005,Villalobos C; Beique JC; Gingrich JA; Andrade R
10.1021/jm040082s,DOB,5-HT2A,"Beta-oxygenated analogues of the 5-HT2A serotonin receptor agonist 1-(4-bromo-2,5-dimethoxyphenyl)-2-aminopropane.",2004,Glennon RA; Bondarev ML; Khorana N; Young R; May JA; Hellberg MR; McLaughlin MA; Sharif NA
10.1016/j.brainres.2004.01.014,DOM,5-HT2A,Cellular mechanisms of serotonin 5-HT2A receptor-mediated cGMP formation: the essential role of glutamate.,2004,Regina MJ; Bucelli RC; Winter JC; Rabin RA
10.1023/b:bebm.0000038151.56296.45,DOI,NMDA receptor,Role of thrombin in activation of neurons in rat hippocampus.,2004,Kiseleva EV; Storozhevykh TP; Pinelis VG; Gluza E; Strukova SM
10.1124/jpet.104.066365,DOI,5-HT2A,Serotonin 5-HT2A receptors underlie increased motor behaviors induced in dopamine-depleted rats by intrastriatal 5-HT2A/2C agonism.,2004,Bishop C; Tessmer JL; Ullrich T; Rice KC; Walker PD
10.1038/sj.bjp.0705644,DOI,NMDA receptor,"Structure-activity analysis of a novel NR2C/NR2D-preferring NMDA receptor antagonist: 1-(phenanthrene-2-carbonyl) piperazine-2,3-dicarboxylic acid.",2004,Feng B; Tse HW; Skifter DA; Morley R; Jane DE; Monaghan DT
10.1016/s0091-3057(02)01037-7,DOI,5-HT1A,5-HT1A receptor activity disrupts spontaneous alternation behavior in rats.,2003,Seibell PJ; Demarest J; Rhoads DE
10.1046/j.1471-4159.2003.01607.x,DOI,SERT (SLC6A4),Brain region-specific alterations of 5-HT2A and 5-HT2C receptors in serotonin transporter knockout mice.,2003,Li Q; Wichems CH; Ma L; Van de Kar LD; Garcia F; Murphy DL
10.1016/s0028-3908(03)00287-9,DOM,5-HT2A,Characterization of a novel effect of serotonin 5-HT1A and 5-HT2A receptors: increasing cGMP levels in rat frontal cortex.,2003,Regina MJ; Winter JC; Rabin RA
10.1038/sj.npp.1300013,DOI,NMDA receptor,Group II metabotropic glutamate receptor modulation of DOI-induced c-fos mRNA and excitatory responses in the cerebral cortex.,2003,Zhai Y; George CA; Zhai J; Nisenbaum ES; Johnson MP; Nisenbaum LK
10.1016/s0892-0362(03)00034-5,DOM,NMDA receptor,Low doses of non-NMDA glutamate receptor agonists alter neurobehavioural development in the rat.,2003,Doucette TA; Bernard PB; Yuill PC; Tasker RA; Ryan CL
10.1016/s0091-3057(03)00132-1,DOM,5-HT2A,Nefazodone in the rat: mimicry and antagonism of [-]-DOM-induced stimulus control.,2003,Eckler JR; Rabin RA; Winter JC
10.1016/s0960-894x(03)00504-3,DOB,5-HT2A,"Ring substituted analogues of 5-aminomethyl-10,11-dihydro-dibenzo[a,d]cycloheptene (AMDH): potential modes of binding to the 5-HT(2A) receptor.",2003,Peddi S; Roth BL; Glennon RA; Westkaemper RB
10.1016/s0306-4522(03)00120-9,DOI,5-HT1B,The anabolic-androgenic steroid nandrolone induces alterations in the density of serotonergic 5HT1B and 5HT2 receptors in the male rat brain.,2003,Kindlundh AM; Lindblom J; Bergström L; Nyberg F
10.1016/s0028-3908(02)00088-6,DOM,NMDA receptor,Age-related changes in tolerance to the marine algal excitotoxin domoic acid.,2002,Kerr DS; Razak A; Crawford N
10.1002/jnr.10072,DOI,SERT (SLC6A4),Serotonin 5- HT (2C) receptor knockout mice: autoradiographic analysis of multiple serotonin receptors.,2002,López-Giménez JF; Tecott LH; Palacios JM; Mengod G; Vilaró MT
10.1097/00001756-200201210-00006,DOI,NMDA receptor,Striatal tachykinin and enkephalin mRNAs are normalized by serotonin2 and NMDA manipulation following dopamine depletion.,2002,Campbell BM; Walker PD
10.1016/s0028-3908(02)00075-8,DOM,5-HT2A,Treatment of cycling female rats with fluoxetine induces desensitization of hypothalamic 5-HT(1A) receptors with no change in 5-HT(2A) receptors.,2002,Van de Kar LD; Raap DK; Battaglia G; Muma NA; Garcia F; DonCarlos LL
10.1016/s0014-2999(01)00943-8,DOI,5-HT2C,Characterisation of agonist binding on human 5-HT2C receptor isoforms.,2001,Quirk K; Lawrence A; Jones J; Misra A; Harvey V; Lamb H; Revell D; Porter RH; Knight AR
10.1016/s0014-2999(01)01117-7,DOI,5-HT1B,Effects of 5-HT2 and 5-HT3 receptors on the modulation of nociceptive transmission in rat spinal cord according to the formalin test.,2001,Sasaki M; Ishizaki K; Obata H; Goto F
10.1021/jm000491y,DOB,5-HT2A,"Enantiospecific synthesis and pharmacological evaluation of a series of super-potent, conformationally restricted 5-HT(2A/2C) receptor agonists.",2001,Chambers JJ; Kurrasch-Orbaugh DM; Parker MA; Nichols DE
10.1007/bf03179817,DOI,5-HT7,Interactions between serotoninergic and aminoacidergic pathways in the control of PRL secretion in prepubertal male rats.,2001,Pinilla L; González LC; Tena-Sempere M; Aguilar E
10.1016/s0028-3908(01)00092-2,DOI,DAT (SLC6A3),Peptide derived from insulin with regulatory activity of dopamine transporter.,2001,Liu Z; Wang Y; Zhao W; Ding J; Mei Z; Guo L; Cui D; Fei J
10.1159/000053236,DOM,NMDA receptor,Effect of excitatory amino acids on serum TSH and thyroid hormone levels in freely moving rats.,2000,Alfonso M; Durán R; Arufe MC
10.1159/000054530,DOI,5-HT2A,Influence of different serotonin receptor subtypes on growth hormone secretion.,2000,Valverde I; Penalva A; Dieguez C
10.1017/s1461145700002091,DOM,5-HT2A,Role of serotonergic 5-HT2A receptors in the psychotomimetic actions of phencyclidine.,2000,Rabin RA; Doat M; Winter JC
10.1523/jneurosci.20-01-00294.2000,DOI,5-HT2B,Serotonin and the 5-HT(2B) receptor in the development of enteric neurons.,2000,Fiorica-Howells E; Maroteaux L; Gershon MD
10.1097/00000542-200007000-00034,R-ketamine,NMDA receptor,The effects of ketamine and its enantiomers on the morphine- or dexmedetomidine-induced antinociception after intrathecal administration in rats.,2000,Joó G; Horvath G; Klimscha W; Kekesi G; Dobos I; Szikszay M; Benedek G
10.1007/pl00005321,DOI,5-HT1B,5-HT1B receptors modulate release of [3H]dopamine from rat striatal synaptosomes.,1999,Sarhan H; Cloëz-Tayarani I; Massot O; Fillion MP; Fillion G
10.1046/j.1460-9568.1999.00708.x,DOB,5-HT2A,"A pre- and postsynaptic modulatory action of 5-HT and the 5-HT2A, 2C receptor agonist DOB on NMDA-evoked responses in the rat medial prefrontal cortex.",1999,Arvanov VL; Liang X; Magro P; Roberts R; Wang RY
10.1016/s0278-5846(99)00065-2,DOI,NMDA receptor,Effects of the serotonin2A/2C receptor agonist and antagonist on phencyclidine-induced dopamine release in rat medial prefrontal cortex.,1999,Kuroki T; Kawahara T; Yonezawa Y; Tashiro N
10.1016/s0006-8993(99)01951-4,DOI,NMDA receptor,MK-801 administration blocks the effects of a 5-HT(2A/2C) agonist on melatonin rhythmicity and c-fos induction in the suprachiasmatic nucleus.,1999,Kennaway DJ; Moyer RW
10.1006/phrs.1999.0469,DOI,5-HT2B,Pharmacological analysis of 5-hydroxytryptamine effects on human isolated ureter.,1999,Gidener S; Gümüştekin M; Kirkali Z
10.1002/(sici)1097-4547(19990301)55:5<600::aid-jnr7>3.0.co;2-#,DOI,5-HT1B,Regulation of striatal dopamine release through 5-HT1 and 5-HT2 receptors.,1999,Ng NK; Lee HS; Wong PT
10.1007/s002130050834,DOI,D3 receptor (DRD3),"The in vivo effects of olanzapine and other antipsychotic agents on receptor occupancy and antagonism of dopamine D1, D2, D3, 5HT2A and muscarinic receptors.",1999,Zhang W; Bymaster FP
10.1097/00008877-199902000-00006,DOI,NMDA receptor,The non-competitive NMDA receptor blocker dizocilpine potentiates serotonergic function.,1999,Dall'Olio R; Gaggi R; Bonfante V; Gandolfi O
10.1038/sj.bjp.0702098,DOB,5-HT2A,Analysis of the 5-HT1A receptor involvement in passive avoidance in the rat.,1998,Misane I; Johansson C; Ogren SO
10.1007/s002130050622,DOI,5-HT7,Discriminative stimulus properties of mCPP: evidence for a 5-HT2C receptor mode of action.,1998,Gommans J; Hijzen TH; Maes RA; Olivier B
10.1007/s002130050740,DOI,5-HT1A,Evidence for a functional interaction between 5-HT1A and 5-HT2 receptors in rats.,1998,Krebs-Thomson K; Geyer MA
10.1016/s0166-4328(97)00055-7,DOI,5-HT1B,Effects of the 5-HT receptor antagonists GR127935 (5-HT1B/1D) and MDL100907 (5-HT2A) in the consolidation of learning.,1997,Meneses A; Terrón JA; Hong E
10.1016/s0028-3908(97)00121-4,DOM,5-HT2A,"Further investigations of the interactions of antipsychotics with the (-)2,5-dimethoxy-4-methylamphetamine (DOM) discriminative stimulus.",1997,Fiorella D; Helsley S; Rabin RA; Winter JC
10.1038/sj.bjp.0700921,DOI,5-HT6,Identification of 5-hydroxytryptamine receptors positively coupled to adenylyl cyclase in rat cultured astrocytes.,1997,Hirst WD; Price GW; Rattray M; Wilkin GP
10.1016/s0006-8993(97)00433-2,DOI,5-HT1A,Serotonin 5-HT1A and 5-HT2/1C receptors in the midbrain periaqueductal gray differentially modulate defensive rage behavior elicited from the medial hypothalamus of the cat.,1997,Shaikh MB; De Lanerolle NC; Siegel A
10.1007/bf02778149,DOI,5-HT1A,Serotonin directly stimulates luteinizing hormone-releasing hormone release from GT1 cells via 5-HT7 receptors.,1997,Héry M; François-Bellan AM; Héry F; Deprez P; Becquet D
10.1016/0014-2999(96)00325-1,2C-I,5-HT2A,5-HT2A receptor antagonists inhibit potassium-stimulated gamma-aminobutyric acid release in rat frontal cortex.,1996,Cozzi NV; Nichols DE
10.1159/000126970,DOI,5-HT1A,"Effects of selective serotonin and dopamine agonists on plasma levels of glucose, insulin and glucagon in the rat.",1996,Uvnäs-Moberg K; Ahlenius S; Alster P; Hillegaart V
10.1016/0006-8993(95)00201-z,DOB,5-HT2A,"Activation of glycogen phosphorylase by serotonin and 3,4-methylenedioxymethamphetamine in astroglial-rich primary cultures: involvement of the 5-HT2A receptor.",1995,Poblete JC; Azmitia EC
10.1016/0014-2999(95)00272-m,DOI,5-HT1A,Modulation of rat neocortical high-voltage spindle activity by 5-HT1/5-HT2 receptor subtype specific drugs.,1995,Jäkälä P; Sirviö J; Koivisto E; Björklund M; Kaukua J; Riekkinen P Jr
10.1016/0014-2999(94)90030-2,DOI,5-HT1A,5-HT1A and muscarinic acetylcholine receptors jointly regulate passive avoidance behavior.,1994,Riekkinen P Jr
10.1016/0006-8993(94)90345-x,DOI,5-HT1A,5-HT1A receptor-mediated inhibition of lateral vestibular nucleus neurons projecting to the abducens nucleus.,1994,Kishimoto T; Yamanaka T; Amano T; Todo N; Sasa M
10.1007/bf00178951,DOI,5-HT1A,5-Hydroxytryptamine receptors with a 5-HT6 receptor-like profile stimulating adenylyl cyclase activity in pig caudate membranes.,1994,Schoeffter P; Waeber C
10.1523/jneurosci.14-04-02428.1994,DOI,5-HT1D,A slow excitatory postsynaptic potential mediated by 5-HT2 receptors in nucleus prepositus hypoglossi.,1994,Bobker DH
10.1016/0969-8051(94)90081-7,R-ketamine,NMDA receptor,Brain kinetics of (R)- and (S)-[N-methyl-11C]ketamine in the rhesus monkey studied by positron emission tomography (PET).,1994,Hartvig P; Valtysson J; Antoni G; Westerberg G; Långström B; Ratti Moberg E; Oye I
10.1016/0014-2999(94)00548-6,DOI,5-HT1B,Effects of intracerebroventricular administration of 5-HT receptor agonists on the maternal aggression of rats.,1994,De Almeida RM; Lucion AB
10.1006/gcen.1994.1115,DOM,NET (SLC6A2),"Plasma levels of gonadal steroids during final oocyte maturation of striped bass, Morone saxatilis L.",1994,King W 5th; Thomas P; Harrell RM; Hodson RG; Sullivan CV
10.1016/0091-3057(94)90427-8,DOM,5-HT2A,Serotonergic control of androgen-induced dominance.,1994,Bonson KR; Johnson RG; Fiorella D; Rabin RA; Winter JC
10.1016/0091-3057(93)90363-x,DOI,5-HT1B,5-HT and carbohydrate suppression: effects of 5-HT antagonists on the action of d-fenfluramine and DOI.,1993,Lawton CL; Blundell JE
10.1021/jm00069a010,DOM,5-HT1A,"Antagonism of 1-(2,5-dimethoxy-4-methylphenyl)-2-aminopropane stimulus with a newly identified 5-HT2- versus 5-HT1C-selective antagonist.",1993,Ismaiel AM; De Los Angeles J; Teitler M; Ingher S; Glennon RA
10.1016/0091-3057(93)90120-i,DOI,5-HT1A,"Chronic, combined treatment with desipramine and mianserin: enhanced 5-HT1A receptor function and altered 5-HT1A/5-HT2 receptor interaction in rats.",1993,Lund A; Mjellem N
10.1016/0028-3908(93)90052-5,DOB,5-HT1A,Effect of chronic treatments with tandospirone and imipramine on serotonin-mediated behavioral responses and monoamine receptors.,1993,Wieland S; Fischette CT; Lucki I
10.1113/jphysiol.1993.sp019510,DOI,NET (SLC6A2),Modulation of respiratory activity of neonatal rat phrenic motoneurones by serotonin.,1993,Lindsay AD; Feldman JL
10.1016/0014-2999(93)90539-t,DOI,5-HT1B,Role of 5-HT1-like receptors in the increase in external carotid blood flow induced by 5-hydroxytryptamine in the dog.,1993,Villalón CM; Terrón JA; Hong E
10.1016/0006-8993(93)90995-y,DOI,5-HT1B,Serotonin 5-HT1 and 5-HT2 receptors in adult rat brain after neonatal destruction of nigrostriatal dopamine neurons: a quantitative autoradiographic study.,1993,Radja F; Descarries L; Dewar KM; Reader TA
10.1016/0006-8993(93)90521-n,DOI,5-HT1A,Stimulation of 5-HT1A and 5-HT2/5-HT1C receptors induce oxytocin release in the male rat.,1993,Bagdy G; Kalogeras KT
10.3109/10799899309073674,DOI,5-HT1D,Structure functional expression and spatial distribution of a cloned cDNA encoding a rat 5-HT1D-like receptor.,1993,Bach AW; Unger L; Sprengel R; Mengod G; Palacios J; Seeburg PH; Voigt MM
10.1016/0014-2999(93)90116-y,DOI,5-HT1A,Subchronic treatment with anxiolytic doses of the 5-HT1A receptor agonist ipsapirone does not affect 5-HT2 receptor sensitivity in the rat.,1993,Baudrie V; De Vry J; Broqua P; Schmidt B; Chaouloff F; Glaser T
10.1007/bf01245339,DOM,5-HT1A,Suppression of domoic acid induced seizures by 8-(OH)-DPAT.,1993,Sharma SK; Dakshinamurti K
10.1016/0006-8993(92)90425-9,DOB,NMDA receptor,5-HT2 receptors in the nucleus tractus solitarius: characterisation and role in cardiovascular regulation in the rat.,1992,Merahi N; Orer HS; Laguzzi R
10.1007/bf00165292,DOI,5-HT1A,Long lasting attenuation of 8-OH-DPAT-induced corticosterone secretion after a single injection of a 5-HT1A receptor agonist.,1992,Kelder D; Ross SB
10.1016/0014-2999(92)90417-3,DOI,5-HT1A,Pharmacological characterization of serotonin receptor subtypes involved in vasopressin and plasma renin activity responses to serotonin agonists.,1992,Bagdy G; Sved AF; Murphy DL; Szemeredi K
10.1016/0014-2999(92)90104-c,DOI,5-HT1A,"The 5-HT2 receptor agonist 1-(2,5-dimethoxy-4-iodophenyl)2-aminopropane increases brain tryptophan levels in the rat.",1992,Chaouloff F; Baudrie V; Layeillon C; Broqua P
10.1007/bf00167564,DOI,5-HT1A,"The influence of serotoninergic drugs on dopaminergic neurotransmission in rat substantia nigra, striatum and limbic forebrain in vivo.",1992,Nissbrandt H; Waters N; Hjorth S
10.1016/0361-9230(91)90185-m,DOB,5-HT1A,Altered behavioral responses mediated by serotonin receptors in the genetically dystonic (dt) rat.,1991,Wieland S; Lucki I
10.1016/0304-3940(91)90447-2,DOB,5-HT1A,Characterization of 5-hydroxytryptamine 1A-like binding sites in human ganglioneuroblastoma.,1991,Pranzatelli MR; Balletti J
10.1016/0014-2999(91)90675-g,DOI,5-HT1A,"Effects of repeated treatment with 1-(2,5-dimethoxy-4-iodophenyl)-2-aminopropane (DOI) on the autoregulatory control of dorsal raphe 5-HT neuronal firing and cortical 5-HT release.",1991,Kidd EJ; Garratt JC; Marsden CA
10.1016/0006-8993(91)90377-8,DOI,5-HT1B,"Evidence that spinal 5-HT1, 5-HT2 and 5-HT3 receptor subtypes modulate responses to noxious colorectal distension in the rat.",1991,Danzebrink RM; Gebhart GF
10.1111/j.1476-5381.1991.tb12170.x,DOI,5-HT1D,Evidence that the unilateral activation of 5-HT1D receptors in the substantia nigra of the guinea-pig elicits contralateral rotation.,1991,Higgins GA; Jordan CC; Skingle M
10.1016/0006-8993(91)90856-q,DOI,5-HT1B,Intrathecal coadministration of clonidine with serotonin receptor agonists produces supra-additive visceral antinociception in the rat.,1991,Danzebrink RM; Gebhart GF
10.1021/jm00164a046,DOB,5-HT1A,5-HT1 and 5-HT2 binding profiles of the serotonergic agents alpha-methylserotonin and 2-methylserotonin.,1990,Ismaiel AM; Titeler M; Miller KJ; Smith TS; Glennon RA
10.1016/0014-2999(90)90488-r,DOI,5-HT1B,"5-HT1A, 5-HT1B and 5-HT2 receptor agonists induce differential behavioral responses in preweanling rat pups.",1990,Frambes NA; Kirstein CL; Moody CA; Spear LP
10.1007/bf02244228,DOB,5-HT1A,Antidepressant-like activity of 5-HT1A agonists measured with the forced swim test.,1990,Wieland S; Lucki I
10.1016/0006-8993(90)91718-v,DOB,5-HT1A,Destruction of the nucleus raphe obscurus and potentiation of serotonin-mediated behaviors following administration of the neurotoxin 3-acetylpyridine.,1990,Wieland S; Kreider MS; McGonigle P; Lucki I
10.1016/0014-4886(90)90057-y,DOM,NMDA receptor,Domoic acid: a dementia-inducing excitotoxic food poison with kainic acid receptor specificity.,1990,Stewart GR; Zorumski CF; Price MT; Olney JW
10.1210/endo-126-4-1888,DOI,5-HT1B,Mechanisms of serotonin receptor agonist-induced activation of the hypothalamic-pituitary-adrenal axis in the rat.,1990,Calogero AE; Bagdy G; Szemeredi K; Tartaglia ME; Gold PW; Chrousos GP
10.1016/0024-3205(90)90520-2,DOI,5-HT1B,Protein kinase C translocation in human blood platelets.,1990,Wang HY; Friedman E
10.1002/syn.890050409,DOM,5-HT1A,Serotonin excitation of facial motoneurons: receptor subtype characterization.,1990,Rasmussen K; Aghajanian GK
10.1016/0091-3057(90)90561-u,DOM,5-HT1A,Stimulus properties of tiflucarbine: a novel antidepressant agent.,1990,Glennon RA; De Vry J; Spencer DG Jr; Glaser T
10.1254/fpj.94.207,DOI,5-HT1A,[Serotonin and blood pressure regulation--antihypertensive mechanism of ketanserin].,1989,Matsumoto M; Togashi H; Yoshioka M; Saito H
10.1016/0014-2999(88)90016-7,DOI,5-HT1B,"5-HT1A, 5-HT1B and 5-HT2 receptor agonists induce differential behavioral responses in neonatal rat pups.",1988,Kirstein CL; Spear LP
10.1016/0024-3205(88)90422-5,DOM,NMDA receptor,Hypothalamic site of action for N-methyl-D-aspartate (NMDA) on LH secretion.,1988,Ondo JG; Wheeler DD; Dom RM
10.1021/jm00399a031,DOM,5-HT1A,"N,N-di-n-propylserotonin: binding at serotonin binding sites and a comparison with 8-hydroxy-2-(di-n-propylamino)tetralin.",1988,Glennon RA; Titeler M; Lyon RA; Slusher RM
10.1016/0306-3623(88)90062-6,DOI,5-HT1B,The comparative pharmacology of the behavioral syndromes induced by TRH and by 5-HT in the rat.,1988,Pranzatelli MR
10.1016/0091-3057(87)90354-6,DOI,5-HT1B,Effects of 5-HT receptor subtype-selective drugs on locomotor activity and motor habituation in the DHT adult rat model.,1987,Pranzatelli MR; Jappay E; Snodgrass SR
