line_no,doi,compound,entity,title,year,authors,existing_sources
170,10.1007/s11419-017-0357-x,2C-I,5-HT2A,25I-NBOH: a new potent serotonin 5-HT(2A) receptor agonist identified in blotter paper seizures in Brazil.,2017,Arantes LC; Júnior EF; de Souza LF; Cardoso AC; Alcântara TLF; Lião LM; Machado Y; Lordeiro RA; Neto JC; Andrade AFB,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
171,10.1124/jpet.116.239228,R-ketamine,AMPA receptor,Antidepressant Potential of (R)-Ketamine in Rodent Models: Comparison with (S)-Ketamine.,2017,Fukumoto K; Toki H; Iijima M; Hashihayata T; Yamaguchi JI; Hashimoto K; Chaki S,mechanistic:paper_library
172,10.1016/j.neuropharm.2017.04.006,DOI,SERT (SLC6A4),Atypical binding at dopamine and serotonin transporters contribute to the discriminative stimulus effects of mephedrone.,2017,DeLarge AF; Erwin LL; Winsauer PJ,mechanistic:paper_library
173,10.2174/1570159x15666170221101054,R-ketamine,NMDA receptor,Beyond Ketamine: New Approaches to the Development of Safer Antidepressants.,2017,Chaki S,candidate_paper_corpus | mechanistic:paper_library
176,10.1016/j.tiv.2017.05.010,2C-B,SERT (SLC6A4),"Measuring inhibition of monoamine reuptake transporters by new psychoactive substances (NPS) in real-time using a high-throughput, fluorescence-based assay.",2017,Zwartsen A; Verboven AHA; van Kleef RGDM; Wijnolts FMJ; Westerink RHS; Hondebrink L,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
178,10.1016/j.neuropharm.2017.01.034,DOI,5-HT2C,Receptor-stimulated transamidation induces activation of Rac1 and Cdc42 and the regulation of dendritic spines.,2017,Mi Z; Si T; Kapadia K; Li Q; Muma NA,candidate_paper_corpus | mechanistic:paper_library
181,10.1124/jpet.115.228395,DOI,5-HT2C,5-HT2 Receptor Regulation of Mitochondrial Genes: Unexpected Pharmacological Effects of Agonists and Antagonists.,2016,Harmon JL; Wills LP; McOmish CE; Demireva EY; Gingrich JA; Beeson CC; Schnellmann RG,candidate_paper_corpus | mechanistic:paper_library
182,10.1016/j.ejmech.2016.03.073,DOI,5-HT2C,"5-HT2 receptor affinity, docking studies and pharmacological evaluation of a series of 1,3-disubstituted thiourea derivatives.",2016,Bielenica A; Kędzierska E; Koliński M; Kmiecik S; Koliński A; Fiorino F; Severino B; Magli E; Corvino A; Rossi I,candidate_paper_corpus | mechanistic:paper_library
186,10.1002/jeab.222,DOM,5-HT2A,Characterization of the discriminative stimulus effects of lorcaserin in rats.,2016,Serafine KM; Rice KC; France CP,candidate_paper_corpus | mechanistic:paper_library
187,10.1007/s00213-016-4399-2,R-ketamine,AMPA receptor,Comparison of R-ketamine and rapastinel antidepressant effects in the social defeat stress model of depression.,2016,Yang B; Zhang JC; Han M; Yao W; Yang C; Ren Q; Ma M; Chen QX; Hashimoto K,candidate_paper_corpus | mechanistic:paper_library
188,10.1016/j.neuropharm.2016.03.038,DOI,5-HT2A,Effect of 5-HT2A and 5-HT2C receptors on temporal discrimination by mice.,2016,Halberstadt AL; Sindhunata IS; Scheffers K; Flynn AD; Sharp RF; Geyer MA; Young JW,candidate_paper_corpus | mechanistic:paper_library
191,10.1016/j.phrs.2016.04.028,DOI,5-HT2B,Molecular mechanisms of serotonergic action of the HIV-1 antiretroviral efavirenz.,2016,Dalwadi DA; Kim S; Amdani SM; Chen Z; Huang RQ; Schetz JA,candidate_paper_corpus | mechanistic:paper_library
193,10.1016/j.pharep.2015.11.009,DOI,5-HT2B,Role of spinal 5-HT2 receptors subtypes in formalin-induced long-lasting hypersensitivity.,2016,Cervantes-Durán C; Vidal-Cantú GC; Godínez-Chaparro B; Granados-Soto V,candidate_paper_corpus | mechanistic:paper_library
194,10.1016/j.pbb.2016.07.001,DOI,Sigma-1 receptor (SIGMAR1),The effect of the sigma-1 receptor selective compound LS-1-137 on the DOI-induced head twitch response in mice.,2016,Malik M; Rangel-Barajas C; Mach RH; Luedtke RR,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
195,10.1038/srep35320,DOI,mGluR2 (GRM2),"The mGluR2 positive allosteric modulator, SAR218645, improves memory and attention deficits in translational models of cognitive symptoms associated with schizophrenia.",2016,Griebel G; Pichat P; Boulay D; Naimoli V; Potestio L; Featherstone R; Sahni S; Defex H; Desvignes C; Slowinski F,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library | mechanistic:stubs
197,10.1021/acschemneuro.5b00099,DOI,5-HT7,An Orally Active Phenylaminotetralin-Chemotype Serotonin 5-HT7 and 5-HT1A Receptor Partial Agonist that Corrects Motor Stereotypy in Mouse Models.,2015,Canal CE; Felsing DE; Liu Y; Zhu W; Wood JT; Perry CK; Vemula R; Booth RG,mechanistic:paper_library
201,10.1007/s00213-014-3704-1,DOI,5-HT2A,"Functional profile of a novel modulator of serotonin, dopamine, and glutamate neurotransmission.",2015,Snyder GL; Vanover KE; Zhu H; Miller DB; O'Callaghan JP; Tomesch J; Li P; Zhang Q; Krishnan V; Hendrick JP,candidate_paper_corpus | mechanistic:paper_library
202,10.1155/2015/846589,DOI,5-HT2C,Genotype-Dependent Difference in 5-HT2C Receptor-Induced Hypolocomotion: Comparison with 5-HT2A Receptor Functional Activity.,2015,Bazovkina DV; Kondaurova EM; Naumenko VS; Ponimaskin E,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
204,10.1016/j.phrs.2015.05.003,R-ketamine,NMDA receptor,Ketamine and suicidal ideation in depression: Jumping the gun?,2015,Rajkumar R; Fam J; Yeo EY; Dawe GS,candidate_paper_corpus | disorder:curated | disorder:paper_library | mechanistic:paper_library
205,10.1021/cn500292d,2C-I,5-HT2A,N-Benzyl-5-methoxytryptamines as Potent Serotonin 5-HT2 Receptor Family Agonists and Comparison with a Series of Phenethylamine Analogues.,2015,Nichols DE; Sassano MF; Halberstadt AL; Klein LM; Brandt SD; Elliott SP; Fiedler WJ,candidate_paper_corpus | mechanistic:curated | mechanistic:paper_library
207,10.1111/bph.13128,2C-B,5-HT2A,Pharmacological profile of novel psychoactive benzofurans.,2015,Rickli A; Kopf S; Hoener MC; Liechti ME,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
208,10.1111/bph.12692,DOI,DAT (SLC6A3),"Pharmacology and anti-addiction effects of the novel κ opioid receptor agonist Mesyl Sal B, a potent and long-acting analogue of salvinorin A.",2015,Simonson B; Morani AS; Ewald AW; Walker L; Kumar N; Simpson D; Miller JH; Prisinzano TE; Kivell BM,candidate_paper_corpus | mechanistic:paper_library
210,10.1016/j.neuropharm.2015.08.034,2C-B,5-HT2A,"Receptor interaction profiles of novel N-2-methoxybenzyl (NBOMe) derivatives of 2,5-dimethoxy-substituted phenethylamines (2C drugs).",2015,Rickli A; Luethi D; Reinisch J; Buchy D; Hoener MC; Liechti ME,candidate_paper_corpus | mechanistic:paper_library
211,10.1016/j.bmc.2014.12.011,2C-B,5-HT2A,"Synthesis and pharmacological evaluation of N-benzyl substituted 4-bromo-2,5-dimethoxyphenethylamines as 5-HT2A/2C partial agonists.",2015,Hansen M; Jacobsen SE; Plunkett S; Liebscher GE; McCorvy JD; Bräuner-Osborne H; Kristensen JL,candidate_paper_corpus | mechanistic:paper_library
212,10.1016/j.bbr.2014.12.014,DOB,5-HT2A,Tolerance to LSD and DOB induced shaking behaviour: differential adaptations of frontocortical 5-HT(2A) and glutamate receptor binding sites.,2015,Buchborn T; Schröder H; Dieterich DC; Grecksch G; Höllt V,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
215,10.1038/tp.2013.112,DOI,5-HT1B,A possible mechanism of the nucleus accumbens and ventral pallidum 5-HT1B receptors underlying the antidepressant action of ketamine: a PET study with macaques.,2014,Yamanaka H; Yokoyama C; Mizuma H; Kurai S; Finnema SJ; Halldin C; Doi H; Onoe H,mechanistic:paper_library
216,10.1016/j.pnpbp.2013.08.015,DOI,NMDA receptor,Additive antidepressant-like effects of fasting with imipramine via modulation of 5-HT2 receptors in the mice.,2014,Li B; Zhao J; Lv J; Tang F; Liu L; Sun Z; Wang L; Siwela SP; Wang Y; Song Y,candidate_paper_corpus | mechanistic:paper_library
217,10.1007/s00213-013-3303-6,DOM,5-HT2A,"Behavioral and neurochemical pharmacology of six psychoactive substituted phenethylamines: mouse locomotion, rat drug discrimination and in vitro receptor and transporter binding and function.",2014,Eshleman AJ; Forster MJ; Wolfrum KM; Johnson RA; Janowsky A; Gatch MB,candidate_paper_corpus | mechanistic:paper_library
218,10.1124/jpet.114.213793,DOI,5-HT2A,Brexpiprazole I: in vitro and in vivo characterization of a novel serotonin-dopamine activity modulator.,2014,Maeda K; Sugino H; Akazawa H; Amada N; Shimada J; Futamura T; Yamashita H; Ito N; McQuade RD; Mørk A,candidate_paper_corpus | mechanistic:paper_library
219,10.1016/j.bbr.2013.11.022,DOI,mGluR2 (GRM2),D-serine deficiency attenuates the behavioral and cellular effects induced by the hallucinogenic 5-HT(2A) receptor agonist DOI.,2014,Santini MA; Balu DT; Puhl MD; Hill-Smith TE; Berg AR; Lucki I; Mikkelsen JD; Coyle JT,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
220,10.1016/j.neuropharm.2014.05.037,DOI,NMDA receptor,Differential effects of NMDA receptor antagonists at lower and higher doses on basal gamma band oscillation power in rat cortical electroencephalograms.,2014,Hiyoshi T; Kambe D; Karasawa J; Chaki S,mechanistic:paper_library
221,10.1016/j.neuropharm.2013.08.025,2C-I,5-HT2A,"Effects of the hallucinogen 2,5-dimethoxy-4-iodophenethylamine (2C-I) and superpotent N-benzyl derivatives on the head twitch response.",2014,Halberstadt AL; Geyer MA,candidate_paper_corpus | mechanistic:paper_library
222,10.1016/j.bbrc.2013.11.104,DOI,5-HT2A,Hallucinogenic 5-HT2AR agonists LSD and DOI enhance dopamine D2R protomer recognition and signaling of D2-5-HT2A heteroreceptor complexes.,2014,Borroto-Escuela DO; Romero-Fernandez W; Narvaez M; Oflijan J; Agnati LF; Fuxe K,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
223,10.1016/j.neuropharm.2014.02.006,DOI,mGluR2 (GRM2),"N-acetylcysteine modulates hallucinogenic 5-HT(2A) receptor agonist-mediated responses: behavioral, molecular, and electrophysiological studies.",2014,Lee MY; Chiang CC; Chiu HY; Chan MH; Chen HH,candidate_paper_corpus | mechanistic:paper_library
224,10.1016/j.neuint.2013.09.015,DOI,5-HT1A,Neuronal ablation of p-Akt at Ser473 leads to altered 5-HT1A/2A receptor function.,2014,Saunders C; Siuta M; Robertson SD; Davis AR; Sauer J; Matthies HJG; Gresch PJ; Airey D; Lindsley CW; Schetz JA,candidate_paper_corpus | mechanistic:paper_library
226,10.1016/j.biochi.2014.06.020,DOI,SERT (SLC6A4),Serotonin activates cell survival and apoptotic death responses in cultured epithelial thyroid cells.,2014,Cerulo G; Tafuri S; De Pasquale V; Rea S; Romano S; Costagliola A; Della Morte R; Avallone L; Pavone LM,candidate_paper_corpus | mechanistic:paper_library
227,10.1111/bph.12519,DOI,SERT (SLC6A4),Sex-dependent long-term effects of adolescent exposure to THC and/or MDMA on neuroinflammation and serotoninergic and cannabinoid systems in rats.,2014,Lopez-Rodriguez AB; Llorente-Berzal A; Garcia-Segura LM; Viveros MP,candidate_paper_corpus | mechanistic:paper_library
228,10.1021/cn400216u,2C-B,5-HT2A,Synthesis and structure-activity relationships of N-benzyl phenethylamines as 5-HT2A/2C agonists.,2014,Hansen M; Phonekeo K; Paine JS; Leth-Petersen S; Begtrup M; Bräuner-Osborne H; Kristensen JL,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
229,10.1177/0269881113492900,DOI,5-HT2C,5-HT1A and 5-HT2A receptor control of a panic-like defensive response in the rat dorsomedial hypothalamic nucleus.,2013,de Bortoli VC; Yamashita PS; Zangrossi H Jr,mechanistic:paper_library
230,10.1007/s00213-013-2988-x,DOI,DAT (SLC6A3),"An evaluation of the serotonin system and perseverative, compulsive, stereotypical, and hyperactive behaviors in dopamine transporter (DAT) knockout mice.",2013,Fox MA; Panessiti MG; Hall FS; Uhl GR; Murphy DL,candidate_paper_corpus | mechanistic:paper_library
233,10.1016/j.euroneuro.2012.10.006,DOI,5-HT2A,Dysregulated 5-HT(2A) receptor binding in postmortem frontal cortex of schizophrenic subjects.,2013,Muguruza C; Moreno JL; Umali A; Callado LF; Meana JJ; González-Maeso J,candidate_paper_corpus | mechanistic:paper_library
234,10.1016/j.neuroscience.2012.11.047,DOI,5-HT2B,"Evidence for the participation of peripheral 5-HT₂A, 5-HT₂B, and 5-HT₂C receptors in formalin-induced secondary mechanical allodynia and hyperalgesia.",2013,Cervantes-Durán C; Pineda-Farias JB; Bravo-Hernández M; Quiñonez-Bastidas GN; Vidal-Cantú GC; Barragán-Iglesias P; Granados-Soto V,mechanistic:paper_library
236,10.1007/s00213-012-2870-2,DOM,5-HT2A,"Modification of the behavioral effects of morphine in rats by serotonin 5-HT₁A and 5-HT₂A receptor agonists: antinociception, drug discrimination, and locomotor activity.",2013,Li JX; Shah AP; Patel SK; Rice KC; France CP,candidate_paper_corpus | mechanistic:paper_library
237,10.1016/j.neuropharm.2013.04.051,DOI,5-HT2A,Molecular and behavioral pharmacology of two novel orally-active 5HT2 modulators: potential utility as antipsychotic medications.,2013,Morgan D; Kondabolu K; Kuipers A; Sakhuja R; Robertson KL; Rowland NE; Booth RG,candidate_paper_corpus | mechanistic:paper_library
238,10.1124/jpet.113.208637,DOI,5-HT2A,Molecular pharmacology and ligand docking studies reveal a single amino acid difference between mouse and human serotonin 5-HT2A receptors that impacts behavioral translation of novel 4-phenyl-2-dimethylaminotetralin ligands.,2013,Canal CE; Cordova-Sintjago T; Liu Y; Kim MS; Morgan D; Booth RG,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
242,10.1016/j.neuropharm.2013.01.014,DOET,5-HT2A,Role of the 5-HT₂A receptor in the locomotor hyperactivity produced by phenylalkylamine hallucinogens in mice.,2013,Halberstadt AL; Powell SB; Geyer MA,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library
243,10.1371/journal.pone.0075426,DOI,5-HT2A,Serotonin 5-HT2A receptor activation blocks TNF-α mediated inflammation in vivo.,2013,Nau F Jr; Yu B; Martin D; Nichols CD,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
244,10.1523/jneurosci.6377-11.2012,DOI,NET (SLC6A2),Disruption of prefrontal cortex large scale neuronal activity by different classes of psychotomimetic drugs.,2012,Wood J; Kim Y; Moghaddam B,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
248,10.3762/bjoc.8.194,DOB,5-HT2A,"trans-2-(2,5-Dimethoxy-4-iodophenyl)cyclopropylamine and trans-2-(2,5-dimethoxy-4-bromophenyl)cyclopropylamine as potent agonists for the 5-HT(2) receptor family.",2012,Pigott A; Frescas S; McCorvy JD; Huang XP; Roth BL; Nichols DE,mechanistic:paper_library
249,10.1124/jpet.111.179705,DOM,SERT (SLC6A4),Abuse liability profile of three substituted tryptamines.,2011,Gatch MB; Forster MJ; Janowsky A; Eshleman AJ,candidate_paper_corpus | disorder:paper_library | mechanistic:curated | mechanistic:paper_library
250,10.1002/hep.23960,DOI,5-HT2B,Activation of serotonin receptor-2B rescues small-for-size liver graft failure in mice.,2011,Tian Y; Graf R; El-Badry AM; Lesurtel M; Furrer K; Moritz W; Clavien PA,mechanistic:paper_library
253,10.1007/s00213-010-2115-1,DOM,5-HT2A,Interactive effects of mGlu5 and 5-HT2A receptors on locomotor activity in mice.,2011,Halberstadt AL; Lehmann-Masten VD; Geyer MA; Powell SB,candidate_paper_corpus | mechanistic:paper_library
254,10.1523/jneurosci.4230-10.2011,DOI,5-HT2A,Maternal influenza viral infection causes schizophrenia-like alterations of 5-HT₂A and mGlu₂ receptors in the adult offspring.,2011,Moreno JL; Kurita M; Holloway T; López J; Cadagan R; Martínez-Sobrido L; García-Sastre A; González-Maeso J,candidate_paper_corpus | mechanistic:paper_library
255,10.1016/j.neulet.2011.01.046,DOI,mGluR2 (GRM2),Metabotropic glutamate mGlu2 receptor is necessary for the pharmacological and behavioral effects induced by hallucinogenic 5-HT2A receptor agonists.,2011,Moreno JL; Holloway T; Albizu L; Sealfon SC; González-Maeso J,candidate_paper_corpus | mechanistic:paper_library
256,10.1007/s00213-011-2207-6,DOI,5-HT2A,Pharmacological and behavioral characterization of the 5-HT2A receptor in C57BL/6N mice.,2011,Dougherty JP; Aloyo VJ,candidate_paper_corpus | mechanistic:paper_library
259,10.1016/j.neuroscience.2011.01.011,DOI,5-HT2B,Serotonin 2A and 2B receptor-induced phrenic motor facilitation: differential requirement for spinal NADPH oxidase activity.,2011,MacFarlane PM; Vinit S; Mitchell GS,candidate_paper_corpus | mechanistic:paper_library
260,10.1111/j.1365-2133.2011.10490.x,DOI,5-HT2A,Serotonin induces melanogenesis via serotonin receptor 2A.,2011,Lee HJ; Park MK; Kim SY; Park Choo HY; Lee AY; Lee CH,mechanistic:paper_library
261,10.1124/jpet.109.159947,DOI,5-HT2A,5-hydroxytryptamine receptor stimulation of mitochondrial biogenesis.,2010,Rasbach KA; Funk JA; Jayavelu T; Green PT; Schnellmann RG,candidate_paper_corpus | mechanistic:paper_library
262,10.1016/j.neuroscience.2010.05.054,DOI,5-HT2A,Changes in 5-HT2A-mediated behavior and 5-HT2A- and 5-HT1A receptor binding and expression in conditional brain-derived neurotrophic factor knock-out mice.,2010,Klein AB; Santini MA; Aznar S; Knudsen GM; Rios M,candidate_paper_corpus | mechanistic:paper_library
263,10.1124/jpet.109.163451,DOM,5-HT2A,"Differential effects of serotonin 5-HT1A receptor agonists on the discriminative stimulus effects of the 5-HT2A receptor agonist 1-(2,5-dimethoxy-4-methylphenyl)-2-aminopropane in rats and rhesus monkeys.",2010,Li JX; Koek W; Rice KC; France CP,candidate_paper_corpus | mechanistic:paper_library
264,10.1111/j.1476-5381.2009.00578.x,DOI,SERT (SLC6A4),Functional interactions between 5-HT2A and presynaptic 5-HT1A receptor-based responses in mice genetically deficient in the serotonin 5-HT transporter (SERT).,2010,Fox MA; Stein AR; French HT; Murphy DL,candidate_paper_corpus | mechanistic:paper_library
265,10.1124/jpet.110.172247,DOI,5-HT2A,"Interaction of 5-HT2A and 5-HT2C receptors in R(-)-2,5-dimethoxy-4-iodoamphetamine-elicited head twitch behavior in mice.",2010,Fantegrossi WE; Simoneau J; Cohen MS; Zimmerman SM; Henson CM; Rice KC; Woods JH,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
268,10.1007/s00213-009-1694-1,DOI,SERT (SLC6A4),The serotonin 5-HT(2A) receptor agonist TCB-2: a behavioral and neurophysiological analysis.,2010,Fox MA; French HT; LaPorte JL; Blackler AR; Murphy DL,candidate_paper_corpus | mechanistic:paper_library
269,10.1124/jpet.108.145458,DOM,5-HT2A,"Discriminative stimulus effects of 1-(2,5-dimethoxy-4-methylphenyl)-2-aminopropane in rhesus monkeys: antagonism and apparent pA2 analyses.",2009,Li JX; Rice KC; France CP,candidate_paper_corpus | mechanistic:paper_library
271,10.1016/j.pbb.2008.08.013,DOM,5-HT1A,"Effect of 8-hydroxy-2-(N,N-di-n-propylamino)tetralin and MDMA on the discriminative stimulus effects of the classical hallucinogen DOM in rats.",2009,Khorana N; Young R; Glennon RA,candidate_paper_corpus | mechanistic:paper_library
275,10.1016/j.neuroscience.2008.10.055,DOI,5-HT1A,Serotonin 5-HT(2) and 5-HT(1A)-like receptors differentially modulate aggressive behaviors in Drosophila melanogaster.,2009,Johnson O; Becnel J; Nichols CD,candidate_paper_corpus | mechanistic:paper_library
276,10.1016/j.bbr.2008.08.027,DOI,5-HT1A,"Stimulation of 5-HT1A or 5-HT2A receptors in the ventrolateral periaqueductal gray causes anxiolytic-, but not panicolytic-like effect in rats.",2009,de Paula Soares V; Zangrossi H Jr,mechanistic:paper_library
277,10.1016/j.pnpbp.2007.07.009,DOI,5-HT2A,AMPA receptor involvement in 5-hydroxytryptamine2A receptor-mediated pre-frontal cortical excitatory synaptic currents and DOI-induced head shakes.,2008,Zhang C; Marek GJ,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
279,10.1038/sj.npp.1301600,DOB,5-HT2A,Chronic phenethylamine hallucinogen treatment alters behavioral sensitivity to a metabotropic glutamate 2/3 receptor agonist.,2008,Benneyworth MA; Smith RL; Sanders-Bush E,candidate_paper_corpus | mechanistic:paper_library
280,10.1124/jpet.107.130625,DOM,kappa opioid receptor (OPRK1),"Discriminative stimulus effects of 1-(2,5-dimethoxy-4-methylphenyl)-2-aminopropane in rhesus monkeys.",2008,Li JX; Rice KC; France CP,candidate_paper_corpus | mechanistic:paper_library
282,10.1097/fbp.0b013e328308f1d6,DOI,5-HT1A,Food restriction and streptozotocin treatment decrease 5-HT1A and 5-HT2A receptor-mediated behavioral effects in rats.,2008,Li JX; France CP,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
284,10.1038/bjp.2008.273,DOI,5-HT2B,Investigation of the role of 5-HT2 receptor subtypes in the control of the bladder and the urethra in the anaesthetized female rat.,2008,Mbaki Y; Ramage AG,candidate_paper_corpus | mechanistic:paper_library
285,10.1016/j.pbb.2007.09.006,DOI,SERT (SLC6A4),Marked decrease of LSD-induced stimulus control in serotonin transporter knockout mice.,2008,Krall CM; Richards JB; Rabin RA; Winter JC,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
286,10.1021/jm800771x,DOB,5-HT2A,"Potential modes of interaction of 9-aminomethyl-9,10-dihydroanthracene (AMDA) derivatives with the 5-HT2A receptor: a ligand structure-affinity relationship, receptor mutagenesis and receptor modeling investigation.",2008,Runyon SP; Mosier PD; Roth BL; Glennon RA; Westkaemper RB,candidate_paper_corpus | mechanistic:paper_library
288,10.1017/s146114570800847x,DOI,5-HT2A,The role of 5-HT2A and 5-HT2C receptors in the signal attenuation rat model of obsessive-compulsive disorder.,2008,Flaisher-Grinberg S; Klavir O; Joel D,candidate_paper_corpus | disorder:paper_library | mechanistic:paper_library | mechanistic:stubs
289,10.1007/s00213-007-0910-0,DOI,5-HT2C,A pharmacological analysis of mice with a targeted disruption of the serotonin transporter.,2007,Fox MA; Andrews AM; Wendland JR; Lesch KP; Holmes A; Murphy DL,candidate_paper_corpus | mechanistic:paper_library
291,10.1097/fbp.0b013e3281f19ca0,DOM,5-HT2A,Behavioral effects of dipropyltryptamine in rats: evidence for 5-HT1A and 5-HT2A agonist activity.,2007,Li JX; Rice KC; France CP,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
293,10.1016/j.neulet.2007.02.018,DOI,5-HT2A,Chronic thyroxine treatment activates the 5-HT2A serotonin receptor in the mouse brain.,2007,Kulikov AV; Zubkov EA,mechanistic:paper_library
298,10.1254/jphs.fp0071049,DOI,5-HT2B,Possible involvement of endogenous 5-HT in aggravation of cerulein-induced acute pancreatitis in mice.,2007,Hamada K; Yoshida M; Isayama H; Yagi Y; Kanazashi S; Kashihara Y; Takeuchi K; Yamaguchi I,candidate_paper_corpus | mechanistic:paper_library
302,10.1021/jm060656o,2C-B,5-HT2A,1-Aminomethylbenzocycloalkanes: conformationally restricted hallucinogenic phenethylamine analogues as functionally selective 5-HT2A receptor agonists.,2006,McLean TH; Parrish JC; Braden MR; Marona-Lewicka D; Gallardo-Godoy A; Nichols DE,candidate_paper_corpus | mechanistic:paper_library
303,10.1016/j.neulet.2006.05.021,DOI,5-HT2A,5-Hydroxytryptamine2A (5-HT2A) receptor regulation in rat prefrontal cortex: interaction of a phenethylamine hallucinogen and the metabotropic glutamate2/3 receptor agonist LY354740.,2006,Marek GJ; Wright RA; Schoepp DD,candidate_paper_corpus | mechanistic:paper_library
304,10.1016/j.neuropharm.2006.04.012,DOI,5-HT2A,Alterations in 5-HT2A receptor signaling in male and female transgenic rats over-expressing either Gq or RGS-insensitive Gq protein.,2006,Shi J; Damjanoska KJ; Zemaitaitis B; Garcia F; Carrasco G; Sullivan NR; She Y; Young KH; Battaglia G; Van De kar LD,candidate_paper_corpus | mechanistic:paper_library
305,10.1016/j.brainres.2005.12.052,DOI,5-HT2A,Antiobesity-like effects of the 5-HT2C receptor agonist WAY-161503.,2006,Rosenzweig-Lipson S; Zhang J; Mazandarani H; Harrison BL; Sabb A; Sabalski J; Stack G; Welmaker G; Barrett JE; Dunlop J,candidate_paper_corpus | mechanistic:paper_library
307,10.1038/sj.npp.1300819,DOI,5-HT2B,Evidence for the preferential involvement of 5-HT2A serotonin receptors in stress- and drug-induced dopamine release in the rat medial prefrontal cortex.,2006,Pehek EA; Nocjar C; Roth BL; Byrd TA; Mabrouk OS,candidate_paper_corpus | mechanistic:paper_library
309,10.1016/j.bbr.2005.07.013,DOI,5-HT2A,Implication of 5-HT2A subtype receptors in DOI activity in the four-plates test-retest paradigm in mice.,2006,Ripoll N; Hascoët M; Bourin M,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
313,10.1089/jop.2006.22.389,DOI,5-HT2B,Serotonin-2 (5-HT2) receptor-mediated signal transduction in human ciliary muscle cells: role in ocular hypotension.,2006,Sharif NA; Kelly CR; Crider JY; Davis TL,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
315,10.1007/s00213-005-2231-5,DOI,SERT (SLC6A4),5-HT2A/2C receptor signaling via phospholipase A2 and arachidonic acid is attenuated in mice lacking the serotonin reuptake transporter.,2005,Qu Y; Villacreses N; Murphy DL; Rapoport SI,candidate_paper_corpus | mechanistic:paper_library
316,10.1016/j.ejphar.2005.01.032,DOI,5-HT2A,"Anxiolytic-like effect of a serotonergic ligand with high affinity for 5-HT1A, 5-HT2A and 5-HT3 receptors.",2005,Delgado M; Caicoya AG; Greciano V; Benhamú B; López-Rodríguez ML; Fernández-Alfonso MS; Pozo MA; Manzanares J; Fuentes JA,candidate_paper_corpus | mechanistic:paper_library
317,10.1007/s00213-004-2035-z,DOB,5-HT2A,Attenuation of nicotine's discriminative stimulus effects in rats and its locomotor activity effects in mice by serotonergic 5-HT2A/2C receptor agonists.,2005,Batman AM; Munzar P; Beardsley PM,candidate_paper_corpus | mechanistic:paper_library
319,10.1089/adt.2005.3.649,DOI,5-HT2A,Development of homogeneous high-affinity agonist binding assays for 5-HT2 receptor subtypes.,2005,Song J; Hanniford D; Doucette C; Graham E; Poole MF; Ting A; Sherf B; Harrington J; Brunden K; Stricker-Krongrad A,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
320,10.1016/j.pbb.2005.05.011,DOM,5-HT2A,"Effects of clozapine and 2,5-dimethoxy-4-methylamphetamine [DOM] on 5-HT2A receptor expression in discrete brain areas.",2005,Doat-Meyerhoefer MM; Hard R; Winter JC; Rabin RA,candidate_paper_corpus | mechanistic:paper_library | mechanistic:stubs
321,10.1007/s00213-005-0009-4,DOM,5-HT2A,"Hallucinogen-like actions of 2,5-dimethoxy-4-(n)-propylthiophenethylamine (2C-T-7) in mice and rats.",2005,Fantegrossi WE; Harrington AW; Eckler JR; Arshad S; Rabin RA; Winter JC; Coop A; Rice KC; Woods JH,candidate_paper_corpus | mechanistic:paper_library
322,10.1016/j.brainres.2005.07.049,DOI,5-HT2B,Inhibition of serotonin transporters by cocaine and meprylcaine through 5-TH2C receptor stimulation facilitates their seizure activities.,2005,Morita K; Hamamoto M; Arai S; Kitayama S; Irifune M; Kawahara M; Kihira K; Dohi T,mechanistic:paper_library
326,10.1016/j.neubiorev.2005.03.026,DOI,5-HT1A,Role of nitric oxide in brain regions related to defensive reactions.,2005,Guimarães FS; Beijamini V; Moreira FA; Aguiar DC; de Lucca AC,mechanistic:paper_library
