claim_type,compound,target,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_target,Psilocin,5-HT2C receptor,5-HT2C receptor,molecular_target,,5-HT2C receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.vas.2023.100288,,"Intoxication of dogs and cats with common stimulating, hallucinogenic and dissociative recreational drugs",Ena Oster; Nikola Čudina; Hrvoje Pavasović; Andreja Prevendar Crnić; Frane Božić; Charbel Fadel; Mario Giorgi,2023,Veterinary and Animal Science,journal-article,,2023-01-30,2451-943X,2451-943X,Elsevier BV,,Cats | Dogs | Illicit drugs | Intoxication | Recreational drugs | Toxicokinetics,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,S026,secondary_literature,,,,,,,,,,,,,,,"Psilocin and similar hallucinogens behave as non-specific serotonin receptor agonists that bind to 5-HT1A, 5-HT2A and 5-HT2C receptors with different affinities.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Psychedelics,GPCRs,GPCRs,molecular_target,,GPCRs,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.jbc.2023.105176,,Molecular insights into GPCR mechanisms for drugs of abuse,Omar B. Sanchez-Reyes; Gregory Zilberg; John D. McCorvy; Daniel Wacker,2023,Journal of Biological Chemistry,journal-article,,2023-08-18,0021-9258,1067-8816,Elsevier BV,"Humans | Analgesics, Opioid / metabolism | Analgesics, Opioid / pharmacology | Cannabinoids / metabolism | Cannabinoids / pharmacology | Hallucinogens / metabolism | Hallucinogens / pharmacology | Receptors, G-Protein-Coupled / metabolism | Signal Transduction / drug effects | Illicit Drugs / metabolism | Illicit Drugs / pharmacology | Models, Molecular | Receptors, Serotonin / metabolism | Drug Development / standards | Receptor, Cannabinoid, CB1",GPCR | cannabinoid | drugs of abuse | opioid | pharmacology | serotonin | structure,NIGMS NIH HHS | NIDA NIH HHS,R35 GM133421 | R35 GM133504 | T32 DA053558 | T32 GM062754,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,abstract,abstract,secondary_literature,,,,,,,,,,,,,,,"Opioids like fentanyl, cannabinoids like tetrahydrocannabinol, and psychedelics like lysergic acid diethylamide all directly bind to GPCRs to initiate signaling which elicits their physiological actions. We herein review recent structural studies and provide insights into the molecular mechanisms of opioids, cannabinoids, and psychedelics at their respective GPCR subtypes.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,LSD,5-HT2A receptor,5-HT2A receptor,molecular_target,,5-HT2A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.jbc.2023.105176,,Molecular insights into GPCR mechanisms for drugs of abuse,Omar B. Sanchez-Reyes; Gregory Zilberg; John D. McCorvy; Daniel Wacker,2023,Journal of Biological Chemistry,journal-article,,2023-08-18,0021-9258,1067-8816,Elsevier BV,"Humans | Analgesics, Opioid / metabolism | Analgesics, Opioid / pharmacology | Cannabinoids / metabolism | Cannabinoids / pharmacology | Hallucinogens / metabolism | Hallucinogens / pharmacology | Receptors, G-Protein-Coupled / metabolism | Signal Transduction / drug effects | Illicit Drugs / metabolism | Illicit Drugs / pharmacology | Models, Molecular | Receptors, Serotonin / metabolism | Drug Development / standards | Receptor, Cannabinoid, CB1",GPCR | cannabinoid | drugs of abuse | opioid | pharmacology | serotonin | structure,NIGMS NIH HHS | NIDA NIH HHS,R35 GM133421 | R35 GM133504 | T32 DA053558 | T32 GM062754,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,Chunk C019,secondary_literature,,,,,,,,,,,,,,,"The structure of LSD bound to 5-HT2A shows a similar drugbinding pose to that at 5-HT2B. The compound adopts a near-identical conformation with the key difference that its indole nitrogen forms a hydrogen bond with S242 5.46 in TM5, which appears to contribute to LSD's slow dissociation kinetics at 5-HT2A (117) (Fig. 4A ).",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,LSD,5-HT2B receptor,5-HT2B receptor,molecular_target,,5-HT2B receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.jbc.2023.105176,,Molecular insights into GPCR mechanisms for drugs of abuse,Omar B. Sanchez-Reyes; Gregory Zilberg; John D. McCorvy; Daniel Wacker,2023,Journal of Biological Chemistry,journal-article,,2023-08-18,0021-9258,1067-8816,Elsevier BV,"Humans | Analgesics, Opioid / metabolism | Analgesics, Opioid / pharmacology | Cannabinoids / metabolism | Cannabinoids / pharmacology | Hallucinogens / metabolism | Hallucinogens / pharmacology | Receptors, G-Protein-Coupled / metabolism | Signal Transduction / drug effects | Illicit Drugs / metabolism | Illicit Drugs / pharmacology | Models, Molecular | Receptors, Serotonin / metabolism | Drug Development / standards | Receptor, Cannabinoid, CB1",GPCR | cannabinoid | drugs of abuse | opioid | pharmacology | serotonin | structure,NIGMS NIH HHS | NIDA NIH HHS,R35 GM133421 | R35 GM133504 | T32 DA053558 | T32 GM062754,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,Chunk C019,secondary_literature,,,,,,,,,,,,,,,"The first structural insights came from a structure of the 5-HT2B receptor bound to LSD (116) . LSD belongs to the class of ergolines, rigidified tryptamines that are chemically closely related to serotonin. The structure of LSDbound 5-HT2B elucidated the binding pose of the ergoline scaffold within the orthosteric-binding pocket.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Psilocin,5-HT2C receptor,5-HT2C receptor,molecular_target,,5-HT2C receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.jbc.2023.105176,,Molecular insights into GPCR mechanisms for drugs of abuse,Omar B. Sanchez-Reyes; Gregory Zilberg; John D. McCorvy; Daniel Wacker,2023,Journal of Biological Chemistry,journal-article,,2023-08-18,0021-9258,1067-8816,Elsevier BV,"Humans | Analgesics, Opioid / metabolism | Analgesics, Opioid / pharmacology | Cannabinoids / metabolism | Cannabinoids / pharmacology | Hallucinogens / metabolism | Hallucinogens / pharmacology | Receptors, G-Protein-Coupled / metabolism | Signal Transduction / drug effects | Illicit Drugs / metabolism | Illicit Drugs / pharmacology | Models, Molecular | Receptors, Serotonin / metabolism | Drug Development / standards | Receptor, Cannabinoid, CB1",GPCR | cannabinoid | drugs of abuse | opioid | pharmacology | serotonin | structure,NIGMS NIH HHS | NIDA NIH HHS,R35 GM133421 | R35 GM133504 | T32 DA053558 | T32 GM062754,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,Chunk C019,secondary_literature,,,,,,,,,,,,,,,"More recently, structures of 5-HT2A and 5-HT2C in complex with psilocin, the active metabolite of psilocybin, have become available (118, 135) . Since psilocin's unusual binding pose at 5-HT2A is likely due to receptor modifications, we herein only review the 5-HT2C-Gq complex cryo-EM structure, which likely reflects the active state psilocin binding pose (Fig. 4A ). Comparison of structures confirms that the tryptamine psilocin binds to the same orthosteric pocket in 5-HT2C that accommodates LSD and 25CN-NBOH in 5-HT2A.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,25CN-NBOH,5-HT2A receptor,5-HT2A receptor,molecular_target,,5-HT2A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.jbc.2023.105176,,Molecular insights into GPCR mechanisms for drugs of abuse,Omar B. Sanchez-Reyes; Gregory Zilberg; John D. McCorvy; Daniel Wacker,2023,Journal of Biological Chemistry,journal-article,,2023-08-18,0021-9258,1067-8816,Elsevier BV,"Humans | Analgesics, Opioid / metabolism | Analgesics, Opioid / pharmacology | Cannabinoids / metabolism | Cannabinoids / pharmacology | Hallucinogens / metabolism | Hallucinogens / pharmacology | Receptors, G-Protein-Coupled / metabolism | Signal Transduction / drug effects | Illicit Drugs / metabolism | Illicit Drugs / pharmacology | Models, Molecular | Receptors, Serotonin / metabolism | Drug Development / standards | Receptor, Cannabinoid, CB1",GPCR | cannabinoid | drugs of abuse | opioid | pharmacology | serotonin | structure,NIGMS NIH HHS | NIDA NIH HHS,R35 GM133421 | R35 GM133504 | T32 DA053558 | T32 GM062754,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,Chunk C019,secondary_literature,,,,,,,,,,,,,,,"In 2020 the first cryo-EM structure of a 5-HT2A signaling complex became available and elucidated the unique binding pose of synthetic psychedelic 25CN-NBOH, a compound of the phenethylamine/N-benzyl class (117) (Fig. 4A ). 25CN-NBOH forms the conserved salt bridge with D155 3.32 , and its phenethylamine scaffold is located in the orthosteric-binding pocket overlapping with LSD's ergoline scaffold.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Psychedelics,5-HT2A receptor,5-HT2A receptor,molecular_target,,5-HT2A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.jbc.2023.105176,,Molecular insights into GPCR mechanisms for drugs of abuse,Omar B. Sanchez-Reyes; Gregory Zilberg; John D. McCorvy; Daniel Wacker,2023,Journal of Biological Chemistry,journal-article,,2023-08-18,0021-9258,1067-8816,Elsevier BV,"Humans | Analgesics, Opioid / metabolism | Analgesics, Opioid / pharmacology | Cannabinoids / metabolism | Cannabinoids / pharmacology | Hallucinogens / metabolism | Hallucinogens / pharmacology | Receptors, G-Protein-Coupled / metabolism | Signal Transduction / drug effects | Illicit Drugs / metabolism | Illicit Drugs / pharmacology | Models, Molecular | Receptors, Serotonin / metabolism | Drug Development / standards | Receptor, Cannabinoid, CB1",GPCR | cannabinoid | drugs of abuse | opioid | pharmacology | serotonin | structure,NIGMS NIH HHS | NIDA NIH HHS,R35 GM133421 | R35 GM133504 | T32 DA053558 | T32 GM062754,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,Chunk C015,secondary_literature,,,,,,,,,,,,,,,Several lines of research have identified the serotonin receptor 5-HT2A as the key mediator of the perceptual effects of psychedelics (7) .,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Psychedelics,5-HT1A receptor,5-HT1A receptor,molecular_target,,5-HT1A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.jbc.2023.105176,,Molecular insights into GPCR mechanisms for drugs of abuse,Omar B. Sanchez-Reyes; Gregory Zilberg; John D. McCorvy; Daniel Wacker,2023,Journal of Biological Chemistry,journal-article,,2023-08-18,0021-9258,1067-8816,Elsevier BV,"Humans | Analgesics, Opioid / metabolism | Analgesics, Opioid / pharmacology | Cannabinoids / metabolism | Cannabinoids / pharmacology | Hallucinogens / metabolism | Hallucinogens / pharmacology | Receptors, G-Protein-Coupled / metabolism | Signal Transduction / drug effects | Illicit Drugs / metabolism | Illicit Drugs / pharmacology | Models, Molecular | Receptors, Serotonin / metabolism | Drug Development / standards | Receptor, Cannabinoid, CB1",GPCR | cannabinoid | drugs of abuse | opioid | pharmacology | serotonin | structure,NIGMS NIH HHS | NIDA NIH HHS,R35 GM133421 | R35 GM133504 | T32 DA053558 | T32 GM062754,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,full_text_seen,text,Chunk C015,secondary_literature,,,,,,,,,,,,,,,"However, other 5-HT receptors such as 5-HT1A and 5-HT2C are involved in modulating the complex psychological and physiological effects of psychedelics (112, 113) .",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Psychedelics,5-HT2C receptor,5-HT2C receptor,molecular_target,,5-HT2C receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1016/j.jbc.2023.105176,,Molecular insights into GPCR mechanisms for drugs of abuse,Omar B. Sanchez-Reyes; Gregory Zilberg; John D. McCorvy; Daniel Wacker,2023,Journal of Biological Chemistry,journal-article,,2023-08-18,0021-9258,1067-8816,Elsevier BV,"Humans | Analgesics, Opioid / metabolism | Analgesics, Opioid / pharmacology | Cannabinoids / metabolism | Cannabinoids / pharmacology | Hallucinogens / metabolism | Hallucinogens / pharmacology | Receptors, G-Protein-Coupled / metabolism | Signal Transduction / drug effects | Illicit Drugs / metabolism | Illicit Drugs / pharmacology | Models, Molecular | Receptors, Serotonin / metabolism | Drug Development / standards | Receptor, Cannabinoid, CB1",GPCR | cannabinoid | drugs of abuse | opioid | pharmacology | serotonin | structure,NIGMS NIH HHS | NIDA NIH HHS,R35 GM133421 | R35 GM133504 | T32 DA053558 | T32 GM062754,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,secondary_summary,full_text_seen,text,Chunk C015,secondary_literature,,,,,,,,,,,,,,,"However, other 5-HT receptors such as 5-HT1A and 5-HT2C are involved in modulating the complex psychological and physiological effects of psychedelics (112, 113) .",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Ibogaine,Kappa opioid receptor,Kappa opioid receptor,molecular_target,,Kappa opioid receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,1. Kappa opioid 2.1-13.8 0.61-0.96 Biased agonist (inhibits beta -arrestin) receptor,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Noribogaine,Kappa opioid receptor,Kappa opioid receptor,molecular_target,,Kappa opioid receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,1. Kappa opioid 2.1-13.8 0.61-0.96 Biased agonist (inhibits beta -arrestin) receptor,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Ibogaine,NMDA receptor,NMDA receptor,molecular_target,,NMDA receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,"2. NMDA receptor 1-5.6 15-31.4 Channel blocker (Chen et al.,1996; Mash et al., 1995; Popik et al., 1994) Reduced excitotoxicity (Wang et al., 2022)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Noribogaine,NMDA receptor,NMDA receptor,molecular_target,,NMDA receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,"2. NMDA receptor 1-5.6 15-31.4 Channel blocker (Chen et al.,1996; Mash et al., 1995; Popik et al., 1994) Reduced excitotoxicity (Wang et al., 2022)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Ibogaine,Sigma-2 receptor,Sigma-2 receptor,molecular_target,,Sigma-2 receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,"3. Sigma-2 receptor 0.2-0.3 Inactive Agonist (Bowen et al., 1995; Mach et al., 1995) Neuronal repair (Terada et al., 2018; Vázquez-Rosa et al., 2018; Yi et al., 2017)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Noribogaine,Sigma-2 receptor,Sigma-2 receptor,molecular_target,,Sigma-2 receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,"3. Sigma-2 receptor 0.2-0.3 Inactive Agonist (Bowen et al., 1995; Mach et al., 1995) Neuronal repair (Terada et al., 2018; Vázquez-Rosa et al., 2018; Yi et al., 2017)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Ibogaine,Serotonin transporter (SERT),Serotonin transporter (SERT),molecular_target,,Serotonin transporter (SERT),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,"4. SERT 0.2-2.5 0.04-0.9 Serotonin reuptakeblocker (Staley et al., 1996; Bulling et al., 2012; Coleman et al., 2019) May facilitate the immunomodulatory function of serotonin.Improve mood and pain (Bulling et al., 2012)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Noribogaine,Serotonin transporter (SERT),Serotonin transporter (SERT),molecular_target,,Serotonin transporter (SERT),target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,"4. SERT 0.2-2.5 0.04-0.9 Serotonin reuptakeblocker (Staley et al., 1996; Bulling et al., 2012; Coleman et al., 2019) May facilitate the immunomodulatory function of serotonin.Improve mood and pain (Bulling et al., 2012)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_target,Ibogaine,5HT2A receptor,5HT2A receptor,molecular_target,,5HT2A receptor,target,True,,secondary literature coverage,,,,,,,not_applicable,,,unknown,10.1017/neu.2026.10059,,Neurorestorative properties of ibogaine: linking multi-receptor affinities to remyelination and metabolic restoration,Tanya Calvey; Demi Govender; Gavin R. Owen; Nancy Tumba; Dirk Lang; Bernard Lerer; Dan J. Stein; Steven Shoptaw,2026,Acta Neuropsychiatrica,journal-article,,2026-01-01,0924-2708,1601-5215,Cambridge University Press (CUP),"Humans | Remyelination / drug effects | Ibogaine / pharmacology | Ibogaine / therapeutic use | Animals | Multiple Sclerosis / drug therapy | Multiple Sclerosis / metabolism | Brain Injuries, Traumatic / drug therapy | Brain Injuries, Traumatic / metabolism | Myelin Sheath / drug effects | Myelin Sheath / metabolism | Hallucinogens / pharmacology | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / metabolism",ibogaine | multiple sclerosis | myelin sheath | opioid-related disorders | traumatic brain injury,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 1,secondary_literature,,,,,,,,,,,,,,,"5. 5HT2A receptor 14 32.5-92.5 Weak agonist (Helsley et al., 1998; Ray, 2010) Immunomodulatory (Yu et al., 2008) Structural neural plasticity (Ly et al., 2018)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
