normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,funders,grant_ids,language,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,keywords,related_dois,publication_relations,semantic_scholar_id,has_correction
normalized,compound and graph entity matched local registry,"(2R,6R)-hydroxynorketamine",AMPA receptor,,"(2R,6R)-hydroxynorketamine",AMPA receptor,"(2R,6R)-hydroxynorketamine",AMPA receptor,,AMPA receptor,AMPA receptor,molecular_target,AMPA receptor,target,True,10.4103/1673-5374.270305,A human translational model based on neuroplasticity for pharmacological agents potentially effective in Treatment-Resistant Depression: focus on dopaminergic system,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,G. Collo; E. Merlo Pich,2019,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Intriguingly, HNK does not bind to NMDAR but directly engages an AMPA-dependent mechanism (Shaffer et al., 2019).",secondary_summary,full_text_seen,text,C004,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Neural Regeneration Research,Review | JournalArticle,,2019-12-10,1673-5374,,Medknow,,,,en,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},Medicine | external | s2-fos-model,,,e37199fd36610225970e07b4bc54852f0f1139af,
normalized,compound and graph entity matched local registry,S-ketamine,NMDA receptor,,S-ketamine,NMDA receptor,Esketamine,NMDA-receptor,,NMDA-receptor,NMDA-receptor,molecular_target,NMDA receptor,target,True,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,Esketamine (Spravato) is an NMDA-receptor antagonist,secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Health psychology research,journal-article,,2021-06-22,2420-8124,2420-8124,Journal of Biological Methods,,,,eng,low,alias,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},antidepressant | depression | intranasal | intravenous | ketamine | mdd | spravato | trd,,,,
normalized,compound and graph entity matched local registry,S-ketamine,AMPA receptor,,S-ketamine,AMPA receptor,Esketamine,AMPA-receptor,,AMPA-receptor,AMPA-receptor,molecular_target,AMPA receptor,target,True,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,with additional AMPA-receptor agonist properties,secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Health psychology research,journal-article,,2021-06-22,2420-8124,2420-8124,Journal of Biological Methods,,,,eng,low,alias,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},antidepressant | depression | intranasal | intravenous | ketamine | mdd | spravato | trd,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,Ketamine,N-methyl-D-aspartate receptor (NMDAR),,N-methyl-D-aspartate receptor (NMDAR),N-methyl-D-aspartate receptor (NMDAR),molecular_target,NMDA receptor,target,True,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,the discovery of the N-methyl-D-aspartate receptor (NMDAR) and its noncompetitive inhibition by ketamine,secondary_summary,full_text_seen,text,C003,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Health psychology research,journal-article,,2021-06-22,2420-8124,2420-8124,Journal of Biological Methods,,,,eng,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},antidepressant | depression | intranasal | intravenous | ketamine | mdd | spravato | trd,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,Ketamine,NMDAR,,NMDAR,NMDAR,molecular_target,NMDA receptor,target,True,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Ketamine, an NMDAR antagonist",secondary_summary,full_text_seen,text,C012,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Health psychology research,journal-article,,2021-06-22,2420-8124,2420-8124,Journal of Biological Methods,,,,eng,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},antidepressant | depression | intranasal | intravenous | ketamine | mdd | spravato | trd,,,,
normalized,compound and graph entity matched local registry,Ketamine,AMPA receptor,,Ketamine,AMPA receptor,Ketamine,AMPA-receptor (AMPAR),,AMPA-receptor (AMPAR),AMPA-receptor (AMPAR),molecular_target,AMPA receptor,target,True,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,α amino-3-hydroxy-5-methyl-4-isoxazole-propionic acid receptor (AMPAR) activation are all proposed mechanisms of ketamine's rapid action.,secondary_summary,full_text_seen,text,C012,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Health psychology research,journal-article,,2021-06-22,2420-8124,2420-8124,Journal of Biological Methods,,,,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},antidepressant | depression | intranasal | intravenous | ketamine | mdd | spravato | trd,,,,
normalized,compound and graph entity matched local registry,Ketamine,CYP2B6,,Ketamine,CYP2B6,Ketamine,CYP2B6,,CYP2B6,CYP2B6,molecular_target,CYP2B6,target,True,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Other potential interactions to consider with ketamine affect the CYP2B6, CYP2C9, and CYP3A4 enzymes. In vitro studies have indicated these enzymes to have the highest metabolic activity for both enantiomers of ketamine.",secondary_summary,full_text_seen,text,C013,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Health psychology research,journal-article,,2021-06-22,2420-8124,2420-8124,Journal of Biological Methods,,,,eng,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""CYP2B6""}",antidepressant | depression | intranasal | intravenous | ketamine | mdd | spravato | trd,,,,
normalized,compound and graph entity matched local registry,Ketamine,CYP2C9,,Ketamine,CYP2C9,Ketamine,CYP2C9,,CYP2C9,CYP2C9,molecular_target,CYP2C9,target,True,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Other potential interactions to consider with ketamine affect the CYP2B6, CYP2C9, and CYP3A4 enzymes. In vitro studies have indicated these enzymes to have the highest metabolic activity for both enantiomers of ketamine.",secondary_summary,full_text_seen,text,C013,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Health psychology research,journal-article,,2021-06-22,2420-8124,2420-8124,Journal of Biological Methods,,,,eng,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""CYP2C9""}",antidepressant | depression | intranasal | intravenous | ketamine | mdd | spravato | trd,,,,
normalized,compound and graph entity matched local registry,Ketamine,CYP3A4,,Ketamine,CYP3A4,Ketamine,CYP3A4,,CYP3A4,CYP3A4,molecular_target,CYP3A4,target,True,10.52965/001c.25091,Role of Ketamine in the Treatment of Psychiatric Disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Sahar Derakhshanian; Maxine Zhou; Alexander Rath; Rachel Barlow; Sarah Bertrand; Caroline DeGraw; Christopher Lee; Jamal Hasoon; Alan D. Kaye,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Other potential interactions to consider with ketamine affect the CYP2B6, CYP2C9, and CYP3A4 enzymes. In vitro studies have indicated these enzymes to have the highest metabolic activity for both enantiomers of ketamine.",secondary_summary,full_text_seen,text,C013,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Health psychology research,journal-article,,2021-06-22,2420-8124,2420-8124,Journal of Biological Methods,,,,eng,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""CYP3A4""}",antidepressant | depression | intranasal | intravenous | ketamine | mdd | spravato | trd,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT receptor family,,Psilocybin,5-HT receptor family,Psilocybin,serotonergic receptors,,serotonergic receptors,serotonergic receptors,molecular_target,5-HT receptor family,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocybin, a psychedelic found in mushrooms of the Psilocybe genus, has sparked interest due to its potential to modulate serotonergic receptors and promote neuroplasticity, suggesting analgesic and psychotherapeutic effects.",secondary_summary,full_text_seen,abstract,Abstract,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,alias,needs_external_id_lookup,broad_target_family,{},{},,,,,
normalized,compound and graph entity matched local registry,Psilocybin,Neuroplasticity,,Psilocybin,Neuroplasticity,Psilocybin,neuroplasticity,,neuroplasticity,neuroplasticity,molecular_target,Neuroplasticity,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocybin, a psychedelic found in mushrooms of the Psilocybe genus, has sparked interest due to its potential to modulate serotonergic receptors and promote neuroplasticity, suggesting analgesic and psychotherapeutic effects.",secondary_summary,full_text_seen,abstract,Abstract,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,label,needs_external_id_lookup,pathway_or_process,{},{},,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT receptor family,,Psilocybin,5-HT receptor family,Psilocybin,serotonergic (5-HT) receptors,,serotonergic (5-HT) receptors,serotonergic (5-HT) receptors,molecular_target,5-HT receptor family,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"With the molecular formula C₁₂H₁₇N₂O₄P, psilocybin is a classic psychedelic, along with mescaline and LSD, acting as an agonist at serotonergic (5-HT) receptors, responsible for perceptual, cognitive, and emotional changes (Lowe et al., 2021; Whelan & Johnson, 2018; Johnson et al., 2019).",secondary_summary,full_text_seen,text,C004,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,alias,needs_external_id_lookup,broad_target_family,{},{},,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2B,,Psilocin,5-HT2B,Psilocin,5-HT2B receptors,,5-HT2B receptors,5-HT2B receptors,molecular_target,5-HT2B,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocin has a high affinity for 5-HT2B and 5-HT2C receptors and a lower affinity for 5-HT2A receptors, which are widely expressed in the central and peripheral nervous system, modulating cognition, mood, anxiety, memory, appetite, and addictions (Lowe et al., 2021; Daniel & Haberman, 2017).",secondary_summary,full_text_seen,text,C004,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2B""}",,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2C,,Psilocin,5-HT2C,Psilocin,5-HT2C receptors,,5-HT2C receptors,5-HT2C receptors,molecular_target,5-HT2C,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocin has a high affinity for 5-HT2B and 5-HT2C receptors and a lower affinity for 5-HT2A receptors, which are widely expressed in the central and peripheral nervous system, modulating cognition, mood, anxiety, memory, appetite, and addictions (Lowe et al., 2021; Daniel & Haberman, 2017).",secondary_summary,full_text_seen,text,C004,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2C""}",,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2A,,Psilocin,5-HT2A,Psilocin,5-HT2A receptors,,5-HT2A receptors,5-HT2A receptors,molecular_target,5-HT2A,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocin has a high affinity for 5-HT2B and 5-HT2C receptors and a lower affinity for 5-HT2A receptors, which are widely expressed in the central and peripheral nervous system, modulating cognition, mood, anxiety, memory, appetite, and addictions (Lowe et al., 2021; Daniel & Haberman, 2017).",secondary_summary,full_text_seen,text,C004,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2A,,Psilocybin,5-HT2A,Psilocybin,5-HT2A,,5-HT2A,5-HT2A,molecular_target,5-HT2A,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"Koseli et al., 2025 USA Preclinical (animal model, CIPN and CFA) C57BL/ 6J (n≈6/sex/group) Paclitaxelinduced neuropathy and CFAinduced inflammatory pain Psilocybin i.p. (0.1-1 mg/kg) Vehicle + saline Psilocybin i.p., 5-HT2Amediated effect; prolonged effect up to 14 days Von Frey, acetone, Hargreaves, LDB Reversal of mechanical, thermal, and cold hypersensitivity; reduction of edema and anxiety; effect blocked by 5-HT2A antagonist",secondary_summary,full_text_seen,table,"Table 1, Koseli et al., 2025",scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2A,,Psilocybin,5-HT2A,Psilocybin,5-HT2A receptors,,5-HT2A receptors,5-HT2A receptors,molecular_target,5-HT2A,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"WO202503 8542A1 WO, 2025 Psilocybin for treating phantom pain The Regents of the University of California 5-50 mg; examples 25 mg oral; single or multiple doses Modulates 5-HT2A receptors and neuroplasticity; reduces sensorimotor discrepancy associated with phantom pain Reduce intensity and frequency of phantom limb pain (PLP); promote sustained relief after dose",secondary_summary,full_text_seen,table,"Table 3, WO2025038542A1",scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2A,,Psilocybin,5-HT2A,Psilocybin,5-HT2A,,5-HT2A,5-HT2A,molecular_target,5-HT2A,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"WO202405 7192A1 WO, 2024 Methods of treating fibromyalgia with psilocybin Tryp Therapeutics Inc. Two oral doses (10-20 mg and 20-30 mg, e.g., 15 and 25 mg), ~14 days apart; range 5-50 mg 5-HT2A agonism; improves chronic pain perception, sleep, and acceptance; psychotherapeutic effects Reduce widespread chronic pain, improve sleep quality and reduce the impact of pain on daily life (fibromyalgia)",secondary_summary,full_text_seen,table,"Table 3, WO2024057192A1",scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,,
normalized,compound and graph entity matched local registry,Psilocybin,Serotonin,,Psilocybin,Serotonin,Psilocybin,5-HT,,5-HT,5-HT,molecular_target,Serotonin,target,True,10.54033/cadpedv22n12-345,Use of psilocybin for chronic pain: a scoping review with current evidence and prospection of literature and technology for future applications,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,André Leão Dantas; Lara Moreira Jalles Milani; Saulo Gabriel Moreira Falci; João Vinícios Wirbitzki da Silveira; Cristina Pereira Isolan; Lia Dietrich,2025,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,"WO202120 7824A1 WO, 2021 Use of psilocybin in treatment of neurological injury and migraines Revive Therapeutics Ltd. Not reported (effective amount) 5-HT agonism; neuromodulation and neuroplasticity; effect on headache Reduce the frequency and intensity of migraine attacks",secondary_summary,full_text_seen,table,"Table 3, WO2021207824A1",scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence",Caderno Pedagógico,journal-article,,2025-10-31,1983-0882,1983-0882,Brazilian Journals,,,,,low,label,alias,needs_external_id_lookup,neurotransmitter_or_ligand,{},{},,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT2A/2C receptor,,Psilocybin,5-HT2A/2C receptor,psilocybin,5HT2A/C receptors,,5HT2A/C receptors,5HT2A/C receptors,molecular_target,5-HT2A/2C receptor,target,True,10.54254/2753-8818/21/20230859,Application of psilocybin in mental health disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jingxuan Chen,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"The pharmacodynamics of psilocybin are complex, involving its rapid conversion to psilocin and its activity on various serotonin receptors, particularly the 5HT2A/C and 5HT1A receptors. ... psilocybin is a predominant agonist on serotonin 5HT2A/C and 5HT1A receptors ... psilocybin and psilocin are known to exhibit agonist activity on the 5HT2A/C and 5HT1A receptors",secondary_summary,full_text_seen,text,"Abstract, C002, C004",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Theoretical and Natural Science,journal-article,,2023-12-20,2753-8818,2753-8826,EWA Publishing,,,,,low,label,alias,needs_external_id_lookup,composite_target_needs_split,{},{},,,,,
normalized,compound and graph entity matched local registry,Psilocybin,5-HT1A,,Psilocybin,5-HT1A,psilocybin,5HT1A receptors,,5HT1A receptors,5HT1A receptors,molecular_target,5-HT1A,target,True,10.54254/2753-8818/21/20230859,Application of psilocybin in mental health disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jingxuan Chen,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"The pharmacodynamics of psilocybin are complex, involving its rapid conversion to psilocin and its activity on various serotonin receptors, particularly the 5HT2A/C and 5HT1A receptors. ... psilocybin is a predominant agonist on serotonin 5HT2A/C and 5HT1A receptors ... psilocybin and psilocin are known to exhibit agonist activity on the 5HT2A/C and 5HT1A receptors",secondary_summary,full_text_seen,text,"Abstract, C002, C004",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Theoretical and Natural Science,journal-article,,2023-12-20,2753-8818,2753-8826,EWA Publishing,,,,,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT2A/2C receptor,,Psilocin,5-HT2A/2C receptor,psilocin,5HT2A/C receptors,,5HT2A/C receptors,5HT2A/C receptors,molecular_target,5-HT2A/2C receptor,target,True,10.54254/2753-8818/21/20230859,Application of psilocybin in mental health disorders,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Jingxuan Chen,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"The pharmacodynamics of psilocybin are complex, involving its rapid conversion to psilocin and its activity on various serotonin receptors, particularly the 5HT2A/C and 5HT1A receptors. ... psilocin, and psilocybin is a predominant agonist on serotonin 5HT2A/C and 5HT1A receptors ... psilocybin and psilocin are known to exhibit agonist activity on the 5HT2A/C and 5HT1A receptors",secondary_summary,full_text_seen,text,"Abstract, C002, C004",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Theoretical and Natural Science,journal-article,,2023-12-20,2753-8818,2753-8826,EWA Publishing,,,,,low,label,alias,needs_external_id_lookup,composite_target_needs_split,{},{},,,,,
