pilot_record_id,dataset,bucket,study_doi,input_tier,access_level,expected_screening_relevance,route_hint,route_hint_confidence,route_hint_basis,study_title,study_year,authors,study_journal,publication_type,screening_record_count,source_type,source_path
pilot-0acd004a7e4d22b2,mechanistic,abstract_uncertain,10.70675/a11b9eafz6af0z41b5z8556z200e6bd50b7c,abstract,abstract_only,uncertain,unknown,low,publication_type_generic,Impact d'une lésion sérotoninergique sur la symptomatologie parkinsonienne : approches multiples chez le singe MPTP-MDMA,2015,Maude Beaudoin,Lyon 1,dissertation,1,extraction_candidate,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/extraction/mechanistic_extraction_candidates.jsonl
pilot-01f9436b4e466507,disorder,abstract_irrelevant,10.1002/jlcr.1109,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,"Synthesis of deuterium labeled standards of 5‐methoxy‐ N , N ‐dimethyltryptamine (5‐Meo‐DMT)",2006,Ya‐Zhu Xu; Chinpiao Chen,Journal of Labelled Compounds and Radiopharmaceuticals,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-02e9ba2c2e07a665,disorder,abstract_irrelevant,10.1002/mhw.34009,abstract,abstract_only,irrelevant,likely_primary,low,abstract_primary,"Psychedelic therapists, pharma collaborate on clinical trial",2024,Valerie A. Canady,Mental Health Weekly,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-03dd9006cb8d0b47,disorder,abstract_irrelevant,10.1007/s00213-003-1640-6,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,"Acute psychological and physiological effects of psilocybin in healthy humans: a double-blind, placebo-controlled dose?effect study",2004,Felix Hasler; Ulrike Grimberg; Marco A. Benz; Theo Huber; Franz X. Vollenweider,Psychopharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.boolean_full_v1.json
pilot-023d42447da06bb6,disorder,abstract_irrelevant,10.1016/j.addr.2022.114531,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Liposomal formulations for treating lysosomal storage disorders,2022,Judit Tomsen-Melero; Josep Merlo-Mas; Aida Carreño; Santi Sala; Alba Córdoba; Jaume Veciana; Elisabet González-Mira; Nora Ventosa,Advanced Drug Delivery Reviews,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.boolean_full_v1.json
pilot-043491e7edc96460,disorder,abstract_irrelevant,10.1016/j.bpsc.2019.12.007,abstract,abstract_only,irrelevant,likely_primary,high,trial_registry_present,Preliminary Report on the Effects of a Low Dose of LSD on Resting-State Amygdala Functional Connectivity,2019,Anya K. Bershad; Katrin H. Preller; Royce Lee; Sarah Keedy; Jamie Wren-Jarvis; Michael P. Bremmer; Harriet de Wit,Biological Psychiatry Cognitive Neuroscience and Neuroimaging,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-030cf7b5c68018a8,disorder,abstract_irrelevant,10.1016/j.ejpain.2009.09.001,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,The role of N‐methyl‐<scp>d</scp>‐aspartate receptor subunit NR2B in spinal cord in cancer pain,2009,XiaoPing Gu; Juan Zhang; ZhengLiang Ma; JunHua Wang; XiaoFang Zhou; YanQing Jin; XiaoPing Xia; Qin Gao; FengMei Mei,European Journal of Pain,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.boolean_full_v1.json
pilot-04123713650937c1,disorder,abstract_irrelevant,10.1016/j.jclinane.2025.112116,abstract,abstract_only,irrelevant,likely_primary,low,abstract_primary,Randomized clinical trial between two sedation protocols during transcatheter aortic valve replacement procedures: Ketamine and Propofol versus Remifentanil and Dexmedetomidine,2025,Anna Castellari; Matteo Lucchelli; Mattia Gomarasca; Valentina Salice; Francesca Orsenigo; Bedrana Moro Salihovic; Federico Mondin; Claudia Castiglioni; Alessandro Calzolari; Giovanni Mistraletti,Journal of Clinical Anesthesia,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-029455b242ee6234,disorder,abstract_irrelevant,10.1038/s41598-024-74810-w,abstract,abstract_only,irrelevant,likely_secondary,high,publication_type_secondary | title_secondary,Effects of classical psychedelics on implicit and explicit emotional empathy and cognitive empathy: a meta-analysis of MET task.,2024,Olami A; Peled-Avron L,Scientific reports,Journal Article | Meta-Analysis,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-03a53e16df1aa0b8,disorder,abstract_irrelevant,10.1097/aln.0000000000004281,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Ketamine Psychedelic and Antinociceptive Effects Are Connected: Erratum,2022,,Anesthesiology,erratum,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-03d1b90523b28d19,disorder,abstract_irrelevant,10.1136/bmjopen-2021-060360,abstract,abstract_only,irrelevant,likely_primary,high,publication_type_primary | trial_registry_present,Evaluating the attitudes of mental health professionals towards trials of MDMA: a randomised vignette trial.,2022,Wright DJ; Colagiuri B; Glozier N,BMJ open,Randomized Controlled Trial | Journal Article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-024021ac42a1f285,disorder,abstract_irrelevant,10.1177/02698811231211219,abstract,abstract_only,irrelevant,likely_secondary,medium,title_secondary,Drug–drug interactions involving classic psychedelics: A systematic review,2023,Andreas Halman; Geraldine Kong; Jerome Sarris; Daniel Perkins,Journal of Psychopharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-03198362d21a4c59,disorder,abstract_irrelevant,10.1177/20451253251395232,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Corrigendum to “Psychedelic Assisted Therapy as a Complex Intervention: Implications for clinical trial design”,2025,,Therapeutic Advances in Psychopharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-038c08e9ce0deb91,disorder,abstract_irrelevant,10.1177/20494637251371626,abstract,abstract_only,irrelevant,likely_primary,low,abstract_primary,A randomised placebo-controlled study of the effects of lysergic acid diethylamide microdosing (15 μg) on pain perception in healthy volunteers,2025,Mauro Cavarra; Nadia R. P. W. Hutten; Jan Schepers; Natasha L. Mason; Eef L. Theunissen; Matthias E. Liechti; Kim P. C. Kuypers; Valerie Bonnelle; Amanda Feilding; Johannes G. Ramaekers,British Journal of Pain,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-040718852b80aa19,disorder,abstract_irrelevant,10.1186/1477-7517-10-18,abstract,abstract_only,irrelevant,likely_secondary,medium,title_secondary,Online drug user-led harm reduction in Hungary: a review of “Daath”,2013,Levente Móró; József Rácz,Harm Reduction Journal,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-03e95eea751af8e8,disorder,abstract_irrelevant,10.1186/s12906-020-03128-7,abstract,abstract_only,irrelevant,likely_primary,high,trial_registry_present,Comparison of oral Nano-Curcumin with oral prednisolone on oral lichen planus: a randomized double-blinded clinical trial,2020,Seyed Javad Kia; Maryam Basirat; Tahereh Mortezaie; Mahdieh-Sadat Moosavi,BMC Complementary Medicine and Therapies,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.pairwise_direct_v1.json
pilot-034583b7dfa71028,disorder,abstract_irrelevant,10.31219/osf.io/dy5cu_v1,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Legal and Regulatory Barriers to Medical Psilocybin Use: An International Overview,2025,Mohamad Chweikh,,article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-03acd8453534e608,disorder,abstract_irrelevant,10.31234/osf.io/3j2kc,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Psychosomadelics: The case for renaming psychedelics,2024,Felix Scholkmann; Peter Sjöstedt-Hughes,,posted-content,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.boolean_full_v1.json
pilot-030415fbe93f0c1f,disorder,abstract_irrelevant,10.3389/fpsyg.2019.01617,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Men Scare Me More: Gender Differences in Social Fear Conditioning in Virtual Reality,2019,Jonas Reichenberger; Michael Pfaller; Diana Forster; Jennifer Gerczuk; Youssef Shiban; Andreas Mühlberger,Frontiers in Psychology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.pairwise_direct_v1.json
pilot-0255c65fb3cac7e0,disorder,abstract_irrelevant,10.3389/fpsyt.2023.1169692,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Race and ethnicity moderate the associations between lifetime psilocybin use and crime arrests,2023,Grant Jones; Maha Al-Suwaidi; Franchesca Castro-Ramirez; Taylor C. McGuire; Patrick Mair; Matthew K. Nock,Frontiers in Psychiatry,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.json
pilot-03903c9fee1ef17e,disorder,abstract_irrelevant,10.54014/57py-y18d,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Assessing novel expectancies about ayahuasca : a preliminary report,2019,Brianna Altman,"University at Albany, State University of New York",dissertation,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_disorder.boolean_full_v1.json
pilot-0588e8541d4ba3f6,mechanistic,abstract_irrelevant,10.1002/wps.21056,abstract,abstract_only,irrelevant,likely_primary,low,abstract_primary,"The future of psychopharmacology: a critical appraisal of ongoing phase 2/3 trials, and of some current trends aiming to de‐risk trial programmes of novel agents",2023,Christoph U. Correll; Marco Solmi; Samuele Cortese; Maurizio Fava; Mikkel Højlund; Helena C. Kraemer; Roger S. McIntyre; Daniel S. Pine; Lon S. Schneider; John M. Kane,World Psychiatry,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-06699023ced6b759,mechanistic,abstract_irrelevant,10.1007/s00213-024-06742-2,abstract,abstract_only,irrelevant,likely_secondary,medium,title_secondary,Acute effects of psilocybin on attention and executive functioning in healthy volunteers: a systematic review and multilevel meta-analysis,2025,P. Yousefi; Morten P. Lietz; F. J. O’Higgins; R. C. A. Rippe; G. Hasler; M. van Elk; S. Enriquez-Geppert,Psychopharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-0358dfaf82a221ea,mechanistic,abstract_irrelevant,10.1016/0361-9230(95)00059-n,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Contribution of NMDA and nonNMDA glutamate receptors to synchronized excitation and cortical output in the primary motor cortex of the rat,1995,Manuel A. Castro-Alamancos; José Borrell,Brain Research Bulletin,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-034d3e74e0cc1a5c,mechanistic,abstract_irrelevant,10.1016/j.biopsych.2013.11.005,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Postnatal Fluoxetine-Evoked Anxiety Is Prevented by Concomitant 5-HT2A/C Receptor Blockade and Mimicked by Postnatal 5-HT2A/C Receptor Stimulation,2013,Ambalika Sarkar; Parul Chachra; Vidita A. Vaidya,Biological Psychiatry,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-05dd56353c3c4db6,mechanistic,abstract_irrelevant,10.1016/j.brainresbull.2023.01.002,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Exposure to enriched environment ameliorated chronic unpredictable mild stress-induced depression-like symptoms in rats via regulating the miR-92a-3p/kruppel-like factor 2 (KLF2) pathway,2023,Xiao Ji; Zhenwu Zhao,Brain Research Bulletin,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-045a73f8fae2e4c5,mechanistic,abstract_irrelevant,10.1016/j.neuron.2022.12.031,abstract,abstract_only,irrelevant,likely_secondary,low,abstract_secondary,The costs and benefits of psychedelics on cognition and mood,2023,Ceyda Sayalı; Frederick S. Barrett,Neuron,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-053b0f0e52b80e7b,mechanistic,abstract_irrelevant,10.1016/j.pnpbp.2013.08.015,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Additive antidepressant-like effects of fasting with imipramine via modulation of 5-HT2 receptors in the mice,2013,Bingjin Li; Jing Zhao; Jiayin Lv; Fang Tang; Lei liu; Zhihui Sun; Liang Wang; Sibongile P. Siwela; Yinuo Wang; Yunong Song,Progress in Neuro-Psychopharmacology and Biological Psychiatry,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-0520f25091a82dfb,mechanistic,abstract_irrelevant,10.1038/npp.2012.233,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,"In vivo Effects of Abused ‘Bath Salt’ Constituent 3,4-methylenedioxypyrovalerone (MDPV) in Mice: Drug Discrimination, Thermoregulation, and Locomotor Activity",2012,William E Fantegrossi; Brenda M Gannon; Sarah M Zimmerman; Kenner C Rice,Neuropsychopharmacology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-06b65acc48d5ebe0,mechanistic,abstract_irrelevant,10.1038/s41380-025-03408-z,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Overactive Neuronal eEF2K/eEF2 signaling is associated with cognitive impairment and apathy-like behavior,2025,Hannah M. Jester; Noelle Nicol; Qian Yang; Yankai Zhang; Amelia Suhocki; Xueyan Zhou; Ethan Underwood; Hadi Pourhadi; Dongmei Cheng; Jingyun Lee,Molecular Psychiatry,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-02f4f331ce5cd983,mechanistic,abstract_irrelevant,10.1038/s41398-023-02414-5,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Sex-specific effects of psychedelic drug exposure on central amygdala reactivity and behavioral responding,2023,D. P. Effinger; S. G. Quadir; M. C. Ramage; M. G. Cone; M. A. Herman,Translational Psychiatry,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-051808b9b21c3e32,mechanistic,abstract_irrelevant,10.1046/j.1471-4159.2003.02044.x,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Stimulation of α<sub>1</sub>‐adrenoceptors in the rat medial prefrontal cortex increases the local <i>in vivo</i> 5‐hydroxytryptamine release: reversal by antipsychotic drugs,2003,Mercè Amargós‐Bosch; Albert Adell; Analía Bortolozzi; Francesc Artigas,Journal of Neurochemistry,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-0743f77cea0bc207,mechanistic,abstract_irrelevant,10.1080/14737175.2025.2524102,abstract,abstract_only,irrelevant,likely_secondary,medium,title_secondary,N-Methyl-D-Aspartate receptor antagonist treatment in traumatic brain injury: a systematic review of the clinical studies,2025,Jamil H. Muradov; Hannah Reid; Ellen Parker; Jackie Phinney; David B. Clarke; Alon Friedman; Mark A. MacLean,Expert Review of Neurotherapeutics,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-04132db731adea7f,mechanistic,abstract_irrelevant,10.1089/psymed.2023.0002,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,"The Canadian Psychedelic Survey: Characteristics, Patterns of Use, and Access in a Large Sample of People Who Use Psychedelic Drugs",2023,Stephanie Lake; Philippe Lucas,Psychedelic Medicine,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-061c404b270a47e3,mechanistic,abstract_irrelevant,10.1113/jphysiol.2003.052738,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Ganglion cell contributions to the rat full‐field electroretinogram,2003,Bang V. Bui; Brad Fortune,The Journal of Physiology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-052432182998932b,mechanistic,abstract_irrelevant,10.1210/en.2007-0034,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,"Stimulation of Growth Hormone Release by 5-Hydroxytryptamine (5-HT) in Cultured Rat Anterior Pituitary Cell Aggregates: Evidence for Mediation by 5-HT2B, 5-HT7, 5-HT1B, and Ketanserin-Sensitive Receptors",2007,A. Papageorgiou; C. Denef,Endocrinology,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-07b574a900b0bb0f,mechanistic,abstract_irrelevant,10.1371/journal.pone.0253779,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Altered states phenomena induced by visual flicker light stimulation,2021,Marie Therese Bartossek; Johanna Kemmerer; Timo Torsten Schmidt,PLoS ONE,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-077abdc3a8e4bd27,mechanistic,abstract_irrelevant,10.2174/1381612826666200717083211,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Diosgenin via NMDA Receptor Exerted Anxiolytic-like Effect on Maternally Separated Mice,2020,Shakiba Nasiri Boroujeni; Zahra Lorigooini; Fatemeh Rahimi Boldaji; Hossein Amini-Khoei,Current Pharmaceutical Design,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.boolean_full_v1.json
pilot-0449b0b251f8c84d,mechanistic,abstract_irrelevant,10.3978/j.issn.2072-1439.2015.08.22,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Effect of dobutamine on lung aquaporin 5 in endotoxine shock-induced acute lung injury rabbit.,2015,Sun CZ; Shen H; He XW; Bao L; Song Y; Zhang Z; Qin HD,Journal of thoracic disease,Journal Article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-02ec9b99f33e1ce9,mechanistic,abstract_irrelevant,10.4172/2157-7145.1000356,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,HPLC Analysis of Hallucinogenic Mushroom Alkaloids (Psilocin andPsilocybin) Applying Hydrophilic Interaction Chromatography (HILIC),2016,J. Nagy; T. Veress,Journal of Forensic Research,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
pilot-0408c03bdb53f36d,mechanistic,abstract_irrelevant,10.7759/cureus.9536,abstract,abstract_only,irrelevant,unknown,low,publication_type_generic,Neuropsychiatric Effects of Antiviral Drugs,2020,Nicholas Zareifopoulos; Maria Lagadinou; Anastasia Karela; Ourania Kyriakopoulou; Dimitrios Velissaris,Cureus,journal-article,1,screening_negative_control,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/llm_abstract_screening_report_mechanistic.json
