row_index,status,dataset,study_doi,input_record_id,input_packet_id,relevance,route,claim_count,coverage_mention_count,context_status,schema_error_count,quote_check_count,quote_failure_count
171,ok,mechanistic,10.1016/j.neubiorev.2008.03.012,pilot-03ce734aaf98b0e3,pilot-03ce734aaf98b0e3,relevant,secondary_literature,0,1,found,0,2,0
172,ok,mechanistic,10.1016/j.neuro.2015.11.009,pilot-03fae2e26d25cb01,pilot-03fae2e26d25cb01,relevant,primary_evidence,2,0,found,0,3,0
173,ok,mechanistic,10.1016/j.pbb.2021.173226,pilot-03b329593e5205c9,pilot-03b329593e5205c9,relevant,primary_evidence,5,0,found,0,6,0
174,ok,mechanistic,10.1021/acschemneuro.8b00215,pilot-0370f3d46ed1c4d2,pilot-0370f3d46ed1c4d2,relevant,primary_evidence,3,0,found,0,4,0
175,ok,mechanistic,10.1038/mp.2015.176,pilot-033e7351d0ea400e,grouped_search_2026_05,relevant,primary_evidence,1,0,found,0,2,0
176,ok,mechanistic,10.1038/sj.npp.1300736,pilot-03b442b5402f7d80,pilot-03b442b5402f7d80,relevant,primary_evidence,1,0,found,0,2,0
177,ok,mechanistic,10.1101/2024.09.08.611878,pilot-033d8a8478b984f7,pilot-033d8a8478b984f7,relevant,context_only,0,1,found,0,2,0
178,ok,mechanistic,10.1124/jpet.105.084459,pilot-0333834f4d94f7a5,pilot-0333834f4d94f7a5,relevant,primary_evidence,5,0,found,0,6,0
179,ok,disorder,10.1001/jamapsychiatry.2024.4312,pilot-3d594e70290d4505,pilot-3d594e70290d4505,relevant,secondary_literature,0,2,found,0,3,0
180,ok,disorder,10.1007/7854_2017_478,pilot-3c384b8d4dbedbd1,pilot-3c384b8d4dbedbd1,relevant,secondary_literature,0,1,found,0,2,0
181,ok,disorder,10.1007/s00586-013-2826-1,pilot-3734e8bdfcee0ce0,pilot-3734e8bdfcee0ce0,relevant,primary_evidence,5,0,found,0,6,0
182,ok,disorder,10.1007/s13181-011-0202-2,pilot-42a43e542fc4e187,pilot-42a43e542fc4e187,relevant,secondary_literature,0,6,found,0,7,0
183,ok,disorder,10.1016/j.euroneuro.2014.11.020,pilot-3da9b7e54fe9a70f,pilot-3da9b7e54fe9a70f,relevant,exclude,0,0,found,0,1,0
184,ok,disorder,10.1016/j.neuropharm.2025.110314,pilot-3886761737b87639,pilot-3886761737b87639,relevant,secondary_literature,0,4,found,0,5,0
185,ok,disorder,10.1038/sj.npp.1300396,pilot-42734776bf5d33d9,pilot-42734776bf5d33d9,relevant,primary_evidence,2,0,found,0,3,0
186,ok,disorder,10.1080/02791072.2013.803647,pilot-367be39093a5e684,pilot-367be39093a5e684,relevant,primary_evidence,2,0,found,0,3,0
187,ok,disorder,10.1097/00001756-200310270-00021,pilot-4099f1daf4c0130a,pilot-4099f1daf4c0130a,relevant,primary_evidence,1,0,found,0,2,0
188,ok,disorder,10.1101/2024.03.19.585567,pilot-3b6b2bb76a7270d6,pilot-3b6b2bb76a7270d6,relevant,primary_evidence,2,0,found,0,3,0
189,ok,disorder,10.1111/jnc.15536,pilot-3082c4974464091f,pilot-3082c4974464091f,relevant,secondary_literature,0,1,found,0,2,0
190,ok,disorder,10.1177/02698811251382147,pilot-313963e038adc58f,pilot-313963e038adc58f,relevant,secondary_literature,0,1,found,0,2,0
191,ok,disorder,10.3390/psychoactives4030028,pilot-412d87986d8e9a91,pilot-412d87986d8e9a91,relevant,primary_evidence,2,0,found,0,3,0
192,ok,mechanistic,10.1002/hup.2832,pilot-350ef760368ad979,pilot-350ef760368ad979,relevant,context_only,0,2,found,0,3,0
193,ok,mechanistic,10.1016/j.ejphar.2006.02.010,pilot-26e356b41a4ef787,pilot-26e356b41a4ef787,relevant,primary_evidence,5,0,found,0,6,0
194,ok,mechanistic,10.1016/j.ejphar.2012.11.020,pilot-26cc87e524921109,NA,relevant,primary_evidence,9,0,found,0,10,0
195,ok,mechanistic,10.1016/j.neuropharm.2004.10.011,pilot-328b7ffcbf724f63,pilot-328b7ffcbf724f63,relevant,primary_evidence,7,0,found,0,8,0
196,ok,mechanistic,10.1016/j.seizure.2025.02.002,pilot-3732929379e48396,pilot-3732929379e48396,relevant,primary_evidence,2,0,found,0,3,0
197,ok,mechanistic,10.1039/d0np00033g,pilot-373a94efb6b2f871,not_reported,relevant,secondary_literature,0,2,found,0,3,0
198,ok,mechanistic,10.1080/15360288.2024.2441794,pilot-34a63c2e5c2a1bf1,pilot-34a63c2e5c2a1bf1,relevant,primary_evidence,2,0,found,0,3,0
199,ok,mechanistic,10.1097/fbp.0b013e32835cf442,pilot-2b3b6ac668f6cca5,pilot-2b3b6ac668f6cca5,relevant,primary_evidence,3,0,found,0,4,0
200,ok,mechanistic,10.1101/2020.05.06.080937,pilot-062158dd60bb9ba8,pilot-062158dd60bb9ba8,relevant,primary_evidence,2,0,found,0,3,0
