row_index,status,dataset,study_doi,input_record_id,input_packet_id,relevance,route,claim_count,coverage_mention_count,context_status,schema_error_count,quote_check_count,quote_failure_count
189,ok,mechanistic,10.1038/s41380-025-03408-z,pilot-06b65acc48d5ebe0,,not_relevant,exclude,0,0,found,0,1,0
190,ok,mechanistic,10.1038/s41398-023-02414-5,pilot-02f4f331ce5cd983,,relevant,primary_evidence,3,0,found,0,4,0
191,ok,mechanistic,10.1046/j.1471-4159.2003.02044.x,pilot-051808b9b21c3e32,,not_relevant,exclude,0,0,found,0,1,0
192,ok,mechanistic,10.1080/14737175.2025.2524102,pilot-0743f77cea0bc207,,not_relevant,exclude,0,0,found,0,1,0
193,ok,mechanistic,10.1089/psymed.2023.0002,pilot-04132db731adea7f,pilot-04132db731adea7f,not_relevant,exclude,0,0,found,0,1,0
194,ok,mechanistic,10.1113/jphysiol.2003.052738,pilot-061c404b270a47e3,,not_relevant,exclude,0,0,found,0,1,0
195,ok,mechanistic,10.1210/en.2007-0034,pilot-052432182998932b,,not_relevant,exclude,0,0,found,0,1,0
196,ok,mechanistic,10.1371/journal.pone.0253779,pilot-07b574a900b0bb0f,,not_relevant,exclude,0,0,found,0,1,0
197,ok,mechanistic,10.2174/1381612826666200717083211,pilot-077abdc3a8e4bd27,,not_relevant,exclude,0,0,found,0,1,0
198,ok,mechanistic,10.3978/j.issn.2072-1439.2015.08.22,pilot-0449b0b251f8c84d,,not_relevant,exclude,0,0,found,0,1,0
199,ok,mechanistic,10.4172/2157-7145.1000356,pilot-02ec9b99f33e1ce9,,not_relevant,exclude,0,0,found,0,1,0
200,ok,mechanistic,10.7759/cureus.9536,pilot-0408c03bdb53f36d,,not_relevant,exclude,0,0,found,0,1,0
