normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,language,sample_size_total,sample_size_by_arm,comparator,intervention_or_exposure,dose,route,session_count_or_duration,primary_outcome,outcome_measure,timepoint,effect_size,p_value,confidence_interval,adverse_events,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,keywords,funders,grant_ids,related_dois,publication_relations,semantic_scholar_id,has_correction,trial_registry_ids
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,D-serine,Synaptophysin,,,,,,,,Synaptophysin levels,molecular_target,Synaptophysin,target,True,10.1038/s41398-025-03428-x,Synergistic behavioral and neuroplastic effects of psilocybin-NMDAR modulator administration.,compound_target,not_applicable,not_reported,increased levels,Western blot analysis,protein expression,increased levels,,,,not_applicable,mouse,ICR male mice,in_vivo,Ben-Tal T; Pogodin I; Botvinnik A; Lifschytz T; Heresco-Levy U; Lerer B,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.8,False,Synaptophysin levels were significantly increased by DSER in the frontal cortex (p < 0.05) (Supplementary Fig. 3 ),full_text_seen,full_text_seen,text,C012,experimental murine models,,,,Projected from extraction_v1; support=supported; confidence=0.8; needs_human_review=False,Translational psychiatry,Journal Article,2025-06-13,2158-3188,2158-3188,,"Animals | Male | Psilocybin / pharmacology | Psilocybin / administration & dosage | Receptors, N-Methyl-D-Aspartate / drug effects | Mice | Hallucinogens / pharmacology | Hallucinogens / administration & dosage | Neuronal Plasticity / drug effects | Dizocilpine Maleate / pharmacology | Mice, Inbred ICR | Cycloserine / pharmacology | Cycloserine / administration & dosage | Behavior, Animal / drug effects | Drug Synergism | Hippocampus / drug effects | Hippocampus / metabolism | Brain / drug effects | Brain / metabolism",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,,D-serine,Synaptophysin,,,{},{},,0.0,,,,,,,,
entity_unmapped,graph entity `Synaptophysin` did not match registry,Psilocybin,Synaptophysin,,Psilocybin,,,,,,Synaptophysin levels,molecular_target,Synaptophysin,target,True,10.1038/s41398-025-03428-x,Synergistic behavioral and neuroplastic effects of psilocybin-NMDAR modulator administration.,compound_target,not_applicable,not_reported,increased levels,Western blot analysis,protein expression,increased levels,,,,not_applicable,mouse,ICR male mice,in_vivo,Ben-Tal T; Pogodin I; Botvinnik A; Lifschytz T; Heresco-Levy U; Lerer B,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.8,False,by PSIL in the hippocampus (p < 0.05) (Supplementary Fig. 3 ),full_text_seen,full_text_seen,text,C012,experimental murine models,,,,Projected from extraction_v1; support=supported; confidence=0.8; needs_human_review=False,Translational psychiatry,Journal Article,2025-06-13,2158-3188,2158-3188,,"Animals | Male | Psilocybin / pharmacology | Psilocybin / administration & dosage | Receptors, N-Methyl-D-Aspartate / drug effects | Mice | Hallucinogens / pharmacology | Hallucinogens / administration & dosage | Neuronal Plasticity / drug effects | Dizocilpine Maleate / pharmacology | Mice, Inbred ICR | Cycloserine / pharmacology | Cycloserine / administration & dosage | Behavior, Animal / drug effects | Drug Synergism | Hippocampus / drug effects | Hippocampus / metabolism | Brain / drug effects | Brain / metabolism",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,label,,Psilocybin,Synaptophysin,needs_external_id_lookup,,{},{},,0.0,,,,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,D-serine,SV2A,,,,,,,,SV2A,molecular_target,SV2A,target,True,10.1038/s41398-025-03428-x,Synergistic behavioral and neuroplastic effects of psilocybin-NMDAR modulator administration.,compound_target,not_applicable,not_reported,increased levels,Western blot analysis,protein expression,increased levels,,,,not_applicable,mouse,ICR male mice,in_vivo,Ben-Tal T; Pogodin I; Botvinnik A; Lifschytz T; Heresco-Levy U; Lerer B,2025,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.8,False,SV2A was increased by DSER (P < 0.05) and by PSIL + DSER (p < 0.05) in the hippocampus (Supplementary Fig. 4 ),full_text_seen,full_text_seen,text,C012,experimental murine models,,,,Projected from extraction_v1; support=supported; confidence=0.8; needs_human_review=False,Translational psychiatry,Journal Article,2025-06-13,2158-3188,2158-3188,,"Animals | Male | Psilocybin / pharmacology | Psilocybin / administration & dosage | Receptors, N-Methyl-D-Aspartate / drug effects | Mice | Hallucinogens / pharmacology | Hallucinogens / administration & dosage | Neuronal Plasticity / drug effects | Dizocilpine Maleate / pharmacology | Mice, Inbred ICR | Cycloserine / pharmacology | Cycloserine / administration & dosage | Behavior, Animal / drug effects | Drug Synergism | Hippocampus / drug effects | Hippocampus / metabolism | Brain / drug effects | Brain / metabolism",eng,,,,,,,,,,,,,,,medium,mechanistic,targets,,,D-serine,SV2A,,,{},{},,0.0,,,,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,5-HT,5-HT2C-INI receptor,,,,,,,,AA release,molecular_target,5-HT2C-INI receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist,AA release measurement,functional assay,agonist,EC50,7.0,nM,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,INI 660 0.62 91+10 8.14+0.06 259+42 7.82+0.13 (7 nM) (15 nM),full_text_seen,full_text_seen,table,Table 1,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,high,mechanistic,targets,,,5-HT,5-HT2C-INI receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,5-HT,5-HT2C-INI receptor,,,,,,,,IP accumulation,molecular_target,5-HT2C-INI receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist,IP accumulation measurement,functional assay,agonist,EC50,15.0,nM,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,INI 660 0.62 91+10 8.14+0.06 259+42 7.82+0.13 (7 nM) (15 nM),full_text_seen,full_text_seen,table,Table 1,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,high,mechanistic,targets,,,5-HT,5-HT2C-INI receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,5-HT,5-HT2C-VSV receptor,,,,,,,,AA release,molecular_target,5-HT2C-VSV receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist,AA release measurement,functional assay,agonist,EC50,21.0,nM,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,VSV 2300 0.92 143+26 7.66+0.30 433+92 7.62+0.13 (21 nM) (24 nM),full_text_seen,full_text_seen,table,Table 1,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,high,mechanistic,targets,,,5-HT,5-HT2C-VSV receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,5-HT,5-HT2C-VSV receptor,,,,,,,,IP accumulation,molecular_target,5-HT2C-VSV receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist,IP accumulation measurement,functional assay,agonist,EC50,24.0,nM,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,VSV 2300 0.92 143+26 7.66+0.30 433+92 7.62+0.13 (21 nM) (24 nM),full_text_seen,full_text_seen,table,Table 1,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,high,mechanistic,targets,,,5-HT,5-HT2C-VSV receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,5-HT,5-HT2C-VGV receptor,,,,,,,,AA release,molecular_target,5-HT2C-VGV receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist,AA release measurement,functional assay,agonist,EC50,79.0,nM,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,VGV 770 0.72 99+7 7.10+0.25* 177+40 6.91+0.18* (79 nM) (123 nM),full_text_seen,full_text_seen,table,Table 1,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,high,mechanistic,targets,,,5-HT,5-HT2C-VGV receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,5-HT,5-HT2C-VGV receptor,,,,,,,,IP accumulation,molecular_target,5-HT2C-VGV receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist,IP accumulation measurement,functional assay,agonist,EC50,123.0,nM,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,1.0,False,VGV 770 0.72 99+7 7.10+0.25* 177+40 6.91+0.18* (79 nM) (123 nM),full_text_seen,full_text_seen,table,Table 1,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=1.0; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,high,mechanistic,targets,,,5-HT,5-HT2C-VGV receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_unmapped,compound `Bufotenin` did not match registry,Bufotenin,5-HT2C-INI receptor,,,,,,,,Agonist-directed trafficking of receptor stimulus (ADTRS),molecular_target,5-HT2C-INI receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist (preferential activation of PLA2-AA pathway over PLC-IP),relative efficacy measurement,functional assay,agonist (preferential activation of PLA2-AA pathway over PLC-IP),Other,,,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"As we have shown previously (Berg et al., 1998), with the non-edited receptor (5-HT2C-INI), the relative efficacy of bufotenin and of LSD was greater for AA release than for IP accumulation, whereas the reverse was true for TFMPP (i.e. agonist efficacy order was reversed; Figure 3B).",full_text_seen,full_text_seen,text,Chunk C008,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,medium,mechanistic,targets,,,Bufotenin,5-HT2C-INI receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_unmapped,compound `TFMPP` did not match registry,TFMPP,5-HT2C-INI receptor,,,,,,,,Agonist-directed trafficking of receptor stimulus (ADTRS),molecular_target,5-HT2C-INI receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist (preferential activation of PLC-IP pathway over PLA2-AA),relative efficacy measurement,functional assay,agonist (preferential activation of PLC-IP pathway over PLA2-AA),Other,,,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"As we have shown previously (Berg et al., 1998), with the non-edited receptor (5-HT2C-INI), the relative efficacy of bufotenin and of LSD was greater for AA release than for IP accumulation, whereas the reverse was true for TFMPP (i.e. agonist efficacy order was reversed; Figure 3B).",full_text_seen,full_text_seen,text,Chunk C008,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,medium,mechanistic,targets,,,TFMPP,5-HT2C-INI receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
entity_unmapped,graph entity `5-HT2C-INI receptor` did not match registry,LSD,5-HT2C-INI receptor,,LSD,,,,,,Agonist-directed trafficking of receptor stimulus (ADTRS),molecular_target,5-HT2C-INI receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist (preferential activation of PLA2-AA pathway over PLC-IP),relative efficacy measurement,functional assay,agonist (preferential activation of PLA2-AA pathway over PLC-IP),Other,,,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"As we have shown previously (Berg et al., 1998), with the non-edited receptor (5-HT2C-INI), the relative efficacy of bufotenin and of LSD was greater for AA release than for IP accumulation, whereas the reverse was true for TFMPP (i.e. agonist efficacy order was reversed; Figure 3B).",full_text_seen,full_text_seen,text,Chunk C008,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,medium,mechanistic,targets,label,,LSD,5-HT2C-INI receptor,needs_external_id_lookup,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_unmapped,compound `Bufotenin` did not match registry,Bufotenin,5-HT2C-VGV receptor,,,,,,,,Agonist-directed trafficking of receptor stimulus (ADTRS),molecular_target,5-HT2C-VGV receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist (no differential activation of AA release vs IP accumulation),relative efficacy measurement,functional assay,agonist (no differential activation of AA release vs IP accumulation),Other,,,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"However, in cells stably expressing the 5-HT2C-VGV isoform, using two different clones, there was no difference in the relative efficacies for bufotenin or TFMPP.",full_text_seen,full_text_seen,text,Chunk C008,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,medium,mechanistic,targets,,,Bufotenin,5-HT2C-VGV receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
compound_unmapped,compound `TFMPP` did not match registry,TFMPP,5-HT2C-VGV receptor,,,,,,,,Agonist-directed trafficking of receptor stimulus (ADTRS),molecular_target,5-HT2C-VGV receptor,target,True,10.1038/sj.bjp.0704255,RNA‐editing of the 5‐HT 2C receptor alters agonist‐receptor‐effector coupling specificity,compound_target,not_applicable,not_reported,agonist (no differential activation of AA release vs IP accumulation),relative efficacy measurement,functional assay,agonist (no differential activation of AA release vs IP accumulation),Other,,,not_applicable,Human,CHO cells,in_vitro,Kelly A Berg; Jodie D Cropper; Colleen M Niswender; Elaine Sanders‐Bush; Ronald B Emeson; William P Clarke,2001,primary_results,doi,primary_study,original_empirical,primary_evidence,uncertain,supported,0.9,False,"However, in cells stably expressing the 5-HT2C-VGV isoform, using two different clones, there was no difference in the relative efficacies for bufotenin or TFMPP.",full_text_seen,full_text_seen,text,Chunk C008,in vitro experiment,,,,Projected from extraction_v1; support=supported; confidence=0.9; needs_human_review=False,British Journal of Pharmacology,journal-article,2001-09,0007-1188,1476-5381,Wiley,"Amphetamines / pharmacology | Animals | Arachidonic Acid / metabolism | Binding, Competitive / drug effects | Bufotenin / pharmacology | CHO Cells | Cricetinae | Dose-Response Relationship, Drug | Ergolines / metabolism | Inositol Phosphates / metabolism | Lysergic Acid Diethylamide / pharmacology | Piperazines / pharmacology | Protein Isoforms / genetics | Protein Isoforms / metabolism | Quipazine / pharmacology | RNA Editing | Radioligand Assay | Receptor, Serotonin, 5-HT2C | Receptors, Serotonin / genetics | Receptors, Serotonin / metabolism | Serotonin / pharmacology | Serotonin Receptor Agonists / metabolism | Serotonin Receptor Agonists / pharmacology | Tritium",en,,,,,,,,,,,,,,,medium,mechanistic,targets,,,TFMPP,5-HT2C-VGV receptor,,,{},{},,0.0,,NINDS NIH HHS | NIGMS NIH HHS | NIDA NIH HHS | NIMH NIH HHS,NS36891 | GM 58652 | DA 09094 | MH34005 | R01 GM058652,,,,,
