# new DOI queue (mechanistic) generated at 2026-05-17T02:01:39.332616+00:00
# doi,compound,target,optional_study_title,optional_study_year,optional_authors
10.1101/2023.04.17.537256,DMT,TrkB (NTRK2),PI3K/mTOR is a therapeutically targetable genetic dependency in diffuse intrinsic pontine glioma,2023,Ryan J. Duchatel; Evangeline R. Jackson; Sarah Parackal; Claire Sun; Paul Daniel; Abdul Mannan; Izac J. Findlay; Dilana E. Staudt; Zacary P. Germon; Sandra Laternser
10.1073/pnas.2114204120,LSD,5-HT2B,Persistent binding at dopamine transporters determines sustained psychostimulant effects,2023,Marco Niello; Spyridon Sideromenos; Ralph Gradisch; Ronan O ́Shea; Jakob Schwazer; Julian Maier; Nina Kastner; Walter Sandtner; Kathrin Jäntsch; Carl R. Lupica
10.1097/md.0000000000033154,LSD,TrkB (NTRK2),"Proceedings of the 26th Annual Meeting of the Portuguese Society of Human Genetics (SPGH – Sociedade Portuguesa de Genética Humana) Coimbra, 17–19 November 2022",2023,
10.3138/jmvfh-2022-0084,5-MeO-DMT,5-HT2B,Psychedelic and nutraceutical interventions as therapeutic strategies for military-related mild traumatic brain injuries,2023,Amy C. Reichelt; Eric Vermetten; Benjamin T. Dunkley
10.3389/fnmol.2023.1207007,DMT,M1 muscarinic receptor (CHRM1),Remyelination in animal models of multiple sclerosis: finding the elusive grail of regeneration,2023,Davin Packer; Emily E. Fresenko; Colleen T. Harrington
10.1016/j.nbd.2023.106034,LSD,D1 receptor (DRD1),Role of CB2 cannabinoid receptor in the development of food addiction in male mice,2023,Alejandra García‐Blanco; Angela Ramírez‐López; Francisco Navarrete; María S. García‐Gutiérrez; Jorge Manzanares; Elena Martín‐García; Rafaël Maldonado
10.3390/ijms241612598,LSD,CB1 receptor (CNR1),Sex-Dependent Altered Expression of Cannabinoid Signaling in Hippocampal Astrocytes of the Triple Transgenic Mouse Model of Alzheimer’s Disease: Implications for Controlling Astroglial Activity,2023,Beatriz Pacheco-Sánchez; Rubén Tovar; Meriem Ben Rabaa; Lourdes Sánchez‐Salido; Antonio Vargas; Juan Suárez; Fernando Rodrı́guez de Fonseca; Patricia Rivera
10.1101/2023.10.05.561100,LSD,5-HT1E,Structural Insights into the Unexpected Agonism of Tetracyclic Antidepressants at Serotonin Receptors 5-HT <sub>1e</sub> R and 5-HT <sub>1F</sub> R,2023,Gregory Zilberg; Alexandra Kalia Parpounas; Audrey L. Warren; Bianca Fiorillo; Davide Provasi; Marta Filizola; Daniel Wacker
10.21203/rs.3.rs-2317441/v1,LSD,mGluR2 (GRM2),"Synergistic, long-term effects of glutamate dehydrogenase 1 deficiency and mild stress on cognitive function and mPFC gene and miRNA expression",2023,Inna Gaisler‐Salomon; Kfir Asraf; Hiba Zaidan; Baylasan Natoor
10.5505/turkhijyen.2023.10734,DMT,mu opioid receptor (OPRM1),TBHEB 2023-3 Vol 80 Full Printed Journal,2023,Utku ERCÖMERT
10.1016/j.molmet.2023.101764,LSD,D1 receptor (DRD1),The gut-brain axis mediates bacterial driven modulation of reward signaling,2023,Jiyoung S. Kim; Kevin Williams; Rebecca Kirkland; Ruth Schade; Kimberly G. Freeman; Carolina R. Cawthon; Allison W. Rautmann; Jessica M. Smith; Gaylen L. Edwards; Travis C. Glenn
10.1038/s41467-022-30081-5,LSD,5-HT1D,Activation and allosteric regulation of the orphan GPR88-Gi1 signaling complex,2022,Geng Chen; Jun Xu; Asuka Inoue; Maximilian F. Schmidt; Chen Bai; Qiuyuan Lu; Peter Gmeiner; Zheng Liu; Yang Du
10.1038/s41380-022-01708-2,5-MeO-DMT,NMDA receptor,Advancing preclinical models of psychiatric disorders with human brain organoid cultures,2022,T. A. Dixon; Alysson R. Muotri
10.3390/molecules27061763,DMT,CB1 receptor (CNR1),"Botanically-Derived Δ9-Tetrahydrocannabinol and Cannabidiol, and Their 1:1 Combination, Modulate Toll-like Receptor 3 and 4 Signalling in Immune Cells from People with Multiple Sclerosis",2022,John-Mark Fitzpatrick; Becky Hackett; Lisa Costelloe; William Hind; Eric J. Downer
10.1016/j.biopsych.2022.05.030,DMT,5-HT5A,Contribution of the Opioid System to the Antidepressant Effects of Fluoxetine,2022,Elena Carazo-Arias; Phi T. Nguyen; Marley D. Kass; Hyun Jung Jee; Katherine M. Nautiyal; Valerie Magalong; Lilian Coie; Valentine Andreu; Mark M. Gergues; Huzefa Khalil
10.1038/s41467-021-27911-3,LSD,D2 receptor (DRD2),Crystal structure of the α1B-adrenergic receptor reveals molecular determinants of selective ligand recognition,2022,Mattia Deluigi; Lena Morstein; Matthias Schuster; Christoph Klenk; Lisa Merklinger; Riley R. Cridge; Lazarus A. de Zhang; Alexander Klipp; Santiago Vacca; Tasneem M. Vaid
10.3390/ijms231911087,DMT,TAAR1,Dual Effect of Tryptamine on Prostate Cancer Cell Growth Regulation: A Pilot Study,2022,Zhuangzhuang Li; Baoyan Ding; Mustafa R. K. Ali; Li‐Zhen Zhao; Xiaoling Zang; Zhihua Lv
10.3390/cells11111826,DMT,5-HT7,Dysfunctional Heteroreceptor Complexes as Novel Targets for the Treatment of Major Depressive and Anxiety Disorders,2022,Miguel Pérez de la Mora; Dasiel O. Borroto‐Escuela; Minerva Crespo‐Ramírez; José del Carmen Rejón-Orantes; Daniel Alejandro Palacios-Lagunas; Magda K. Martínez-Mata; Daniela Sánchez-Luna; Emiliano Tesoro-Cruz; Kjell Fuxé
10.3390/biom12010108,LSD,CB1 receptor (CNR1),Early Blockade of CB1 Receptors Ameliorates Schizophrenia-like Alterations in the Neurodevelopmental MAM Model of Schizophrenia,2022,Tibor Štark; Fabio Arturo Iannotti; Serena Di Martino; Martina Di Bartolomeo; Jana Kučerová; Fabiana Piscitelli; Carsten T. Wotjak; Claudio D’Addario; Filippo Drago; Vincenzo Di Marzo
10.3390/w14172608,LSD,D1 receptor (DRD1),Effects of Environmentally Relevant Concentrations of Antipsychotic Drugs (Sulpiride and Clozapine) on Serotonergic and Dopaminergic Neurotransmitter Systems in Octopus Brain Tissue,2022,Xijian Peng; Xu Qiuxia; Yuanming Guo; Bo Zhang
10.1556/2054.2022.00230,Psilocybin,5-HT1B,"Effects of a single dose of psilocybin on cytokines, chemokines and leptin in rat serum",2022,Geoffrey M. Bove; David J. Mokler
10.1101/2022.11.24.517538,LSD,M3 muscarinic receptor (CHRM3),"Epilepsy-linked kinase CDKL5 phosphorylates voltage-gated calcium channel Cav2.3, altering inactivation kinetics and neuronal excitability",2022,Marisol Sampedro Castañeda; Lucas L. Baltussen; André T. Lopes; Yichen Qiu; Liina Sirvio; Simeon R. Mihaylov; Suzanne Claxton; Jill Richardson; Gabriele Lignani; Sila K. Ultanir
10.3390/brainsci12060687,LSD,5-HT2B,Immediate Early Gene c-fos in the Brain: Focus on Glial Cells,2022,Fernando Cruz-Mendoza; Fernando Jáuregui-Huerta; Adriana Aguilar-Delgadillo; Joaquı́n Garcı́a‐Estrada; Sonia Luquı́n
10.1111/bph.15996,DMT,5-HT2B,Improved PIEZO1 agonism through 4‐benzoic acid modification of Yoda1,2022,Gregory Parsonage; Kevin Cuthbertson; Naima Endesh; Nicoletta Murciano; Adam J. Hyman; Charlotte Revill; Oleksandr V. Povstyan; Eulashini Chuntharpursat‐Bon; Marjolaine Debant; Melanie J. Ludlow
10.1101/2022.12.05.519102,Psilocybin,D1 receptor (DRD1),Ketamine’s rapid antidepressant effects are mediated by Ca <sup>2+</sup> -permeable AMPA receptors in the hippocampus,2022,Anastasiya Zaytseva; Evelina Bouckova; McKennon J. Wiles; Madison H. Wustrau; Isabella G. Schmidt; Hadassah Mendez-Vazquez; Latika Khatri; Seonil Kim
10.3390/ijms23147550,LSD,SERT (SLC6A4),Modelling Autism Spectrum Disorder (ASD) and Attention-Deficit/Hyperactivity Disorder (ADHD) Using Mice and Zebrafish,2022,Godfried Dougnon; Hideaki Matsui
10.1101/2022.08.26.505413,LSD,TrkB (NTRK2),Mutation in the TRKB cholesterol recognition site that blocks antidepressant binding does not influence the basal or BDNF-stimulated activation of TRKB,2022,Caroline Biojone; Cecilia Cannarozzo; Nina Seiffert; Cassiano RAF Diniz; Cecilia A. Brunello; Eero Ċastrén; Plínio Casarotto
10.1186/s12906-021-03465-1,LSD,M1 muscarinic receptor (CHRM1),Network pharmacology and in vitro studies reveal the pharmacological effects and molecular mechanisms of Shenzhi Jiannao prescription against vascular dementia,2022,Danfeng Tian; Gao Qiang; Ze Chang; Jingfeng Lin; Dayong Ma; Zhenyun Han
10.3390/ph15070873,DMT,delta opioid receptor (OPRD1),Opportunities and Challenges for In Silico Drug Discovery at Delta Opioid Receptors,2022,Yazan J. Meqbil; Richard M. van Rijn
10.1101/2022.01.31.477906,LSD,mGluR2 (GRM2),"Orally active mGluR2/3 metabotropic antagonist pro-drug mimics the beneficial effects of physical exercise on neurogenesis, behavior, and exercise-related molecular pathways in an Alzheimer’s disease mouse model",2022,Georgina Perez-Garcia; Mesude Bicak; Jacqueline Buros; Jean‐Vianney Haure‐Mirande; Gissel M. Perez; Alena Otero‐Pagan; Miguel A. Gama Sosa; Rita De Gasperi; Mary Sano; Fred H. Gage
10.1007/s13311-022-01215-w,LSD,DAT (SLC6A3),"Pharmacological Rescue with SR8278, a Circadian Nuclear Receptor REV-ERBα Antagonist as a Therapy for Mood Disorders in Parkinson's Disease",2022,Jeongah Kim; Inah Park; Sangwon Jang; Mijung Choi; Doyeon Kim; Woong Sun; Youngshik Choe; Ji‐Woong Choi; Cheil Moon; Sung Ho Park
10.1038/s41386-022-01422-1,Psilocybin,5-HT7,Plasticity of synapses and reward circuit function in the genesis and treatment of depression,2022,Scott M. Thompson
10.3390/ijms23158182,LSD,5-HT1F,Retinal Toxicity Induced by Chemical Agents,2022,Daniel Souza Monteiro de Araújo; Rafael Brito; Danniel Pereira‐Figueiredo; Alexandre dos Santos‐Rodrigues; Francesco De Logu; Romina Nassini; Andréa Zin; Karin da Costa Calaza
10.3390/ijms23169305,DMT,Sigma-2 receptor (TMEM97),Symptomatic and Disease-Modifying Therapy Pipeline for Alzheimer’s Disease: Towards a Personalized Polypharmacology Patient-Centered Approach,2022,Xavier Morató; Vanesa Pytel; Sara Jofresa; Agustı́n Ruiz; Merçé Boada
10.3390/molecules27185893,LSD,H1 receptor (HRH1),α-Linolenic Acid Screened by Molecular Docking Attenuates Inflammation by Regulating Th1/Th2 Imbalance in Ovalbumin-Induced Mice of Allergic Rhinitis,2022,Mengyue Ren; Yi Wang; Lin Lin; Shaoqiang Li; Qinhai Ma
10.1155/2022/9139841,LSD,D1 receptor (DRD1),“Jing-Ning Granules” Can Alleviate Attention Deficit Hyperactivity Disorder in Rats by Modulating Dopaminergic D2/D1-Like Receptor-Mediated Signaling Pathways,2022,Jie Ding; Yiyun Ding; Jingjing Wu; Jialin Deng; Qingyang Yu; Junhong Wang
10.3389/fphar.2021.619288,LSD,D2 receptor (DRD2),Analysis of Antidepressant Activity of Huang-Lian Jie-Du Decoction Through Network Pharmacology and Metabolomics,2021,Shu‐Yue Qu; Xiaoyue Li; Heng Xia; Yiyu Qi; Pingyuan Ge; Sai‐jia Ni; Zeng‐Ying Yao; Rui Guo; Nian‐Yun Yang; Yi Cao
10.1101/2021.09.08.459469,LSD,mu opioid receptor (OPRM1),Angiotensin-converting enzyme governs endogenous opioid signaling and synaptic plasticity in nucleus accumbens,2021,Brian H. Trieu; Bailey Remmers; Carlee Toddes; Dieter D. Brandner; Wei Xie; Swati S. More; Patrick E. Rothwell
10.3389/fimmu.2021.677879,DMT,5-HT7,Antidepressants on Multiple Sclerosis: A Review of In Vitro and In Vivo Models,2021,Εleni Stamoula; Spyridon Siafis; Ioannis Dardalas; Alexandra Ainatzoglou; Alkis Matsas; Theodoros Athanasiadis; Chrysanthi Sardeli; Konstantinos Stamoulas; Georgios Papazisis
10.5445/ir/1000135036,LSD,5-HT1E,Capturing and detection of small biomolecules by supramolecular approaches in water and biofluids,2021,Laura Grimm
10.1016/j.jbc.2021.101268,DMT,TAAR1,Convergent olfactory trace amine-associated receptors detect biogenic polyamines with distinct motifs via a conserved binding site,2021,Liang Jia; Shengju Li; Wenxuan Dai; Lingna Guo; Zhengrong Xu; Anne M. Scott; Zhe Zhang; Jianfeng Ren; Qinghua Zhang; Thomas S. Dexheimer
10.3390/molecules26133828,LSD,5-HT6,"Design, Sustainable Synthesis and Biological Evaluation of a Novel Dual α2A/5-HT7 Receptor Antagonist with Antidepressant-Like Properties",2021,Vittorio Canale; Magdalena Kotańska; Anna Dziubina; Matylda Stefaniak; Agata Siwek; Gabriela Starowicz; Krzysztof Marciniec; Patryk Kasza; Grzegorz Satała; Beata Duszyńska
10.3390/bs11100141,LSD,D2 receptor (DRD2),"Dopamine, Serotonin, and Structure/Function Brain Defects as Biological Bases for Treatment Response in Delusional Disorder: A Systematic Review of Cases and Cohort Studies",2021,Armand Guàrdia; Alexandre González-Rodríguez; Mary V. Seeman; Aida Àlvarez; Francesc Estrada; Sidharta Acebillo; Javier Labad; José Antonio Monreal
10.7916/d8-4gaa-1e71,DMT,5-HT5A,Effects of antidepressants on the ventral dentate gyrus,2021,Elena Carazo Arias
10.7302/3929,LSD,DAT (SLC6A3),Epigenetic Reprogramming of Sweet Taste by Diet,2021,Anoumid Vaziri
10.3390/ijms22137088,LSD,SERT (SLC6A4),Fear Extinction and Predictive Trait-Like Inter-Individual Differences in Rats Lacking the Serotonin Transporter,2021,Maria Willadsen; Metin Uengoer; Anna Sługocka; Rainer K.W. Schwarting; Judith R. Homberg; Markus Wöhr
10.3390/ph14121330,DMT,TAAR1,Identification of a Thyroid Hormone Derivative as a Pleiotropic Agent for the Treatment of Alzheimer’s Disease,2021,Massimiliano Runfola; Michele Perni; Xiaoting Yang; Maria Marchese; Andrea Bacci; Serena Mero; Filippo M. Santorelli; Beatrice Polini; Grazia Chiellini; Daniela Giuliani
10.3389/fpsyt.2020.632405,5-MeO-DMT,NMDA receptor,Identifying New/Emerging Psychoactive Substances at the Time of COVID-19; A Web-Based Approach,2021,Valeria Catalani; Davide Arillotta; John Corkery; Amira Guirguis; Alessandro Vento; Fabrizio Schifano
10.18452/23035,LSD,5-HT1E,Identifying the mechanisms of antidepressant drug action in mice lacking brain serotonin,2021,Markus Petermann
10.1038/s41467-021-23843-0,LSD,AMPA receptor,Impaired calcium signaling in astrocytes modulates autism spectrum disorder-like behaviors in mice,2021,Qian Wang; Ying Kong; Dingyu Wu; Jihong Liu; Wei Jie; Qiang-Long You; Lang Huang; Jian Hu; Huai-De Chu; Feng Gao
10.1038/s41598-021-96478-2,LSD,D1 receptor (DRD1),Interaction of clozapine with metformin in a schizophrenia rat model,2021,Gyöngyi Horváth; Gyöngyi Kis; Gabriella Kékesi; Alexandra Büki; Leatitia Gabriella Adlan; Edina Szűcs; H. El Heni; Sándor Benyhe
10.20381/ruor-26917,DMT,Sigma-1 receptor (SIGMAR1),Involvement of the Sigma-1 Receptor in Neuronal Cell Death and Alzheimer's Disease,2021,Sophie Raymond
10.1155/2021/8815441,DMT,AMPA receptor,Mechanisms of Oxidative Stress and Therapeutic Targets following Intracerebral Hemorrhage,2021,Zhenjia Yao; Qinqin Bai; Gaiqing Wang
10.2218/gtopdb/f41/2021.2,LSD,D3 receptor (DRD3),Motilin receptor in GtoPdb v.2021.2,2021,Anthony P. Davenport; Takio Kitazawa; Gareth J. Sanger
10.21203/rs.3.rs-433541/v1,LSD,D3 receptor (DRD3),Nucleus Accumbens Dopamine D3 Receptor Regulates Microglial M1 Polarization Through Akt Signaling Pathway in the Depressive-Like Behavior,2021,Jing Wang; Simin Lai; Rui Wang; Ting Zhou; Nan Dong; Li Zhu; Teng Chen; Yanjiong Chen
10.3390/pharmaceutics13122155,LSD,D1 receptor (DRD1),Prevention of Stress-Induced Depressive-like Behavior by Saffron Extract Is Associated with Modulation of Kynurenine Pathway and Monoamine Neurotransmission,2021,Camille Monchaux de Oliveira; Véronique De Smedt‐Peyrusse; Jennifer Morael; Sylvie Vancassel; Lucile Capuron; David Gaudout; Line Pourtau; Nathalie Castanon
10.3389/fphar.2021.726536,DMT,5-HT6,"Safety, Tolerability and Pharmacokinetics of the Serotonin 5-HT6 Receptor Antagonist, HEC30654, in Healthy Chinese Subjects",2021,Xiaojiao Li; Lei Gao; Jingrui Liu; Hong Zhang; Hong Chen; Lizi Yang; Min Wu; Cuiyun Li; Xiaoxue Zhu; Yanhua Ding
10.21203/rs.3.rs-142962/v1,LSD,Sigma-1 receptor (SIGMAR1),Sigma-1 Receptor Activation Suppresses Microglia M1 Polarization via Regulating Endoplasmic Reticulum–Mitochondria Contact and Mitochondrial Functions in Stress-induced Hypertension Rats,2021,Kokwin Ooi; Li Hu; Yi Feng; Chengzhi Han; Xiaorong Ren; Xinyi Qian; Haofeng Huang; Sijia Chen; Qi Shi; Hong Lin
10.1021/acs.jmedchem.1c00408,DMT,mu opioid receptor (OPRM1),Structure-Based Design and Development of Chemical Probes Targeting Putative MOR-CCR5 Heterodimers to Inhibit Opioid Exacerbated HIV-1 Infectivity,2021,Boshi Huang; Huiqun Wang; Yi Zheng; Mengchu Li; Guifeng Kang; Victor Barreto‐de‐Souza; Nima Nassehi; Pamela E. Knapp; Dana E. Selley; Kurt F. Hauser
10.1101/2021.05.06.442871,DMT,D1 receptor (DRD1),Structures of the human cholecystokinin 1 (CCK1) receptor bound to Gs and Gq mimetic proteins: insight into mechanisms of G protein selectivity,2021,Jesse I. Mobbs; Matthew J. Belousoff; Kaleeckal G. Harikumar; Sarah Piper; Xiaomeng Xu; Sebastian G. B. Furness; Hariprasad Venugopal; Arthur Christopoulos; Radostin Danev; Denise Wootten
10.26434/chemrxiv-2021-xl252,Psilocybin,5-HT6,Substrate multiplexed protein engineering facilitates promiscuous biocatalytic synthesis,2021,Allwin D. McDonald; Peyton M. Higgins; Andrew R. Buller
10.1038/s41598-021-95016-4,LSD,CB2 receptor (CNR2),THC-induced behavioral stereotypy in zebrafish as a model of psychosis-like behavior,2021,Amelia D. Dahlén; Mahdi Zarei; Adam Melgoza; Mahendra Wagle; Su Guo
10.1111/bph.15538,LSD,5-HT7,THE CONCISE GUIDE TO PHARMACOLOGY 2021/22: G protein‐coupled receptors,2021,S P H Alexander; Arthur Christopoulos; Anthony P. Davenport; Eamonn Kelly; Alistair Mathie; John A. Peters; Emma L. Veale; Jane F Armstrong; Elena Faccenda; Simon D Harding
10.1111/bph.15677,Mescaline,AMPA receptor,The role of glucagon‐like peptide 1 (GLP‐1) in addictive disorders,2021,Mette Kruse Klausen; Morgane Thomsen; Gitta Wörtwein; Anders Fink‐Jensen
10.1172/jci153357,LSD,Beta1 adrenergic receptor (ADRB1),β3-Adrenergic receptor downregulation leads to adipocyte catecholamine resistance in obesity,2021,Joseph M. Valentine; Maryam Ahmadian; Omer Keinan; Mohammad Abu-Odeh; Peng Zhao; Xin Zhou; Mark P. Keller; Hui Gao; Ruth T. Yu; Christopher Liddle
10.1523/jneurosci.2440-20.2021,LSD,D1 receptor (DRD1),μ-Opioid Receptor (Oprm1) Copy Number Influences Nucleus Accumbens Microcircuitry and Reciprocal Social Behaviors,2021,Carlee Toddes; Emilia M. Lefevre; Dieter D. Brandner; Lauryn Zugschwert; Patrick E. Rothwell
10.1371/journal.pone.0237196,DMT,5-HT6,"Antidepressant-like activity and safety profile evaluation of 1H-imidazo[2,1-f]purine-2,4(3H,8H)-dione derivatives as 5-HT1A receptor partial agonists",2020,Anna Partyka; Agnieszka Zagórska; Magdalena Kotańska; Maria Walczak; Magdalena Jastrzębska‐Więsek; Joanna Knutelska; Marek Bednarski; Monika Głuch‐Lutwin; Barbara Mordyl; Paulina Janiszewska
10.14393/ufu.di.2020.771,LSD,SERT (SLC6A4),Avaliação da fração alcaloidal de Annona crassiflora no modelo beta-amiloide de Drosophila melanogaster e investigação de seu mecanismo com base na farmacologia em rede,2020,Heitor Cappato Guerra Silva
10.1124/jpet.119.262790,DMT,Sigma-1 receptor (SIGMAR1),Distinct Regulation of σ1 Receptor Multimerization by Its Agonists and Antagonists in Transfected Cells and Rat Liver Membranes,2020,Weimin Hong
10.1038/s41598-020-67684-1,LSD,mu opioid receptor (OPRM1),Endogenous opioids facilitate intrinsically-rewarded birdsong,2020,Sharon A. Stevenson; Alice Piepenburg; Jeremy A. Spool; Caroline S. Angyal; Allison H. Hahn; Changjiu Zhao; Lauren V. Riters
10.13025/17019,DMT,kappa opioid receptor (OPRK1),Exploration of the opioidergic system in the olfactory bulbectomized rat model of depression,2020,K. McHugh
10.1101/2020.06.06.137158,LSD,mu opioid receptor (OPRM1),"Fentanyl-induced antinociception, reward, reinforcement, and withdrawal in <i>Hnrnph1</i> mutant mice",2020,Camron D. Bryant; Aidan F. Healy; Qiu T. Ruan; Michal A. Coehlo; Elijah Lustig; Neema Yazdani; Kimberly P. Luttik; Tori Tran; Isaiah Swancy; Lindsey W. Brewin
10.1038/s41467-020-14884-y,LSD,D2 receptor (DRD2),Haloperidol bound D2 dopamine receptor structure inspired the discovery of subtype selective ligands,2020,Luyu Fan; Liang Tan; Zhangcheng Chen; Jianzhong Qi; Fen Nie; Zhipu Luo; Jianjun Cheng; Sheng Wang
10.1007/s00726-020-02890-9,DMT,NMDA receptor,Impact of non-proteinogenic amino acids in the discovery and development of peptide therapeutics,2020,Yun Ding; Joey Ting; Jinsha Liu; Shams Al-Azzam; Priyanka Pandya; Sepideh Afshar
10.3389/fncel.2020.00169,DMT,5-HT7,Inflammation-Associated Synaptic Alterations as Shared Threads in Depression and Multiple Sclerosis,2020,Antonio Bruno; Ettore Dolcetti; Francesca Romana Rizzo; Diego Fresegna; Alessandra Musella; Antonietta Gentile; Francesca De Vito; Silvia Caioli; Livia Guadalupi; Silvia Bullitta
10.1186/s12974-020-01916-z,LSD,AMPA receptor,Ingestion of Lactobacillus intestinalis and Lactobacillus reuteri causes depression- and anhedonia-like phenotypes in antibiotic-treated mice via the vagus nerve,2020,Siming Wang; Tamaki Ishima; Jiancheng Zhang; Youge Qu; Lijia Chang; Yaoyu Pu; Yūkō Fujita; Yunfei Tan; Xingming Wang; Kenji Hashimoto
10.1093/braincomms/fcaa042,LSD,CB1 receptor (CNR1),Investigating the cumulative effects of Δ9-tetrahydrocannabinol and repetitive mild traumatic brain injury on adolescent rats,2020,Dhyey Bhatt; Ali Hazari; Glenn R. Yamakawa; Sabrina Salberg; Marissa Sgro; Sandy R. Shultz; Richelle Mychasiuk
10.1101/2020.08.24.265454,LSD,mu opioid receptor (OPRM1),Mu Opioid Receptor Gene Dosage Influences Reciprocal Social Behaviors and Nucleus Accumbens Microcircuitry,2020,Carlee Toddes; Emilia M. Lefevre; Dieter D. Brandner; Lauryn Zugschwert; Patrick E. Rothwell
10.1124/jpet.119.262717,DMT,delta opioid receptor (OPRD1),Pharmacological Properties of δ-Opioid Receptor–Mediated Behaviors: Agonist Efficacy and Receptor Reserve,2020,Isaac Dripps; Ruizhuo Chen; Amanda M. Shafer; Kathryn E. Livingston; Alexander P. S. Disney; Stephen M. Husbands; John R. Traynor; Kenner C. Rice; Emily M. Jutkiewicz
10.3389/fphar.2020.00261,DMT,5-HT6,Pharmacotherapy of Alzheimer’s Disease: Seeking Clarity in a Time of Uncertainty,2020,Nurul Husna Ibrahim; Mohamad Fairuz Yahaya; Wael Mohamed; Seong Lin Teoh; Chua Kien Hui; Jaya Kumar
10.17615/hm16-px21,LSD,D3 receptor (DRD3),Selectivity Challenges in Docking Screens for GPCR Targets and Antitargets,2020,M.F. Sassano; B.L. Roth; Jiayang Lyu; J. Karpiak; B.K. Shoichet; X.-P. Huang; D.R. Weiss
10.1111/gbb.12711,LSD,mu opioid receptor (OPRM1),Sex‐dependent effects of an<i>Hnrnph1</i>mutation on fentanyl addiction‐relevant behaviors but not antinociception in mice,2020,Camron D. Bryant; Aidan F. Healy; Qiu T. Ruan; Michal A. Coehlo; Elijah Lustig; Neema Yazdani; Kimberly P. Luttik; Tori Tran; Isaiah Swancy; Lindsey W. Brewin
10.1038/s41467-019-08630-2,LSD,5-HT1B,A conserved molecular switch in Class F receptors regulates receptor activation and pathway selection,2019,Shane C. Wright; Paweł Kozielewicz; Maria Kowalski-Jahn; Julian Petersen; Carl-Fredrik Bowin; Greg Slodkowicz; Maria Martí-Solano; David Rodríguez; Belma Hot; Najeah Okashah
10.1016/j.bbr.2019.03.044,Mescaline,5-HT1B,Abnormal repetitive behaviors in zebrafish and their relevance to human brain disorders,2019,Konstantin N. Zabegalov; Sergey L. Khatsko; Anton M. Lakstygal; Konstantin A. Demin; Madeleine Cleal; Bárbara D. Fontana; Sebastian D. McBride; Brian H. Harvey; Murilo S. de Abreu; Matthew O. Parker
10.1074/jbc.ra118.006982,DMT,5-HT6,Constitutive SRC-mediated phosphorylation of pannexin 1 at tyrosine 198 occurs at the plasma membrane,2019,Leon J. DeLalio; Marie Billaud; Claire A. Ruddiman; Scott R. Johnstone; Joshua T. Butcher; Abigail G. Wolpe; Xueyao Jin; T.C. Stevenson Keller; Alexander Keller; Thibaud Rivière
10.1523/jneurosci.0623-19.2019,5-MeO-DMT,AMPA receptor,Disturbed Prefrontal Cortex Activity in the Absence of Schizophrenia-Like Behavioral Dysfunction in<i>Arc/Arg3.1</i>Deficient Mice,2019,Xiaoyan Gao; Jasper Grendel; Mary Muhia; Sergio Castro‐Gomez; Ute Süsens; Dirk Isbrandt; Matthias Kneussel; Dietmar Kuhl; Ora Ohana
10.1038/s41380-019-0401-9,LSD,NMDA receptor,"Dysregulation of kynurenine metabolism is related to proinflammatory cytokines, attention, and prefrontal cortex volume in schizophrenia",2019,Jochen Kindler; Chai K. Lim; Cynthia Shannon Weickert; Danny Boerrigter; Cherrie Galletly; Dennis Liu; Kelly R. Jacobs; Ryan Balzan; Jason Bruggemann; Maryanne O׳Donnell
10.17615/3qh6-tg14,DMT,5-HT6,Extracellular and Intracellular Regulation of G Protein-Coupled Receptor Signaling,2019,Joseph E. Rittiner
10.1146/annurev-pharmtox-010818-021358,DMT,5-HT1B,Fingolimod: Lessons Learned and New Opportunities for Treating Multiple Sclerosis and Other Disorders,2019,Jerold Chun; Yasuyuki Kihara; Deepa Jonnalagadda; Victoria A. Blaho
10.1038/s41467-019-13722-0,DMT,H1 receptor (HRH1),Helix 8 is the essential structural motif of mechanosensitive GPCRs,2019,Serap Erdogmus; Ursula Storch; Laura Danner; Jasmin Becker; Michaela Winter; Nicole Ziegler; Angela Wirth; Stefan Offermanns; Carsten Hoffmann; Thomas Gudermann
10.26481/dis.20190830ma,LSD,NET (SLC6A2),Integrative network-based approaches for modeling human disease,2019,Ali
10.1124/jpet.118.252833,LSD,Beta2 adrenergic receptor (ADRB2),Proximal Tubule β2-Adrenergic Receptor Mediates Formoterol-Induced Recovery of Mitochondrial and Renal Function after Ischemia-Reperfusion Injury,2019,Robert B. Cameron; Whitney S. Gibbs; Siennah R. Miller; Tess V. Dupre; Judit Megyesi; Craig C. Beeson; Rick G. Schnellmann
10.2217/pgs-2019-0100,LSD,DAT (SLC6A3),Putative Role of Pharmacogenetics to Elucidate the Mechanism of Tardive Dyskinesia in Schizophrenia,2019,A.J.M. Loonen; Bob Wilffert; Svetlana А. Ivanova
10.1371/journal.pbio.2007097,LSD,5-HT6,Serotonin receptor HTR6-mediated mTORC1 signaling regulates dietary restriction–induced memory enhancement,2019,Ling-Ling Teng; Guan‐Ling Lu; Lih‐Chu Chiou; Wei‐Sheng Lin; Ya‐Yun Cheng; Tai-En Hsueh; Yi-Ching Huang; Nai-Hsuan Hwang; Jin-Wei Yeh; Ruey‐Ming Liao
